# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:51:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/17uctrt0.json
# init = 2 (Default)
# random
#   seed = 36538
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/asym_BOW.nondens/multireg-20250420205155_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.592118
# Diagonal elements of inverse mass matrix:
# 2.3409e-05, 2.09828e-05, 2.14692e-05, 2.24264e-05, 1.5527e-05
-34174.7,1,0.592118,2,3,0,34177.2,-0.0146882,0.0928131,0.165444,0.127502,0.976905,0.0836299,0.167647,0.129291,-33196.7
-34175.4,0.902967,0.592118,2,3,0,34176,-0.011761,0.0943189,0.159576,0.126167,0.975289,0.0852803,0.161162,0.127937,-33197.3
-34176.2,0.928054,0.592118,2,3,0,34176.9,-0.0169679,0.0937577,0.169615,0.126041,0.976801,0.0846106,0.172665,0.127809,-33197.5
-34176.5,0.860785,0.592118,3,7,0,34179.3,-0.0204035,0.0951319,0.163558,0.128462,0.977247,0.0859161,0.165328,0.130264,-33197.8
-34175.6,0.971344,0.592118,2,3,0,34177.3,-0.00850365,0.0957925,0.161632,0.128651,0.97498,0.0865882,0.163094,0.130456,-33197.4
-34176,0.952154,0.592118,3,7,0,34177.1,-0.0176373,0.0904264,0.166397,0.126797,0.975599,0.0812719,0.168857,0.128576,-33196.3
-34174.6,1,0.592118,2,3,0,34176.1,-0.0155028,0.0940081,0.164481,0.126395,0.975338,0.0848998,0.166733,0.128169,-33196.8
-34176.5,0.733839,0.592118,2,3,0,34177.8,-0.0188259,0.0986953,0.164019,0.126042,0.977636,0.0896142,0.166265,0.12781,-33199.1
-34177.3,0.894541,0.592118,3,7,0,34178.9,-0.0192101,0.0985424,0.168079,0.124374,0.976667,0.0895101,0.17119,0.12612,-33199.3
-34177.5,0.933731,0.592118,3,7,0,34180.7,-0.0131844,0.0872369,0.160739,0.131332,0.976154,0.0778864,0.161618,0.133175,-33195.6
-34175.7,0.985225,0.592118,3,7,0,34178.5,-0.0150335,0.095,0.166173,0.122098,0.975738,0.086119,0.169396,0.123811,-33198.1
-34175.4,0.914283,0.592118,3,7,0,34177.6,-0.0137515,0.0976188,0.168458,0.126876,0.976032,0.0884384,0.171201,0.128657,-33198
-34178.6,0.718248,0.592118,2,3,0,34179.5,-0.0212679,0.0967179,0.170522,0.128743,0.976311,0.0874065,0.173245,0.130549,-33198.5
-34181.1,0.766461,0.592118,3,7,0,34185.4,-0.00526843,0.0896214,0.164245,0.122413,0.970266,0.0807428,0.167137,0.12413,-33197.5
-34177.5,0.83752,0.592118,2,3,0,34186.3,-0.0131629,0.0934926,0.169926,0.130627,0.980541,0.0840789,0.172245,0.13246,-33198
-34177,0.930648,0.592118,3,7,0,34180,-0.0108178,0.0880147,0.167184,0.125652,0.978249,0.0789161,0.169951,0.127415,-33196.7
-34177.1,0.995668,0.592118,3,7,0,34179.4,-0.0125971,0.0925651,0.171528,0.125126,0.978311,0.0834481,0.175008,0.126882,-33197.9
-34176.7,0.979408,0.592118,3,7,0,34178.2,-0.013818,0.0967813,0.157106,0.129758,0.975372,0.0875658,0.15773,0.131579,-33198
-34179.6,0.732991,0.592118,2,3,0,34181.4,-0.0162702,0.0966207,0.15777,0.136064,0.97827,0.087036,0.157422,0.137973,-33198.6
-34175.4,1,0.592118,3,7,0,34179.7,-0.0154873,0.094033,0.162402,0.124557,0.978255,0.0850541,0.164667,0.126305,-33197.9
-34175.6,0.981614,0.592118,3,7,0,34176.5,-0.0105575,0.0976241,0.166072,0.127324,0.973081,0.0884455,0.168396,0.129111,-33197.6
-34176,0.623117,0.592118,3,7,0,34180.8,-0.0123158,0.0936518,0.16135,0.13314,0.976479,0.0841926,0.162012,0.135008,-33196.6
-34175,0.998773,0.592118,3,7,0,34176.3,-0.015678,0.0922628,0.164476,0.128513,0.977233,0.0830326,0.166369,0.130316,-33196.6
-34176.6,0.663726,0.592118,3,7,0,34179.6,-0.0142431,0.0971038,0.168257,0.121558,0.976167,0.0882305,0.171871,0.123264,-33199
-34178.7,0.822173,0.592118,3,7,0,34180.1,-0.0125264,0.0946181,0.156921,0.131286,0.980782,0.0853164,0.15726,0.133129,-33199
-34176.8,0.982327,0.592118,3,7,0,34181.1,-0.0131055,0.0991626,0.16724,0.129208,0.971936,0.089863,0.169414,0.131021,-33197.8
-34175.8,0.907342,0.592118,3,7,0,34180.1,-0.0122917,0.0966095,0.162646,0.128024,0.979962,0.0874298,0.164359,0.129821,-33198.7
-34175.6,0.975417,0.592118,2,3,0,34177.1,-0.0172017,0.0947897,0.164789,0.12831,0.973044,0.0855683,0.166761,0.130111,-33196.6
-34177.8,0.775457,0.592118,2,3,0,34179.3,-0.00667116,0.093387,0.169293,0.128587,0.972443,0.0840976,0.171866,0.130391,-33196.9
-34178,0.952078,0.592118,3,7,0,34180.9,-0.0125468,0.100914,0.1694,0.133079,0.976139,0.0913683,0.171228,0.134946,-33199
-34175.3,1,0.592118,3,7,0,34178.3,-0.0146155,0.0983222,0.166965,0.126193,0.976569,0.0891984,0.169608,0.127964,-33198.4
-34176.1,0.891688,0.592118,2,3,0,34177.3,-0.0128555,0.0949227,0.158581,0.131263,0.975404,0.0856034,0.159162,0.133105,-33197.1
-34176.1,0.994551,0.592118,3,7,0,34176.9,-0.0133854,0.0944615,0.170053,0.12384,0.975897,0.0854359,0.173538,0.125577,-33197.8
-34175,0.887214,0.592118,2,3,0,34177.9,-0.011305,0.0969101,0.165236,0.127186,0.974051,0.0877487,0.167463,0.12897,-33197.4
-34177.3,0.786312,0.592118,2,3,0,34178,-0.0146312,0.0942794,0.17245,0.129536,0.974208,0.0848995,0.175317,0.131354,-33197
-34176.2,0.916122,0.592118,3,7,0,34180.1,-0.0144095,0.09909,0.160303,0.130358,0.977386,0.0898041,0.161284,0.132188,-33198.7
-34174.8,0.984531,0.592118,2,3,0,34176.8,-0.0148818,0.0930123,0.165243,0.125921,0.974544,0.0839221,0.167685,0.127688,-33196.5
-34176.9,0.821333,0.592118,2,3,0,34177.3,-0.0164593,0.0914193,0.159203,0.125587,0.978979,0.0824172,0.160833,0.127349,-33197.8
-34176.3,1,0.592118,2,3,0,34177.2,-0.0176135,0.092334,0.160932,0.126053,0.978601,0.0832856,0.162732,0.127822,-33197.7
-34174.8,1,0.592118,2,3,0,34176.3,-0.012407,0.0958104,0.163571,0.127276,0.973627,0.0866627,0.165543,0.129062,-33197
-34176.1,0.861803,0.592118,2,3,0,34176.9,-0.0145941,0.089294,0.163493,0.125104,0.978226,0.0802696,0.165822,0.12686,-33196.9
-34180.1,0.514492,0.592118,2,3,0,34184,-0.0158248,0.104925,0.160637,0.132691,0.976271,0.0955034,0.161272,0.134553,-33200.9
-34177.4,1,0.592118,3,7,0,34180.5,-0.00987906,0.0889922,0.167215,0.12248,0.974648,0.0800754,0.170523,0.124199,-33196.8
-34177.4,0.601267,0.592118,2,7,0,34185.1,-0.00987906,0.0889922,0.167215,0.12248,0.974648,0.0800754,0.170523,0.124199,-33196.8
-34175.8,0.969614,0.592118,3,7,0,34179.1,-0.0188535,0.0967751,0.163188,0.128037,0.976507,0.0875885,0.164977,0.129833,-33197.9
-34176.5,0.78056,0.592118,2,3,0,34179,-0.0135613,0.0961076,0.162089,0.130036,0.980669,0.0868187,0.163381,0.131861,-33198.6
-34176.8,0.676087,0.592118,2,3,0,34182.4,-0.0129998,0.0890328,0.169021,0.130247,0.977406,0.0796498,0.171274,0.132074,-33196.1
-34176.9,0.935588,0.592118,3,7,0,34178.9,-0.0129153,0.100584,0.159231,0.124916,0.975181,0.0916227,0.16098,0.126669,-33199.6
-34177.7,0.971746,0.592118,3,7,0,34178.7,-0.010682,0.0863102,0.166539,0.130258,0.976521,0.0769542,0.168434,0.132086,-33195.6
-34179.4,0.873564,0.592118,3,7,0,34182.1,-0.00971188,0.0914414,0.172472,0.120906,0.974927,0.0825552,0.176801,0.122602,-33198.3
-34175.6,1,0.592118,2,3,0,34179.9,-0.0144075,0.0961943,0.16073,0.12508,0.978343,0.0872053,0.162666,0.126835,-33198.6
