# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:51:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/17uctrt0.json
# init = 2 (Default)
# random
#   seed = 36538
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/asym_BOW.nondens/multireg-20250420205155_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.560766
# Diagonal elements of inverse mass matrix:
# 2.19998e-05, 2.1246e-05, 2.18348e-05, 2.18271e-05, 1.67096e-05
-34174.6,0.949846,0.560766,3,7,0,34175.6,-0.0123545,0.0926406,0.165178,0.128749,0.976373,0.0833889,0.167133,0.130556,-33196.4
-34176.8,0.749817,0.560766,2,3,0,34178.1,-0.0159898,0.0883381,0.167121,0.129256,0.977793,0.0790336,0.169269,0.13107,-33196.1
-34176.7,0.946294,0.560766,2,3,0,34178.6,-0.0121222,0.0872567,0.165466,0.125944,0.976889,0.0781608,0.167936,0.127711,-33196.1
-34176.7,0.968684,0.560766,3,7,0,34178.6,-0.0143629,0.101787,0.162533,0.127838,0.97407,0.092621,0.164262,0.129632,-33199.2
-34177.3,0.95659,0.560766,3,7,0,34179.1,-0.00763191,0.101337,0.164969,0.129381,0.976513,0.0920545,0.166786,0.131196,-33199.6
-34176.2,0.967471,0.560766,3,7,0,34179.3,-0.0179544,0.097311,0.165054,0.131751,0.975899,0.0878902,0.166483,0.1336,-33197.6
-34182.6,0.549099,0.560766,2,3,0,34184.5,-0.00887239,0.100889,0.174529,0.124333,0.97105,0.0917862,0.178574,0.126078,-33200.6
-34177.6,1,0.560766,2,3,0,34184,-0.0122216,0.10152,0.167581,0.124241,0.97293,0.0925017,0.170643,0.125984,-33199.6
-34180.9,0.801824,0.560766,2,7,0,34183.3,-0.00335404,0.0943323,0.172275,0.12525,0.978624,0.0852002,0.175841,0.127008,-33199.8
-34177.7,1,0.560766,3,7,0,34181.7,-0.0175407,0.0982856,0.158978,0.131965,0.973952,0.0889226,0.159497,0.133817,-33198
-34177.8,0.943997,0.560766,3,7,0,34180.4,-0.0126315,0.0968886,0.155252,0.126369,0.975003,0.0878889,0.156182,0.128142,-33198.8
-34177.1,0.953464,0.560766,3,7,0,34180.5,-0.0162991,0.0974928,0.157414,0.130079,0.975051,0.0882558,0.158028,0.131904,-33198.2
-34176.4,0.980043,0.560766,2,3,0,34178.5,-0.0184093,0.0961705,0.162152,0.12718,0.979189,0.0870447,0.163937,0.128964,-33198.6
-34177.7,0.901095,0.560766,2,7,0,34179.5,-0.0176576,0.0974517,0.171472,0.129542,0.977121,0.0880838,0.174197,0.131359,-33198.5
-34175,1,0.560766,2,3,0,34178,-0.0164954,0.0933185,0.163349,0.127219,0.977404,0.0841758,0.1653,0.129004,-33197.1
-34176.9,0.817514,0.560766,2,7,0,34178.5,-0.017412,0.0905972,0.165166,0.121909,0.976553,0.0817372,0.168276,0.12362,-33197.5
-34175.3,0.983676,0.560766,2,3,0,34178,-0.0118373,0.0986691,0.163373,0.128066,0.974098,0.0894793,0.165183,0.129863,-33197.9
-34176.1,0.841385,0.560766,2,3,0,34178,-0.0179241,0.0983005,0.163217,0.127,0.973911,0.0891735,0.165186,0.128782,-33198.1
-34176.7,0.816374,0.560766,2,7,0,34179.7,-0.0122784,0.0906216,0.170271,0.130851,0.97604,0.0811901,0.172601,0.132687,-33196.1
-34175.2,1,0.560766,2,3,0,34177.2,-0.0128019,0.096378,0.16867,0.128577,0.976634,0.0870972,0.171155,0.130382,-33197.6
-34174.8,0.965472,0.560766,3,7,0,34176.2,-0.0132198,0.0955702,0.161472,0.126283,0.976691,0.0865035,0.163311,0.128055,-33197.7
-34175,0.89981,0.560766,2,3,0,34176.2,-0.0140284,0.0980591,0.162558,0.128873,0.975278,0.0888322,0.164115,0.130681,-33197.7
-34175.5,0.942473,0.560766,3,7,0,34176.2,-0.0106164,0.0941352,0.161379,0.126316,0.973357,0.0850671,0.163199,0.128089,-33196.9
-34175.4,0.937671,0.560766,3,7,0,34177.1,-0.0161459,0.0961244,0.166843,0.12967,0.977727,0.0868019,0.168881,0.13149,-33197.6
-34175.3,0.86673,0.560766,3,7,0,34178.2,-0.0100532,0.0945359,0.163193,0.125337,0.973826,0.0855033,0.165439,0.127096,-33197.1
-34175.6,0.938453,0.560766,3,7,0,34176.3,-0.0114346,0.0930852,0.164913,0.127532,0.972199,0.0839065,0.167035,0.129322,-33196.2
-34176,0.897714,0.560766,2,7,0,34178,-0.0141321,0.0906847,0.167959,0.127819,0.978469,0.0814536,0.17047,0.129613,-33196.8
-34176,0.942682,0.560766,3,7,0,34178.2,-0.0155504,0.0991184,0.160574,0.129723,0.975856,0.0898659,0.161702,0.131544,-33198.4
-34175.5,0.721686,0.560766,2,3,0,34180.7,-0.0124346,0.0945803,0.162691,0.122502,0.974676,0.085716,0.165345,0.124221,-33197.7
-34175.7,0.968815,0.560766,3,7,0,34176.7,-0.013773,0.0950782,0.16348,0.132052,0.973415,0.0856574,0.164632,0.133905,-33196.4
-34178.8,0.770005,0.560766,2,3,0,34179.9,-0.0184516,0.0943613,0.165841,0.135077,0.972155,0.0847397,0.16682,0.136973,-33196.5
-34174.5,1,0.560766,2,7,0,34178.3,-0.0141678,0.0935228,0.16472,0.126709,0.975953,0.0843936,0.166954,0.128487,-33196.7
-34175,0.9478,0.560766,3,7,0,34175.3,-0.0141126,0.0981864,0.162577,0.127992,0.97539,0.0890098,0.164285,0.129788,-33197.9
-34179.8,0.497019,0.560766,2,3,0,34182.4,-0.0132269,0.101507,0.158927,0.131453,0.981254,0.0921753,0.159526,0.133298,-33201.2
-34178.6,0.978596,0.560766,3,7,0,34182.4,-0.0090988,0.0992801,0.166457,0.131578,0.981228,0.0898536,0.168116,0.133424,-33200.1
-34176.8,0.931966,0.560766,2,3,0,34181.1,-0.0121084,0.0898899,0.167159,0.12323,0.973135,0.080931,0.170331,0.12496,-33196.4
-34176.6,0.901381,0.560766,2,3,0,34179.1,-0.0107188,0.0899185,0.164688,0.1286,0.972038,0.0806801,0.166597,0.130405,-33195.5
