# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 05:46:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/pns7en0w.json
# init = 2 (Default)
# random
#   seed = 66478
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_GPT2_j.h-nondens/hreg-20250421004614_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.379907
# Diagonal elements of inverse mass matrix:
# 2.51599e-05, 1.62083e-05, 0.000116073, 0.000110299, 0.000105462, 0.000104303, 0.00012629, 0.000136844, 0.000210725, 0.000173539, 0.000140689, 0.000133139, 0.000126192, 9.45914e-05, 0.000117497, 9.02405e-05, 7.99009e-05, 0.00013601, 0.000121876, 0.000107621, 0.000104349, 9.3114e-05, 9.80827e-05, 0.000157369, 0.000170404, 0.000112322, 0.000117969, 0.000141745, 0.000127312, 0.00223035, 0.000747523, 0.000125849, 0.0826605, 0.0814147, 0.153376
-34343.1,0.862998,0.379907,3,7,0,34364,-0.00432517,0.980096,0.110479,-0.0567091,0.271624,0.126692,0.300001,0.135028,0.0402941,0.0862348,0.245039,0.161761,-0.0314818,0.101504,0.0975209,-0.0108036,0.148037,0.0504501,0.130982,0.139762,-0.0376003,-0.0641107,-0.006683,-0.0268327,-0.00594083,-0.0163703,-0.0254082,-0.0171451,-0.00649727,0.139645,0.0548563,-3.1732e-06,0.144498,0.0585131,0.0317682,-34483.7
-34350.4,0.800441,0.379907,4,15,0,34366.4,0.0042847,0.978775,0.160845,-0.0393482,0.22962,0.129054,0.279498,0.117934,0.0122575,0.0721394,0.246346,0.148502,-0.0455156,0.105288,0.0480523,0.012656,0.181894,0.064309,0.153393,0.129761,-0.0294879,-0.0768463,-0.0225474,-0.0144274,-0.0167168,-0.00936129,-0.0349745,-0.00728022,-0.00472325,0.0665614,0.140714,-0.0337066,0.164119,0.177309,0.0369126,-34472.4
-34340.1,0.971412,0.379907,3,7,0,34369.4,-0.0133789,0.975437,0.117326,-0.0612395,0.267559,0.13899,0.299101,0.113967,0.0399211,0.0720958,0.244295,0.155792,-0.0476758,0.118438,0.0752898,0.0160101,0.166824,0.0578122,0.114281,0.131649,-0.0508204,-0.0673762,-0.0178876,-0.0273706,-0.00715963,-0.0269174,-0.0365718,-0.0209736,0.00778027,0.150111,0.0569372,-0.0256707,0.110324,0.0991754,0.0260973,-34502.5
-34344.3,0.929238,0.379907,3,7,0,34357.6,0.00268037,0.977902,0.137902,-0.0546538,0.260826,0.133711,0.27052,0.127861,0.0132856,0.111508,0.240921,0.157963,-0.0485421,0.1058,0.0666719,0.00538858,0.161199,0.0691243,0.143837,0.134437,-0.0421005,-0.0636491,-0.015445,-0.00360502,-0.0215211,-0.0386368,-0.0269238,-0.0150418,0.0118773,0.11613,0.101901,-0.0338746,0.0893802,0.0549563,0.0400372,-34478.4
-34341.5,0.995635,0.379907,3,15,0,34360.3,-0.00689638,0.979229,0.139623,-0.0426442,0.246597,0.130286,0.293533,0.0975182,0.0258833,0.0898485,0.243718,0.117117,-0.0396327,0.084169,0.0703826,-0.00106473,0.171166,0.0672609,0.133207,0.141094,-0.0387776,-0.0672064,-0.0171371,-0.0174588,-0.0070348,-0.033534,-0.0315622,-0.026472,0.0104457,0.143601,0.0599775,-0.0232526,0.110557,0.0734368,0.018523,-34453.3
-34338.8,0.908834,0.379907,4,15,0,34357.4,-0.00686185,0.978052,0.118702,-0.0436743,0.260856,0.120332,0.286365,0.13027,0.0138574,0.0680729,0.256306,0.180894,-0.0433738,0.103948,0.0770245,0.0040956,0.158765,0.0645402,0.153675,0.138745,-0.0488195,-0.0587527,-0.0100912,-0.01795,-0.00393395,-0.0166505,-0.0346075,0.0102787,0.00874727,0.169473,0.0762154,-0.0173263,0.108231,0.107218,0.016579,-34497.3
-34343.4,0.871205,0.379907,3,15,0,34357.8,-0.0073883,0.976443,0.124043,-0.0579527,0.267829,0.145662,0.308613,0.122604,0.0176729,0.0771017,0.253635,0.193255,-0.0485645,0.121167,0.06446,0.00602095,0.154278,0.0526928,0.155485,0.132865,-0.0378801,-0.0608374,-0.00997301,-0.0123575,-0.00791133,-0.0120974,-0.0395054,-0.0178435,0.00955618,0.183448,0.134914,-0.0116905,0.153127,0.0785863,0.0300558,-34543.6
-34343.5,0.975448,0.379907,4,15,0,34359.9,-0.00396539,0.977191,0.143459,-0.0418565,0.236812,0.108544,0.284483,0.122128,0.0397815,0.0756159,0.233885,0.11154,-0.0506036,0.0913377,0.0732476,-0.00615085,0.172557,0.0569448,0.130378,0.140768,-0.0371797,-0.0703767,-0.00974827,-0.0286685,-0.00646166,-0.0168329,-0.0170005,-0.0075314,0.000734151,0.13912,0.0675197,-0.0348786,0.120202,0.109078,0.0296372,-34429
