# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 05:46:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/pns7en0w.json
# init = 2 (Default)
# random
#   seed = 66478
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_GPT2_j.h-nondens/hreg-20250421004614_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.461755
# Diagonal elements of inverse mass matrix:
# 2.32089e-05, 1.7392e-05, 0.000112251, 0.000113675, 8.44754e-05, 0.000120946, 0.000111991, 0.000131565, 0.000194327, 0.000161726, 0.000143171, 0.000145283, 0.000111141, 8.82885e-05, 0.000113882, 0.000104429, 9.95798e-05, 0.000110617, 0.000125807, 0.000122468, 9.29321e-05, 0.000104476, 9.78476e-05, 0.000183292, 0.000153863, 0.000129576, 0.000123111, 0.000129833, 0.000101201, 0.0026943, 0.000654164, 0.000111179, 0.08499, 0.0775159, 0.130986
-34340.7,0.793619,0.461755,3,7,0,34359.4,-0.00574836,0.978707,0.1358,-0.0502507,0.247247,0.117377,0.287109,0.14966,0.0240995,0.0691203,0.261528,0.162283,-0.0328094,0.127896,0.0851492,0.0117278,0.163,0.056028,0.137322,0.133206,-0.0502349,-0.0759129,-0.0300927,-0.0126051,-0.018455,-0.0143604,-0.0183759,-0.00289016,-0.00930842,0.115508,0.0868358,-0.0141334,0.11421,0.0992334,0.0188128,-34504.4
-34341.5,1,0.461755,3,7,0,34356.5,-0.00513813,0.979213,0.140138,-0.0604794,0.266792,0.124752,0.276955,0.126655,0.0150769,0.0674965,0.262655,0.154853,-0.0310954,0.128171,0.0744943,-0.00348694,0.169247,0.046166,0.129293,0.125823,-0.0461903,-0.0696723,-0.00409263,-0.0120865,-0.030905,-0.017149,-0.0103319,-0.00219022,-0.00725983,0.103042,0.0921399,-0.015747,0.141168,0.088108,0.0284311,-34483.6
-34343.6,0.95255,0.461755,3,7,0,34358.4,-0.00302346,0.976219,0.122792,-0.0434613,0.242801,0.129674,0.307638,0.119603,0.0388689,0.0821381,0.228265,0.155568,-0.0679883,0.0748101,0.0615433,0.00941268,0.159481,0.0740693,0.151675,0.14084,-0.0406929,-0.0664365,-0.0288627,-0.0263396,0.00568683,-0.0153424,-0.0425206,-0.0278247,0.0133581,0.181642,0.0756279,-0.030736,0.120835,0.116146,0.0261307,-34483.2
-34345.1,0.753045,0.461755,3,7,0,34365.7,-0.000680823,0.980247,0.131702,-0.0488193,0.251354,0.134265,0.302961,0.124672,0.0385054,0.0832504,0.213635,0.14722,-0.0676246,0.071683,0.0576905,0.0109493,0.159957,0.0618786,0.152138,0.142553,-0.0373704,-0.0752808,-0.0223237,-0.0278735,0.00488943,-0.00923146,-0.0397318,-0.0334648,0.00956412,0.159349,0.0808442,-0.0265275,0.14227,0.103727,0.0235677,-34465.1
-34348.2,0.829994,0.461755,3,7,0,34365.6,0.00266204,0.970961,0.128019,-0.043789,0.26088,0.121196,0.296697,0.114037,0.031987,0.0954596,0.215745,0.147141,-0.0499121,0.0745287,0.0618246,0.000436958,0.16239,0.0698009,0.135015,0.149644,-0.0508765,-0.0703703,-0.0132275,-0.0368609,0.010112,-0.0112297,-0.0227223,-0.0233087,-0.00842207,0.120407,0.0598199,-0.0184344,0.0992933,0.0992346,0.0318155,-34469.3
-34344.1,1,0.461755,3,7,0,34362.2,0.00295883,0.973076,0.128185,-0.0461305,0.251353,0.130827,0.293334,0.114933,0.0283621,0.0920824,0.214319,0.141608,-0.0512687,0.07127,0.0647946,0.000997745,0.164962,0.0716885,0.136499,0.159853,-0.0469141,-0.0736349,-0.0187025,-0.0297633,-0.00199,-0.00729282,-0.0220464,-0.014569,-0.00463552,0.129029,0.0521307,-0.0198253,0.101514,0.107663,0.0247932,-34466.7
-34347.4,0.676669,0.461755,3,7,0,34371.4,-0.00707688,0.981314,0.134291,-0.083541,0.280018,0.11848,0.292509,0.121778,0.0356014,0.102038,0.239799,0.159031,-0.0494183,0.092916,0.0952956,-0.00423936,0.16581,0.037165,0.135911,0.126885,-0.0399386,-0.0724398,-0.0120273,-0.00760917,-0.00536159,-0.0249247,-0.0348067,-0.00695154,0.0291556,0.140169,0.0746888,-0.02028,0.119576,0.131163,0.0326545,-34484.3
-34346.2,0.997419,0.461755,3,7,0,34364.1,-0.00504401,0.978776,0.126587,-0.0600526,0.283414,0.114464,0.290815,0.113384,0.0438744,0.103786,0.250895,0.159998,-0.0512538,0.0984041,0.0833118,-0.00846702,0.169959,0.0537386,0.148124,0.124623,-0.0528778,-0.0955296,-0.00469317,-0.0164963,-0.00793401,-0.0317592,-0.035908,-0.0128497,0.023858,0.191545,0.104959,-0.0149015,0.09354,0.0905186,0.0364167,-34498.8
-34339.8,1,0.461755,3,7,0,34359.6,-0.00609394,0.976384,0.120734,-0.0587854,0.244592,0.139745,0.298926,0.117984,0.0309155,0.0561513,0.234179,0.143689,-0.0325337,0.100514,0.0731226,-0.00399219,0.159613,0.0702678,0.119358,0.143252,-0.0297908,-0.0390047,-0.011349,-0.0268666,-0.0176348,-0.00500464,-0.02897,-0.0108586,-0.000383973,0.0811891,0.091335,-0.0122397,0.146218,0.0747644,0.029773,-34459.2
-34335.2,0.989397,0.461755,3,7,0,34350.5,-0.00512121,0.980418,0.141773,-0.0513171,0.258529,0.113348,0.290326,0.129467,0.0257003,0.0962353,0.252346,0.163539,-0.0535727,0.108393,0.0648457,0.0064828,0.165095,0.0415396,0.155124,0.125232,-0.041898,-0.0839312,-0.0180079,-0.0155206,-0.00786855,-0.0228635,-0.0264807,-0.0146811,0.00504627,0.185311,0.0864435,-0.0193616,0.100408,0.0741945,0.0321143,-34489.7
-34347.9,0.556544,0.461755,3,7,0,34361.6,-0.0081427,0.974033,0.122828,-0.0585898,0.255389,0.12015,0.295356,0.125617,0.0300402,0.0790845,0.226146,0.167852,-0.0341834,0.0962735,0.0788472,0.009779,0.140146,0.0625837,0.132719,0.1348,-0.0503446,-0.0727509,0.0126577,-0.00809509,-0.00645721,-0.0222813,-0.0302143,0.0128565,0.0106592,0.0619927,0.0116257,-0.0146849,0.159492,0.218316,0.0346471,-34464.3
-34348.6,1,0.461755,3,7,0,34363.4,-0.00200959,0.980883,0.139319,-0.0428951,0.250715,0.130582,0.311056,0.132615,0.009279,0.0549304,0.266116,0.151863,-0.0624069,0.0919974,0.0599727,-0.00982615,0.161343,0.058284,0.132429,0.117303,-0.0247149,-0.0735484,-0.0304139,-0.0148574,-0.0103271,0.000874966,-0.0240249,-0.0247425,0.00449694,0.0311446,-0.0247737,-0.0145874,0.202376,0.102896,0.0235739,-34489.1
-34356.8,0.759197,0.461755,3,15,0,34372.6,-0.0114845,0.973825,0.124969,-0.0678999,0.253661,0.117956,0.272522,0.111579,0.0429625,0.0950335,0.225654,0.157698,-0.0309879,0.118939,0.0833223,0.0161364,0.167794,0.0615423,0.146707,0.145476,-0.0674456,-0.0664165,0.00034362,-0.0140736,-0.0128389,-0.0265613,-0.0352214,0.000549342,0.00321971,-0.0519588,0.109177,-0.0377037,0.293235,0.163658,0.0451737,-34475.9
-34347.8,1,0.461755,3,7,0,34371.2,-0.00196211,0.981572,0.140902,-0.0645237,0.237653,0.125377,0.302012,0.119979,0.0275216,0.102187,0.235284,0.157477,-0.0359687,0.138407,0.0808748,0.0169093,0.16445,0.0487572,0.122503,0.147081,-0.0576131,-0.0736229,-0.0213632,-0.0137291,-0.0185719,-0.0274156,-0.0365299,-0.00156283,0.0027627,-0.00228738,0.0877398,-0.0187173,0.207932,0.0556079,0.0376129,-34497.1
-34341.9,0.978311,0.461755,3,7,0,34363.3,-0.00800262,0.974178,0.114573,-0.0403964,0.248617,0.114285,0.291766,0.114224,0.0340445,0.0315378,0.252049,0.157554,-0.0517418,0.0845475,0.0587919,-0.0098101,0.156516,0.0580773,0.147891,0.123714,-0.0267639,-0.0601612,-0.0115038,-0.0175842,-0.00767588,-0.00573932,-0.0211581,-0.0244809,0.00258628,0.124084,0.085951,-0.0239195,0.143549,0.0915298,0.0147112,-34449.6
-34340.7,0.672789,0.461755,3,7,0,34359.8,-0.00185089,0.978971,0.150188,-0.0700178,0.256393,0.140263,0.287819,0.124643,0.0234494,0.096356,0.247103,0.15285,-0.040457,0.12651,0.0835854,0.0218279,0.160525,0.0661203,0.142797,0.13268,-0.048172,-0.06182,-0.00962345,-0.0177898,-0.0129642,-0.0309779,-0.0294588,-0.0042866,-0.00518552,0.131367,0.124411,-0.0354619,0.0957507,0.0761989,0.0372875,-34509.7
-34340.8,0.872552,0.461755,3,7,0,34359.7,-0.00799303,0.974871,0.111649,-0.0383996,0.243186,0.105361,0.300524,0.121705,0.0298904,0.0540648,0.243882,0.161007,-0.049714,0.0881687,0.0671648,-0.0158285,0.15656,0.0481805,0.138777,0.132905,-0.0324886,-0.0642634,-0.0147794,-0.0179898,-0.00813928,0.00929256,-0.0230576,-0.0133698,0.0159566,0.135732,0.0367625,-0.0172123,0.140722,0.103495,0.0302468,-34450.7
-34336.2,0.913993,0.461755,3,7,0,34357.8,-0.00305589,0.979842,0.134963,-0.0577846,0.250693,0.134835,0.291215,0.14083,0.0380716,0.0774062,0.239525,0.161272,-0.0583396,0.112586,0.0796466,-0.00384506,0.169684,0.0606855,0.13513,0.123841,-0.0373481,-0.0620848,-0.0175211,-0.0385076,-0.0372019,-0.0175577,-0.0285779,-0.00937359,-0.00866685,0.124994,0.0602768,-0.02723,0.105339,0.0759838,0.0175369,-34487.3
-34337.1,0.758885,0.461755,3,7,0,34353,-0.00556349,0.976487,0.121834,-0.0504299,0.258988,0.121198,0.292387,0.106911,0.0175813,0.0729039,0.241426,0.142726,-0.0364862,0.0989151,0.0619636,0.0081995,0.161096,0.0555365,0.143601,0.133803,-0.0351138,-0.0691513,-0.0151795,0.000761239,0.00551064,0.0041623,-0.0251248,-0.0216575,0.0120145,0.212209,0.103451,-0.0115693,0.164806,0.0876823,0.0297337,-34458.4
-34338.2,0.88188,0.461755,3,7,0,34351.6,-0.00486835,0.978373,0.142272,-0.058069,0.262297,0.12852,0.286507,0.118685,0.0277811,0.0793315,0.265977,0.173176,-0.0334632,0.101779,0.0942898,-0.00104983,0.178387,0.0456242,0.125196,0.122403,-0.044362,-0.0634308,-0.0298007,-0.00999994,-0.0194181,-0.00414791,-0.035956,-0.014046,0.0106653,0.151175,0.067559,-0.0269957,0.126445,0.081086,0.0243361,-34507.1
-34337.7,0.796063,0.461755,3,7,0,34360,-0.00490497,0.978767,0.123542,-0.0602319,0.251451,0.11738,0.300453,0.137406,0.0310604,0.0693677,0.234753,0.149904,-0.0406954,0.100286,0.0401549,0.00349754,0.147567,0.0532346,0.141283,0.129981,-0.0441783,-0.0581707,0.00376028,-0.0184682,-0.00202198,-0.0240881,-0.0275831,-0.0144944,-0.00582527,0.184501,0.0809376,-0.0297695,0.149002,0.0727717,0.0277886,-34445.4
-34338.1,0.719884,0.461755,3,7,0,34360.4,-0.00622758,0.977509,0.135694,-0.0390442,0.242964,0.126662,0.286009,0.10821,0.0240862,0.0909888,0.246782,0.158446,-0.0520801,0.100698,0.0942398,0.00621637,0.182878,0.0636649,0.145256,0.136426,-0.0299966,-0.0616096,-0.029827,-0.0200002,-0.0258732,-0.00217105,-0.0308171,-0.0128615,0.0159137,0.11685,0.107118,-0.0143493,0.0960991,0.106852,0.0339409,-34495.3
-34340.4,0.826713,0.461755,3,7,0,34355.4,-0.00076753,0.982037,0.134009,-0.0584689,0.262136,0.128623,0.295815,0.115292,0.0330219,0.0985752,0.240958,0.155778,-0.0493592,0.0961007,0.0843939,0.00630586,0.162163,0.0713668,0.144833,0.132561,-0.0268955,-0.0653258,-0.0218339,-0.0333412,-0.0136948,0.0187117,-0.0238745,-0.0165412,0.00289857,0.147093,0.132103,-0.0224933,0.104219,0.112449,0.0188677,-34487.7
-34341.9,0.529436,0.461755,3,7,0,34361.6,-0.00621015,0.972782,0.115478,-0.0552862,0.252626,0.131156,0.285002,0.112382,0.0314513,0.0786875,0.24769,0.150916,-0.0475033,0.100922,0.0794801,0.00402393,0.153539,0.0782153,0.135472,0.144743,-0.0167538,-0.0677006,-0.0229625,-0.0312562,-0.00980038,-0.0106838,-0.00836256,-0.00878899,-0.00418388,0.0660033,0.121177,-0.0272333,0.0960075,0.0861291,0.0177472,-34484.4
-34336.5,1,0.461755,3,7,0,34351.9,-0.00310631,0.973647,0.118932,-0.0594949,0.254548,0.135302,0.287438,0.115565,0.0322861,0.0817138,0.242841,0.156586,-0.0469904,0.10158,0.0800229,0.00894569,0.15258,0.0792381,0.139381,0.147193,-0.0252286,-0.0674833,-0.0242251,-0.0356424,-0.012135,-0.0149804,-0.0206887,-0.00721414,-0.00532865,0.110675,0.123111,-0.0286042,0.108219,0.0854986,0.0154853,-34494.2
-34339.6,0.909947,0.461755,3,7,0,34352.1,-0.00550343,0.972621,0.145148,-0.0491423,0.251693,0.110447,0.297321,0.130798,0.0215359,0.0649454,0.251838,0.152651,-0.0426465,0.110774,0.061191,0.00365869,0.176149,0.0382559,0.139729,0.123442,-0.0541863,-0.0644868,-0.00119432,0.000481852,-0.0086992,-0.0114649,-0.0379966,-0.018692,0.015809,0.160067,0.0510564,-0.013387,0.115227,0.0700921,0.0320121,-34490.3
-34339.2,0.845306,0.461755,3,7,0,34354.8,-0.00630233,0.981169,0.137577,-0.0539143,0.238237,0.152062,0.302001,0.13653,0.0375337,0.0886355,0.256081,0.142924,-0.0594451,0.0869927,0.0651063,-0.000511485,0.156107,0.0596674,0.118987,0.130914,-0.0361281,-0.0649561,0.00156939,-0.00223866,-0.00744546,-0.0107068,-0.0220142,-0.0112721,0.000647672,0.185475,0.0836365,-0.0175837,0.108831,0.0977372,0.0206732,-34479.4
-34336.8,0.998654,0.461755,3,7,0,34352.5,-0.00432835,0.977814,0.125509,-0.0552061,0.268111,0.105562,0.285183,0.105254,0.0221999,0.0639879,0.240763,0.168536,-0.0315487,0.122312,0.0658482,0.00917751,0.181015,0.0519715,0.161008,0.131195,-0.0353213,-0.0596417,-0.0270951,-0.0276438,-0.0147166,-0.0149735,-0.0291341,-0.0131881,0.00855065,0.087671,0.111739,-0.0266186,0.150778,0.0733962,0.0199175,-34481.9
-34333.9,0.85806,0.461755,3,7,0,34350.6,-0.00364697,0.977723,0.138874,-0.0490175,0.240394,0.132286,0.280459,0.128463,0.0240912,0.0678807,0.256276,0.159646,-0.0459508,0.0911209,0.0586139,0.0150779,0.177374,0.0559183,0.122617,0.110882,-0.0309559,-0.0538105,-0.0119959,-0.0121609,-0.0138417,-0.0158841,-0.0141332,-0.0202767,-0.00397506,0.131982,0.0859402,-0.0200339,0.115304,0.0834916,0.0186655,-34460.9
-34341.3,0.764666,0.461755,3,7,0,34348.7,-0.0115287,0.974698,0.120842,-0.0546817,0.268076,0.120543,0.302107,0.11555,0.0302159,0.0804049,0.223683,0.146449,-0.0459571,0.117,0.0847368,-0.0137165,0.151527,0.0597835,0.154619,0.15294,-0.0417615,-0.0632257,-0.0165774,-0.0271943,-0.00790468,-0.0177525,-0.0426454,-0.00598123,0.00729116,0.235864,0.0974076,-0.0290077,0.193197,0.0732811,0.0289163,-34486.1
-34343.7,0.81765,0.461755,3,7,0,34359,-0.00159897,0.972615,0.129714,-0.0621708,0.275074,0.129357,0.286828,0.101619,0.0261705,0.0738974,0.230049,0.158763,-0.0514195,0.122188,0.0772058,-0.0105986,0.152384,0.0739637,0.14982,0.143527,-0.039275,-0.0525314,-0.0154378,-0.0230281,-0.0211834,-0.0268013,-0.030229,0.00546066,0.0138675,0.15707,0.069976,-0.0283762,0.195386,0.0769786,0.0232311,-34490.1
-34347.8,0.770866,0.461755,3,7,0,34367.9,-0.00283306,0.982055,0.119805,-0.0554769,0.258984,0.130592,0.311467,0.11848,0.0331205,0.0682733,0.253487,0.175685,-0.0601734,0.106389,0.0973367,-0.00684677,0.159808,0.0712935,0.151559,0.109703,-0.031745,-0.0582298,-0.00360007,-0.0191621,-0.0257003,0.00232473,-0.0415043,0.00368328,0.00303494,0.11098,0.103387,-0.0280195,0.20175,0.11787,0.0298932,-34504.9
-34346.8,0.982138,0.461755,3,7,0,34366.7,0.00286082,0.976222,0.115344,-0.0544646,0.25425,0.121476,0.304209,0.128406,0.0397084,0.0678285,0.250667,0.146519,-0.0498845,0.085646,0.0790809,-0.00974037,0.139782,0.0712732,0.137368,0.143076,-0.0622631,-0.0551202,-0.0176985,-0.0300814,-0.0169514,-0.0208602,-0.0348749,0.00307315,0.0144675,0.0259552,0.10382,-0.0207788,0.22331,0.090839,0.0222168,-34476.4
-34347.1,0.887477,0.461755,3,7,0,34367.5,-0.00543689,0.978713,0.146665,-0.0503717,0.243772,0.112596,0.307876,0.133333,0.0319947,0.0531574,0.237337,0.142629,-0.0453369,0.112183,0.0611424,-0.00209061,0.153225,0.0495468,0.126084,0.134712,-0.0308175,-0.070802,-0.0382846,-0.0218518,-0.0157115,-0.014775,-0.0593643,-0.00720002,-0.000456949,0.0452257,0.0396007,-0.0282632,0.32203,0.0812638,0.0246377,-34463.9
-34355.5,0.702062,0.461755,3,7,0,34377.9,-0.000877717,0.977016,0.142162,-0.0418729,0.27636,0.101256,0.304587,0.122262,0.0294711,0.0573332,0.247054,0.147718,-0.0394616,0.116198,0.0648056,-0.000815383,0.162696,0.08333,0.130238,0.137076,-0.0618879,-0.0646182,0.00353018,-0.0110927,-0.0101393,-0.0261726,-0.021236,0.0128549,0.00928561,0.0235367,-0.0184821,-0.0132838,0.119203,0.118657,0.0440686,-34490.1
