# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 17:30:35 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/vxyu6pjt.json
# init = 2 (Default)
# random
#   seed = 27719
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/asym_Word2Vec.nonsems/multireg-20250511123035_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.557921
# Diagonal elements of inverse mass matrix:
# 2.35445e-05, 2.32674e-05, 2.17673e-05, 2.24117e-05, 1.61135e-05
-33905.4,0.934903,0.557921,3,7,0,33906.4,-0.0130735,-0.117221,0.148409,0.131819,0.972817,-0.097196,0.146683,0.133487,-33295.8
-33907,0.860069,0.557921,2,3,0,33908.1,-0.00471543,-0.111086,0.148653,0.125283,0.973214,-0.0911626,0.148026,0.126868,-33298.1
-33907.6,0.936355,0.557921,3,7,0,33909.8,-0.0114327,-0.114008,0.144697,0.136244,0.970144,-0.0943417,0.141753,0.137968,-33297.7
-33907.6,0.815895,0.557921,3,7,0,33912.9,-0.0114451,-0.110463,0.155858,0.126099,0.977652,-0.0896795,0.156059,0.127694,-33294
-33905.8,1,0.557921,2,3,0,33908.6,-0.00769071,-0.111367,0.14825,0.132865,0.970806,-0.0913498,0.146331,0.134546,-33296.2
-33905.1,0.862586,0.557921,2,3,0,33908.2,-0.0121732,-0.110346,0.153061,0.132819,0.972853,-0.0897666,0.151793,0.1345,-33293.2
-33904.9,0.946879,0.557921,3,7,0,33906.4,-0.0135469,-0.112624,0.14856,0.128574,0.975796,-0.0926485,0.147384,0.130201,-33296.2
-33909.4,0.670014,0.557921,2,3,0,33910,-0.00350219,-0.119782,0.147002,0.132798,0.972112,-0.0999006,0.144928,0.134478,-33298.4
-33907.4,1,0.557921,3,7,0,33911.1,-0.00322239,-0.114249,0.151383,0.132045,0.971587,-0.0938748,0.150017,0.133716,-33295.7
