# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 17:30:35 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/vxyu6pjt.json
# init = 2 (Default)
# random
#   seed = 27719
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/asym_Word2Vec.nonsems/multireg-20250511123035_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.522701
# Diagonal elements of inverse mass matrix:
# 2.3756e-05, 2.27807e-05, 2.28143e-05, 2.16731e-05, 1.6336e-05
-33906.4,0.755565,0.522701,2,7,0,33909.7,-0.0124671,-0.119059,0.153146,0.129685,0.973907,-0.0985159,0.152401,0.131326,-33294.1
-33904.8,0.877805,0.522701,2,3,0,33908.4,-0.0134646,-0.114056,0.149843,0.129198,0.971908,-0.0939158,0.148736,0.130833,-33295.3
-33906.5,0.852129,0.522701,2,3,0,33907,-0.0106825,-0.110084,0.149527,0.125621,0.977807,-0.0900529,0.148962,0.127211,-33297.1
-33905.6,0.998575,0.522701,3,7,0,33907.1,-0.00806053,-0.11192,0.152246,0.129928,0.976677,-0.0914871,0.15134,0.131572,-33294.8
-33906.1,0.912121,0.522701,3,7,0,33907.2,-0.0110296,-0.111025,0.150243,0.130898,0.978523,-0.0908108,0.148911,0.132554,-33295.6
-33906.6,0.938433,0.522701,3,7,0,33908.8,-0.0130915,-0.11574,0.14912,0.131545,0.968865,-0.095639,0.147533,0.13321,-33295.7
-33911.6,0.680773,0.522701,3,7,0,33913.6,-0.00742329,-0.10934,0.152323,0.128865,0.982729,-0.0889219,0.151601,0.130496,-33297.2
-33910.8,0.993298,0.522701,2,7,0,33915,-0.00923953,-0.109474,0.145144,0.136436,0.966626,-0.0897578,0.142229,0.138162,-33298.6
-33909.8,1,0.522701,3,7,0,33913,-0.0134743,-0.116097,0.156444,0.12509,0.979051,-0.0952556,0.156889,0.126673,-33294.5
-33906.9,1,0.522701,3,7,0,33911.5,-0.00703373,-0.109267,0.150384,0.124016,0.972631,-0.0891661,0.150195,0.125585,-33297.2
-33905.1,0.999635,0.522701,2,3,0,33907.6,-0.0127739,-0.108273,0.149371,0.132253,0.973918,-0.0881398,0.147703,0.133926,-33295.2
-33907.3,0.727318,0.522701,2,7,0,33910.6,-0.0194733,-0.112357,0.147617,0.132734,0.97544,-0.0924148,0.145636,0.134414,-33296.3
-33909.7,0.840039,0.522701,3,7,0,33911.9,-0.0171088,-0.107869,0.149399,0.132942,0.967175,-0.0877202,0.147621,0.134625,-33296
-33905.2,0.893949,0.522701,2,3,0,33912.3,-0.0123287,-0.110411,0.151702,0.134314,0.972746,-0.0899631,0.150008,0.136014,-33293.7
-33908.9,0.738019,0.522701,3,7,0,33911.2,-0.0119251,-0.121529,0.149503,0.135478,0.976162,-0.101302,0.147326,0.137192,-33295.9
-33905.7,0.998694,0.522701,2,7,0,33909.8,-0.0147146,-0.115484,0.153186,0.128776,0.975289,-0.0949573,0.152594,0.130405,-33293.9
-33907,0.869404,0.522701,3,7,0,33908.8,-0.0116566,-0.111322,0.153531,0.124902,0.977578,-0.0908332,0.153617,0.126482,-33295.2
-33905.9,0.955196,0.522701,3,7,0,33909,-0.0105699,-0.111351,0.145978,0.135436,0.974767,-0.0915525,0.143337,0.13715,-33296.9
-33906.6,0.952364,0.522701,3,7,0,33907.8,-0.00991243,-0.108979,0.155533,0.127382,0.971813,-0.0882117,0.155482,0.128994,-33293.5
-33904.9,0.983826,0.522701,2,3,0,33907.3,-0.0113779,-0.110632,0.145791,0.130607,0.973934,-0.0909465,0.143914,0.13226,-33297.4
-33906.6,0.860207,0.522701,2,3,0,33907.3,-0.0130292,-0.116926,0.146979,0.125939,0.976315,-0.0971789,0.146022,0.127533,-33298.1
-33908.2,0.93638,0.522701,2,3,0,33908.7,-0.0150249,-0.11775,0.144162,0.125937,0.976503,-0.0983323,0.142829,0.127531,-33299.9
-33906.1,1,0.522701,3,7,0,33909.6,-0.00612756,-0.115238,0.146061,0.130667,0.973887,-0.0955129,0.14421,0.13232,-33298.1
-33908.7,0.781556,0.522701,3,7,0,33911.4,-0.0124005,-0.112694,0.155484,0.122223,0.970712,-0.0920232,0.156268,0.123769,-33294.9
-33906,1,0.522701,3,7,0,33910.1,-0.00975163,-0.110245,0.145002,0.128413,0.976399,-0.090693,0.143377,0.130038,-33298.8
-33904.7,1,0.522701,2,3,0,33906.4,-0.0108851,-0.11513,0.148865,0.131946,0.974261,-0.0950526,0.147179,0.133616,-33295.5
-33904.8,0.975119,0.522701,3,7,0,33905.4,-0.0116995,-0.110046,0.151845,0.12812,0.973669,-0.0896969,0.151181,0.129742,-33294.6
-33906.2,0.887338,0.522701,2,3,0,33906.6,-0.00904592,-0.107885,0.152994,0.130833,0.976548,-0.0873529,0.152041,0.132489,-33294.4
-33906.3,0.984883,0.522701,3,7,0,33907.8,-0.00813046,-0.107843,0.153687,0.132825,0.972995,-0.0871935,0.1525,0.134506,-33293.6
-33906.1,0.833541,0.522701,3,7,0,33909.2,-0.0151437,-0.115458,0.145411,0.127426,0.973522,-0.0958694,0.144002,0.129038,-33298.2
-33906.6,0.960319,0.522701,3,7,0,33908.1,-0.00929969,-0.109069,0.143676,0.129467,0.97578,-0.0896543,0.141703,0.131105,-33299.5
-33911.7,0.609594,0.522701,2,3,0,33914.7,-0.0221441,-0.110955,0.153708,0.122595,0.972719,-0.0904878,0.154194,0.124147,-33296.1
-33905.3,1,0.522701,2,3,0,33911.7,-0.0134716,-0.116002,0.147344,0.127881,0.973291,-0.0961772,0.146119,0.129499,-33297
-33905.6,0.949244,0.522701,3,7,0,33907,-0.0127792,-0.112724,0.148466,0.135797,0.974961,-0.0926255,0.146098,0.137516,-33295.2
-33905.1,0.964924,0.522701,3,7,0,33907.1,-0.00862865,-0.115121,0.148227,0.13059,0.975304,-0.0951431,0.146677,0.132242,-33296.5
-33906.6,0.732752,0.522701,3,7,0,33910.6,-0.0165506,-0.108051,0.152206,0.131838,0.971726,-0.0875929,0.150983,0.133507,-33293.9
-33905.7,0.988349,0.522701,3,7,0,33908.3,-0.0137878,-0.113454,0.147232,0.12549,0.974808,-0.0936905,0.146382,0.127078,-33297.7
-33905.5,0.945094,0.522701,3,7,0,33907.4,-0.00777666,-0.109735,0.147067,0.132495,0.974638,-0.0898654,0.145052,0.134172,-33297
-33905.9,0.786431,0.522701,3,7,0,33910.5,-0.0127248,-0.115085,0.154237,0.130203,0.970992,-0.094409,0.153552,0.13185,-33293.2
-33905.3,1,0.522701,3,7,0,33906.2,-0.014853,-0.113082,0.149442,0.130057,0.970852,-0.0929749,0.148141,0.131703,-33295.3
-33906.3,0.944103,0.522701,2,7,0,33907.3,-0.0121763,-0.113058,0.149357,0.122917,0.973224,-0.0930926,0.149211,0.124472,-33297.3
-33908.2,0.895955,0.522701,2,3,0,33908.8,-0.011134,-0.115551,0.151451,0.120731,0.97284,-0.0953775,0.151941,0.122259,-33297.3
-33905.9,0.994828,0.522701,2,3,0,33908.8,-0.00876576,-0.114247,0.152322,0.125231,0.974408,-0.0938896,0.152193,0.126815,-33295.5
-33905.7,1,0.522701,3,7,0,33906.7,-0.0075366,-0.114802,0.153429,0.128089,0.973415,-0.0942607,0.152981,0.12971,-33294.4
-33905.6,0.930741,0.522701,3,7,0,33907.9,-0.0165144,-0.110031,0.14711,0.13025,0.973878,-0.0901982,0.145467,0.131898,-33296.6
-33906.2,0.928166,0.522701,2,3,0,33907.3,-0.0172329,-0.111873,0.150354,0.127233,0.975861,-0.0917122,0.149636,0.128843,-33295.7
-33905.8,0.944768,0.522701,3,7,0,33908.4,-0.0123288,-0.111132,0.143741,0.131716,0.972901,-0.091666,0.141409,0.133382,-33298.5
-33905.6,0.986605,0.522701,3,7,0,33906.9,-0.0115853,-0.107515,0.146168,0.130351,0.973812,-0.0877937,0.144383,0.132001,-33297.5
-33905.4,0.981839,0.522701,3,7,0,33906.6,-0.0104481,-0.112718,0.148255,0.132764,0.976925,-0.0927002,0.146354,0.134444,-33296.1
-33904.7,0.977978,0.522701,3,7,0,33906.3,-0.0123452,-0.110458,0.150252,0.128255,0.9725,-0.0902929,0.149354,0.129878,-33295.3
-33904.7,0.988639,0.522701,3,7,0,33905.1,-0.00973096,-0.114007,0.149004,0.13234,0.974694,-0.0939069,0.147272,0.134015,-33295.5
-33904.7,0.897016,0.522701,3,7,0,33906.6,-0.0113057,-0.111478,0.14984,0.127389,0.972622,-0.0913757,0.149028,0.129001,-33295.8
-33906.7,0.738293,0.522701,2,3,0,33908.1,-0.00876076,-0.109495,0.149882,0.12926,0.968757,-0.0893559,0.14877,0.130895,-33296.2
-33906.4,0.939485,0.522701,3,7,0,33908.8,-0.0127142,-0.1163,0.149104,0.13179,0.978087,-0.0961952,0.147475,0.133458,-33296
-33905.7,0.994378,0.522701,3,7,0,33908,-0.0100682,-0.112662,0.149209,0.124168,0.973298,-0.0926918,0.148839,0.125739,-33297.2
-33908.6,0.693029,0.522701,2,3,0,33910.9,-0.0126765,-0.106828,0.150481,0.121969,0.971166,-0.0867569,0.15064,0.123512,-33297.6
-33908.1,0.918147,0.522701,2,3,0,33911.6,-0.0149395,-0.111548,0.15575,0.125909,0.969683,-0.090779,0.155968,0.127503,-33293.7
-33907.2,0.958217,0.522701,2,3,0,33910.1,-0.0120663,-0.114189,0.158087,0.127871,0.973656,-0.0931064,0.158296,0.129489,-33292.2
-33907.9,0.943412,0.522701,3,7,0,33910.4,-0.00361736,-0.112211,0.144078,0.129489,0.97253,-0.0927451,0.142155,0.131127,-33300.1
-33905.2,0.933398,0.522701,2,7,0,33909.8,-0.0096359,-0.110735,0.146439,0.127738,0.974585,-0.0910258,0.145116,0.129355,-33297.9
-33906.6,0.911846,0.522701,3,7,0,33907.3,-0.015564,-0.107208,0.145644,0.131757,0.9736,-0.0875232,0.143559,0.133425,-33297.5
-33905,0.998468,0.522701,2,7,0,33906.9,-0.0146404,-0.112273,0.146727,0.128807,0.973435,-0.092509,0.145268,0.130437,-33297
-33906.1,0.786116,0.522701,3,7,0,33908.7,-0.0115982,-0.112597,0.154862,0.131519,0.976979,-0.0918271,0.154046,0.133183,-33293
-33905.9,0.958011,0.522701,3,7,0,33908.2,-0.0109848,-0.108347,0.149417,0.126152,0.971311,-0.0883219,0.148751,0.127749,-33296.6
-33905.9,0.980521,0.522701,3,7,0,33907.6,-0.00604666,-0.113496,0.148686,0.131576,0.976152,-0.0934485,0.147037,0.133241,-33296.6
-33908.6,0.856048,0.522701,2,3,0,33909.4,-0.0197592,-0.11492,0.151942,0.134619,0.97089,-0.0944318,0.15023,0.136323,-33293.9
-33907.2,1,0.522701,1,1,0,33908.6,-0.0177737,-0.11422,0.152407,0.134201,0.971342,-0.0936858,0.150825,0.1359,-33293.4
-33905.2,0.987602,0.522701,2,7,0,33908,-0.0098217,-0.111545,0.151399,0.130748,0.970458,-0.0911973,0.150246,0.132403,-33294.6
-33905.4,0.989221,0.522701,3,7,0,33906.2,-0.0134833,-0.114181,0.154183,0.130079,0.97495,-0.093515,0.153511,0.131725,-33293.1
-33905.1,0.982175,0.522701,3,7,0,33906.3,-0.00928412,-0.111735,0.146399,0.131797,0.972388,-0.0919547,0.144409,0.133465,-33297.1
-33905.1,0.998554,0.522701,3,7,0,33905.8,-0.0124042,-0.113488,0.15359,0.128282,0.97489,-0.0929259,0.153132,0.129906,-33293.8
-33905.1,0.966711,0.522701,3,7,0,33906.3,-0.0104627,-0.113345,0.145882,0.131899,0.972366,-0.0936213,0.143806,0.133568,-33297.2
-33906,0.918748,0.522701,3,7,0,33907,-0.00667575,-0.107642,0.151002,0.130049,0.973043,-0.0873588,0.149911,0.131694,-33295.6
-33906,0.984618,0.522701,3,7,0,33907.4,-0.0134866,-0.113711,0.145477,0.13218,0.970452,-0.0940291,0.1433,0.133852,-33297.4
-33906.1,0.902373,0.522701,3,7,0,33909.2,-0.0149202,-0.111021,0.146963,0.127054,0.976702,-0.0912626,0.145822,0.128662,-33297.7
-33909.4,0.798893,0.522701,3,7,0,33911.7,-0.0140285,-0.105804,0.151482,0.137161,0.969525,-0.0853353,0.149293,0.138897,-33294.4
-33908.1,1,0.522701,3,7,0,33911.5,-0.00986793,-0.117267,0.146543,0.12389,0.977286,-0.0976079,0.145863,0.125458,-33299.5
-33908.4,0.948224,0.522701,2,3,0,33911.1,-0.00944761,-0.110529,0.142293,0.123484,0.973996,-0.0913864,0.141112,0.125047,-33301.9
-33909.9,0.866422,0.522701,3,7,0,33913.4,-0.0147537,-0.116737,0.155682,0.138188,0.970463,-0.0957408,0.153887,0.139937,-33292.1
-33906.9,1,0.522701,3,7,0,33911.5,-0.00900189,-0.110091,0.15434,0.128756,0.969412,-0.089437,0.153905,0.130385,-33294
-33904.5,0.944342,0.522701,2,3,0,33908.2,-0.00968618,-0.113296,0.150348,0.130273,0.972353,-0.0930774,0.149133,0.131921,-33295
-33906.4,0.844913,0.522701,2,3,0,33906.8,-0.0182034,-0.112167,0.151372,0.132402,0.975255,-0.0917904,0.149946,0.134077,-33294.2
-33906.2,0.995937,0.522701,3,7,0,33907.8,-0.00868527,-0.116096,0.146591,0.125692,0.972887,-0.0964003,0.145623,0.127283,-33298.5
-33906.5,0.989985,0.522701,3,7,0,33907.4,-0.0131068,-0.10777,0.152303,0.134668,0.97152,-0.0872487,0.150631,0.136372,-33293.6
-33905.7,0.996001,0.522701,3,7,0,33907.7,-0.00868424,-0.111559,0.146442,0.130202,0.976729,-0.0918033,0.144717,0.13185,-33297.7
-33906.7,0.86693,0.522701,3,7,0,33909.4,-0.015653,-0.115878,0.151954,0.129666,0.969787,-0.0954789,0.151052,0.131307,-33294.4
-33906.8,0.995384,0.522701,3,7,0,33908.3,-0.00683445,-0.108928,0.153199,0.133067,0.976596,-0.0883297,0.151908,0.134751,-33294.3
-33910.3,0.841143,0.522701,2,7,0,33911.7,-0.0183411,-0.122333,0.151283,0.12883,0.971731,-0.102019,0.150428,0.13046,-33295.9
-33908.8,0.998718,0.522701,3,7,0,33911.3,-0.00440205,-0.104234,0.147989,0.130689,0.973248,-0.0842971,0.146391,0.132343,-33298.2
-33907.4,0.951944,0.522701,2,7,0,33910.9,-0.00573631,-0.109094,0.152133,0.1302,0.977988,-0.0886732,0.151168,0.131848,-33295.7
-33910,0.862008,0.522701,2,7,0,33912.1,-0.00156467,-0.112838,0.151374,0.133647,0.97823,-0.0924374,0.149745,0.135338,-33296.6
-33907.7,0.964802,0.522701,3,7,0,33913.5,-0.0195784,-0.115404,0.147575,0.126571,0.973842,-0.0955772,0.146595,0.128173,-33297.5
-33907.9,0.98573,0.522701,3,7,0,33911,-0.00459904,-0.106885,0.150253,0.134532,0.972851,-0.0866078,0.148329,0.136234,-33295.9
-33905.6,0.994512,0.522701,2,3,0,33908.5,-0.0069669,-0.109273,0.148139,0.131804,0.974368,-0.0892916,0.146379,0.133472,-33296.6
-33908.6,0.774142,0.522701,2,3,0,33909.9,-0.0120699,-0.106516,0.158512,0.129827,0.972321,-0.0853571,0.158459,0.13147,-33292.1
-33905.8,0.995613,0.522701,2,3,0,33909.2,-0.0108555,-0.110619,0.155837,0.130416,0.973914,-0.0897579,0.155331,0.132066,-33292.6
-33906.3,0.924214,0.522701,3,7,0,33908.1,-0.0164993,-0.11723,0.148466,0.13125,0.972447,-0.0972095,0.14684,0.132911,-33295.8
-33906.2,0.941686,0.522701,3,7,0,33908.9,-0.0143331,-0.111166,0.151236,0.124896,0.975932,-0.0909464,0.151017,0.126476,-33295.9
-33905.8,0.994534,0.522701,2,7,0,33907,-0.0141212,-0.113599,0.152367,0.125118,0.973703,-0.0932387,0.152263,0.126702,-33295
-33905.2,0.842898,0.522701,2,7,0,33909.2,-0.00830313,-0.112538,0.152338,0.129288,0.975755,-0.092106,0.151549,0.130924,-33294.7
-33908.5,0.769068,0.522701,2,3,0,33909.5,-0.0122335,-0.112346,0.153755,0.140019,0.973373,-0.0915484,0.151403,0.141791,-33292.7
-33907.3,0.965654,0.522701,2,7,0,33910.9,-0.012837,-0.111358,0.147549,0.13248,0.979517,-0.0914298,0.1456,0.134157,-33297
-33908.1,0.789467,0.522701,3,7,0,33913.7,-0.0124177,-0.111216,0.152429,0.12537,0.967908,-0.0908472,0.152292,0.126956,-33295.6
-33905.4,0.992408,0.522701,2,3,0,33908.7,-0.0103783,-0.112323,0.145856,0.131595,0.976232,-0.0926092,0.143826,0.133261,-33297.5
-33905.8,0.953017,0.522701,2,3,0,33906.7,-0.0120422,-0.115156,0.14684,0.134913,0.975282,-0.0952607,0.144399,0.13662,-33296.4
-33905.1,0.789272,0.522701,2,3,0,33909,-0.0137603,-0.111636,0.146635,0.131323,0.975673,-0.0918364,0.144754,0.132985,-33296.8
-33905,0.976748,0.522701,3,7,0,33906.3,-0.00768148,-0.113973,0.151806,0.130183,0.973272,-0.093585,0.1508,0.13183,-33294.7
-33907.3,0.808863,0.522701,2,3,0,33908.2,-0.0132938,-0.109685,0.147015,0.124558,0.977574,-0.089969,0.146289,0.126135,-33298.6
-33906.7,1,0.522701,3,7,0,33908.3,-0.0137201,-0.111024,0.148399,0.134798,0.977885,-0.0909537,0.146185,0.136503,-33295.8
-33909.2,0.852242,0.522701,2,3,0,33910.8,-0.0162073,-0.114047,0.141332,0.136264,0.97451,-0.0947749,0.137935,0.137988,-33299.8
