# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 04:48:37 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/1h1ygmv2.json
# init = 2 (Default)
# random
#   seed = 63585
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_GPT2_j/hreg-20250420234836_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.42686
# Diagonal elements of inverse mass matrix:
# 2.32095e-05, 1.72643e-05, 9.73231e-05, 0.000129918, 0.000118506, 0.000105208, 0.000102747, 0.000113948, 8.65441e-05, 0.000151783, 0.000113743, 8.99063e-05, 0.114102
-36062.5,0.988005,0.42686,3,7,0,36064.8,-0.0149801,1.00204,-0.035316,-0.0550049,-0.00171941,-0.00708181,-0.0321565,0.00602051,-0.0238501,-0.0127716,-0.00383084,-0.0187028,0.0177324,-33905
-36068.2,0.876223,0.42686,3,7,0,36071.3,0.000461812,1.00051,-0.0378334,-0.0754127,-0.045781,-0.0299478,0.00545233,-0.010559,-0.0351547,-0.0176388,0.0145923,-0.0256006,0.0320769,-33908.9
-36064.1,0.979262,0.42686,3,7,0,36077.2,-0.0106254,0.997886,-0.0357446,-0.0632345,0.0055897,-0.000780966,-0.0388063,0.00328085,-0.0301528,0.000412315,-0.00259781,-0.0186104,0.025084,-33904.2
-36065.1,0.874851,0.42686,3,7,0,36074.2,-0.00110698,1.00286,-0.0301418,-0.0921642,-0.0153473,-0.017804,-0.000100193,-0.0130834,-0.0278032,-0.00799661,0.00737095,-0.0105434,0.0403342,-33908.6
-36065.7,0.995124,0.42686,3,7,0,36070.6,-0.0157627,0.997919,-0.0277221,-0.0722682,-0.00331653,-0.0209796,-0.0150392,-0.0103367,-0.0423383,-0.0145875,0.019095,0.00114552,0.0415344,-33906
-36065,0.961524,0.42686,3,7,0,36072,-0.00935865,1.00422,-0.0284555,-0.0624337,-0.00566354,-0.0256165,-0.0228853,-0.0176502,-0.0321508,-0.0036153,0.0294205,8.65469e-05,0.0275376,-33905.7
-36062.7,0.996376,0.42686,3,7,0,36071.5,-0.00617865,1.00023,-0.03784,-0.0746331,-0.0171193,-0.0133752,-0.00922695,-0.00852304,-0.0227535,-0.023255,-0.0127366,-0.0435706,0.0238101,-33905.9
-36063.1,0.995265,0.42686,4,15,0,36066.5,-0.00617557,0.999396,-0.0219904,-0.063413,0.00808336,-0.0182441,-0.00774638,-5.47252e-05,-0.00491859,-0.0109424,0.00316265,-0.019192,0.0233397,-33901.5
