# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 04:48:37 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/1h1ygmv2.json
# init = 2 (Default)
# random
#   seed = 63585
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_GPT2_j/hreg-20250420234836_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.409769
# Diagonal elements of inverse mass matrix:
# 2.35558e-05, 1.67083e-05, 0.000104963, 0.000132765, 0.000153598, 0.000108619, 9.29568e-05, 0.000127378, 0.000125352, 0.000116247, 0.000120308, 0.00015052, 0.134662
-36062.2,0.926506,0.409769,3,15,0,36065.4,-0.00799117,1.00254,-0.0230008,-0.0669602,0.00405206,-0.0323911,-0.0107319,-0.00485372,-0.0209734,-0.00756972,-0.00833368,-0.00784916,0.0238571,-33903.9
-36061.5,0.952703,0.409769,3,7,0,36067.6,-0.00126722,0.999916,-0.0349853,-0.0787569,-0.0135631,-0.0248342,-0.0139167,-0.00944598,-0.0291617,-0.0195153,0.0219199,-0.0261235,0.0308469,-33906.8
-36067.2,0.829515,0.409769,3,7,0,36070.8,0.00124396,1.00038,-0.0188386,-0.0808518,-0.00223428,-0.0245301,-0.0204781,0.0104905,-0.0229646,-0.0174902,0.025042,-0.0295184,0.0278082,-33908
-36061.2,1,0.409769,3,7,0,36069.6,-0.0113819,1.00154,-0.0351343,-0.0777839,-0.0117039,-0.0157977,-0.0307127,0.00761418,-0.0314562,-0.00769144,0.00134602,-0.00961096,0.0355222,-33907.8
-36061.5,0.847509,0.409769,3,7,0,36068.5,-0.00938093,1.00117,-0.033813,-0.0710918,-0.0101324,-0.00843837,-0.0328276,0.0042825,-0.0256001,-0.00616083,-0.00686456,-0.018497,0.0382353,-33906.1
-36063.5,0.938228,0.409769,3,7,0,36069.3,-0.00367516,0.99981,-0.0263287,-0.0472348,-0.00915475,-0.0250402,-0.00743309,-0.00292112,-0.0459185,-0.00230484,-0.00490898,-0.0154146,0.0127459,-33901.2
-36063.4,0.996301,0.409769,3,7,0,36069.3,-0.0123474,1.00208,-0.0243466,-0.0605323,-0.0122215,-0.00626895,-0.0221391,-0.0146241,-0.000579827,-0.00485464,-0.00149901,-0.0161107,0.019916,-33903.9
-36064.5,0.94444,0.409769,3,7,0,36072.2,-0.0133856,0.999633,-0.050234,-0.0527621,-0.00375287,-0.00912068,-0.017291,-0.00598872,-0.0405802,-0.0334269,0.00448547,-0.0222074,0.0158238,-33905.2
-36066.1,0.957683,0.409769,3,7,0,36070.1,-0.00187328,0.99937,-0.0136038,-0.0767643,-0.033051,-0.033923,-0.0151024,-0.00802873,-0.0170784,-0.000156999,-0.00177972,-0.0190081,0.0348174,-33906.6
-36062.9,1,0.409769,3,7,0,36070.1,-0.00812964,1.00193,-0.0167888,-0.0736863,-0.00936315,-0.0232145,-0.0192995,0.00329596,-0.0412954,0.000242638,-0.00863353,-0.0193304,0.0381117,-33906.2
-36062.9,0.996837,0.409769,3,7,0,36067.9,-0.0114189,0.999991,-0.0359284,-0.0800855,0.00446999,-0.012634,-0.0312107,-0.00892521,-0.0304777,-0.00914154,0.00299187,-0.0040879,0.0401435,-33906.9
