# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 05:20:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/hfhzxeb7.json
# init = 2 (Default)
# random
#   seed = 83491
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-den_SBERT_j.h-nondens/hreg-20250421002019_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.399751
# Diagonal elements of inverse mass matrix:
# 2.27919e-05, 1.63278e-05, 8.22747e-05, 0.000118261, 0.000111141, 0.000119039, 0.00011469, 0.000124227, 0.000173138, 0.000207529, 0.000202535, 0.000124595, 0.000136739, 0.000120267, 0.000114977, 0.000113771, 0.000103154, 0.000121676, 0.000151996, 0.000126798, 0.000103545, 0.000124326, 0.000123211, 0.000160455, 0.000182996, 0.000159437, 0.000114208, 0.000132483, 0.000146044, 0.00237985, 0.00108339, 0.000437867, 0.07937, 0.0910038, 0.0966038
-34174.2,0.97914,0.399751,3,7,0,34185.8,0.00114145,0.978419,0.14714,-0.0677546,0.24283,0.138878,0.278907,0.189928,0.0366321,0.0280704,0.259585,0.126844,-0.0625688,0.105298,0.0750641,0.00275196,0.140438,0.0961396,0.140543,0.127461,-0.00908341,0.0489809,0.0780639,0.0196295,0.0170361,0.00207359,-0.0879855,0.0102683,-0.0406569,0.163519,0.0664751,0.00742086,0.235912,0.131658,0.0510813,-34472.8
-34178,0.943095,0.399751,3,15,0,34198.5,0.00286299,0.977182,0.139012,-0.0628915,0.232053,0.139215,0.279555,0.173318,0.0298987,0.031598,0.241792,0.13837,-0.0674803,0.0920517,0.0678126,0.00414201,0.123662,0.0881681,0.139777,0.139697,-0.00777864,0.0508935,0.0966873,0.0118042,0.0249063,-0.00165089,-0.10065,-0.01984,-0.0363355,0.161931,0.0669555,-0.00605811,0.38567,0.169907,0.0483686,-34451.4
-34174.5,0.993552,0.399751,4,15,0,34194.7,0.00323296,0.976399,0.129908,-0.0635481,0.232121,0.131694,0.28562,0.161618,0.038575,0.0376377,0.239366,0.135625,-0.0616147,0.0930617,0.0708283,0.00825318,0.134503,0.100766,0.138904,0.130815,-0.022138,0.0398578,0.0827581,0.00477319,0.0117248,0.00428879,-0.0879961,-0.0115462,-0.0356808,0.123042,0.0878394,0.0260163,0.521477,0.105068,0.0558445,-34435
-34168.9,0.920064,0.399751,3,7,0,34192.8,0.00623538,0.980702,0.129033,-0.0598161,0.243985,0.115232,0.292897,0.167635,0.00819921,0.0356889,0.242612,0.116032,-0.0639011,0.102247,0.0593691,-0.0156546,0.162555,0.0858078,0.143143,0.145308,-0.0106535,0.0638889,0.0539427,0.0150834,0.0308917,0.0142539,-0.0757604,-0.00690178,3.23292e-05,0.112212,0.0386653,-0.0135527,0.408125,0.0773271,0.039012,-34441.6
-34183.5,0.635985,0.399751,3,7,0,34200.4,0.00967755,0.976923,0.115683,-0.0191147,0.236145,0.127328,0.3034,0.172936,0.02455,0.0282248,0.219096,0.109756,-0.0471278,0.111696,0.062723,0.00024522,0.127293,0.0698913,0.115005,0.129251,-0.0122786,0.0487215,0.0864806,0.0109519,0.0460533,0.00025094,-0.0835199,-0.00531817,-0.0274218,0.0841947,0.122271,0.0312322,0.133643,0.10096,0.077645,-34409.9
-34184.3,1,0.399751,3,7,0,34208.1,0.00164761,0.980233,0.1239,-0.0829621,0.213644,0.136131,0.270655,0.179327,0.00113618,0.0417692,0.252167,0.133296,-0.0688707,0.0986855,0.0861665,-0.0232591,0.182701,0.0966387,0.15236,0.143539,-0.00903594,0.0415408,0.0667086,-0.0146656,0.0294949,0.0088985,-0.088658,-0.015116,-0.00294997,0.15159,0.0570485,-0.0129608,0.100028,0.0593958,0.0343654,-34463.2
