# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:19:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/kidar8su.json
# init = 2 (Default)
# random
#   seed = 31902
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/asym_Word2Vec.nonsems/multireg-20250511181955_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.540238
# Diagonal elements of inverse mass matrix:
# 2.21553e-05, 2.21392e-05, 2.20868e-05, 2.15859e-05, 1.60373e-05
-33887.2,0.785307,0.540238,2,3,0,33896.7,-0.0129479,-0.109563,0.155663,0.135901,0.97254,-0.0894383,0.157162,0.137522,-33180.1
-33887.2,0.968231,0.540238,3,7,0,33888.3,-0.0135752,-0.119139,0.150168,0.133614,0.971495,-0.0996451,0.151188,0.135207,-33182.6
-33886.9,0.998219,0.540238,3,7,0,33887.9,-0.0119531,-0.110586,0.154221,0.136868,0.971602,-0.0906052,0.155328,0.1385,-33180.8
-33890.4,0.673119,0.540238,3,7,0,33893.8,-0.00927771,-0.106989,0.155973,0.138352,0.975906,-0.0867956,0.157104,0.140002,-33180.1
-33893.1,0.884573,0.540238,2,3,0,33893.8,-0.0086308,-0.106572,0.15386,0.139967,0.978805,-0.0865919,0.154383,0.141636,-33181.1
-33891.9,1,0.540238,3,7,0,33897.5,-0.0102814,-0.104643,0.153499,0.12882,0.969865,-0.0848932,0.15586,0.130356,-33179.3
-33891.1,0.985561,0.540238,3,7,0,33894.2,-0.0101727,-0.108242,0.152383,0.131048,0.966588,-0.0885709,0.154189,0.13261,-33181.2
-33888.1,1,0.540238,3,7,0,33890.9,-0.0160775,-0.12018,0.152559,0.138328,0.973852,-0.100335,0.153155,0.139977,-33183.8
-33888.8,0.788165,0.540238,3,11,0,33892.6,-0.0120496,-0.108415,0.1522,0.130304,0.969724,-0.088777,0.154104,0.131858,-33179.9
-33893,0.723082,0.540238,3,7,0,33896,-0.00217259,-0.115484,0.154828,0.141589,0.970028,-0.095343,0.155229,0.143277,-33184.3
-33892.5,0.998917,0.540238,2,7,0,33894.5,-0.00208656,-0.112938,0.156763,0.139137,0.970068,-0.0926258,0.157885,0.140795,-33182.6
-33889.4,1,0.540238,3,7,0,33894.7,-0.0189454,-0.119895,0.156384,0.133617,0.969851,-0.0996973,0.158385,0.13521,-33183.4
-33888.5,0.982796,0.540238,3,7,0,33891.9,-0.00906601,-0.117965,0.148569,0.134402,0.969556,-0.0986416,0.149201,0.136004,-33183.2
-33888.6,0.820823,0.540238,2,7,0,33892.7,-0.0151472,-0.119064,0.149543,0.135236,0.976667,-0.0996136,0.150188,0.136848,-33182.7
-33889.3,0.94437,0.540238,3,7,0,33891.4,-0.0127607,-0.117485,0.148106,0.127745,0.973735,-0.0983256,0.149797,0.129268,-33181.1
-33888.5,1,0.540238,3,7,0,33890.2,-0.0160014,-0.116997,0.147508,0.129983,0.97271,-0.0978691,0.148725,0.131533,-33182
-33887.1,0.921811,0.540238,2,3,0,33890.5,-0.0106994,-0.111509,0.153533,0.131563,0.971406,-0.0916905,0.155433,0.133131,-33179.6
-33887.1,0.999089,0.540238,2,7,0,33887.4,-0.0106975,-0.111451,0.15461,0.13259,0.970832,-0.0914939,0.156506,0.134171,-33179.8
-33888.2,0.918178,0.540238,3,7,0,33889.4,-0.0123858,-0.118847,0.148139,0.131839,0.974359,-0.0996122,0.14914,0.133411,-33182
-33886.9,0.990548,0.540238,2,3,0,33889.1,-0.0167308,-0.111673,0.153266,0.133406,0.971382,-0.0918541,0.15481,0.134996,-33180.8
-33886.9,0.987379,0.540238,3,7,0,33887.9,-0.0168209,-0.111864,0.151268,0.136311,0.972652,-0.0922224,0.152002,0.137936,-33181.7
-33887.4,0.941854,0.540238,3,7,0,33888.3,-0.0141923,-0.115105,0.158606,0.134269,0.973662,-0.0946593,0.160848,0.13587,-33180.2
-33889.3,0.819992,0.540238,3,7,0,33890.9,-0.0108957,-0.110662,0.145699,0.138003,0.97428,-0.0916241,0.145267,0.139648,-33182.6
-33890,0.926345,0.540238,3,7,0,33892.3,-0.0124299,-0.114022,0.157385,0.134075,0.978978,-0.0937204,0.159466,0.135673,-33179.7
-33889.3,0.984516,0.540238,2,7,0,33892.2,-0.0183844,-0.116529,0.155017,0.134318,0.967462,-0.0964833,0.156683,0.135919,-33183.5
-33892.2,0.9099,0.540238,3,7,0,33893.1,-0.0179014,-0.122736,0.153524,0.129479,0.967838,-0.102921,0.155777,0.131023,-33184.5
-33888.3,0.984552,0.540238,3,7,0,33894.5,-0.0157833,-0.107853,0.151976,0.132268,0.973677,-0.0882088,0.15351,0.133845,-33179.7
-33890.3,0.921128,0.540238,2,7,0,33891,-0.013212,-0.121602,0.153244,0.142294,0.970664,-0.10161,0.153274,0.14399,-33186.1
-33887.4,0.961353,0.540238,2,3,0,33892,-0.00813349,-0.11169,0.153879,0.133339,0.972532,-0.0918024,0.155531,0.134929,-33179.6
-33893.7,0.602657,0.540238,2,3,0,33895.2,-0.0189059,-0.126627,0.1575,0.136012,0.972565,-0.106244,0.15927,0.137634,-33186
-33888.7,0.990329,0.540238,2,7,0,33894.9,-0.0137478,-0.121644,0.150271,0.132166,0.974081,-0.102155,0.151553,0.133742,-33182.6
-33889.6,0.801454,0.540238,3,7,0,33893.8,-0.0150422,-0.110544,0.158445,0.138276,0.968394,-0.090063,0.15998,0.139924,-33182.4
-33887.4,1,0.540238,2,3,0,33890.5,-0.0126956,-0.116654,0.156923,0.13146,0.973967,-0.0964405,0.159376,0.133027,-33179.8
-33887.2,0.799066,0.540238,2,3,0,33891.2,-0.00870319,-0.113623,0.155262,0.137309,0.972999,-0.0935086,0.156458,0.138946,-33180.8
-33888.9,0.882007,0.540238,2,7,0,33889.8,-0.00754681,-0.110562,0.157095,0.132893,0.974691,-0.0903227,0.159331,0.134478,-33178.7
-33886.6,0.981116,0.540238,2,3,0,33889.6,-0.0129646,-0.116705,0.151933,0.13805,0.971869,-0.0969457,0.152477,0.139696,-33182.7
-33886.8,0.740265,0.540238,3,7,0,33890.8,-0.0135253,-0.114683,0.155054,0.130973,0.972255,-0.0946939,0.157295,0.132534,-33179.8
-33887.2,0.931065,0.540238,3,7,0,33888.4,-0.0156471,-0.112617,0.155956,0.138364,0.97209,-0.0924092,0.157083,0.140014,-33181.7
-33889.2,0.845956,0.540238,2,3,0,33889.9,-0.0179873,-0.113058,0.159681,0.137693,0.970815,-0.0924401,0.161511,0.139334,-33182.2
-33887.9,0.978474,0.540238,3,7,0,33891.3,-0.00690695,-0.115099,0.15216,0.137957,0.972754,-0.0953195,0.152756,0.139602,-33181.9
-33887.6,0.978637,0.540238,3,7,0,33888.9,-0.0190837,-0.113826,0.154265,0.132944,0.971513,-0.0938954,0.156046,0.134529,-33181.3
-33887,0.883474,0.540238,3,7,0,33890.4,-0.0104763,-0.113448,0.153303,0.135081,0.975583,-0.0935922,0.154569,0.136692,-33180.1
-33891.7,0.582939,0.540238,2,3,0,33894.4,-0.0131792,-0.11024,0.154136,0.123818,0.970578,-0.0904852,0.157447,0.125294,-33179
