# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 00:53:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/s2n28ndd.json
# init = 2 (Default)
# random
#   seed = 41313
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-asym_GPT2_j.h-nonsems/hreg-20250511195336_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.367653
# Diagonal elements of inverse mass matrix:
# 2.54952e-05, 1.76694e-05, 0.000106425, 0.0001216, 0.000102041, 0.000122763, 0.00012085, 0.000122446, 0.000204393, 0.000177156, 0.000121397, 0.000103551, 0.000136348, 9.58551e-05, 0.000112126, 9.89094e-05, 8.86307e-05, 0.000188227, 0.000163116, 0.000112975, 0.00017443, 0.000103413, 9.11152e-05, 0.000153107, 0.000180435, 0.000120382, 0.000120553, 0.000156138, 0.000106904, 0.00306457, 0.000720776, 7.24773e-05, 0.0889675, 0.0715122, 0.148842
-34086.9,0.973498,0.367653,4,15,0,34101.4,-0.00653899,0.978035,0.147865,-0.0732921,0.241056,0.143489,0.282389,0.166705,0.0266491,0.0690026,0.253577,0.178552,-0.0431741,0.0882888,0.0594315,0.0157905,0.157872,0.0571298,0.13477,0.124321,-0.020608,-0.0339979,-0.0176492,-0.027621,-0.0152973,-0.0162585,-0.0308367,-0.0243565,-0.00702953,0.150518,0.058253,-0.0191335,0.269304,0.0556264,0.00725852,-34814.7
-34087.4,0.706126,0.367653,3,7,0,34106.3,-0.00303982,0.970514,0.140609,-0.0570611,0.241544,0.106364,0.294418,0.160101,0.0185435,0.0777518,0.270556,0.151306,-0.0429276,0.132554,0.0923382,0.0261155,0.166265,0.080945,0.14739,0.116718,-0.0430666,-0.0469517,-0.022916,-0.0105919,-0.00655587,-0.0173397,-0.0181525,-0.0231357,-0.0250232,0.0846157,0.150533,-0.0224676,0.129065,0.0901809,0.015221,-34864.4
-34089.1,0.975422,0.367653,3,7,0,34103.5,-0.000977388,0.978939,0.158268,-0.0569792,0.247915,0.111174,0.295232,0.156993,0.0287919,0.0712336,0.279684,0.160659,-0.0345151,0.118215,0.0899323,0.0078749,0.168617,0.0753704,0.148083,0.108445,-0.0465621,-0.0472922,-0.03182,-0.030227,-0.011713,-0.0122816,-0.0343574,-0.0177926,-0.0329873,0.205254,0.146759,-0.0296328,0.109357,0.0803072,0.0133977,-34848.9
-34084.8,0.900507,0.367653,4,15,0,34103.6,-0.00513857,0.969847,0.147995,-0.0616361,0.220145,0.135407,0.32194,0.172236,0.0382725,0.0694839,0.267868,0.159662,-0.0391091,0.1056,0.0642451,-0.00371497,0.173587,0.0625303,0.145666,0.123163,-0.0230533,-0.04773,-0.0159017,-0.0169525,-0.0282516,-0.0265782,-0.0337927,-0.0274808,0.00176392,0.152164,0.121894,-0.0137488,0.190313,0.108764,0.0178034,-34873.5
-34088,0.922112,0.367653,4,15,0,34103.6,-0.00148957,0.972083,0.122672,-0.0503534,0.236197,0.113816,0.273628,0.163876,0.0175149,0.0761148,0.269372,0.170684,-0.0428752,0.102832,0.0976392,0.017799,0.168369,0.0614845,0.14845,0.118244,-0.0484277,-0.0540845,-0.0171816,-0.0125714,-5.87621e-05,-0.00669204,-0.0204883,0.00676193,-0.00269392,0.210821,0.0710374,-0.0376086,0.11647,0.0587066,0.0289865,-34827.1
-34083.4,0.917201,0.367653,4,15,0,34105.2,-0.00327702,0.9717,0.152609,-0.07072,0.229318,0.131968,0.323709,0.182971,0.0210503,0.0673714,0.279181,0.179673,-0.0484178,0.0914933,0.0777633,-0.00647252,0.161633,0.0534196,0.143658,0.124833,-0.026964,-0.0478344,-0.0112124,-0.0114515,-0.0166989,-0.034428,-0.0329451,-0.0213212,-0.00270751,0.140123,0.106493,-0.0181049,0.123193,0.0760919,0.0123963,-34895.9
-34081.6,0.911362,0.367653,4,15,0,34096.6,-0.000990418,0.971803,0.122661,-0.0611864,0.245124,0.11552,0.278928,0.154507,0.0245953,0.0666451,0.267287,0.16316,-0.0411905,0.112218,0.0885641,0.0287055,0.177181,0.0649483,0.151829,0.122346,-0.0388614,-0.056159,-0.027892,-0.0216884,-0.00658263,0.002109,-0.0262405,-0.00478499,-0.00375338,0.127434,0.0867868,-0.0246165,0.0908557,0.0722244,0.0224846,-34842.3
-34086.2,0.881892,0.367653,3,15,0,34096,-0.0116205,0.976789,0.153116,-0.0602294,0.222429,0.124264,0.315616,0.161002,0.0244583,0.0768528,0.270632,0.159519,-0.0303496,0.0937169,0.0557332,-0.00242401,0.164974,0.050066,0.140869,0.120148,-0.0231,-0.0485266,0.00640397,-0.0070269,-0.0214179,-0.0240134,-0.031194,-0.025202,0.00751928,0.150137,0.11828,-0.0111911,0.137372,0.0974879,0.0173724,-34826
-34085.1,0.969544,0.367653,4,15,0,34100.1,-0.00910219,0.97874,0.134009,-0.0641998,0.226203,0.10406,0.293716,0.155665,0.0112916,0.0841706,0.265765,0.168554,-0.0418554,0.0896538,0.0717098,0.016089,0.159734,0.0534568,0.136462,0.122207,-0.0262809,-0.0463891,-0.0273244,-0.0293073,-0.00417889,-0.0195897,-0.0247718,-0.0269346,0.00864293,0.145517,0.103417,-0.010215,0.138243,0.0609832,0.0258133,-34800.8
-34086.5,0.896808,0.367653,4,15,0,34100.3,-0.0107345,0.978846,0.147014,-0.0605509,0.217422,0.123048,0.307624,0.152321,0.0127126,0.0565025,0.267844,0.182343,-0.0395553,0.0996073,0.0639955,-0.00151524,0.16293,0.0647465,0.135868,0.126233,-0.0382919,-0.0594264,-0.0291495,-0.0251921,-0.0211437,-0.00639621,-0.0221427,-0.00935934,-0.00783674,0.132593,0.0777716,-0.00571092,0.104821,0.109752,0.0335392,-34822.9
