# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = base_model
# start_datetime = 2025-05-11 22:52:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/gh8y7b6i.json
# init = 2 (Default)
# random
#   seed = 3497
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/base/base-20250511175207_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=base.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,log_p
-51349,0.815614,0.554771,1,3,0,51349.4,-0.00111761,0.996537,-48663.8
-51349,0.913342,0.554771,3,7,0,51350.6,-0.00251801,1.00196,-48663.1
-51348.4,0.998908,0.554771,3,7,0,51349,-0.00194288,1.00087,-48663.1
-51348.9,0.938444,0.554771,3,7,0,51349.1,0.00353479,0.997836,-48663.7
-51349.3,0.917785,0.554771,1,1,0,51349.4,0.00394881,0.997171,-48664
-51348,0.967648,0.554771,1,3,0,51349.6,0.000602111,0.99942,-48663.2
-51348.3,0.930946,0.554771,1,3,0,51348.4,0.000267698,0.997778,-48663.5
-51349.2,0.927467,0.554771,2,7,0,51349.4,0.00465054,1.00106,-48663.5
-51348.5,0.777483,0.554771,2,3,0,51352.2,0.00242305,0.997975,-48663.6
-51348,0.987223,0.554771,1,3,0,51348.6,0.000201701,0.999002,-48663.2
-51348.1,0.977777,0.554771,2,7,0,51348.2,-0.000557185,1.00024,-48663.1
-51349.8,0.843834,0.554771,2,3,0,51349.9,-0.0057214,0.999306,-48663.6
-51348.3,0.998921,0.554771,2,3,0,51349.8,-0.00206991,0.999253,-48663.2
-51348.2,0.878018,0.554771,2,3,0,51349.6,-0.00173629,1.0001,-48663.1
-51348.3,0.996618,0.554771,2,3,0,51348.3,-0.00215142,0.99922,-48663.2
-51349.1,0.869866,0.554771,2,3,0,51349.3,-0.00321399,1.00172,-48663.1
-51348.9,1,0.554771,2,3,0,51349.3,-0.00226034,1.00209,-48663.1
-51348,0.982915,0.554771,1,3,0,51349.1,-0.000399487,0.999671,-48663.1
-51348.2,0.953326,0.554771,2,3,0,51348.3,6.62971e-05,0.99822,-48663.4
-51350.6,0.7828,0.554771,2,3,0,51350.6,0.00372159,1.00391,-48663.6
-51351.6,0.877091,0.554771,2,3,0,51353.2,-0.00755318,0.997406,-48664.4
-51348.9,1,0.554771,2,3,0,51351.7,-0.0026639,1.00165,-48663.1
-51348.5,0.814176,0.554771,2,3,0,51351.2,-0.00213205,0.998146,-48663.4
-51348.3,0.866247,0.554771,2,3,0,51350.1,0.00282805,0.999818,-48663.3
-51349,0.925672,0.554771,2,3,0,51349.1,0.00335287,1.00176,-48663.3
-51349.5,0.921509,0.554771,1,1,0,51349.6,0.00424793,1.00206,-48663.4
-51349.3,0.967338,0.554771,2,3,0,51350.3,-0.00448089,0.998087,-48663.6
-51349.8,0.906268,0.554771,2,3,0,51351,-0.00570304,1.00005,-48663.5
-51350.6,0.954513,0.554771,2,3,0,51351,-0.00656317,0.997901,-48664
-51350,1,0.554771,2,3,0,51350.9,-0.00604973,0.999811,-48663.6
-51351,0.867866,0.554771,3,7,0,51352.4,-0.00734776,1.00049,-48663.8
-51349.9,1,0.554771,2,3,0,51351,-0.00580383,0.999115,-48663.7
-51348,1,0.554771,2,3,0,51349.6,6.17733e-05,0.999423,-48663.2
-51348.7,0.859302,0.554771,1,3,0,51348.9,-0.000342074,0.997024,-48663.7
-51348.3,1,0.554771,2,3,0,51348.7,0.00136855,1.00121,-48663.1
-51348.8,0.914334,0.554771,2,3,0,51349.4,0.00406093,0.999051,-48663.6
-51348.8,0.997953,0.554771,3,7,0,51349.1,0.00384165,1.00059,-48663.4
-51348.6,1,0.554771,1,1,0,51348.8,0.00327677,1.00073,-48663.3
-51349.5,0.920902,0.554771,2,3,0,51349.7,-0.00468397,0.998021,-48663.7
-51348.4,0.715594,0.554771,2,3,0,51353.3,-0.00227038,1.00072,-48663.1
-51349.9,0.868265,0.554771,2,3,0,51350.3,0.00605119,0.998574,-48664
-51348.3,0.979081,0.554771,2,3,0,51350.1,0.00247604,1.00043,-48663.2
-51348.2,0.705667,0.554771,3,7,0,51352,-0.00136785,1.00022,-48663.1
-51348.2,0.979812,0.554771,2,7,0,51348.4,0.00208315,0.999303,-48663.3
-51348,0.973244,0.554771,2,3,0,51348.5,0.000345336,0.999616,-48663.1
-51348.6,0.880039,0.554771,1,3,0,51349.1,0.00352056,0.998645,-48663.6
-51348.1,0.952958,0.554771,1,3,0,51349.3,-0.000398566,0.998817,-48663.2
-51348.2,0.981029,0.554771,2,3,0,51348.3,0.00223399,0.999115,-48663.3
-51348.2,0.829475,0.554771,2,3,0,51349.8,0.000751972,1.00087,-48663.1
-51348.2,0.897892,0.554771,3,7,0,51349.5,-0.000769495,0.998184,-48663.4
-51348.1,0.986268,0.554771,2,3,0,51348.4,0.000706048,0.998666,-48663.3
-51348.2,0.938396,0.554771,2,7,0,51348.5,-0.000389097,1.0008,-48663
-51348.3,0.968764,0.554771,1,1,0,51348.3,-0.00067841,1.00124,-48663
-51348.3,0.995165,0.554771,2,3,0,51348.4,0.000134722,0.997852,-48663.4
-51348.6,0.845019,0.554771,1,3,0,51349.6,-0.00120636,1.0017,-48663
-51348.2,0.894214,0.554771,1,3,0,51349.6,0.0020696,0.998816,-48663.4
-51348.7,0.931494,0.554771,2,3,0,51349,-0.00242606,0.997672,-48663.5
-51349.3,0.902442,0.554771,2,3,0,51349.6,-0.000261886,1.0031,-48663.1
-51348.6,1,0.554771,1,1,0,51349.1,-0.000497683,1.00191,-48663
-51348.4,0.983623,0.554771,3,7,0,51349.3,0.00120897,0.997718,-48663.5
-51348.9,0.863311,0.554771,2,3,0,51350,0.0029575,1.00183,-48663.2
-51354.6,0.414877,0.554771,2,3,0,51355,0.00156541,0.991662,-48666.4
-51352.9,1,0.554771,2,3,0,51355.2,-0.000928076,0.992738,-48665.6
-51349.9,1,0.554771,1,1,0,51352.2,-0.000700601,0.995352,-48664.3
-51348,0.971877,0.554771,1,3,0,51350,-0.000809969,0.999306,-48663.2
-51348.2,0.918943,0.554771,2,3,0,51348.8,-0.00178689,0.999662,-48663.1
-51348.1,0.893898,0.554771,3,7,0,51349.2,-0.00116106,0.999887,-48663.1
-51351.2,0.694102,0.554771,2,3,0,51351.5,0.00269709,0.994269,-48664.9
-51350.4,0.982149,0.554771,3,7,0,51353,-0.00666698,0.999202,-48663.8
-51348.7,0.977312,0.554771,2,3,0,51350.9,-0.00330906,1.00059,-48663.2
-51348.4,0.989569,0.554771,2,3,0,51349,-0.0023884,0.998649,-48663.3
-51348.4,0.994985,0.554771,2,3,0,51348.6,-0.00138535,0.997837,-48663.5
-51348.3,0.850748,0.554771,2,3,0,51350,-0.00156489,1.00058,-48663.1
-51348.2,1,0.554771,2,3,0,51348.3,-0.00173507,1.00009,-48663.1
-51349.3,0.891271,0.554771,3,7,0,51349.3,0.00348306,1.00229,-48663.3
-51348,1,0.554771,2,3,0,51349.2,0.00123336,0.9994,-48663.2
-51348,0.998879,0.554771,3,7,0,51348.1,-0.000561992,0.99958,-48663.1
-51348,0.564535,0.554771,1,3,0,51350.9,-0.000561992,0.99958,-48663.1
-51349.5,0.827085,0.554771,2,3,0,51349.7,0.00121887,1.00333,-48663.2
-51349.3,1,0.554771,2,3,0,51349.7,-0.00153481,0.996278,-48663.9
-51348.6,1,0.554771,1,1,0,51349.1,-0.00110672,0.99725,-48663.6
-51349.2,0.950317,0.554771,2,3,0,51349.7,0.00495693,1.00002,-48663.6
-51350.7,0.882017,0.554771,2,3,0,51351.1,-0.00707257,0.999631,-48663.8
-51348.6,0.994415,0.554771,2,3,0,51351,-0.00200048,0.997645,-48663.5
-51348.1,0.976207,0.554771,2,3,0,51348.9,-0.000143824,0.998399,-48663.3
-51348.7,0.806102,0.554771,1,3,0,51349.6,0.00155244,1.00202,-48663.1
-51348.1,0.973779,0.554771,2,3,0,51349,0.00149748,0.999136,-48663.3
-51348.2,0.992114,0.554771,2,3,0,51348.2,0.00223632,0.999679,-48663.2
-51348.1,0.741438,0.554771,2,3,0,51350.7,0.000975061,1.0006,-48663.1
-51348.2,0.978707,0.554771,2,3,0,51348.4,0.00160721,1.0005,-48663.1
-51348.3,0.891053,0.554771,2,3,0,51349.2,0.0010658,0.998033,-48663.4
-51348,0.843573,0.554771,2,3,0,51349.6,-7.79829e-05,1.00014,-48663.1
-51348,0.997126,0.554771,2,3,0,51348.1,0.000476755,0.998813,-48663.3
-51348.1,0.95899,0.554771,1,3,0,51348.4,-0.000508409,1.00057,-48663
-51348.2,0.930865,0.554771,2,7,0,51348.6,0.000249545,0.998176,-48663.4
-51348.8,0.920325,0.554771,2,3,0,51349.2,-0.00285491,0.99776,-48663.5
-51353.2,0.65461,0.554771,2,3,0,51354.1,-0.00990708,0.99933,-48664.7
-51348.4,1,0.554771,2,3,0,51352.9,-0.00200206,1.00078,-48663.1
-51349.4,0.891363,0.554771,3,7,0,51349.8,-0.00368998,1.00203,-48663.2
-51350.2,0.869374,0.554771,1,1,0,51350.3,-0.00515988,1.00234,-48663.4
-51349.4,1,0.554771,3,7,0,51350.7,0.00293685,0.996356,-48664.1
-51352.2,0.695427,0.554771,2,3,0,51354.3,0.00824875,0.996728,-48665.1
-51352.2,0.706618,0.554771,1,1,0,51354.2,0.00824875,0.996728,-48665.1
-51352.4,0.993826,0.554771,3,7,0,51352.7,-0.00808777,1.00261,-48664
-51352.4,1,0.554771,1,1,0,51353.2,-0.00799441,1.00267,-48664
-51349.2,1,0.554771,3,7,0,51352.2,-0.0031846,1.00194,-48663.1
-51349.3,0.959948,0.554771,2,3,0,51349.9,0.00316093,0.9966,-48664
-51349.9,0.875428,0.554771,1,1,0,51350.1,0.00296127,0.995687,-48664.3
-51349.2,1,0.554771,1,1,0,51349.9,0.00273105,0.996586,-48664
-51350.5,0.790961,0.554771,1,1,0,51350.5,0.00432064,0.99564,-48664.6
-51351.2,0.70856,0.554771,2,3,0,51355.2,-0.00101737,1.00511,-48663.5
-51348.5,1,0.554771,2,3,0,51350.9,0.00259794,0.998061,-48663.6
-51348.7,0.914194,0.554771,2,3,0,51349.5,-0.000474455,0.996934,-48663.7
-51348.9,0.992719,0.554771,2,3,0,51349.3,-0.00173387,1.00216,-48663.1
-51348,0.999689,0.554771,2,3,0,51349,0.000537322,1.00028,-48663.1
-51348.4,0.940386,0.554771,2,3,0,51348.6,-0.0017952,1.00102,-48663
-51348.1,0.998621,0.554771,2,3,0,51348.5,-0.00148839,0.999366,-48663.2
-51348.2,0.995797,0.554771,1,1,0,51348.2,-0.0015214,0.999129,-48663.2
-51348.1,1,0.554771,2,3,0,51348.2,1.90262e-05,1.00046,-48663
-51349.9,0.834058,0.554771,2,3,0,51349.9,-0.00479508,0.997063,-48664
-51348.3,1,0.554771,2,3,0,51349.8,-0.00184569,1.00041,-48663.1
-51348.1,0.895706,0.554771,2,3,0,51349.2,0.00149395,0.999507,-48663.2
-51348.3,0.779682,0.554771,2,3,0,51350.2,0.00246716,0.998854,-48663.4
-51349.1,0.908184,0.554771,2,3,0,51349.4,0.00460451,0.998682,-48663.7
-51350.1,0.626653,0.554771,2,3,0,51352.5,0.00147214,1.004,-48663.3
-51348.4,0.779741,0.554771,1,3,0,51352.2,-0.000274928,0.997607,-48663.5
-51349,0.741118,0.554771,2,3,0,51350.9,0.00096723,1.00273,-48663.1
-51350.4,0.839211,0.554771,2,7,0,51351.9,-0.00598324,1.00178,-48663.5
-51348.9,0.924031,0.554771,2,3,0,51351.5,0.0040267,0.998342,-48663.7
-51348.2,0.982469,0.554771,2,3,0,51349.4,-0.000470045,1.00108,-48663
-51348.3,0.970772,0.554771,2,7,0,51348.7,-0.00145376,0.998269,-48663.4
-51348.3,0.734075,0.554771,1,3,0,51350.3,-0.00145376,0.998269,-48663.4
-51348.2,0.969712,0.554771,2,3,0,51348.8,-0.000840082,1.00077,-48663
-51348.4,0.877691,0.554771,1,3,0,51349.4,0.0025184,0.998358,-48663.5
-51348.1,0.999093,0.554771,2,3,0,51348.6,0.000289661,0.998411,-48663.3
-51348.1,0.973795,0.554771,2,3,0,51348.4,0.00127799,1.00034,-48663.1
-51348.1,0.824969,0.554771,1,3,0,51349.1,0.00127799,1.00034,-48663.1
-51348.8,0.869367,0.554771,2,3,0,51349.2,-0.000795625,1.00237,-48663.1
-51348.7,0.937125,0.554771,2,3,0,51349.8,-0.00291048,1.00109,-48663.1
-51352.4,0.694519,0.554771,2,3,0,51353.2,-0.00882655,1.00096,-48664.2
-51349.6,1,0.554771,2,3,0,51352.8,0.00568377,0.998912,-48663.9
-51350.5,0.829585,0.554771,2,3,0,51352.2,-0.00641802,1.0013,-48663.6
-51348.7,0.984905,0.554771,2,3,0,51350.8,-0.00331493,0.998507,-48663.4
-51348.2,0.979544,0.554771,3,7,0,51349,-0.000458649,0.998083,-48663.4
-51348.3,0.904151,0.554771,1,3,0,51349.1,0.000486017,1.00128,-48663
-51349,0.824628,0.554771,2,3,0,51350.2,0.00424637,0.998349,-48663.7
-51348.2,1,0.554771,2,3,0,51349,0.00197029,0.99985,-48663.2
-51348.2,0.916617,0.554771,1,3,0,51349,-0.00181573,0.999872,-48663.1
-51348,0.926492,0.554771,3,7,0,51348.8,-7.43495e-05,0.998806,-48663.2
-51348,0.97932,0.554771,2,7,0,51348.2,0.000246638,1.00023,-48663.1
-51348.1,0.966668,0.554771,1,3,0,51348.4,-0.00152152,0.999245,-48663.2
-51348.5,0.880606,0.554771,2,3,0,51348.9,-0.000248441,1.00172,-48663
-51348.1,0.99118,0.554771,2,3,0,51348.7,0.00168069,1.00011,-48663.2
-51348.1,0.997022,0.554771,2,7,0,51348.2,-0.00109267,0.999166,-48663.2
-51348,0.960601,0.554771,2,3,0,51348.4,0.000563054,0.999518,-48663.2
-51349.6,0.815139,0.554771,2,3,0,51349.8,0.00135322,1.00347,-48663.2
-51349.2,1,0.554771,2,3,0,51349.9,-0.00115451,0.996218,-48663.9
-51348.2,0.951052,0.554771,2,3,0,51349.7,1.26618e-05,0.99808,-48663.4
-51348.7,0.933518,0.554771,2,7,0,51349.2,0.00324439,0.99813,-48663.6
-51348.1,1,0.554771,2,7,0,51348.6,-0.000515534,1.00054,-48663
-51348.4,0.975131,0.554771,2,3,0,51348.5,-0.00262132,0.999053,-48663.3
-51348.4,0.96421,0.554771,3,7,0,51348.9,-0.000151169,0.997576,-48663.5
-51348.4,0.89643,0.554771,1,3,0,51349.4,0.00236592,1.00067,-48663.2
-51348.3,1,0.554771,1,1,0,51348.4,0.00228422,1.00072,-48663.2
-51348.3,0.925012,0.554771,3,7,0,51349.3,-0.00223492,0.999762,-48663.1
-51348.5,0.833114,0.554771,2,3,0,51349.8,0.0030395,1.00032,-48663.3
-51349.9,0.853714,0.554771,2,3,0,51350.3,-0.00350997,0.99608,-48664.1
-51350.7,0.864524,0.554771,1,1,0,51350.9,-0.00392877,0.9954,-48664.4
-51348.9,1,0.554771,3,7,0,51350.4,0.00382051,0.998121,-48663.7
-51349.5,0.926778,0.554771,2,7,0,51350.1,-0.00457774,1.00139,-48663.3
-51350.9,0.806932,0.554771,1,1,0,51350.9,-0.00671711,1.00163,-48663.7
-51348.3,1,0.554771,2,3,0,51350.7,-0.00206924,0.999055,-48663.2
-51348.6,0.922497,0.554771,3,7,0,51349.2,0.00219843,1.00152,-48663.1
-51348.9,0.819247,0.554771,2,3,0,51350.5,0.00140516,0.996732,-48663.8
-51349,0.981588,0.554771,2,7,0,51349.9,0.00436901,0.998736,-48663.7
-51348.7,0.984097,0.554771,2,3,0,51349.5,0.00270772,1.00146,-48663.2
-51349.1,0.917094,0.554771,1,1,0,51349.1,0.00294368,1.00222,-48663.3
-51348.6,0.966965,0.554771,2,3,0,51349.7,0.00356886,1.00003,-48663.4
-51349.7,0.900213,0.554771,3,7,0,51350.1,-0.00559891,0.999578,-48663.6
-51349.2,0.950382,0.554771,2,3,0,51350.7,0.00356827,1.00207,-48663.3
-51348.2,0.845708,0.554771,2,3,0,51351,-0.000141691,0.99815,-48663.4
-51348.6,0.845502,0.554771,2,3,0,51349.6,-0.00108225,1.00179,-48663
-51350.6,0.808336,0.554771,2,7,0,51350.7,-0.00185496,0.994759,-48664.5
-51350.4,1,0.554771,2,7,0,51350.6,0.00109939,1.00443,-48663.4
-51351.7,0.875113,0.554771,2,3,0,51352.7,-0.00553747,0.995194,-48664.7
-51350.1,1,0.554771,2,3,0,51352.7,0.000940242,1.00403,-48663.3
-51350.9,0.900338,0.554771,2,3,0,51351.6,-0.00395246,0.995157,-48664.5
-51350.4,1,0.554771,3,7,0,51352.6,-0.000575138,1.00439,-48663.3
-51350.8,0.908182,0.554771,2,7,0,51353.1,0.00763013,0.999869,-48664.2
-51351.6,0.709619,0.554771,2,3,0,51354.6,0.00302536,1.00521,-48663.7
-51349.7,1,0.554771,1,1,0,51351.4,0.00125995,1.0036,-48663.2
-51348.6,0.974932,0.554771,2,3,0,51350.1,-0.00178957,1.00147,-48663
-51348.3,1,0.554771,1,1,0,51348.5,-0.00107139,1.00107,-48663
-51348.8,0.837334,0.554771,2,3,0,51350.2,-0.00278207,0.997721,-48663.6
-51348.6,1,0.554771,2,3,0,51349.1,-0.00179465,1.00157,-48663
-51348,0.935447,0.554771,1,3,0,51349.2,0.00103967,0.999109,-48663.2
-51350.1,0.634453,0.554771,2,3,0,51351.3,-0.00340449,0.995847,-48664.2
-51349.5,1,0.554771,1,1,0,51350.1,-0.00264633,0.996349,-48664
-51348.4,0.840485,0.554771,2,3,0,51351.6,0.000945403,1.0016,-48663.1
-51349.5,0.856499,0.554771,2,3,0,51350.2,0.00453642,1.00181,-48663.5
-51350.8,0.780657,0.554771,1,1,0,51350.8,0.00559862,1.00312,-48663.8
-51348.1,0.928926,0.554771,1,3,0,51351.6,0.000172304,1.00079,-48663
-51348,0.999104,0.554771,2,3,0,51348.2,0.00108626,0.999708,-48663.2
-51348,0.982772,0.554771,1,3,0,51348.2,-0.000635393,0.999527,-48663.1
-51348.7,0.913082,0.554771,2,3,0,51348.8,-0.000158926,0.996937,-48663.7
-51348.8,0.748403,0.554771,2,7,0,51350.9,0.00101608,1.00229,-48663.1
-51349,0.980899,0.554771,2,3,0,51349.2,-0.000219849,1.00277,-48663.1
-51348.1,1,0.554771,2,3,0,51349,-0.000933644,0.999428,-48663.1
-51348.1,0.988731,0.554771,2,3,0,51348.2,0.00180109,0.99902,-48663.3
-51348.6,0.938758,0.554771,2,3,0,51348.8,0.00324604,0.998386,-48663.6
-51348.5,0.744813,0.554771,3,7,0,51351.1,0.00094344,1.00175,-48663.1
-51348.2,0.994793,0.554771,2,7,0,51348.7,-0.00187814,0.999554,-48663.2
-51352,0.401563,0.554771,1,3,0,51353.6,-0.000751836,1.00577,-48663.7
-51348.5,0.95024,0.554771,1,3,0,51352.1,0.00210484,1.00132,-48663.1
-51350.7,0.75497,0.554771,2,7,0,51350.9,-0.00143932,0.994525,-48664.6
-51350.5,1,0.554771,2,3,0,51351.7,0.00357542,1.00393,-48663.5
-51348.4,0.930859,0.554771,1,3,0,51351.5,-0.00143263,1.0013,-48663
-51348.6,0.991389,0.554771,2,3,0,51348.7,-0.00246198,1.00119,-48663.1
