# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = base_model
# start_datetime = 2025-05-11 22:52:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/gh8y7b6i.json
# init = 2 (Default)
# random
#   seed = 3497
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/base/base-20250511175207_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=base.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,log_p
-51348.4,1,0.537213,2,3,0,51350.1,0.00307977,0.999819,-48663.3
-51348,0.984603,0.537213,2,3,0,51348.6,-0.000607495,0.999626,-48663.1
-51353.3,0.302516,0.537213,1,3,0,51357.3,0.00745501,1.00465,-48664.5
-51348.9,1,0.537213,2,7,0,51352.7,0.000271518,0.996587,-48663.8
-51348.5,1,0.537213,2,3,0,51349,-0.000599674,1.00184,-48663
-51348.2,0.999536,0.537213,2,7,0,51348.6,-0.00150505,0.998522,-48663.3
-51348.3,0.986756,0.537213,2,3,0,51348.5,0.00149949,1.00099,-48663.1
-51350.7,0.653952,0.537213,1,3,0,51351,0.000707153,1.00469,-48663.4
-51349.4,1,0.537213,1,1,0,51350.5,0.000296097,1.00323,-48663.2
-51349.7,0.976031,0.537213,2,7,0,51350.5,0.00346215,0.996147,-48664.2
-51348.8,1,0.537213,1,1,0,51349.6,0.0027379,0.997351,-48663.8
-51349.6,0.793139,0.537213,2,3,0,51351.1,0.00067802,0.995571,-48664.2
-51348.2,0.869191,0.537213,1,3,0,51350.7,0.00138757,1.0006,-48663.1
-51348.8,0.796025,0.537213,1,3,0,51350.3,-0.00286483,0.997761,-48663.5
-51348.3,0.96598,0.537213,3,7,0,51349.2,0.000957417,0.997858,-48663.5
-51348.2,0.952614,0.537213,2,7,0,51348.7,0.00148668,1.00044,-48663.1
-51348,0.998034,0.537213,2,3,0,51348.2,3.26849e-05,0.998798,-48663.2
-51348.4,0.954533,0.537213,2,3,0,51348.5,-0.00210465,0.998456,-48663.3
-51349.1,0.899608,0.537213,2,3,0,51349.3,-0.00155244,1.00255,-48663.1
-51348.2,0.984412,0.537213,2,3,0,51349.3,-0.00190858,1.00015,-48663.1
-51349.7,0.886373,0.537213,3,7,0,51349.9,0.00579601,1.00032,-48663.7
-51350.7,0.86063,0.537213,2,3,0,51352.3,-0.00568245,1.00266,-48663.5
-51351.1,0.967789,0.537213,3,7,0,51351.6,0.00591467,0.995829,-48664.8
-51350.3,0.982231,0.537213,3,7,0,51352.7,-0.00148986,1.0042,-48663.3
-51350.3,0.753844,0.537213,2,3,0,51354.8,0.00568119,0.996832,-48664.4
-51349.5,1,0.537213,1,1,0,51350.2,0.00463487,0.997373,-48664
-51348.9,1,0.537213,1,1,0,51349.4,0.00400718,0.998424,-48663.7
-51349.6,0.890254,0.537213,1,1,0,51349.6,0.00555526,0.998316,-48664
-51349.7,0.871591,0.537213,2,3,0,51351.6,0.000891173,0.995572,-48664.2
-51348.2,1,0.537213,2,3,0,51349.5,-0.00171425,1.00039,-48663.1
-51348,1,0.537213,2,3,0,51348.2,4.85003e-05,0.999652,-48663.1
-51348.9,0.817414,0.537213,2,3,0,51349.9,-0.00403691,0.999407,-48663.4
-51348.8,1,0.537213,2,3,0,51349.1,-0.00346586,1.0005,-48663.2
-51348.8,0.968309,0.537213,2,3,0,51349.4,0.00394869,0.998936,-48663.6
-51349.2,0.969752,0.537213,2,3,0,51349.4,0.00484348,1.00066,-48663.5
-51348.2,0.996845,0.537213,2,3,0,51349.3,0.00231378,0.999641,-48663.3
-51348.2,0.999028,0.537213,3,7,0,51348.3,0.00192827,0.999957,-48663.2
-51348.2,0.966133,0.537213,3,7,0,51348.5,-0.00144137,1.0001,-48663.1
-51348.3,0.85195,0.537213,3,7,0,51349.7,0.00205581,1.00052,-48663.2
-51349.4,0.704733,0.537213,2,7,0,51351.2,-0.000800586,0.995874,-48664
-51349.2,0.988269,0.537213,2,7,0,51350.3,-0.00437843,1.00083,-48663.3
-51350.2,0.964303,0.537213,2,7,0,51350.2,0.00641667,0.998225,-48664.2
-51350.2,0.980958,0.537213,3,7,0,51350.8,-0.00590518,1.00132,-48663.5
-51350.1,0.975185,0.537213,3,7,0,51351.7,0.00645932,1.0004,-48663.9
-51348.1,1,0.537213,2,3,0,51349.9,0.000271874,0.998308,-48663.3
-51348.3,0.960008,0.537213,2,3,0,51348.6,0.00146967,0.998063,-48663.5
-51350,0.771352,0.537213,2,3,0,51350.6,-0.00451839,0.996635,-48664
-51349.4,0.907121,0.537213,3,7,0,51351.4,0.00482833,1.00131,-48663.5
-51348.4,0.83229,0.537213,2,3,0,51351.4,-9.30655e-05,0.997618,-48663.5
-51349.1,0.895887,0.537213,2,3,0,51349.8,-0.00307603,1.00182,-48663.1
-51348.6,0.799896,0.537213,2,7,0,51351,9.49464e-05,0.997209,-48663.6
-51348.8,0.956683,0.537213,1,1,0,51348.8,0.000159127,0.996814,-48663.7
-51349.4,0.94832,0.537213,2,3,0,51349.9,0.00506223,1.00104,-48663.6
-51352,0.814665,0.537213,2,3,0,51352.7,-0.00854844,0.998776,-48664.3
-51349.6,0.997599,0.537213,3,7,0,51351.7,0.00559461,1.00064,-48663.7
-51349.3,0.973831,0.537213,2,7,0,51350.6,0.00111912,0.996073,-48664
-51349,1,0.537213,2,3,0,51349.4,-0.00138952,1.00258,-48663.1
-51348.8,1,0.537213,2,3,0,51349.1,0.000444806,0.996764,-48663.8
-51349.6,0.87736,0.537213,3,7,0,51350.8,-0.00527252,0.998525,-48663.7
-51348.6,1,0.537213,2,3,0,51349.6,0.0032305,1.00082,-48663.3
-51348.5,0.985694,0.537213,2,3,0,51349,-0.00291632,0.999347,-48663.2
-51348.5,0.974124,0.537213,2,3,0,51348.9,-0.0029133,1.00003,-48663.2
-51348.8,0.951906,0.537213,1,1,0,51348.8,-0.0033921,1.00073,-48663.2
-51349.6,0.962497,0.537213,2,3,0,51349.7,0.00557985,0.998624,-48663.9
-51348.7,1,0.537213,3,7,0,51349.5,-0.00306725,0.99845,-48663.4
-51349.6,0.718578,0.537213,3,7,0,51352.3,0.00311135,1.00295,-48663.3
-51350,0.886691,0.537213,2,3,0,51351.8,0.00582003,1.00143,-48663.7
-51349.9,0.997166,0.537213,3,7,0,51350.2,-0.00532503,0.997734,-48663.9
-51351,0.946779,0.537213,2,3,0,51351.1,-0.00706187,0.997726,-48664.2
-51351,0.719324,0.537213,1,1,0,51353,-0.00706187,0.997726,-48664.2
-51350.7,1,0.537213,3,7,0,51351.3,0.00746722,0.999759,-48664.2
-51349.6,1,0.537213,2,3,0,51350.9,0.00533893,1.00128,-48663.6
-51349,0.917446,0.537213,3,7,0,51350.8,0.00100604,1.00264,-48663.1
-51349,1,0.537213,2,3,0,51349.3,0.00213536,1.00242,-48663.2
-51348.5,0.883721,0.537213,2,7,0,51350,0.00272458,0.998323,-48663.5
-51349,0.949576,0.537213,2,3,0,51349.4,-0.0042104,1.0003,-48663.3
-51348.6,0.973443,0.537213,2,3,0,51349.6,-6.85215e-05,1.00196,-48663
-51349.2,0.954904,0.537213,2,3,0,51349.6,-0.00441324,0.99834,-48663.6
-51348.5,0.903359,0.537213,3,7,0,51350.6,-0.000256439,0.997253,-48663.6
-51349.1,0.89211,0.537213,1,1,0,51349.1,-5.15113e-05,0.996311,-48663.9
-51349.4,0.978411,0.537213,2,3,0,51349.6,0.0007717,0.995887,-48664.1
-51348.8,1,0.537213,2,3,0,51349.3,0.000490654,0.996753,-48663.8
-51350,0.812833,0.537213,3,7,0,51352,0.00549536,1.00192,-48663.7
-51349,1,0.537213,2,3,0,51350,0.00466872,0.99974,-48663.6
-51348.5,0.847131,0.537213,1,3,0,51350.8,-0.000272327,0.997253,-48663.6
-51349.9,0.879087,0.537213,2,3,0,51350.4,0.00624011,0.999508,-48663.9
-51348.2,1,0.537213,2,3,0,51349.9,0.00200389,0.998703,-48663.4
-51348.1,0.962601,0.537213,2,3,0,51348.7,0.00116668,1.00033,-48663.1
-51348.6,0.944148,0.537213,2,3,0,51348.7,-0.00269249,1.00078,-48663.1
-51348.4,0.929772,0.537213,2,3,0,51349.4,0.00285002,0.999269,-48663.4
-51348.1,1,0.537213,2,3,0,51348.4,0.00136121,0.998788,-48663.3
-51348.1,1,0.537213,2,3,0,51348.2,0.000836332,1.00043,-48663.1
-51348.7,0.955694,0.537213,3,7,0,51348.7,0.00379204,1.00015,-48663.4
-51350.5,0.815598,0.537213,2,3,0,51350.9,0.00660549,0.997661,-48664.4
-51350.8,0.936328,0.537213,1,1,0,51351.1,0.00689309,0.997275,-48664.5
-51353.9,0.601744,0.537213,1,1,0,51354,0.00985376,0.996268,-48665.8
-51348.2,1,0.537213,2,3,0,51353.4,-0.00143874,0.998802,-48663.3
-51348.1,0.768469,0.537213,3,7,0,51350.9,0.00155949,0.999105,-48663.3
-51348.3,0.892391,0.537213,1,3,0,51349.2,-0.0021788,1.00017,-48663.1
-51348.5,0.963802,0.537213,3,7,0,51348.8,-0.000506335,1.00166,-48663
-51348.1,1,0.537213,2,7,0,51348.4,0.000440168,0.998758,-48663.3
-51348.3,0.915463,0.537213,2,7,0,51348.7,-0.00112982,1.001,-48663
-51348.3,0.592233,0.537213,1,3,0,51351.8,-0.00112982,1.001,-48663
-51348.6,0.980397,0.537213,3,7,0,51348.7,0.00317886,0.998178,-48663.6
-51348.6,0.998654,0.537213,2,7,0,51348.9,0.00356559,0.99971,-48663.4
-51348.8,0.967749,0.537213,1,1,0,51348.8,0.00398428,1.00025,-48663.4
-51353.6,0.40391,0.537213,2,3,0,51355,0.00403188,1.00647,-48664.3
-51349.5,1,0.537213,2,3,0,51354.3,0.00541493,1.00056,-48663.7
-51349.4,1,0.537213,1,1,0,51349.6,0.00522557,1.00036,-48663.6
-51349.1,1,0.537213,2,3,0,51349.6,0.00460145,0.998554,-48663.7
-51349.2,0.866746,0.537213,2,7,0,51350.9,-0.00460949,0.999385,-48663.4
-51348.1,0.96786,0.537213,2,3,0,51349.7,0.00132333,1.00011,-48663.1
-51348.6,0.830135,0.537213,2,3,0,51349.2,0.000363079,0.997098,-48663.7
-51348.2,0.920164,0.537213,2,7,0,51349.3,0.00184489,1.00025,-48663.2
-51348.2,0.887584,0.537213,2,3,0,51349.3,0.00198897,0.999452,-48663.3
-51349.4,0.887543,0.537213,2,3,0,51349.5,0.0053585,0.999233,-48663.8
-51348.3,1,0.537213,2,3,0,51349.4,-0.00104606,1.00101,-48663
-51348.5,0.908446,0.537213,2,3,0,51349,-0.00245035,0.998447,-48663.4
-51348.2,0.902728,0.537213,2,3,0,51349.5,0.000735631,1.00109,-48663
-51348.9,0.939816,0.537213,2,3,0,51349.1,-0.000886258,1.00246,-48663.1
-51348.4,0.925308,0.537213,2,3,0,51350,0.00296877,1.00031,-48663.3
-51348.1,0.981064,0.537213,2,3,0,51348.8,-0.000247469,0.998476,-48663.3
-51348,0.99273,0.537213,2,3,0,51348.2,0.000642583,0.999547,-48663.2
-51349.2,0.753124,0.537213,1,3,0,51350,-0.00250443,1.00239,-48663.1
-51349.2,0.998615,0.537213,2,3,0,51349.5,-0.00303604,1.00222,-48663.1
-51349.4,0.785841,0.537213,2,3,0,51351.8,-0.00279303,0.996566,-48663.9
-51348.8,0.989974,0.537213,3,7,0,51350.3,-0.000919212,1.00234,-48663.1
-51348.2,0.997111,0.537213,2,3,0,51349,-0.00196221,0.999763,-48663.1
-51348.6,0.899559,0.537213,2,3,0,51349.2,0.00319682,0.998558,-48663.5
-51348.5,0.956032,0.537213,2,3,0,51349.2,0.000691547,0.997375,-48663.6
-51348,0.98632,0.537213,1,3,0,51348.6,-0.000587056,0.999369,-48663.2
-51348,0.990051,0.537213,1,3,0,51348.1,0.000735706,0.999612,-48663.1
-51348,0.868606,0.537213,2,3,0,51348.9,0.000735706,0.999612,-48663.1
-51348.2,0.946743,0.537213,2,3,0,51348.5,0.00202708,0.999385,-48663.3
-51349.2,0.743201,0.537213,2,3,0,51350,0.00028632,1.00297,-48663.1
-51348,0.938118,0.537213,1,3,0,51349.7,0.000571225,0.999104,-48663.2
-51348.4,0.903906,0.537213,1,3,0,51349,-0.00276689,0.99932,-48663.2
-51349.8,0.859859,0.537213,2,3,0,51350.3,0.0050568,0.997158,-48664.2
-51348.1,1,0.537213,2,3,0,51349.8,0.000536569,0.998747,-48663.3
-51348.3,0.909693,0.537213,2,3,0,51349,0.00259898,0.999932,-48663.3
-51348,0.997478,0.537213,3,7,0,51348.4,0.000957249,0.999351,-48663.2
-51348.9,0.838313,0.537213,2,3,0,51349.6,-0.0038672,1.00033,-48663.2
-51348,1,0.537213,2,3,0,51348.8,0.000746169,0.999719,-48663.1
-51348,0.610844,0.537213,1,3,0,51350.6,0.000746169,0.999719,-48663.1
-51349.6,0.730652,0.537213,1,3,0,51350.3,0.00384684,1.00258,-48663.4
-51349.6,0.979017,0.537213,2,7,0,51350.6,0.00574588,0.99965,-48663.8
-51348.2,1,0.537213,2,3,0,51349.6,-0.0008161,1.00095,-48663
-51348.7,0.953884,0.537213,2,3,0,51348.9,0.00109597,1.00208,-48663.1
-51349.7,0.918863,0.537213,2,3,0,51350.4,0.00601553,0.999669,-48663.9
-51348.5,0.806386,0.537213,1,3,0,51352.2,-0.000699179,0.997479,-48663.5
-51348.1,1,0.537213,2,3,0,51348.4,-0.000841297,0.999944,-48663.1
-51348.1,0.791764,0.537213,2,3,0,51349.3,-0.000841297,0.999944,-48663.1
-51349.2,0.745538,0.537213,1,3,0,51350.4,0.0038267,1.00189,-48663.4
-51348.3,1,0.537213,2,3,0,51349.2,0.00149393,1.00096,-48663.1
-51348.1,0.953359,0.537213,1,3,0,51348.7,-0.000914843,0.999262,-48663.2
-51348.1,0.987304,0.537213,2,7,0,51348.2,-0.000137787,0.998478,-48663.3
-51349.3,0.882677,0.537213,2,7,0,51349.3,0.00289087,1.00252,-48663.3
-51350.4,0.814313,0.537213,1,1,0,51350.4,0.00423143,1.00346,-48663.6
-51349.5,0.984768,0.537213,2,7,0,51351.2,0.00477924,0.997618,-48664
-51350.3,0.931657,0.537213,3,7,0,51350.9,-0.00383366,0.995723,-48664.3
-51348.6,0.879376,0.537213,2,3,0,51351.3,-0.00273608,1.00068,-48663.1
-51348.1,0.989516,0.537213,3,7,0,51348.7,0.000638401,0.998515,-48663.3
-51349,0.843577,0.537213,2,3,0,51349.8,-0.00411609,1.00029,-48663.3
-51349.6,0.909248,0.537213,1,1,0,51349.7,-0.00548843,0.99975,-48663.5
-51349.4,0.977111,0.537213,3,7,0,51350.6,-0.00473698,0.998364,-48663.6
-51348.8,1,0.537213,2,3,0,51349.4,-0.00390781,0.99949,-48663.3
-51348.1,0.995283,0.537213,2,3,0,51348.9,-0.00134334,1.00006,-48663.1
-51348.1,0.953083,0.537213,2,3,0,51348.7,-0.0010846,0.999113,-48663.2
-51348.7,0.941613,0.537213,2,3,0,51348.8,-0.00287708,1.001,-48663.1
-51348.4,0.993258,0.537213,2,3,0,51349,0.00313799,0.999782,-48663.3
-51348.1,0.985602,0.537213,2,3,0,51348.7,-0.00100374,0.998897,-48663.2
-51348.1,0.698706,0.537213,2,3,0,51350.8,-0.00100374,0.998897,-48663.2
-51348.4,0.887163,0.537213,2,3,0,51349.3,-0.00243962,1.0003,-48663.1
-51348.2,0.998085,0.537213,2,3,0,51348.5,-0.00141757,0.998712,-48663.3
-51348.2,0.998796,0.537213,3,7,0,51348.2,-0.00160375,0.998983,-48663.2
-51348.1,0.744666,0.537213,2,3,0,51350.7,-0.00102894,0.998863,-48663.2
-51348.3,0.934006,0.537213,2,3,0,51348.8,0.00265636,0.999643,-48663.3
-51349.6,0.824947,0.537213,2,3,0,51349.9,0.00388034,0.996656,-48664.1
-51348.8,1,0.537213,2,3,0,51350.2,7.21003e-05,0.996761,-48663.7
-51348.9,0.992669,0.537213,2,3,0,51349.2,-0.00138054,0.996737,-48663.8
-51349,0.993938,0.537213,2,3,0,51349.3,-0.000243222,1.00267,-48663.1
-51348.1,1,0.537213,2,7,0,51348.8,0.000217121,0.998309,-48663.3
-51349.3,0.7658,0.537213,2,3,0,51350.8,-0.00466786,1.00033,-48663.3
-51348.6,0.988861,0.537213,2,3,0,51349.6,-0.00238063,0.998035,-48663.4
-51348.5,1,0.537213,2,3,0,51348.6,-0.00196604,0.998015,-48663.4
-51348.5,0.999677,0.537213,1,1,0,51348.6,-0.00188076,0.99797,-48663.4
-51348.5,0.701236,0.537213,2,3,0,51350.8,-0.00188076,0.99797,-48663.4
-51350.1,0.852544,0.537213,2,3,0,51350.6,0.00614775,1.00121,-48663.8
-51349.1,1,0.537213,1,1,0,51349.9,0.00478032,1.00034,-48663.5
-51348.4,1,0.537213,2,3,0,51349.4,0.00204886,0.998015,-48663.5
-51348.7,0.985619,0.537213,3,7,0,51348.9,-0.00355263,0.99925,-48663.3
-51349.1,0.729885,0.537213,3,7,0,51352.1,0.00416207,0.997743,-48663.8
-51348.9,0.964898,0.537213,2,7,0,51349.9,-0.0040703,0.99935,-48663.4
-51349.1,0.966573,0.537213,1,1,0,51349.2,-0.00440431,0.998831,-48663.5
-51349.1,0.993695,0.537213,2,3,0,51349.4,-0.0037088,0.997699,-48663.6
-51349.9,0.913974,0.537213,2,3,0,51350.8,-0.00530786,1.00154,-48663.4
-51349.9,0.849513,0.537213,1,1,0,51350.9,-0.00530786,1.00154,-48663.4
-51349.1,0.969259,0.537213,3,7,0,51350.5,0.00451508,0.998489,-48663.7
-51348.7,0.948061,0.537213,2,3,0,51349.9,0.00196522,0.997249,-48663.7
-51348.2,0.869492,0.537213,2,3,0,51350.2,0.00140262,1.00088,-48663.1
-51348.9,0.709818,0.537213,2,3,0,51351.5,0.00438344,0.999219,-48663.6
-51348.5,0.994299,0.537213,3,7,0,51349.3,0.00140157,1.00155,-48663.1
-51348.3,1,0.537213,1,1,0,51348.5,0.00102493,1.00115,-48663.1
-51348.1,0.813682,0.537213,2,3,0,51350,-0.00150935,0.999272,-48663.2
-51348.1,0.945352,0.537213,2,3,0,51348.7,-0.0010481,1.00001,-48663.1
-51348.2,0.951923,0.537213,2,3,0,51348.5,0.00176031,0.998557,-48663.4
-51348.1,0.717089,0.537213,2,3,0,51351,0.00135422,0.999142,-48663.2
-51348.2,0.982524,0.537213,3,7,0,51348.3,-0.000917174,1.00069,-48663
-51348.2,0.980129,0.537213,2,3,0,51348.4,0.000353957,1.00085,-48663
-51348.1,1,0.537213,2,7,0,51348.2,-0.000380173,1.0006,-48663
-51348.6,0.932341,0.537213,2,3,0,51348.8,0.00319103,1.0009,-48663.3
-51348.1,0.913047,0.537213,2,3,0,51349.7,0.00126817,0.998686,-48663.3
-51348.2,0.946024,0.537213,2,3,0,51348.6,-0.00048255,1.00105,-48663
-51348.2,0.766918,0.537213,1,3,0,51350.7,-0.00048255,1.00105,-48663
-51349.2,0.88748,0.537213,2,3,0,51349.6,0.00444992,1.00124,-48663.4
-51348.2,0.977129,0.537213,2,3,0,51349.8,0.000279923,1.00104,-48663
-51348.2,0.99927,0.537213,2,7,0,51348.3,0.00198427,0.998819,-48663.3
-51348.6,0.962918,0.537213,3,7,0,51348.8,0.00360775,0.99943,-48663.4
-51349.1,0.928248,0.537213,3,7,0,51349.6,0.00459555,0.998648,-48663.7
-51348.6,0.995801,0.537213,2,7,0,51349.1,-0.00282724,1.00079,-48663.1
-51348.1,0.988937,0.537213,2,3,0,51348.8,0.000113711,1.0008,-48663
-51348.1,0.997397,0.537213,2,3,0,51348.2,0.00084803,0.998417,-48663.3
-51348,0.882652,0.537213,2,3,0,51349.1,-0.00067638,0.999736,-48663.1
-51348,0.658264,0.537213,1,3,0,51350.2,-0.00067638,0.999736,-48663.1
-51349,0.786587,0.537213,1,3,0,51349.8,0.00274224,1.00209,-48663.2
-51349.9,0.855667,0.537213,2,3,0,51350.3,8.93906e-05,0.995248,-48664.3
-51351.1,0.928767,0.537213,2,3,0,51351.7,0.00276685,0.99436,-48664.9
-51348.5,0.922276,0.537213,2,3,0,51352.1,-0.000940293,0.997407,-48663.6
-51348.2,0.995949,0.537213,2,3,0,51348.5,0.000296599,1.00115,-48663
-51348.2,0.967486,0.537213,2,3,0,51348.6,0.00101734,1.00105,-48663.1
-51349.1,0.790708,0.537213,1,3,0,51350.7,-0.00439757,0.99999,-48663.3
-51350,0.862506,0.537213,1,1,0,51350,-0.00576271,1.00096,-48663.5
-51349.7,1,0.537213,1,1,0,51350.1,-0.0052825,1.00093,-48663.4
-51348.9,0.972457,0.537213,2,3,0,51350.3,0.00439712,0.999544,-48663.6
-51348.4,0.940879,0.537213,3,7,0,51349.9,0.000300852,0.99754,-48663.5
-51350.2,0.848859,0.537213,2,3,0,51350.5,-0.00616874,1.00089,-48663.6
-51348.3,1,0.537213,2,3,0,51350.1,-0.00173786,0.998625,-48663.3
-51348.3,0.8725,0.537213,1,3,0,51349.6,0.00213115,1.00076,-48663.2
-51348.8,0.909368,0.537213,2,3,0,51349.1,0.000108446,1.00233,-48663.1
-51348.5,0.99476,0.537213,2,3,0,51349,0.000945637,0.997327,-48663.6
-51348.7,0.994289,0.537213,2,7,0,51349,0.0035201,1.00072,-48663.3
-51348.3,0.997973,0.537213,3,7,0,51348.7,0.0019816,1.00068,-48663.1
-51348.1,0.9441,0.537213,1,3,0,51348.9,-0.00128575,0.999827,-48663.1
-51348.1,0.978554,0.537213,3,7,0,51348.4,-0.000491038,1.00031,-48663.1
-51348.5,0.940795,0.537213,3,7,0,51348.8,-0.00311659,0.999434,-48663.3
-51348.9,0.932189,0.537213,3,7,0,51349.5,0.000572803,1.00259,-48663.1
-51348.9,1,0.537213,2,3,0,51349.1,0.000188436,1.00254,-48663.1
-51349.3,0.928358,0.537213,1,1,0,51349.4,-0.000355351,1.00306,-48663.1
-51350,0.853904,0.537213,1,1,0,51350.2,-0.00132546,1.00391,-48663.3
-51348.5,0.930986,0.537213,2,3,0,51350.9,-0.00281805,0.99936,-48663.2
-51348.9,0.941092,0.537213,2,3,0,51349.3,0.004206,1.00042,-48663.4
-51348.3,0.993655,0.537213,2,3,0,51349,0.00242958,0.998742,-48663.4
-51349.4,0.878728,0.537213,2,3,0,51349.8,-0.00501182,0.999955,-48663.4
-51349.4,1,0.537213,1,1,0,51349.6,-0.00496049,1.00005,-48663.4
-51349.1,0.957348,0.537213,2,3,0,51350.3,0.000385065,0.996275,-48663.9
-51349.4,0.985714,0.537213,2,3,0,51349.5,-0.00181741,1.00295,-48663.1
-51348.9,0.907274,0.537213,2,3,0,51350.7,-0.00267858,1.00183,-48663.1
-51349.1,0.959716,0.537213,2,3,0,51349.6,0.00262008,0.996844,-48663.9
-51348.6,0.84855,0.537213,2,3,0,51351.2,0.00247362,1.00146,-48663.2
-51349.7,0.910171,0.537213,3,7,0,51350.2,-0.00551386,0.998698,-48663.7
-51349.3,1,0.537213,1,1,0,51349.8,-0.00488337,0.999056,-48663.5
-51349.8,0.936371,0.537213,1,1,0,51349.9,-0.00571408,0.999863,-48663.5
-51348.8,0.982901,0.537213,2,3,0,51350.3,0.00193348,0.997084,-48663.7
-51348.6,0.995943,0.537213,2,7,0,51349.2,0.00353666,0.998808,-48663.5
