density,edginess,citations_per_year,is_center
34.91722964996979,0.7009732723236084,1.0,True
27.9268969575355,0.7347158789634705,69.0909090909091,False
33.9354271617087,0.6405004262924194,1.6666666666666667,False
32.35644864486997,0.7439439296722412,1.0,False
34.28316568325249,0.6367590427398682,8.0,False
28.549932224138416,0.7217010855674744,2.0,False
27.61556353255989,0.7383873462677002,29.8,False
36.78964182188559,0.6891326904296875,1.0,False
31.48206967032869,0.6353212594985962,12.0,False
27.63387725281833,0.7093913555145264,2.0,False
28.04223915491604,0.7044816017150879,3.6666666666666665,False
34.6138762162901,0.6363592743873596,18.666666666666668,False
35.280979498793684,0.6844746470451355,0.0,False
33.48909059810677,0.6373807191848755,21.272727272727273,False
32.88539507979903,0.6775831580162048,0.5,False
36.34105747308812,0.708171010017395,0.0,False
30.099971182299427,0.7221006155014038,0.0,False
40.58710105458093,0.6472238302230835,0.3333333333333333,False
25.850560928340133,0.7021206021308899,0.0,False
28.321563008736955,0.6839003562927246,0.2,False
33.41284506902003,0.6288132667541504,3.5,False
29.130856777916865,0.7483692169189453,0.2857142857142857,False
34.99367824408126,0.6865977048873901,2.3333333333333335,False
37.338126003007936,0.6858615279197693,0.0,False
28.329591309916452,0.7221987247467041,6.0,False
31.53234545817412,0.6879291534423828,18.0,False
22.07328563425302,0.7284271121025085,10.24,False
23.04467475201273,0.6540720462799072,0.0,False
26.12147997757197,0.6730997562408447,3.5,False
24.911721328484294,0.6681906580924988,0.0,False
33.36749685527399,0.7169460654258728,1.4444444444444444,False
33.75461798126514,0.7077347636222839,0.0,False
30.93544496327074,0.7336568236351013,0.25,False
33.97120346328893,0.6746916174888611,2.0,False
33.04686926580516,0.69171541929245,5.217391304347826,False
35.09270079992031,0.6051731109619141,1.0,False
33.81080879723166,0.6573551297187805,0.6666666666666666,False
34.11387828266172,0.6698125004768372,0.0,False
28.300375341610206,0.6814417243003845,3.0,False
36.84345405130789,0.6993228197097778,1.5,False
34.150592489859385,0.6122145652770996,0.6666666666666666,False
25.34528445474236,0.7035291194915771,10.727272727272727,False
25.042639257492397,0.6979628205299377,0.0,False
33.637889706730505,0.634324848651886,0.16666666666666666,False
35.62421444483896,0.6594231128692627,0.0,False
35.71058583899114,0.6902313828468323,1.6,False
33.594632176728474,0.7118971347808838,0.0,False
34.27482892301108,0.668572723865509,0.0,False
32.969665527373735,0.6967443823814392,0.0,False
28.502950313411404,0.5957198739051819,4.333333333333333,False
27.252275223806652,0.7683643698692322,2.0,False
24.924533485782497,0.6895899176597595,3.5,False
37.39470976538894,0.665023148059845,0.0,False
37.96266630160947,0.6835078597068787,2.9,False
22.552961878094322,0.6911832094192505,17.666666666666668,False
30.672750129862056,0.741387665271759,0.0,False
26.55840132418291,0.7085339426994324,0.6,False
29.337942556157962,0.6904369592666626,1.0625,False
37.762301811907946,0.5982205867767334,0.0,False
36.36347400327932,0.6186234354972839,0.0,False
26.8639702766013,0.774763286113739,0.0,False
37.570957566871215,0.6890454292297363,0.0,False
30.935302359553955,0.6868694424629211,0.3333333333333333,False
33.15467776155944,0.6880622506141663,0.0,False
33.46177217013936,0.6910973787307739,2.6,False
33.96760331180881,0.6836802959442139,3.5,False
32.9811049618949,0.6834912300109863,0.0,False
30.947845817537203,0.6693358421325684,0.0,False
33.136258629148635,0.67906653881073,11.263157894736842,False
26.625842064940223,0.7847369909286499,0.0,False
30.724691732063427,0.7290968894958496,1.625,False
33.87419594113533,0.6742474436759949,0.3333333333333333,False
37.10672102092486,0.6709387898445129,3.8,False
34.6910540306417,0.6994515061378479,0.0,False
35.3457269315982,0.6861426830291748,0.0,False
28.461061737290752,0.6888529062271118,0.0,False
30.71159761131026,0.7036047577857971,0.0,False
32.90927850420359,0.6725669503211975,0.0,False
23.33415415127923,0.7277364134788513,0.0,False
33.10483523270464,0.6963694095611572,2.25,False
31.49661632097712,0.6530848741531372,0.8333333333333334,False
38.95091019765266,0.6203023791313171,0.0,False
38.10382645176241,0.6505948901176453,0.0,False
36.75120325810326,0.7060419321060181,0.2,False
34.76933335371207,0.6664748191833496,1.0,False
37.002222803770835,0.6683045625686646,0.5,False
33.91385527746246,0.6834174990653992,0.7142857142857143,False
30.756512094741378,0.7013925909996033,0.6666666666666666,False
31.83782030351288,0.6882125735282898,0.0,False
27.33783553677329,0.7295312285423279,0.0,False
34.67771246207142,0.7043954133987427,0.0,False
30.000779649014888,0.6846457719802856,0.8333333333333334,False
36.65602421381404,0.637717604637146,2.1875,False
27.285735500954925,0.6877846121788025,1.6,False
32.71012440208179,0.6742884516716003,0.625,False
25.533857856074647,0.6968069672584534,4.25,False
31.036441612428476,0.7033129334449768,26.5,False
35.187054132798906,0.7014222741127014,2.0,False
24.196796006577703,0.6340224146842957,14.0,False
36.84389906022722,0.6699197888374329,0.8,False
34.25687347266621,0.6409109234809875,0.4,False
27.71080798647181,0.6765601634979248,0.0,False
34.732652577863355,0.6755465269088745,18.642857142857142,False
33.953225364363966,0.7023983001708984,0.14285714285714285,False
34.11164356566746,0.634576678276062,0.0,False
35.40872729627881,0.630621075630188,0.3333333333333333,False
34.83426917519868,0.7083368301391602,0.6666666666666666,False
33.04115419023184,0.6836344003677368,0.0,False
30.81222840553546,0.741795539855957,0.0,False
32.58720703460501,0.6710817217826843,23.75,False
37.2072773865146,0.6568723917007446,0.0,False
33.434943869346924,0.6042624711990356,0.0,False
29.595034423938294,0.6758438944816589,0.0,False
24.650084909427953,0.7899253368377686,1.0,False
32.2298032032481,0.670549213886261,0.0,False
32.59528121768337,0.6788803935050964,1.8125,False
28.026238867070962,0.7422410845756531,19.904761904761905,False
36.03466898829585,0.6949347257614136,0.75,False
36.44988561692686,0.6331855058670044,0.0,False
30.355830546371227,0.7021424770355225,0.0,False
26.329129696895034,0.5931022763252258,1.3333333333333333,False
25.065789567061554,0.7081934213638306,1.25,False
23.437387701589262,0.6661205887794495,0.0,False
34.40840120639096,0.7338129281997681,2.3125,False
27.706852328977686,0.744488537311554,3.0,False
39.98104517261368,0.6158543229103088,0.2,False
27.89352481863291,0.7707734107971191,0.3333333333333333,False
33.21858381300457,0.6077358722686768,0.0,False
32.55061774039909,0.6894351243972778,0.6,False
33.48159488293186,0.6859067678451538,11.75,False
30.070406987959313,0.7116385698318481,9.2,False
31.913302391980785,0.6545963287353516,0.0,False
38.6116508932152,0.6418471932411194,0.0,False
30.353468986221753,0.7074562311172485,5.0,False
31.942231703142124,0.6815335154533386,0.42857142857142855,False
34.7345424205562,0.669147789478302,1.0,False
34.87002123750661,0.6483609676361084,0.4,False
30.17815644138156,0.684876561164856,0.0,False
35.58493744327494,0.6873486042022705,0.0,False
35.04355989274745,0.6742144227027893,0.3333333333333333,False
26.979134636944895,0.7200738787651062,1.1111111111111112,False
33.316822667638654,0.7083294987678528,3.3333333333333335,False
36.18631468485701,0.636506974697113,1.6666666666666667,False
31.01963893934243,0.6873487234115601,0.0,False
32.817436471530385,0.7096508145332336,0.5,False
30.19056185942099,0.7331854104995728,0.0,False
34.59526514721924,0.7158453464508057,0.0,False
36.257141284561044,0.6638432145118713,1.6923076923076923,False
20.41601149230078,0.7501910924911499,0.8,False
32.65672515896913,0.6420822739601135,0.0,False
34.30374587297636,0.7231013178825378,1.0,False
24.19339396685276,0.6966298818588257,1.4,False
33.04840718237615,0.6816096305847168,4.0,False
37.55382256581701,0.6818825602531433,0.0,False
37.884230132952695,0.6573126912117004,0.6666666666666666,False
37.471990420498436,0.6666174530982971,0.125,False
44.62713187354501,0.9763084650039673,2.5,False
35.5578242678046,0.6945392489433289,1.0,False
36.32139102836713,0.6689330339431763,0.6,False
34.23840185434364,0.7000846266746521,1.3333333333333333,False
37.09917466621372,0.6532000303268433,0.2727272727272727,False
37.35911718316061,0.6667836904525757,0.0,False
30.18719730339333,0.6839919686317444,1.4,False
35.284292979208544,0.6513967514038086,0.3333333333333333,False
35.88955685661041,0.6497488617897034,10.642857142857142,False
39.824882085925076,0.6437682509422302,0.0,False
31.39584226117516,0.6949260830879211,0.0,False
32.68304681915969,0.6589789986610413,0.375,False
35.16441265568251,0.6961234211921692,2.0,False
24.684317055207863,0.6488497853279114,6.444444444444445,False
34.58546803392639,0.6731044054031372,1.0,False
28.96792894686889,0.7862591743469238,0.0,False
35.62749341263783,0.6980860233306885,0.0,False
34.33020450502678,0.6917421817779541,8.066666666666666,False
38.14235948816134,0.7024746537208557,0.0,False
