# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-04-21 01:30:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/80nra730.json
# init = 2 (Default)
# random
#   seed = 97174
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/den_BOW/reg-20250420203030_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.622681
# Diagonal elements of inverse mass matrix:
# 2.30589e-05, 2.29555e-05, 1.76325e-05
-35833.6,1,0.622681,2,3,0,35834.5,-0.0175719,0.0831559,0.999518,-33746.9
-35834,0.9607,0.622681,2,3,0,35834.1,-0.0187299,0.0815618,0.998177,-33746.8
-35838.3,0.569841,0.622681,2,3,0,35838.9,-0.0121964,0.0754122,1.00238,-33749
-35835.7,0.923955,0.622681,2,7,0,35840.6,-0.0140246,0.0905563,1.00199,-33747.8
-35836.8,0.753069,0.622681,2,7,0,35839.4,-0.0179498,0.0761496,1.00178,-33748.5
-35839.5,0.811979,0.622681,3,7,0,35840.7,-0.0164165,0.0930122,0.991863,-33747.1
-35841.1,0.846713,0.622681,2,3,0,35843.5,-0.0159229,0.0840771,1.00911,-33751.2
-35837.6,1,0.622681,1,1,0,35840.7,-0.0156062,0.0828052,1.00614,-33749.4
-35837.1,0.951171,0.622681,2,3,0,35839,-0.0131144,0.0910769,0.994017,-33746.7
-35837.6,0.973663,0.622681,3,7,0,35839.2,-0.0207703,0.0919369,0.994114,-33746.9
-35835.6,1,0.622681,2,3,0,35838,-0.0162783,0.0857038,1.00412,-33748.3
-35835.7,0.993553,0.622681,2,3,0,35836.3,-0.0172108,0.08639,0.993383,-33746.3
-35833.9,0.984175,0.622681,3,7,0,35836.3,-0.0159142,0.0822394,1.00035,-33747.1
-35835.3,0.884146,0.622681,2,3,0,35835.5,-0.0116466,0.08924,0.997511,-33746.8
-35835.2,0.764154,0.622681,2,3,0,35838,-0.0152296,0.0830812,0.994174,-33746.3
-35835.5,0.817888,0.622681,2,3,0,35838,-0.017896,0.0819194,1.00359,-33748.3
-35833.9,1,0.622681,2,3,0,35836,-0.0179164,0.0866025,1.00055,-33747.1
-35834.1,0.89114,0.622681,2,3,0,35835.2,-0.0140377,0.0858555,0.996902,-33746.4
-35834.4,0.927945,0.622681,3,7,0,35835.3,-0.0200091,0.0873658,1.00065,-33747.3
-35835.4,0.740417,0.622681,2,3,0,35837.7,-0.0124143,0.0899027,1.0008,-33747.5
-35836.2,0.953436,0.622681,2,3,0,35836.9,-0.0238846,0.0807652,0.996682,-33747.3
-35835.3,0.983422,0.622681,2,3,0,35837.2,-0.0170663,0.090126,1.00186,-33747.7
-35834,0.971797,0.622681,2,3,0,35836.2,-0.0201613,0.0851752,0.999487,-33746.9
-35838.1,0.640514,0.622681,2,3,0,35838.8,-0.0220034,0.0907454,0.993248,-33747
-35833.9,0.939992,0.622681,2,3,0,35838.5,-0.0189915,0.0843711,0.997005,-33746.4
-35834.3,0.983559,0.622681,3,7,0,35834.4,-0.0123422,0.0841107,0.997675,-33746.6
-35833.9,1,0.622681,2,3,0,35834.3,-0.0196397,0.0843114,0.999854,-33747
-35836.3,0.607091,0.622681,2,3,0,35836.7,-0.0196329,0.0842349,1.00471,-33748.8
-35838.8,0.800171,0.622681,3,7,0,35841.9,-0.00941775,0.0795017,0.993089,-33747.3
-35837.4,0.980898,0.622681,2,7,0,35840.2,-0.0115383,0.0758451,0.997794,-33747.8
-35836.8,0.898711,0.622681,2,3,0,35839.9,-0.0242817,0.0891918,0.996239,-33747.2
-35833.8,1,0.622681,2,3,0,35836.6,-0.0194324,0.0851245,0.999776,-33746.9
