# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:09:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/jnfa5xt5.json
# init = 2 (Default)
# random
#   seed = 49777
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/den_SBERT.nonsems/multireg-20250511180926_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.570225
# Diagonal elements of inverse mass matrix:
# 2.28255e-05, 2.59519e-05, 2.12311e-05, 2.38085e-05, 1.64109e-05
-34593,0.848668,0.570225,3,7,0,34594.8,-0.00291073,0.0775504,0.143876,0.110439,0.983864,0.0630672,0.133426,0.111376,-33921.4
-34595.1,0.790297,0.570225,2,3,0,34596.4,0.00113826,0.0677708,0.143423,0.119169,0.985193,0.0520077,0.131807,0.120179,-33914.7
-34593.3,0.976488,0.570225,2,3,0,34596.1,0.00230576,0.0690004,0.144182,0.112244,0.982618,0.0538212,0.133503,0.113196,-33917.5
-34592.8,1,0.570225,2,3,0,34593.7,-0.000631132,0.0784421,0.145696,0.112507,0.985929,0.0637157,0.135025,0.113461,-33922.1
-34592.9,0.995336,0.570225,3,7,0,34593.7,-0.00129883,0.0733892,0.142265,0.116118,0.985378,0.0583033,0.131019,0.117103,-33916.7
-34594,0.864554,0.570225,3,7,0,34595.1,0.00334176,0.0734508,0.14459,0.11167,0.989615,0.0585636,0.133998,0.112616,-33918.7
-34593.6,0.984976,0.570225,3,7,0,34595.5,0.00173581,0.0782219,0.146525,0.107426,0.984541,0.0638352,0.136549,0.108337,-33924.4
-34598.3,0.661674,0.570225,2,3,0,34599.9,0.00572463,0.0741256,0.154236,0.106685,0.98071,0.0589945,0.144579,0.107589,-33930.2
-34595.2,1,0.570225,3,7,0,34598.5,-0.00466598,0.0713,0.142473,0.117289,0.988738,0.0559753,0.131078,0.118284,-33915.2
-34601,0.690232,0.570225,3,7,0,34603.1,0.0083996,0.0818644,0.151829,0.105365,0.981601,0.0674902,0.142277,0.106259,-33933.9
-34592.9,1,0.570225,2,3,0,34600.6,0.0015791,0.0704496,0.148893,0.110736,0.983813,0.0551452,0.138548,0.111674,-33921
-34592.9,0.439699,0.570225,2,3,0,34600.3,0.0015791,0.0704496,0.148893,0.110736,0.983813,0.0551452,0.138548,0.111674,-33921
-34595.6,0.494265,0.570225,2,3,0,34601,0.00896613,0.0730485,0.147524,0.116009,0.985482,0.0575741,0.136443,0.116993,-33921.3
-34594.9,0.99749,0.570225,3,7,0,34598.1,0.00776338,0.0777735,0.143578,0.112563,0.985142,0.0631529,0.132839,0.113518,-33921.9
-34596.7,0.861042,0.570225,2,7,0,34598.8,0.00578688,0.0816509,0.146814,0.115199,0.988276,0.0668238,0.135819,0.116176,-33925
-34595.8,0.866985,0.570225,3,7,0,34602,-0.00558898,0.0666322,0.142521,0.109575,0.982225,0.0516425,0.132146,0.110504,-33916.3
-34595.4,0.997386,0.570225,3,7,0,34597.4,0.00426346,0.0797074,0.144246,0.118057,0.986485,0.0647121,0.1328,0.119058,-33921.7
-34595.1,0.950904,0.570225,3,7,0,34598.5,-0.00384424,0.067267,0.146478,0.106446,0.984324,0.0522875,0.13663,0.107348,-33919.1
-34595.7,0.928925,0.570225,3,7,0,34598.6,0.00364786,0.0807105,0.144508,0.118503,0.985412,0.0657221,0.133011,0.119508,-33922.6
-34593.4,1,0.570225,2,3,0,34596.7,-0.00152933,0.0687069,0.149763,0.111491,0.984587,0.0531713,0.139343,0.112436,-33920.3
-34596.5,0.760741,0.570225,2,3,0,34597.9,-0.0047689,0.0665439,0.148872,0.10589,0.983522,0.0513935,0.139167,0.106788,-33920.9
-34596.2,0.999401,0.570225,3,7,0,34598.3,0.00409649,0.0804284,0.143001,0.118475,0.987159,0.0655328,0.131464,0.119479,-33921.3
-34594.5,1,0.570225,2,3,0,34597.6,0.00585181,0.0774993,0.14315,0.115487,0.983192,0.0626549,0.132013,0.116466,-33921.1
-34595.7,0.890377,0.570225,2,7,0,34597.8,0.00525627,0.0680849,0.139636,0.114435,0.983329,0.0529967,0.128536,0.115405,-33914.5
-34593,0.882562,0.570225,2,3,0,34598.3,-0.00378863,0.0757466,0.148906,0.112583,0.983563,0.0606179,0.138317,0.113538,-33923.2
-34593.1,0.938093,0.570225,3,7,0,34594.4,0.00331846,0.071425,0.1425,0.112216,0.986887,0.0565181,0.131776,0.113168,-33916.6
-34596.6,0.681754,0.570225,2,3,0,34598,0.00367548,0.0749758,0.138969,0.115441,0.990301,0.0602788,0.127718,0.11642,-33915.9
-34593.6,0.885208,0.570225,2,3,0,34599.8,-0.00124407,0.0731333,0.141506,0.110044,0.981293,0.0585793,0.13104,0.110977,-33918.7
-34592.6,1,0.570225,2,3,0,34593.8,0.00139103,0.0733549,0.146349,0.114379,0.987387,0.0581159,0.135449,0.115349,-33919.1
-34591.9,0.905367,0.570225,1,3,0,34593.6,-0.00158611,0.0732239,0.145765,0.111842,0.984218,0.0582247,0.135184,0.11279,-33919.7
-34592.3,0.943432,0.570225,3,7,0,34592.7,0.00239548,0.0733675,0.144105,0.111175,0.983772,0.0585501,0.133565,0.112117,-33919.3
-34593.4,0.776709,0.570225,2,3,0,34594.5,-0.000432163,0.0704466,0.144526,0.11307,0.980931,0.055265,0.133747,0.114029,-33918.6
-34592.8,0.991318,0.570225,3,7,0,34594.3,-0.00191807,0.0706265,0.142481,0.11064,0.983681,0.0557997,0.131964,0.111578,-33916.9
-34592.3,0.98011,0.570225,2,3,0,34593.5,-0.00239169,0.0743735,0.144535,0.111342,0.983321,0.0595738,0.133984,0.112287,-33919.9
-34592.5,0.97096,0.570225,2,3,0,34592.8,0.00258915,0.0737896,0.143485,0.113426,0.986237,0.0588598,0.132629,0.114388,-33918.1
-34592.8,0.927278,0.570225,3,7,0,34593.6,-0.000436167,0.0714394,0.147398,0.110827,0.981842,0.0562957,0.136997,0.111767,-33921
-34593.3,0.676065,0.570225,1,3,0,34597,-0.000304728,0.079201,0.146759,0.110921,0.986417,0.0645741,0.136328,0.111862,-33923.6
-34593.2,0.942685,0.570225,3,7,0,34595.3,0.000393298,0.0680249,0.143726,0.11349,0.984004,0.052717,0.132869,0.114452,-33915.9
-34594.3,0.907111,0.570225,3,7,0,34595.4,0.0013204,0.0728329,0.140452,0.113643,0.989046,0.0580436,0.12948,0.114607,-33915.5
-34592.7,0.888039,0.570225,3,7,0,34598.1,-0.00138598,0.0745818,0.148511,0.110882,0.982405,0.0595477,0.138136,0.111822,-33923.1
-34592.1,0.992923,0.570225,2,7,0,34593,-0.000830196,0.0743165,0.144134,0.113683,0.983625,0.0593519,0.133263,0.114647,-33919.1
-34592.7,0.87019,0.570225,3,7,0,34594,0.00336745,0.0752608,0.145206,0.110845,0.983194,0.0605082,0.134741,0.111785,-33921.4
-34592.4,0.796053,0.570225,2,3,0,34595.4,-0.00145667,0.0722282,0.145924,0.115566,0.985147,0.0568536,0.134856,0.116546,-33918.4
-34594.9,0.770653,0.570225,2,3,0,34595.4,-8.82256e-05,0.0771755,0.14548,0.105512,0.988305,0.0629545,0.135727,0.106407,-33922.9
-34592.9,0.995167,0.570225,3,7,0,34595.6,0.00177205,0.0696746,0.148222,0.113271,0.985658,0.0541645,0.137523,0.114231,-33919.2
-34593.3,0.95366,0.570225,3,7,0,34594.5,-0.00172229,0.0779445,0.142001,0.111424,0.983365,0.0635398,0.131366,0.112369,-33920.6
-34592.1,0.911845,0.570225,2,3,0,34594.7,-0.00236119,0.0729607,0.14573,0.11038,0.984725,0.0580664,0.135341,0.111316,-33919.7
-34595.6,0.47084,0.570225,2,3,0,34599.4,-0.000276917,0.0818649,0.141452,0.114931,0.987116,0.0674565,0.130339,0.115906,-33921.4
-34595.1,0.993655,0.570225,3,7,0,34598.1,-0.000444431,0.068091,0.145341,0.104823,0.983749,0.0533755,0.135675,0.105712,-33919.5
-34595.1,0.839524,0.570225,3,7,0,34598.6,-0.000301114,0.0794234,0.14559,0.119357,0.983246,0.0642089,0.134011,0.120369,-33922.6
-34595.8,0.972637,0.570225,2,3,0,34597.1,-0.000747891,0.0764438,0.146025,0.122282,0.98541,0.0607766,0.134073,0.123319,-33920.3
-34593.7,1,0.570225,3,7,0,34597.1,-0.00367996,0.072188,0.140082,0.114004,0.983892,0.0573559,0.129052,0.114971,-33915.6
-34594.3,0.751537,0.570225,2,3,0,34596.7,-0.00156919,0.0703347,0.142133,0.113979,0.989208,0.0552436,0.131165,0.114946,-33914.9
-34592.6,0.915613,0.570225,2,3,0,34595.8,-0.000882224,0.0735027,0.148048,0.113943,0.982354,0.0581866,0.137255,0.11491,-33921.6
-34592.4,0.776582,0.570225,3,7,0,34596.5,0.000976933,0.0740042,0.145102,0.110462,0.987012,0.0592127,0.134684,0.111399,-33919.5
-34592.6,0.983659,0.570225,3,7,0,34593.1,-0.000673026,0.0728896,0.148572,0.111242,0.982451,0.0577176,0.138151,0.112185,-33922.2
-34594.7,0.836865,0.570225,2,3,0,34595.7,-0.002363,0.0744155,0.153526,0.112555,0.982594,0.0588764,0.143073,0.11351,-33926.4
-34595.1,0.889515,0.570225,3,7,0,34598.4,0.00305128,0.0732429,0.137727,0.112224,0.987756,0.0587892,0.126864,0.113176,-33915
-34594.1,1,0.570225,2,3,0,34596.4,0.00328307,0.0716467,0.141918,0.113656,0.981007,0.0566782,0.130986,0.11462,-33917.9
-34593.7,0.944957,0.570225,3,7,0,34596.3,0.00488567,0.0695256,0.145591,0.115239,0.98507,0.0540348,0.134556,0.116216,-33917.7
-34600.4,0.243926,0.570225,2,3,0,34605.7,0.00393503,0.0665778,0.147709,0.109006,0.976232,0.0512597,0.137559,0.10993,-33923.3
-34599.3,0.963635,0.570225,3,7,0,34601.4,0.00348592,0.0661971,0.146662,0.110382,0.976849,0.0508188,0.136299,0.111318,-33921.6
-34594.5,0.951529,0.570225,2,7,0,34600.1,-0.00187978,0.077711,0.141977,0.116605,0.988163,0.0628728,0.130658,0.117594,-33918.5
-34597.4,0.839342,0.570225,2,3,0,34598.3,-0.00228733,0.0826839,0.144549,0.117854,0.988942,0.0678671,0.133139,0.118853,-33923.1
-34595,1,0.570225,2,3,0,34597.4,-0.00216004,0.0788085,0.144189,0.116486,0.989076,0.0638895,0.132949,0.117474,-33920.3
-34595.6,0.980213,0.570225,3,7,0,34597.2,-0.00720878,0.076863,0.142798,0.113348,0.989005,0.0621783,0.131933,0.114309,-33919.1
-34595,0.763857,0.570225,3,7,0,34601,0.00682353,0.0700488,0.150119,0.11143,0.983618,0.0545755,0.139717,0.112375,-33922.5
-34593.9,0.970152,0.570225,2,7,0,34596.8,-0.00434081,0.0766818,0.143789,0.114002,0.98821,0.0618618,0.132866,0.114969,-33919.2
-34593.9,0.990642,0.570225,3,7,0,34595.3,-0.00260453,0.0746039,0.142238,0.117055,0.98209,0.0595188,0.130867,0.118048,-33918.2
-34593.3,0.68758,0.570225,3,7,0,34599.1,0.000880272,0.0730672,0.149144,0.107303,0.985301,0.0581851,0.139259,0.108213,-33923
-34592.9,0.957671,0.570225,3,7,0,34594.4,-0.00225018,0.0723348,0.145628,0.110152,0.98789,0.0574278,0.135266,0.111086,-33918.8
-34593.7,0.857794,0.570225,3,7,0,34595.8,0.00229223,0.0732737,0.141869,0.115806,0.981803,0.0582344,0.130652,0.116788,-33917.9
-34597.2,0.712437,0.570225,2,3,0,34598.4,0.000360573,0.0747728,0.148573,0.116762,0.992508,0.0592686,0.137423,0.117752,-33920.9
-34596,0.979406,0.570225,2,3,0,34600.6,0.000525535,0.0751498,0.141839,0.116295,0.978529,0.0601887,0.130557,0.117281,-33920.2
-34594.8,0.981748,0.570225,3,7,0,34598.1,0.000525557,0.068103,0.145196,0.109771,0.98945,0.0529968,0.134872,0.110701,-33916.8
-34596.9,0.912941,0.570225,2,3,0,34598.7,0.00371087,0.0672588,0.150308,0.10822,0.989492,0.0518606,0.140336,0.109137,-33920.8
-34595.4,0.919447,0.570225,2,3,0,34599,-0.00262736,0.0776583,0.144917,0.10892,0.979221,0.0632307,0.134697,0.109843,-33924.6
-34595.6,0.956958,0.570225,3,7,0,34598.2,0.00217723,0.0693544,0.146917,0.116051,0.990483,0.0536922,0.135813,0.117035,-33917.3
-34598.1,0.883782,0.570225,2,3,0,34599.2,0.0026688,0.0687112,0.142559,0.115981,0.992435,0.0533269,0.131339,0.116964,-33914.7
-34597.8,0.936228,0.570225,2,7,0,34602.2,-0.00191196,0.0768058,0.145611,0.123172,0.981003,0.0611184,0.133529,0.124217,-33921.8
-34593.5,0.861921,0.570225,3,7,0,34601.9,-0.00149765,0.0686078,0.145774,0.111152,0.987675,0.0533791,0.135284,0.112095,-33917
-34594.5,0.95032,0.570225,3,7,0,34595.8,-0.000199727,0.0784682,0.145461,0.118786,0.982758,0.0632503,0.133954,0.119793,-33922.1
-34594.4,0.994747,0.570225,3,7,0,34596.9,-0.00112743,0.0688176,0.146085,0.105818,0.986253,0.0540128,0.136309,0.106715,-33919.2
-34593.3,0.96939,0.570225,2,7,0,34596,0.000766376,0.0728228,0.146961,0.117899,0.983147,0.0572213,0.135614,0.118899,-33919.8
-34595.5,0.847075,0.570225,2,3,0,34596.5,-0.00442996,0.0733879,0.138456,0.107567,0.986887,0.0592691,0.12823,0.108479,-33916.4
-34593.4,0.942698,0.570225,2,3,0,34596.9,0.000677147,0.0753867,0.150906,0.115258,0.983936,0.0598755,0.140022,0.116235,-33924
-34593.7,0.957441,0.570225,3,7,0,34594.7,-0.00151828,0.0720895,0.139649,0.109222,0.985555,0.0576709,0.129238,0.110148,-33916.1
