# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 00:18:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/zgjchgae.json
# init = 2 (Default)
# random
#   seed = 5924
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-den_GPT2_j.h-nonsems/hreg-20250511191809_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.529331
# Diagonal elements of inverse mass matrix:
# 2.16473e-05, 1.75436e-05, 0.000109084, 0.000112555, 9.39624e-05, 0.000110817, 0.000133388, 0.000126828, 0.00019085, 0.000159719, 0.000171924, 0.000124605, 0.000139814, 0.00010376, 0.000136045, 0.000105853, 0.000114643, 0.000140788, 0.00012791, 0.000138582, 0.000153097, 0.000107055, 0.000119737, 0.000157709, 0.000155243, 0.000159956, 0.000132654, 0.000139054, 0.000120107, 0.00198655, 0.000831736, 0.000555346, 0.081516, 0.0684174, 0.0889391
-33950.4,0.947385,0.529331,3,7,0,33972.1,-0.00524562,0.973694,0.150897,-0.0582269,0.199778,0.129194,0.294655,0.168165,0.0298801,0.0483612,0.260991,0.169344,-0.0403626,0.0918218,0.0410128,-0.00686331,0.157193,0.0515644,0.150082,0.146445,0.0658797,0.135047,0.0468977,0.0760068,0.0115888,0.031851,0.103883,-0.0127077,-0.0360695,0.113497,0.0497383,0.0567615,0.166886,0.0832585,0.0670641,-34860.1
-33945.9,0.935605,0.529331,3,7,0,33971,-0.0056128,0.97284,0.140811,-0.0376644,0.276231,0.123978,0.310631,0.157265,0.0258992,0.0853915,0.272448,0.151563,-0.0590156,0.097825,0.0788817,0.020998,0.1714,0.0538543,0.150357,0.0992035,0.091844,0.0965135,0.086409,0.0649057,0.00541514,0.00551052,0.0985894,-0.0107832,-0.0144925,0.206329,0.113615,0.0440879,0.134456,0.0713928,0.04554,-34912.1
-33952.6,0.829744,0.529331,3,7,0,33967.8,-0.00551274,0.973172,0.151791,-0.0485139,0.186177,0.133383,0.297178,0.169087,0.0303598,0.0557464,0.268321,0.178179,-0.0506353,0.0977788,0.0529666,-0.00148778,0.158591,0.0562141,0.143931,0.144508,0.0819709,0.136857,0.0385638,0.0676065,0.0207269,0.0318143,0.101151,0.00291298,-0.0411434,0.0898924,0.0454545,-0.00895348,0.10895,0.0945376,0.108115,-34882.2
-33942.2,0.965228,0.529331,3,7,0,33963.4,-0.00172738,0.97051,0.154549,-0.0397188,0.261888,0.124879,0.306587,0.173632,0.0161065,0.0721102,0.260227,0.148134,-0.0519527,0.108576,0.0632884,0.013754,0.160456,0.0451854,0.145775,0.116166,0.0965645,0.105685,0.0641198,0.055189,-0.0103644,0.00100218,0.0989856,-0.029289,-0.033159,0.216245,0.10486,0.0383101,0.148166,0.0723198,0.0560009,-34890.1
-33944.1,0.742945,0.529331,3,7,0,33960.1,0.000759031,0.969498,0.164655,-0.036552,0.239404,0.118529,0.29854,0.172857,0.0297208,0.0580853,0.261565,0.128241,-0.0577698,0.0880543,0.0720782,0.00531916,0.160708,0.0673422,0.166922,0.125164,0.0800514,0.125963,0.055965,0.0625155,-0.00194493,0.0311641,0.0938566,-0.00884784,-0.035094,0.178893,0.0930366,0.0369934,0.141904,0.0595743,0.0587489,-34878.4
-33938.1,0.987229,0.529331,3,7,0,33955.1,-0.00742756,0.972757,0.140112,-0.0298487,0.219486,0.118,0.290963,0.16544,0.0133355,0.0654089,0.279128,0.177989,-0.0650957,0.118972,0.0598422,0.00654023,0.156434,0.0611699,0.149686,0.11156,0.0953655,0.112404,0.0631979,0.069575,0.0167556,0.0148871,0.0988023,-0.0169893,-0.0260657,0.0988818,0.0958571,0.0509986,0.108942,0.0809594,0.0391113,-34879.3
