# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 02:00:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/75hqp2eu.json
# init = 2 (Default)
# random
#   seed = 85324
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-nondens/hreg-20250420210043_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
# Adaptation terminated
# Step size = 0.510433
# Diagonal elements of inverse mass matrix:
# 3.13354e-05, 2.26278e-05, 0.000156313, 0.000178921, 0.000165096, 0.000169523, 0.00040879, 0.000319108, 0.000205193, 0.000222913, 0.000260177, 0.000181234, 0.00022393, 0.000210609, 0.000570894, 0.000168393, 0.000395882, 0.000323491, 0.000321845, 0.000283046, 0.002036, 0.000884923, 0.0898344, 0.0894744
-19032.6,0.934127,0.510433,3,7,0,19046.4,-0.00389392,0.979694,0.114962,-0.0253853,0.23913,0.131132,0.315423,0.155972,0.0235032,0.100488,0.237229,0.150135,-0.0471287,0.104638,0.0440995,0.00684003,0.110539,0.11649,0.137229,0.137704,0.122371,0.0727732,0.0951522,0.0548816,-19135.3
-19037.8,0.739641,0.510433,3,7,0,19045.9,-0.0125776,0.971867,0.109371,-0.0316243,0.270479,0.09685,0.326412,0.16206,0.102614,0.0626526,0.219184,0.14772,-0.0193207,0.118781,0.0991352,0.00052037,0.157475,0.104995,0.147821,0.205474,0.122429,0.0949269,0.117328,0.123906,-19183.1
-19037.1,0.990207,0.510433,3,7,0,19048.4,-0.00524045,0.972476,0.10238,-0.0230231,0.247979,0.121899,0.317822,0.159702,0.049387,0.0712816,0.203439,0.138443,-0.00453206,0.134342,0.10055,-0.00022221,0.164829,0.0934416,0.132488,0.18228,0.146323,0.0923874,0.144344,0.100209,-19159.4
-19040.3,0.950798,0.510433,3,7,0,19053.1,-0.00622108,0.977557,0.10179,-0.0124371,0.268294,0.119074,0.370874,0.147877,0.0587411,0.109026,0.215028,0.161208,-0.0516039,0.108107,0.0805277,-0.0315521,0.150353,0.109964,0.1707,0.17291,0.173328,0.129055,0.0846762,0.0811274,-19189.7
-19038.2,0.986496,0.510433,3,7,0,19051.4,-0.00656218,0.973188,0.136277,-0.03681,0.240923,0.105607,0.268534,0.161992,0.0651201,0.0525314,0.233669,0.131733,-0.0273559,0.0926727,0.0643236,0.0178938,0.128108,0.0927976,0.138319,0.157225,0.10847,0.0538801,0.180281,0.102979,-19114.7
-19034.2,1,0.510433,3,7,0,19047.9,-0.00622475,0.976833,0.105397,-0.0319255,0.225066,0.0867178,0.32559,0.166372,0.0934557,0.0929194,0.221031,0.149466,-0.0186363,0.107788,0.0866675,0.0035244,0.158673,0.1063,0.107927,0.142807,0.103046,0.0837504,0.106964,0.0561548,-19141.5
