# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 02:00:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/75hqp2eu.json
# init = 2 (Default)
# random
#   seed = 85324
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-nondens/hreg-20250420210043_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
-19032,0.969909,0.438361,3,7,0,19037.7,-0.00804065,0.973428,0.117905,-0.0138925,0.258329,0.123839,0.314491,0.160207,0.0478194,0.0968925,0.201912,0.159605,-0.0350354,0.0945763,0.0897296,0.00965336,0.154503,0.107411,0.148905,0.151311,0.179607,0.154427,0.0960541,0.0807084,-19158.2
-19032.6,0.673613,0.438361,3,7,0,19047.6,-0.010067,0.976904,0.112156,-0.0173172,0.248532,0.116249,0.305823,0.155639,0.0512458,0.0899751,0.209369,0.160072,-0.0423716,0.0843792,0.0838355,0.00327378,0.157492,0.104489,0.162979,0.150289,0.109683,0.159586,0.0946396,0.0741134,-19143.9
-19032.5,0.995602,0.438361,3,7,0,19038.5,-0.00341658,0.97375,0.11123,-0.0376042,0.242993,0.105563,0.316386,0.167086,0.068419,0.0708393,0.221543,0.147696,-0.0254377,0.12492,0.0652326,0.000632348,0.110719,0.122708,0.139256,0.194683,0.167913,0.0199026,0.138971,0.101893,-19155.7
-19035.4,0.881871,0.438361,3,7,0,19046.3,-0.0120087,0.970195,0.096594,-0.0357511,0.22729,0.111535,0.297423,0.170499,0.0503403,0.0856151,0.215525,0.141346,-0.0267871,0.116525,0.069594,0.0121804,0.131842,0.135189,0.150039,0.176697,0.0634286,0.0299492,0.134318,0.0993609,-19148.8
-19033,0.995926,0.438361,3,7,0,19041.7,-0.00534834,0.981436,0.131392,-0.026359,0.24895,0.123362,0.315778,0.145642,0.055731,0.0720956,0.214021,0.163656,-0.041688,0.0855898,0.0614319,0.00212324,0.133793,0.104529,0.129542,0.163698,0.167483,0.149054,0.101057,0.0638998,-19135.8
-19035,0.976442,0.438361,3,7,0,19045.8,-0.0109586,0.970909,0.119124,-0.0243257,0.266866,0.0978217,0.310882,0.157868,0.0399457,0.0869149,0.202393,0.14029,-0.0189551,0.10784,0.0779262,0.0139363,0.154804,0.132666,0.154895,0.183866,0.124145,0.0373207,0.154355,0.0944346,-19164
-19036.5,0.873539,0.438361,3,7,0,19052.5,-0.00567389,0.979068,0.124943,-0.0198671,0.233388,0.107728,0.312873,0.190617,0.0527647,0.0877566,0.213519,0.147708,-0.0464039,0.0980285,0.0885256,0.00964954,0.153806,0.106389,0.142346,0.158328,0.107659,-0.00781062,0.171493,0.13633,-19151.3
-19032.5,0.988532,0.438361,3,7,0,19044.9,-0.00654888,0.976677,0.117686,-0.0328653,0.266748,0.0960991,0.296153,0.147258,0.0719754,0.076237,0.227437,0.153212,-0.0172054,0.0927362,0.0831816,0.00729889,0.109799,0.0968426,0.173749,0.172492,0.139803,0.0724593,0.0711359,0.0851552,-19137.4
-19031.4,1,0.438361,3,7,0,19040.9,-0.00838102,0.972703,0.10849,-0.0496068,0.258172,0.128045,0.3067,0.175886,0.0448146,0.0789028,0.215081,0.165903,-0.0107306,0.108324,0.0846687,-0.0149902,0.118715,0.112075,0.125432,0.163442,0.140473,0.0726743,0.135856,0.0660511,-19153.5
-19034,0.891151,0.438361,3,7,0,19043.7,-0.00445366,0.972513,0.124235,-0.0058848,0.239055,0.0995617,0.328507,0.149996,0.0745704,0.0749117,0.233497,0.137456,-0.0523625,0.104416,0.0496097,0.0152622,0.148554,0.108259,0.170064,0.159496,0.143041,0.119992,0.157477,0.0893585,-19155.7
-19034.3,0.9787,0.438361,3,7,0,19043,-0.0109093,0.973518,0.117224,-0.000700728,0.245523,0.100889,0.33561,0.15083,0.0941753,0.100161,0.232768,0.14199,-0.0364697,0.084178,0.0684165,0.0156645,0.137545,0.112871,0.17156,0.177189,0.141711,0.0898,0.138036,0.0790593,-19166.7
-19031.6,0.883583,0.438361,3,7,0,19045.3,-0.01089,0.982184,0.118121,-0.031035,0.230945,0.120358,0.313464,0.152626,0.0776629,0.0866719,0.224792,0.153634,-0.0551454,0.0961971,0.0730175,0.00133022,0.137699,0.123108,0.174946,0.187847,0.165103,0.100677,0.086471,0.0725178,-19155
-19039.7,0.743521,0.438361,3,7,0,19049.6,-0.00377115,0.968618,0.102438,-0.032013,0.275121,0.101074,0.332126,0.160435,0.0106388,0.0866825,0.200841,0.189426,-0.0181011,0.0916004,0.0714596,-0.0104404,0.138499,0.103858,0.138656,0.150409,0.0767572,0.0893972,0.180246,0.0976311,-19165.6
-19036.7,0.996857,0.438361,3,7,0,19051,-0.00446563,0.969373,0.099459,-0.036909,0.278645,0.108182,0.319227,0.153083,-0.00643004,0.0745018,0.205882,0.183642,-0.0260597,0.0955084,0.0731321,-0.00727839,0.128602,0.115142,0.14455,0.157937,0.0964335,0.0964292,0.163688,0.0839703,-19160.5
-19033,0.90595,0.438361,3,7,0,19049.9,0.000269925,0.974287,0.0993291,-0.0166015,0.256449,0.106956,0.323699,0.163044,0.0252897,0.0711854,0.233743,0.153654,-0.0238466,0.117148,0.0859052,0.0043242,0.144006,0.113068,0.128867,0.146606,0.0779838,0.144595,0.123244,0.100646,-19156.7
-19031.9,0.963453,0.438361,3,7,0,19040.3,-0.0111578,0.976065,0.107944,-0.0267471,0.269139,0.111894,0.312926,0.164981,0.0490628,0.0556557,0.209731,0.166466,-0.0392458,0.105012,0.0537598,-0.00769963,0.150314,0.10261,0.174435,0.19101,0.213292,0.116856,0.161495,0.0901138,-19160.3
-19032,0.801487,0.438361,3,7,0,19042.7,-0.0105362,0.972873,0.105619,-0.0318212,0.27396,0.123345,0.319153,0.15369,0.0428816,0.0695051,0.204059,0.160267,-0.0447068,0.0963027,0.0532001,-0.00293912,0.14397,0.106281,0.171765,0.190177,0.188679,0.128815,0.190256,0.0885958,-19162.6
-19036.5,0.733709,0.438361,3,7,0,19051.2,-0.00241904,0.975895,0.141825,-0.0231495,0.222916,0.100816,0.317977,0.170516,0.0473101,0.0493357,0.24573,0.133955,-0.0320559,0.12349,0.092364,0.000144919,0.124095,0.118689,0.14735,0.141136,0.205476,0.0418598,0.135307,0.0878309,-19146.1
-19032.9,1,0.438361,3,7,0,19045.2,-0.00853649,0.975396,0.103353,-0.0353714,0.255036,0.118436,0.327643,0.172159,0.0889483,0.110285,0.236165,0.165031,-0.0399956,0.112987,0.0387517,-0.00773493,0.129536,0.10496,0.156087,0.167253,0.104224,0.062901,0.105023,0.118532,-19168.9
-19036.1,0.841784,0.438361,3,7,0,19045.6,-0.00409946,0.976959,0.106213,-0.0340049,0.264366,0.120523,0.316183,0.190196,0.063416,0.110612,0.220682,0.156687,-0.0296935,0.105127,0.0428288,-0.0293478,0.134009,0.108195,0.149073,0.138694,0.115561,0.12715,0.111366,0.124257,-19150.4
-19036.4,0.829865,0.438361,3,7,0,19052.1,-0.00191436,0.974187,0.103584,-0.0211594,0.232079,0.115542,0.346326,0.17368,0.0377001,0.113672,0.214993,0.141095,-0.0373241,0.0827777,0.0751102,-0.0153856,0.144887,0.114513,0.178223,0.158636,0.107522,0.0853737,0.106205,0.143606,-19163.2
-19033.9,0.970282,0.438361,3,7,0,19047,0.000105476,0.977911,0.112884,-0.0106916,0.251656,0.122104,0.329656,0.148781,0.0895434,0.0960645,0.224442,0.180481,-0.0472158,0.103808,0.0752487,-0.017095,0.140475,0.117659,0.153506,0.175342,0.161616,0.0896899,0.0800107,0.0547042,-19174.3
-19037.2,0.768931,0.438361,3,7,0,19047.2,-0.00110787,0.975202,0.101618,-0.0127463,0.238929,0.133611,0.312993,0.139578,0.0810637,0.0968927,0.220309,0.177905,-0.048611,0.104923,0.056555,-0.0135861,0.130915,0.130379,0.116967,0.154344,0.174326,0.113387,0.0648106,0.0916106,-19149.9
-19038.9,0.786683,0.438361,3,7,0,19055.5,-0.0110671,0.97031,0.11667,-0.022612,0.192739,0.10807,0.314089,0.182018,0.0694072,0.103003,0.242681,0.155772,-0.0265739,0.141793,0.0744053,0.00771227,0.132557,0.102797,0.151387,0.176983,0.193696,0.0852249,0.257692,0.0539252,-19168.3
-19035.5,0.933714,0.438361,3,7,0,19048.5,-0.00565429,0.981293,0.110536,-0.0246027,0.264583,0.11419,0.328763,0.146555,0.0413241,0.0795725,0.210574,0.137979,-0.0497417,0.0915091,0.0515496,-0.00786691,0.142085,0.110111,0.116337,0.14651,0.139977,0.092621,0.0696276,0.113354,-19127.4
-19039.6,0.808317,0.438361,3,7,0,19049.2,-0.00428645,0.970438,0.11795,-0.0235224,0.22156,0.100237,0.295352,0.168019,0.0871392,0.0750997,0.260095,0.16139,-0.0338447,0.11681,0.0827978,0.00178864,0.133154,0.103659,0.197477,0.182334,0.153036,0.0648237,0.209812,0.0949675,-19172
-19031.5,1,0.438361,3,7,0,19049.6,-0.00895298,0.97213,0.127754,-0.0435576,0.232896,0.0969994,0.31289,0.150387,0.0556131,0.0578666,0.253349,0.15113,-0.0371244,0.104289,0.0786639,-0.00375417,0.13296,0.10404,0.155073,0.150654,0.189354,0.0514622,0.116301,0.0848818,-19147
-19032.9,0.958858,0.438361,3,7,0,19041.2,-0.00481695,0.979721,0.114781,-0.0272315,0.281607,0.132435,0.323153,0.169575,0.0874306,0.109241,0.230027,0.148346,-0.0281612,0.0860972,0.0774392,0.00432531,0.134997,0.120874,0.142464,0.14208,0.181189,0.124798,0.158473,0.0583648,-19163.7
-19036.9,0.896577,0.438361,3,7,0,19047.2,-0.00299081,0.980672,0.137831,-0.0216255,0.253305,0.121455,0.305592,0.17638,0.0721399,0.106641,0.243655,0.142601,-0.00759621,0.0646412,0.0787166,0.00500517,0.133295,0.117803,0.123097,0.160559,0.141791,0.0808398,0.179942,0.0465131,-19148.4
-19037.9,0.965001,0.438361,3,15,0,19050.7,-0.0124922,0.971344,0.0838439,-0.0299694,0.25115,0.101807,0.306316,0.147935,0.0800084,0.0849289,0.204125,0.173297,-0.0377017,0.135001,0.075747,0.0205947,0.126475,0.088093,0.149221,0.17311,0.222548,0.101364,0.176349,0.0869775,-19151.3
-19037.6,0.946357,0.438361,3,7,0,19048.4,-0.0124879,0.97846,0.0905848,-0.0233969,0.244967,0.108322,0.302061,0.148019,0.0819994,0.0580539,0.237441,0.174714,-0.0607862,0.134001,0.0623858,0.0151507,0.13671,0.0988631,0.165133,0.169671,0.156047,0.0506774,0.135069,0.070874,-19153.9
-19030.2,0.925252,0.438361,3,7,0,19049.3,-0.00696302,0.973069,0.100399,-0.0431288,0.224501,0.120294,0.32019,0.165942,0.0511097,0.0680895,0.230571,0.151376,-0.0487135,0.115083,0.0824632,0.00948259,0.156606,0.102041,0.145714,0.150448,0.111834,0.0838048,0.0976393,0.0673512,-19156.1
-19035.7,0.627917,0.438361,3,7,0,19045,-0.00708275,0.973381,0.115444,-0.0370542,0.248233,0.12694,0.28892,0.172623,0.0382979,0.0518508,0.245673,0.166046,-0.0204675,0.116593,0.0720307,0.0139461,0.136056,0.104316,0.121664,0.168852,0.221562,0.144618,0.216007,0.0904767,-19154.8
-19037.9,0.925743,0.438361,3,7,0,19047.6,-0.00555502,0.979834,0.115999,-0.0227323,0.242813,0.0985531,0.309198,0.176276,0.100352,0.0928468,0.204134,0.12033,-0.041899,0.0827265,0.0858405,0.00118658,0.108222,0.103405,0.186313,0.166472,0.100427,0.0668551,0.111928,0.0581568,-19128.7
-19037.1,0.991157,0.438361,3,7,0,19049.4,-0.0168947,0.978728,0.113626,-0.044174,0.255488,0.103771,0.323342,0.148454,0.0730978,0.086451,0.219074,0.12135,-0.0453715,0.0817309,0.0797471,0.0076459,0.112851,0.114248,0.174822,0.14825,0.0874425,0.0819149,0.104942,0.0603966,-19132.3
