# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 02:00:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/75hqp2eu.json
# init = 2 (Default)
# random
#   seed = 85324
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-nondens/hreg-20250420210043_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
-19031.7,0.978313,0.473475,3,7,0,19045.5,-0.00121234,0.975205,0.10227,-0.0306637,0.217293,0.112927,0.296273,0.151201,0.0529049,0.0780485,0.220981,0.15654,-0.0211915,0.0996709,0.0514087,-0.0041812,0.157013,0.0999922,0.169866,0.149031,0.150371,0.105015,0.116982,0.0702042,-19126.5
-19034.2,0.70453,0.473475,3,7,0,19048.7,-0.0129282,0.975374,0.123324,-0.0288545,0.276848,0.114529,0.334808,0.13754,0.0683174,0.0845466,0.213449,0.158748,-0.0527231,0.100779,0.0920872,-0.002024,0.114163,0.115075,0.11659,0.183024,0.114267,0.0782651,0.114992,0.0876837,-19164.7
-19033.2,0.883153,0.473475,3,7,0,19047.1,-0.00282542,0.971325,0.124693,-0.0183554,0.279865,0.111303,0.328144,0.154563,0.0509423,0.0497628,0.236551,0.137944,-0.0529793,0.0879104,0.0737393,0.0126395,0.127428,0.121499,0.135825,0.167256,0.195862,0.100981,0.135013,0.0555123,-19164.6
-19034.9,0.736397,0.473475,3,7,0,19047.7,-0.0116802,0.97549,0.101766,-0.0456011,0.267519,0.113551,0.303343,0.162879,0.0603213,0.0681778,0.216394,0.176561,-0.014262,0.100417,0.0452083,-0.000929841,0.133314,0.0902717,0.176752,0.164214,0.0976222,0.0914209,0.198445,0.0885982,-19146.9
-19034.8,1,0.473475,3,7,0,19043.5,0.00100247,0.977076,0.12661,-0.0403773,0.270341,0.123,0.32717,0.150598,0.0753407,0.0897936,0.233213,0.159502,-0.0122255,0.104921,0.0826485,-0.000929168,0.112102,0.0966923,0.158714,0.164616,0.0633128,0.094578,0.262577,0.0666309,-19163.6
-19031.6,0.953992,0.473475,3,7,0,19042.8,-0.0142912,0.974407,0.108515,-0.0251554,0.233383,0.120635,0.313903,0.179104,0.0465779,0.0813874,0.211043,0.151935,-0.0511109,0.0934552,0.0532936,-0.00892292,0.149044,0.123646,0.131608,0.172493,0.0684185,0.0943814,0.125837,0.0912915,-19148.8
-19032,0.843415,0.473475,3,7,0,19042.9,-0.00554605,0.978054,0.0989372,-0.0342251,0.240074,0.110486,0.316651,0.155745,0.0632655,0.0540738,0.23339,0.153151,-0.0508775,0.118377,0.0686276,0.00274676,0.130721,0.110004,0.154265,0.18938,0.0897911,0.0880192,0.146793,0.151266,-19153
-19039,0.700396,0.473475,3,7,0,19048.5,0.00585421,0.973631,0.0949695,-0.0189462,0.26404,0.103581,0.313326,0.174561,0.0313308,0.0401996,0.226387,0.146862,-0.068402,0.101171,0.0914762,0.0120658,0.130841,0.119053,0.166262,0.175474,0.105397,0.105922,0.092399,0.101652,-19164.6
-19045,0.834864,0.473475,3,7,0,19057,-0.0182817,0.976898,0.143632,-0.00577766,0.231079,0.0947405,0.302734,0.156141,0.104794,0.121332,0.240443,0.1389,-0.0234587,0.112508,0.0598482,-0.00263871,0.113276,0.0945111,0.135614,0.12061,0.188168,0.0493507,0.115194,0.0572424,-19123.6
-19040,1,0.473475,3,7,0,19052.5,0.00590352,0.977698,0.0877469,-0.0449983,0.266588,0.133626,0.321078,0.169766,0.0124491,0.0538283,0.206292,0.165434,-0.0453405,0.0973927,0.0872752,0.00358377,0.152662,0.123831,0.146515,0.193401,0.129727,0.138317,0.108922,0.0803673,-19174.5
-19031.4,0.989564,0.473475,3,7,0,19049.4,-0.00948669,0.979293,0.110829,-0.0418281,0.245717,0.10516,0.311296,0.178647,0.0609977,0.0869926,0.243787,0.163888,-0.0362984,0.0887321,0.067255,0.00951545,0.128298,0.0883127,0.142236,0.182492,0.115002,0.118028,0.0926705,0.0998822,-19153.4
-19030.8,0.96498,0.473475,3,7,0,19039.9,-0.00170428,0.977853,0.128544,-0.0321091,0.266427,0.110758,0.324737,0.172906,0.079229,0.0817329,0.220986,0.165005,-0.0466965,0.10174,0.0675763,0.0153676,0.124534,0.0886529,0.126896,0.162918,0.157041,0.0869931,0.0777367,0.0693184,-19158.2
-19034.9,0.857617,0.473475,3,7,0,19042.4,-0.00823026,0.971317,0.109253,-0.023694,0.276755,0.123725,0.31902,0.163253,0.0504051,0.0933167,0.195161,0.146936,-0.0139842,0.103114,0.0936831,0.0123052,0.114275,0.117982,0.151966,0.204494,0.160471,0.142405,0.141129,0.0804752,-19171.6
-19036.3,0.943943,0.473475,3,7,0,19043.7,-0.00255985,0.979263,0.119245,-0.0295421,0.212068,0.108593,0.314887,0.162492,0.075401,0.0680092,0.23903,0.150304,-0.0505059,0.101187,0.0498145,-0.00408424,0.158427,0.0944887,0.147549,0.120883,0.132353,0.0377509,0.112358,0.081623,-19128
-19033.8,1,0.473475,3,7,0,19044.1,-0.00407569,0.972226,0.109083,-0.0298947,0.28175,0.136186,0.315441,0.159979,0.0587173,0.087976,0.225729,0.154739,-0.0212167,0.0983804,0.0548153,-0.00175069,0.100094,0.0984921,0.162977,0.18843,0.157128,0.137191,0.102615,0.067477,-19163
-19036.1,0.900744,0.473475,3,7,0,19047.1,-0.0108986,0.978975,0.0986526,-0.0178204,0.268149,0.120381,0.309215,0.140518,0.0541818,0.0883051,0.22314,0.157206,-0.05408,0.0916508,0.0830221,-0.00128381,0.100068,0.103217,0.159669,0.204639,0.144635,0.0993987,0.10882,0.0644298,-19150.7
-19033.4,0.958079,0.473475,3,7,0,19047.9,-0.0117238,0.979089,0.105076,-0.0173461,0.197483,0.135257,0.305103,0.176858,0.0723735,0.0891911,0.217112,0.142931,-0.0271894,0.13515,0.0843301,0.0033185,0.129652,0.112193,0.155839,0.162854,0.144736,0.0566784,0.0863714,0.0828169,-19141.8
-19031.9,0.869807,0.473475,3,7,0,19045,-0.000637958,0.973425,0.127016,-0.0388382,0.29182,0.0924795,0.321191,0.153946,0.0528143,0.0799565,0.239103,0.157652,-0.0313487,0.0814056,0.0582253,0.0111363,0.133467,0.109861,0.128872,0.169213,0.15083,0.0820828,0.123332,0.0574332,-19162.9
-19030,0.818211,0.473475,3,7,0,19045.3,-0.0133053,0.974121,0.100449,-0.0150547,0.224756,0.136029,0.309093,0.174956,0.0649583,0.0867624,0.214165,0.145222,-0.0336301,0.11881,0.085186,-0.000927169,0.128323,0.102253,0.153428,0.152844,0.137927,0.108912,0.120122,0.0807138,-19144.2
-19038.7,0.563149,0.473475,3,7,0,19050.7,-0.00394696,0.98153,0.10234,-0.0218902,0.231296,0.121055,0.308392,0.147467,0.100395,0.117162,0.215783,0.134215,-0.0470157,0.0706833,0.0547701,-0.0121816,0.124902,0.132024,0.152501,0.166146,0.166366,0.102881,0.139252,0.0609524,-19126.4
-19039.1,0.983618,0.473475,3,7,0,19048.9,-0.00522003,0.971912,0.139641,-0.0229608,0.243953,0.135391,0.337514,0.168059,0.0193622,0.0562706,0.235224,0.180449,-0.0215881,0.121016,0.0560066,-0.00188292,0.124979,0.087459,0.128138,0.159467,0.112984,0.0620717,0.0906903,0.0843763,-19172.6
-19038.4,0.956048,0.473475,3,7,0,19051.7,-0.00774446,0.973424,0.090697,-0.0383525,0.254838,0.0916298,0.302946,0.156086,0.105309,0.105478,0.215512,0.122432,-0.0405977,0.087091,0.0839919,0.0118543,0.140987,0.127402,0.162159,0.178889,0.16815,0.126489,0.131891,0.0702159,-19146.6
-19033.3,0.98029,0.473475,3,7,0,19047.9,-0.0101936,0.969918,0.113254,-0.0259825,0.277594,0.106286,0.301484,0.173286,0.0311289,0.0581944,0.204698,0.152653,-0.0469851,0.100434,0.0767411,-0.00876033,0.129088,0.0906448,0.142268,0.166747,0.142445,0.100769,0.105903,0.138091,-19143.7
-19033.8,0.931867,0.473475,3,7,0,19044.1,-0.00232944,0.981377,0.130548,-0.0401443,0.232299,0.117317,0.341079,0.140007,0.0845459,0.104275,0.234054,0.145517,-0.0348775,0.115934,0.0738348,-0.000895942,0.145973,0.124542,0.143655,0.176259,0.141504,0.0715384,0.134125,0.0652438,-19167.1
-19038.3,0.95947,0.473475,3,7,0,19047.4,-0.0120883,0.970169,0.111429,-0.00873987,0.251124,0.116121,0.276913,0.19625,0.0545826,0.0517178,0.219599,0.154042,-0.0340021,0.0879757,0.0763619,0.0177519,0.10123,0.0939926,0.150419,0.145394,0.153451,0.0999111,0.0750323,0.0725946,-19130
-19036.7,0.976427,0.473475,3,7,0,19048.6,-0.00328739,0.974861,0.118618,-0.0540984,0.249422,0.122119,0.348433,0.127841,0.049637,0.107846,0.218877,0.147568,-0.0364186,0.121856,0.0739332,-0.0192767,0.157813,0.11717,0.123724,0.170228,0.134527,0.128196,0.176858,0.0745109,-19169.2
-19037.4,0.965837,0.473475,3,7,0,19049.8,-0.00907986,0.976929,0.10938,-0.0373013,0.248298,0.104991,0.288635,0.191246,0.0518098,0.0501599,0.244784,0.154022,0.000175795,0.10258,0.0714043,0.0200468,0.113303,0.114515,0.180009,0.143719,0.0682864,0.0746682,0.134358,0.060754,-19142.7
-19036.9,0.942891,0.473475,3,7,0,19048.8,-0.00247417,0.978175,0.117443,-0.0278605,0.252869,0.125403,0.339136,0.136125,0.054311,0.108309,0.189145,0.149442,-0.0548007,0.110597,0.0690212,-0.02146,0.149885,0.10485,0.109091,0.18585,0.132944,0.10946,0.173227,0.118814,-19151.3
-19038.3,0.874422,0.473475,3,7,0,19049.9,-0.0127762,0.970147,0.117556,-0.0398844,0.292638,0.104132,0.312191,0.126707,0.0618957,0.080895,0.210246,0.1547,-0.0142463,0.122748,0.0627048,-0.00450527,0.129837,0.12905,0.161205,0.191833,0.174876,0.0687311,0.148448,0.0706583,-19167.9
-19034.6,0.998467,0.473475,3,7,0,19048.8,-0.00624863,0.97746,0.114909,-0.0263074,0.276958,0.119922,0.327789,0.134082,0.0631154,0.07455,0.234741,0.142343,-0.0404938,0.0803393,0.0738132,-0.0137664,0.137187,0.0802548,0.170719,0.141598,0.133256,0.0405921,0.144266,0.103268,-19140.7
-19035.2,0.704606,0.473475,3,7,0,19055.4,-0.00830056,0.974522,0.12595,-0.00583568,0.211293,0.0954388,0.310395,0.18101,0.054275,0.0988133,0.208405,0.155685,-0.0258001,0.131626,0.0517023,0.00665735,0.126083,0.125056,0.132926,0.190486,0.209086,0.115622,0.119393,0.0650844,-19151.4
-19035.1,0.819186,0.473475,3,7,0,19046.5,-0.00575836,0.979769,0.112832,-0.0310375,0.28041,0.143639,0.320893,0.166464,0.0586271,0.0774829,0.210569,0.1391,-0.0448073,0.0947288,0.102967,-0.000505111,0.1435,0.117208,0.157145,0.146946,0.0806085,0.0893279,0.118889,0.0727266,-19161.5
-19030.2,0.98019,0.473475,3,7,0,19043.2,-0.0132981,0.97664,0.120524,-0.0181629,0.264848,0.101221,0.31607,0.163063,0.0559849,0.0573323,0.222497,0.150872,-0.0404774,0.092799,0.0787064,-0.0072857,0.133083,0.126528,0.138006,0.143584,0.131284,0.112686,0.115731,0.0535675,-19143
-19036.3,0.811099,0.473475,3,7,0,19047.4,-0.0025425,0.976675,0.0967541,-0.0339667,0.268066,0.115797,0.31123,0.129756,0.0751336,0.0592603,0.225887,0.14168,-0.0113232,0.100511,0.106289,0.0184973,0.134363,0.115224,0.144327,0.165835,0.204098,0.0792288,0.13407,0.0696382,-19147.4
-19034.8,0.970931,0.473475,3,7,0,19048.2,-0.00710711,0.974777,0.139459,-0.018467,0.230666,0.122336,0.302932,0.182232,0.0317595,0.0659206,0.21948,0.15006,-0.0594783,0.106964,0.0431458,-0.00490994,0.141005,0.107566,0.151753,0.163359,0.086076,0.103196,0.0970673,0.110391,-19144.8
-19038.8,0.614978,0.473475,3,7,0,19051,0.00729678,0.977224,0.100123,-0.0229138,0.263211,0.120802,0.316999,0.151198,0.092261,0.0899962,0.206025,0.149442,-0.00478546,0.105311,0.0981745,-0.0118806,0.137164,0.11571,0.168388,0.170834,0.225527,0.116101,0.162251,0.0601426,-19157.7
-19040.2,0.886911,0.473475,3,7,0,19052.3,-0.0200515,0.977674,0.134435,-0.0378487,0.239256,0.109936,0.310879,0.170078,0.0240734,0.0689369,0.249605,0.149502,-0.056907,0.10049,0.0367647,0.0131795,0.129902,0.0982527,0.118689,0.146167,0.135408,0.109964,0.115776,0.0959481,-19137.7
-19037.3,1,0.473475,3,7,0,19049.8,-0.00805382,0.975286,0.140511,-0.0166511,0.24676,0.111144,0.310443,0.175705,0.0645958,0.0782074,0.253231,0.147761,-0.058325,0.0860716,0.042504,0.00607475,0.143291,0.122621,0.107113,0.152258,0.103596,0.111872,0.104318,0.0685622,-19153.2
-19039.7,0.917423,0.473475,3,7,0,19051.1,-0.00945052,0.975166,0.0916276,-0.0135909,0.231835,0.114451,0.334049,0.167759,0.0481373,0.0865,0.229207,0.152228,-0.0170009,0.108383,0.117862,0.00058467,0.15619,0.0917148,0.163076,0.150945,0.220551,0.0740044,0.13428,0.0719433,-19165.7
-19037.3,1,0.473475,3,7,0,19047,-0.00430935,0.978454,0.128951,-0.0409689,0.263441,0.121456,0.301523,0.156498,0.0678603,0.0677707,0.192092,0.142069,-0.0508089,0.105529,0.027033,0.00480284,0.113481,0.130479,0.128222,0.168494,0.136472,0.125374,0.10981,0.0896446,-19127.7
-19038.5,0.89852,0.473475,3,7,0,19052.7,-0.00573956,0.972768,0.105627,-0.0188757,0.230831,0.108996,0.315385,0.191796,0.0669349,0.0962695,0.250309,0.164623,-0.0221369,0.114559,0.119524,0.0167761,0.150975,0.0992071,0.167677,0.16997,0.165496,0.0908153,0.104148,0.0643472,-19191.5
-19039.7,0.970693,0.473475,3,7,0,19048.9,-0.00993011,0.978094,0.127126,-0.0334771,0.278294,0.124271,0.311055,0.139098,0.0539123,0.0691535,0.181793,0.13863,-0.0452514,0.0924362,0.0230492,-0.00790724,0.113197,0.119182,0.120082,0.179491,0.103217,0.0883649,0.133164,0.0830734,-19121.1
