# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-03-23 18:56:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/eyon7uqy.json
# init = 2 (Default)
# random
#   seed = 72053
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-nondens/hreg-20250323135616_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
# Adaptation terminated
# Step size = 0.506974
# Diagonal elements of inverse mass matrix:
# 3.61799e-05, 2.28783e-05, 0.000205769, 0.000182532, 0.000284282, 0.000182162, 0.00046537, 0.000335301, 0.000160706, 0.000208125, 0.000204943, 0.0001653, 0.000267193, 0.000200152, 0.000389149, 0.000194852, 0.000332504, 0.000390087, 0.000378307, 0.000257867, 0.00207273, 0.000743751, 0.0805861, 0.0748816
-19033.8,0.927426,0.506974,3,7,0,19044.6,-0.0104291,0.977828,0.201663,-0.00752604,0.303911,0.0982148,0.319407,0.207301,0.0808637,0.0833296,0.224295,0.148896,-0.0273382,0.0843904,0.0695846,0.00705542,0.139397,0.107611,0.143116,0.162888,0.125579,0.0677101,0.139548,0.0546235,-19098.8
-19036.1,0.803161,0.506974,3,7,0,19046.6,-0.00627001,0.973031,0.221895,-0.0352043,0.225431,0.0926346,0.294914,0.191009,0.0564817,0.0780635,0.248164,0.154308,-0.0282116,0.059486,0.0837623,-0.00379412,0.140789,0.113036,0.168963,0.155448,0.232933,0.118604,0.124854,0.122984,-19087.4
-19037.5,0.981697,0.506974,3,7,0,19044.9,-0.00964513,0.975057,0.228299,-0.0257509,0.248472,0.0790928,0.316836,0.218895,0.0341848,0.0504222,0.221626,0.151697,-0.0431022,0.0926114,0.0734534,0.0184533,0.136986,0.118877,0.161771,0.165634,0.157699,0.115848,0.160712,0.106016,-19098.5
-19036.2,1,0.506974,3,7,0,19046.4,-0.00962153,0.975485,0.222195,-0.0291368,0.263962,0.110476,0.302101,0.187356,0.111768,0.0815938,0.244485,0.156082,-0.0260509,0.0494364,0.0684755,-0.0142951,0.110913,0.0813996,0.154682,0.149264,0.113697,0.111928,0.110386,0.0792092,-19087.9
-19035.9,0.925236,0.506974,3,7,0,19046.4,-0.00359162,0.974516,0.216241,-0.0173832,0.24079,0.107462,0.31135,0.197301,0.046712,0.0830687,0.230215,0.151826,-0.0244782,0.0830247,0.0706454,0.013377,0.146707,0.102801,0.129886,0.139424,0.135303,0.0501636,0.189464,0.0536578,-19084.9
-19037.2,1,0.506974,3,7,0,19041.7,-0.0109684,0.97796,0.210168,-0.0307211,0.277988,0.0977036,0.310599,0.193239,0.0967649,0.056432,0.226903,0.15886,-0.0332097,0.0585722,0.0614093,-0.0113048,0.133421,0.113211,0.187347,0.19848,0.17496,0.159646,0.0747333,0.131353,-19106.3
-19033.3,0.978744,0.506974,3,7,0,19044.8,-0.00659015,0.980076,0.217264,-0.0159046,0.251207,0.110589,0.304232,0.194299,0.0579623,0.0819215,0.232045,0.153544,-0.02521,0.0903208,0.0768834,0.012812,0.152862,0.0986992,0.136378,0.150923,0.141306,0.130663,0.159767,0.0999773,-19088.7
-19035.5,0.848885,0.506974,3,7,0,19043.3,-0.00684985,0.968631,0.219237,-0.0166976,0.257363,0.113974,0.302384,0.184144,0.0796861,0.0834553,0.20341,0.160225,-0.0368945,0.0702855,0.0633933,0.00277481,0.159142,0.0909358,0.14514,0.186883,0.096709,0.144213,0.119045,0.106458,-19108
-19035,0.686716,0.506974,3,7,0,19055.2,-0.00855247,0.980819,0.200404,-0.0200053,0.261449,0.0943403,0.299645,0.196092,0.0577116,0.0600865,0.237102,0.147482,-0.0309827,0.0820544,0.076267,0.0129806,0.136668,0.0925173,0.154689,0.161332,0.206562,0.027249,0.109148,0.0733029,-19072.3
-19034.5,0.809206,0.506974,3,7,0,19051.1,-0.00710043,0.974646,0.216637,-0.0233504,0.261691,0.120794,0.30872,0.188958,0.0900748,0.0926059,0.213652,0.164693,-0.0282677,0.0607561,0.0591253,-0.0134066,0.149509,0.121393,0.169721,0.164793,0.109054,0.119123,0.116942,0.144792,-19107
-19037.9,0.736092,0.506974,3,7,0,19050.1,-0.00803328,0.978235,0.226519,-0.011028,0.246369,0.0955131,0.284854,0.213897,0.050963,0.0501631,0.206379,0.147383,-0.036037,0.106362,0.0636706,0.0175687,0.148365,0.0898618,0.127592,0.165967,0.18804,0.0989379,0.0911283,0.094726,-19074
-19036.7,0.943509,0.506974,3,7,0,19047.5,-0.00905958,0.975225,0.211766,-0.0137526,0.281135,0.119013,0.313498,0.170663,0.0948851,0.0938603,0.238232,0.151106,-0.0253188,0.0547065,0.0745867,0.00870724,0.141566,0.124339,0.199165,0.152456,0.129805,0.0682771,0.114217,0.0822859,-19111.5
