# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:04:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/_uyyor3f.json
# init = 2 (Default)
# random
#   seed = 67521
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-nondens/hreg-20240928160443_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
# Adaptation terminated
# Step size = 0.467246
# Diagonal elements of inverse mass matrix:
# 3.30558e-05, 2.38601e-05, 0.000209242, 0.000157696, 0.000204577, 0.000175461, 0.00054078, 0.000364786, 0.000172499, 0.000192177, 0.0002116, 0.000163659, 0.000263376, 0.000293218, 0.00034986, 0.000191087, 0.00035701, 0.00033841, 0.000310891, 0.000262515, 0.00216609, 0.00089209, 0.0773335, 0.0842871
-18901.9,0.936872,0.467246,3,7,0,18913.7,-0.012239,0.975654,0.176364,-0.0417244,0.279541,0.096348,0.289968,0.176139,0.0122549,0.0867102,0.279394,0.133711,-0.0176495,0.068864,0.0987224,0.0199767,0.137526,0.112684,0.121346,0.152624,0.159019,0.0825888,0.180269,0.0525451,-55818.6
-18901.3,0.984391,0.467246,3,7,0,18908,-0.00939559,0.973652,0.177202,-0.0578071,0.308822,0.0962907,0.274505,0.16999,0.0284487,0.0877255,0.270989,0.158481,-0.0389556,0.07724,0.101629,0.0297809,0.147542,0.113868,0.137038,0.136615,0.186803,0.10405,0.156602,0.0524545,-55817
-18901.4,0.828443,0.467246,3,7,0,18909.8,-0.00054533,0.970836,0.211668,-0.0416095,0.284965,0.105052,0.308925,0.200112,0.0104776,0.0958412,0.288022,0.138732,-0.0374576,0.0928838,0.0764045,0.024138,0.152219,0.126404,0.128323,0.147062,0.138991,0.0871702,0.127308,0.0527033,-55817.5
-18905.7,0.796066,0.467246,3,7,0,18912.5,0.00208044,0.973894,0.210566,-0.052944,0.287489,0.09241,0.293216,0.173384,-0.0080011,0.0890522,0.290359,0.140841,-0.0418943,0.0731378,0.0728852,0.0252866,0.151513,0.112282,0.147523,0.164284,0.183552,0.119918,0.160355,0.0590105,-55820.1
-18912.1,0.874111,0.467246,3,7,0,18922.1,-0.0198314,0.973662,0.210136,-0.0435081,0.246813,0.107046,0.302734,0.179548,0.023315,0.0825236,0.308013,0.159326,-0.0421755,0.0907247,0.0801741,0.0237996,0.173442,0.0937805,0.158852,0.115734,0.126481,0.0997733,0.181301,0.0838257,-55827
-18905.5,1,0.467246,3,7,0,18920.7,-0.00413769,0.971758,0.167224,-0.0575009,0.301857,0.102999,0.289737,0.153662,0.0320946,0.0929941,0.240965,0.143503,-0.0432316,0.0965132,0.0885677,0.0103165,0.143797,0.131152,0.104216,0.154836,0.083039,0.138733,0.171741,0.09788,-55818.9
