# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-04-21 01:41:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/b3m83wyz.json
# init = 2 (Default)
# random
#   seed = 75687
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/asym_Word2Vec/reg-20250420204110_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.641201
# Diagonal elements of inverse mass matrix:
# 2.41895e-05, 2.19227e-05, 1.64304e-05
-35560.7,1,0.641201,2,3,0,35565.2,-0.0130896,-0.109466,0.993526,-33584.4
-35560.7,0.999307,0.641201,2,7,0,35560.9,-0.0186559,-0.113673,0.997914,-33585.2
-35560.2,0.998218,0.641201,2,7,0,35561,-0.0183918,-0.109237,0.995734,-33585.1
-35560.1,0.970857,0.641201,3,7,0,35560.5,-0.0168466,-0.11093,0.997475,-33585.1
-35561.6,0.79294,0.641201,2,3,0,35562.3,-0.0150295,-0.105781,0.99877,-33586.5
-35560.8,0.974228,0.641201,2,7,0,35562.4,-0.0165319,-0.113394,0.992527,-33583.9
-35561.1,0.890785,0.641201,2,7,0,35562.6,-0.0207247,-0.108678,0.993861,-33585.2
-35562.6,0.890393,0.641201,3,7,0,35563,-0.0205767,-0.106891,0.991368,-33585.4
-35560.5,1,0.641201,2,3,0,35562.5,-0.0163716,-0.107957,0.993863,-33584.8
-35561.5,0.627259,0.641201,2,3,0,35564.5,-0.0179138,-0.117022,0.997307,-33584.8
-35562.7,0.943647,0.641201,2,3,0,35562.9,-0.0195718,-0.119101,0.995653,-33584.6
-35561.9,0.745457,0.641201,2,7,0,35566.5,-0.0218186,-0.109831,0.999006,-33586.5
-35560.6,0.905606,0.641201,2,3,0,35563,-0.0178106,-0.108486,0.997939,-33585.8
-35560.3,0.984698,0.641201,2,3,0,35561.1,-0.016612,-0.111748,0.993513,-33584.1
-35561.5,0.900428,0.641201,2,3,0,35561.6,-0.0147904,-0.114998,0.999472,-33585.4
-35562.3,0.976118,0.641201,2,3,0,35563.3,-0.0186469,-0.118118,0.997948,-33585.1
-35560.1,1,0.641201,2,3,0,35562.3,-0.0180873,-0.112016,0.99598,-33584.7
-35561.3,0.882781,0.641201,2,3,0,35561.4,-0.0135747,-0.116452,0.994753,-33583.9
-35560.3,0.951876,0.641201,2,3,0,35562.2,-0.0190567,-0.110188,0.996692,-33585.3
-35560.3,0.712389,0.641201,2,3,0,35562.9,-0.0135889,-0.112701,0.995162,-33584.2
-35560.8,0.712786,0.641201,2,3,0,35563.2,-0.019741,-0.114192,0.996565,-33584.9
-35561.1,0.962142,0.641201,3,7,0,35561.5,-0.0135474,-0.107786,0.992767,-33584.6
-35560.5,0.906774,0.641201,2,3,0,35562.5,-0.0165193,-0.111024,0.998561,-33585.5
-35561,0.933333,0.641201,2,7,0,35561.6,-0.0156947,-0.1056,0.996251,-33585.8
-35560.9,0.99896,0.641201,3,7,0,35561.1,-0.0168992,-0.116077,0.996642,-33584.5
-35560.3,0.995518,0.641201,2,3,0,35561.3,-0.0174287,-0.108677,0.997394,-33585.5
-35561.9,0.674931,0.641201,2,3,0,35563.4,-0.0107648,-0.106152,0.994704,-33585.4
-35562.5,0.959354,0.641201,3,7,0,35563.7,-0.00844045,-0.113987,0.994554,-33584.3
-35560.4,0.903809,0.641201,2,3,0,35564,-0.0141708,-0.108078,0.996312,-33585.2
-35560.9,0.91463,0.641201,3,7,0,35561.4,-0.0116846,-0.108223,0.996043,-33585.1
-35560.1,1,0.641201,2,3,0,35560.9,-0.0161816,-0.112765,0.994577,-33584.2
-35560.4,0.971195,0.641201,2,3,0,35560.5,-0.0152817,-0.110337,0.998282,-33585.4
-35560.4,0.968101,0.641201,3,7,0,35561.2,-0.015901,-0.107263,0.995702,-33585.3
-35560.6,0.965377,0.641201,2,3,0,35561,-0.0138893,-0.114497,0.996754,-33584.4
-35561.3,0.936817,0.641201,2,3,0,35561.5,-0.0189014,-0.105631,0.994595,-33585.8
-35560.9,0.912472,0.641201,2,3,0,35562.6,-0.0153298,-0.1079,0.992678,-33584.6
-35560.2,1,0.641201,2,3,0,35561,-0.0140779,-0.110586,0.997315,-33585
-35561.5,0.840782,0.641201,2,3,0,35561.8,-0.0150047,-0.113043,1.00008,-33585.7
-35560,0.975817,0.641201,1,3,0,35561.7,-0.0151417,-0.109979,0.995887,-33584.7
-35560.1,0.95312,0.641201,2,3,0,35560.4,-0.0182896,-0.109632,0.996118,-33585.1
-35560,0.999515,0.641201,3,7,0,35560.2,-0.0144696,-0.111411,0.995267,-33584.4
-35560.7,0.790702,0.641201,2,3,0,35562,-0.0201842,-0.108287,0.996023,-33585.6
-35560.8,0.964321,0.641201,2,7,0,35561.4,-0.0176544,-0.108353,0.998524,-33586
-35561.5,0.923188,0.641201,2,3,0,35561.9,-0.0125372,-0.115777,0.993666,-33583.7
-35563,0.874311,0.641201,2,3,0,35563.6,-0.022781,-0.105128,0.997751,-33587.4
-35563.4,0.960714,0.641201,2,3,0,35564.1,-0.0223098,-0.105917,0.999816,-33587.8
-35562.2,0.994985,0.641201,2,7,0,35564.5,-0.0127175,-0.10575,0.992177,-33585.1
-35560.2,1,0.641201,2,3,0,35562,-0.0175742,-0.109666,0.997295,-33585.3
-35562.4,0.779988,0.641201,2,3,0,35562.9,-0.0241868,-0.108801,0.996148,-33586.4
-35560.6,0.988186,0.641201,2,7,0,35562.6,-0.0188388,-0.107915,0.997218,-33585.8
-35561.6,0.800671,0.641201,2,3,0,35562.7,-0.022446,-0.110559,0.993552,-33585.2
-35562.3,0.626496,0.641201,2,7,0,35566.6,-0.0165585,-0.117202,0.999464,-33585.4
-35562.3,1,0.641201,2,3,0,35562.8,-0.0156631,-0.117234,0.999419,-33585.3
-35563.4,0.876783,0.641201,2,3,0,35564.5,-0.0183072,-0.107054,0.989572,-33585.1
-35560.9,1,0.641201,2,3,0,35563.9,-0.0114531,-0.108787,0.996304,-33585.1
-35563.7,0.749141,0.641201,2,7,0,35564.2,-0.0232435,-0.11717,0.992832,-33584.8
-35560.6,0.954448,0.641201,2,3,0,35564.5,-0.0165463,-0.109289,0.992869,-33584.5
-35562.7,0.642502,0.641201,2,3,0,35565,-0.014661,-0.112999,0.989814,-33583.8
-35563.5,0.735898,0.641201,2,3,0,35567.9,-0.0121685,-0.103047,0.992451,-33585.9
-35561.9,1,0.641201,3,7,0,35564.5,-0.0108824,-0.113536,0.992402,-33583.8
-35561.9,0.882726,0.641201,2,7,0,35564,-0.0125261,-0.116703,0.998061,-33584.8
-35561.2,1,0.641201,2,3,0,35562.6,-0.0194647,-0.113776,0.992812,-33584.2
-35561.7,0.907971,0.641201,2,3,0,35562.3,-0.0108528,-0.1086,0.998668,-33585.9
-35562.2,0.905932,0.641201,2,3,0,35563.8,-0.0109141,-0.106701,0.992688,-33584.9
-35563.4,0.873446,0.641201,2,7,0,35565.2,-0.0218359,-0.118166,0.99853,-33585.8
-35561.3,0.983245,0.641201,2,3,0,35564.3,-0.0143046,-0.106364,0.992949,-33585
-35561.3,0.557353,0.641201,2,3,0,35565.7,-0.0143046,-0.106364,0.992949,-33585
-35560.3,1,0.641201,2,3,0,35561.4,-0.0149074,-0.109704,0.993596,-33584.4
-35560.5,0.876648,0.641201,2,3,0,35561.7,-0.0175009,-0.109186,0.998046,-33585.7
-35561.8,0.882824,0.641201,3,7,0,35562.1,-0.0205442,-0.107388,0.992573,-33585.3
-35562.5,0.922811,0.641201,2,3,0,35563.1,-0.0117114,-0.116511,0.999059,-33585.2
-35563.4,0.928176,0.641201,2,3,0,35564.2,-0.0203274,-0.103516,0.992228,-33586.3
-35562.5,1,0.641201,1,1,0,35563.6,-0.0205848,-0.105201,0.992569,-33585.9
-35561.9,0.831563,0.641201,2,3,0,35565.5,-0.018645,-0.113956,0.991256,-33584
-35559.9,1,0.641201,2,3,0,35562,-0.0168856,-0.11062,0.994953,-33584.6
