# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-04-21 01:41:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/b3m83wyz.json
# init = 2 (Default)
# random
#   seed = 75687
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/asym_Word2Vec/reg-20250420204110_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.583551
# Diagonal elements of inverse mass matrix:
# 2.31348e-05, 2.53412e-05, 1.72096e-05
-35562,0.965965,0.583551,2,3,0,35562.1,-0.0124854,-0.117505,0.997064,-33584.5
-35563,0.831628,0.583551,2,3,0,35564.9,-0.0161183,-0.115921,0.990164,-33583.7
-35562.3,1,0.583551,1,1,0,35563.3,-0.0164221,-0.114297,0.990456,-33583.7
-35560.8,0.815313,0.583551,2,3,0,35565.3,-0.0183425,-0.109842,0.998927,-33586
-35561.9,0.947555,0.583551,2,3,0,35562.3,-0.021089,-0.107412,0.998805,-33586.8
-35562.5,0.925251,0.583551,2,3,0,35564,-0.0195131,-0.104505,0.992669,-33585.9
-35560.7,1,0.583551,2,3,0,35562.6,-0.0176917,-0.11196,0.998939,-33585.6
-35562.1,0.917293,0.583551,2,3,0,35562.4,-0.0172435,-0.115162,1.00036,-33585.9
-35562.4,0.97606,0.583551,2,7,0,35563.9,-0.0212881,-0.11158,1.00035,-33586.7
-35561.1,1,0.583551,2,3,0,35562.3,-0.021145,-0.112395,0.997503,-33585.5
-35561.5,0.763778,0.583551,2,3,0,35564.4,-0.017581,-0.105491,0.993291,-33585.5
-35565.5,0.680364,0.583551,2,3,0,35566.4,-0.022287,-0.110377,1.00341,-33588.7
-35568.7,0.871661,0.583551,2,3,0,35568.9,-0.00511185,-0.111508,0.988023,-33584.9
-35567.4,0.904669,0.583551,2,7,0,35572.7,-0.020586,-0.11378,1.00527,-33589.1
-35561.2,1,0.583551,2,3,0,35567.4,-0.0218392,-0.109121,0.995009,-33585.5
-35566.1,0.515754,0.583551,2,3,0,35567.6,-0.0274415,-0.110491,1.00047,-33588.6
-35562,1,0.583551,2,3,0,35566.3,-0.0232027,-0.107952,0.996287,-33586.3
-35562.2,0.926888,0.583551,3,7,0,35564.1,-0.00889214,-0.11418,0.996692,-33584.7
-35560.6,1,0.583551,2,3,0,35562.6,-0.0132049,-0.107746,0.996006,-33585.2
-35561.9,0.696615,0.583551,2,3,0,35564.2,-0.017571,-0.110125,0.990587,-33584.3
-35560.9,0.995012,0.583551,2,7,0,35562.2,-0.0190268,-0.108606,0.998429,-33586.1
-35560.1,0.605473,0.583551,2,3,0,35565.6,-0.0136516,-0.110636,0.995727,-33584.6
-35563.3,0.740823,0.583551,2,3,0,35563.4,-0.00943254,-0.104254,0.996741,-33586.5
-35561.3,1,0.583551,2,3,0,35563.6,-0.0114538,-0.108671,0.998197,-33585.7
-35561.3,0.934239,0.583551,2,7,0,35562.6,-0.0191135,-0.113084,0.992054,-33584.1
-35565.6,0.695347,0.583551,2,3,0,35566.9,-0.00505911,-0.108177,0.999351,-33587
-35561.2,0.960227,0.583551,2,3,0,35566.3,-0.0115209,-0.107512,0.997074,-33585.5
-35561,0.808541,0.583551,2,3,0,35564.2,-0.0141567,-0.11538,0.997834,-33584.7
-35561.4,0.937022,0.583551,2,7,0,35562.2,-0.0187824,-0.112211,0.991583,-33584.2
-35560.8,1,0.583551,2,3,0,35561.6,-0.01794,-0.111486,0.998994,-33585.7
-35560.2,0.72041,0.583551,2,3,0,35563.9,-0.0144373,-0.10881,0.994672,-33584.7
-35562.5,0.750985,0.583551,2,3,0,35563.3,-0.0204837,-0.10886,0.990744,-33584.9
-35561.7,0.995358,0.583551,2,7,0,35563.5,-0.0203238,-0.116003,0.997593,-33585.2
-35560.7,0.952286,0.583551,2,3,0,35562.4,-0.0162659,-0.114999,0.997584,-33584.7
