# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 22:54:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/psg2lmuh.json
# init = 2 (Default)
# random
#   seed = 20215
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/den_SBERT/reg-20250511175433_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.542024
# Diagonal elements of inverse mass matrix:
# 2.23818e-05, 2.61279e-05, 1.58512e-05
-35816.4,0.962521,0.542024,2,7,0,35817.7,0.0051981,0.0766172,1.00043,-34274
-35816.7,0.982752,0.542024,3,7,0,35817.3,-0.00305186,0.0836157,1.00338,-34280.6
-35816.2,0.977339,0.542024,3,7,0,35817.6,0.00324715,0.0747416,1.00025,-34271.9
-35816.5,0.978533,0.542024,3,7,0,35816.9,-0.0025517,0.0788753,0.998254,-34276.2
-35817.3,0.9592,0.542024,2,3,0,35817.6,-0.0033086,0.0763786,0.997243,-34273.9
-35816.7,1,0.542024,2,3,0,35817.6,-0.00149886,0.0778785,0.997467,-34275.4
-35819.4,0.81648,0.542024,3,7,0,35821,0.002848,0.0884473,0.99892,-34288.1
-35819.4,0.984844,0.542024,3,7,0,35822.9,-0.00561226,0.0696283,1.00484,-34266.7
-35818.6,1,0.542024,2,3,0,35819.9,-0.00697113,0.0714051,1.00297,-34268.3
-35818.5,1,0.542024,3,7,0,35819.7,0.00862396,0.0829637,1.0015,-34281.6
-35816.4,0.983384,0.542024,2,7,0,35819.3,-0.00328612,0.0748909,0.999726,-34271.7
-35816.3,0.927419,0.542024,3,7,0,35818.1,0.0015127,0.081966,1.00452,-34278.8
-35815.8,0.981908,0.542024,2,7,0,35816.8,-0.00276529,0.0758088,1.00113,-34272.3
-35815.4,0.847141,0.542024,3,7,0,35818.2,0.00171892,0.07844,1.00178,-34275.1
-35816.8,0.879646,0.542024,2,3,0,35817,-0.0056612,0.0811078,1.00265,-34277.8
-35817.7,0.921438,0.542024,3,7,0,35819.3,0.00541591,0.072186,0.999613,-34270.1
-35815.9,0.792938,0.542024,2,7,0,35822,0.00287673,0.081175,1.00286,-34278.1
-35816.2,0.985267,0.542024,3,7,0,35816.5,-0.00334406,0.0746129,1.00053,-34271.3
-35815.6,0.967709,0.542024,3,7,0,35817.2,-0.00282039,0.0785815,1.00195,-34275
