# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 22:54:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/psg2lmuh.json
# init = 2 (Default)
# random
#   seed = 20215
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/den_SBERT/reg-20250511175433_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.556835
# Diagonal elements of inverse mass matrix:
# 2.39652e-05, 2.43941e-05, 1.59183e-05
-35815.8,0.982572,0.556835,2,3,0,35817.3,0.00321598,0.0767159,1.00038,-34273.8
-35818.4,0.79707,0.556835,2,3,0,35818.7,0.00385664,0.0713113,1.00585,-34268.5
-35815.7,1,0.556835,2,3,0,35818.7,-0.00138122,0.0807131,1.00325,-34277.2
-35816.6,0.952592,0.556835,2,3,0,35816.7,0.00411135,0.0736069,1.00078,-34270.9
-35817.1,0.973397,0.556835,2,3,0,35817.2,0.00538667,0.0740213,0.999739,-34271.7
-35816,0.975536,0.556835,2,3,0,35817.9,-0.00101017,0.0828708,1.00203,-34279.9
-35816.6,0.932964,0.556835,3,7,0,35817.3,-0.00270542,0.0817091,1.0049,-34278.3
-35817.8,0.904215,0.556835,2,7,0,35819,-0.00816788,0.0776377,1.00279,-34274.3
-35817.6,1,0.556835,1,1,0,35818,-0.00781109,0.077648,1.00258,-34274.3
-35818.3,0.899563,0.556835,3,7,0,35820.5,0.00926055,0.0766675,1.00083,-34275
-35816,0.999168,0.556835,2,3,0,35818.5,0.00384771,0.0760979,1.00069,-34273.2
-35816.6,0.918078,0.556835,2,7,0,35817.4,-0.000425336,0.078533,0.997488,-34276.1
-35815.4,0.978821,0.556835,2,3,0,35817.1,0.00118455,0.0768114,1.00087,-34273.6
-35816.3,0.904903,0.556835,2,3,0,35816.5,0.000523225,0.074528,0.998849,-34271.8
