# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2024-09-28 20:47:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/j09_49v9.json
# init = 2 (Default)
# random
#   seed = 75315
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/BOW/reg-20240928154729_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.53547
# Diagonal elements of inverse mass matrix:
# 2.29642e-05, 2.13807e-05, 1.7189e-05
-35802.6,1,0.53547,3,7,0,35804.8,-0.00924767,0.0911946,0.996166,-101860
-35802.1,1,0.53547,3,7,0,35802.6,-0.0238133,0.078492,0.999906,-101860
-35801,0.988535,0.53547,3,7,0,35803.3,-0.0231214,0.0811371,0.995767,-101859
-35800.3,0.942787,0.53547,2,3,0,35802.2,-0.0164133,0.0842064,1.00277,-101858
-35799.8,1,0.53547,2,3,0,35800.6,-0.0150604,0.0858452,1.00162,-101858
-35799.5,0.97993,0.53547,2,7,0,35800.2,-0.0174952,0.0830005,0.995003,-101857
-35800.2,0.939749,0.53547,2,3,0,35800.6,-0.0210272,0.0819751,1.00083,-101858
-35799.7,0.992292,0.53547,2,3,0,35800.8,-0.0166469,0.0810156,0.995226,-101858
-35800.2,0.971987,0.53547,2,3,0,35800.8,-0.02022,0.0792167,0.997857,-101858
-35799.9,1,0.53547,1,1,0,35800.2,-0.019913,0.0797583,0.997249,-101858
-35801.2,0.869194,0.53547,3,7,0,35802.1,-0.0187791,0.0802695,0.993212,-101859
-35799.5,0.98527,0.53547,2,3,0,35801.6,-0.0186858,0.0806977,0.99667,-101857
-35799.6,0.998809,0.53547,2,3,0,35799.8,-0.0194032,0.0803138,0.997863,-101857
-35803.8,0.475382,0.53547,2,3,0,35807.2,-0.0195816,0.0823586,1.00604,-101862
-35799.2,0.957121,0.53547,2,3,0,35804.5,-0.0188503,0.0851008,0.999857,-101857
-35799.2,0.999854,0.53547,3,7,0,35799.5,-0.0197258,0.0834248,0.996797,-101857
-35799.7,0.898348,0.53547,3,7,0,35800.9,-0.0138531,0.0873299,1.00041,-101858
-35799.5,0.962207,0.53547,2,7,0,35800.6,-0.0197726,0.081105,0.997667,-101857
-35798.9,0.994736,0.53547,3,7,0,35799.8,-0.0177719,0.086577,0.998416,-101857
-35799,0.911233,0.53547,3,7,0,35800.3,-0.017458,0.0818716,0.998213,-101857
-35800.7,0.846997,0.53547,2,3,0,35801.1,-0.0121916,0.0881777,0.994794,-101859
-35798.9,1,0.53547,2,3,0,35800.8,-0.0163389,0.0828289,0.997045,-101857
-35799.6,0.928007,0.53547,2,3,0,35799.7,-0.0141804,0.0829488,1.001,-101858
-35799.7,0.597018,0.53547,2,3,0,35805.5,-0.0165321,0.0801741,1.00021,-101858
-35799.3,0.985376,0.53547,3,7,0,35800.4,-0.0153953,0.087658,0.996669,-101857
-35800.8,0.87717,0.53547,2,3,0,35801.1,-0.0188629,0.0900622,1.00129,-101859
-35800.4,0.999274,0.53547,3,7,0,35801.8,-0.0122411,0.0849152,0.994367,-101858
-35800.9,0.962386,0.53547,3,7,0,35802,-0.013657,0.0794894,1.0017,-101859
-35800,1,0.53547,3,7,0,35800.8,-0.0133311,0.0803919,1.00005,-101858
-35799.1,1,0.53547,2,3,0,35800.2,-0.0149313,0.0830031,0.999755,-101857
-35799.4,0.971667,0.53547,2,3,0,35799.6,-0.0179909,0.0826994,0.995472,-101857
-35801.7,0.765061,0.53547,3,7,0,35803.3,-0.0177636,0.0853813,1.00436,-101860
-35800.3,0.906927,0.53547,2,3,0,35803.4,-0.0148316,0.087272,1.00215,-101858
-35802.2,0.856256,0.53547,2,7,0,35803.9,-0.0127789,0.0825354,1.00435,-101860
-35800.7,0.979661,0.53547,2,7,0,35803,-0.0143893,0.0821816,0.993336,-101859
-35799.4,1,0.53547,2,3,0,35801.2,-0.0128436,0.0859591,0.996961,-101857
-35800.2,0.941574,0.53547,2,7,0,35800.8,-0.0104195,0.0832442,0.997656,-101858
-35799.3,0.97045,0.53547,2,3,0,35800.9,-0.0196106,0.0861241,0.996312,-101857
-35799.1,0.789472,0.53547,3,7,0,35801.5,-0.014149,0.0844277,0.996496,-101857
-35800.3,0.908254,0.53547,2,3,0,35800.6,-0.0110136,0.0810454,0.997314,-101858
-35798.9,0.883415,0.53547,2,7,0,35803,-0.016604,0.0859177,0.996766,-101857
-35798.7,0.957787,0.53547,2,3,0,35799.3,-0.0164884,0.0850701,0.997825,-101857
-35801.9,0.791968,0.53547,3,7,0,35802.7,-0.0110721,0.0769741,0.999151,-101860
