# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-03-23 18:39:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/7q4tar8u.json
# init = 2 (Default)
# random
#   seed = 92523
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/BOW/reg-20250323133919_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.661434
# Diagonal elements of inverse mass matrix:
# 2.2589e-05, 2.22465e-05, 1.6676e-05
-35931.7,0.892245,0.661434,2,3,0,35934.1,-0.0173441,0.0818798,1.00178,-33628.3
-35931.9,0.891512,0.661434,2,3,0,35933.2,-0.0210584,0.0907917,0.99851,-33628.7
-35931.1,0.992713,0.661434,2,7,0,35932,-0.0172929,0.0832695,0.999984,-33627.5
-35932,0.908545,0.661434,2,3,0,35932.3,-0.0242272,0.0851344,0.99981,-33629.1
-35931.2,0.970866,0.661434,2,3,0,35932.4,-0.0214274,0.0874421,0.999277,-33628.4
-35931.9,0.895467,0.661434,2,3,0,35932.4,-0.0229262,0.0893937,1.00068,-33629.7
-35930.8,0.970355,0.661434,1,3,0,35932.2,-0.0191474,0.0862138,0.999535,-33627.8
-35932.6,0.524011,0.661434,2,3,0,35936.4,-0.0143528,0.0805542,1.0007,-33627.4
-35932,0.849837,0.661434,2,3,0,35934.8,-0.017864,0.0870761,1.00403,-33630
-35932.1,0.836128,0.661434,2,3,0,35934.5,-0.0210984,0.087823,0.996349,-33627.4
-35933,0.832772,0.661434,2,7,0,35935,-0.0198319,0.080302,0.99634,-33626.6
-35931.4,1,0.661434,2,3,0,35933.3,-0.0220823,0.0882418,1.00047,-33629.2
-35931.7,0.942837,0.661434,2,7,0,35932.2,-0.0188036,0.0828693,0.997354,-33626.7
-35931.8,0.985889,0.661434,2,3,0,35932.2,-0.0149411,0.0877073,1.00257,-33628.9
-35932,0.902398,0.661434,2,3,0,35933.6,-0.0191628,0.0816032,0.997354,-33626.8
-35931.9,0.951509,0.661434,2,3,0,35933.2,-0.0152579,0.0815649,1.00062,-33627.4
-35930.9,1,0.661434,2,3,0,35931.9,-0.0172575,0.0878098,1.0003,-33628.1
-35931.9,0.776086,0.661434,2,3,0,35933.2,-0.0190839,0.0806065,0.999769,-33627.6
-35931.9,0.990188,0.661434,2,3,0,35932.4,-0.0182223,0.0812565,1.00197,-33628.5
-35931.5,0.626478,0.661434,2,3,0,35936.6,-0.0211992,0.0857745,0.997562,-33627.5
-35931.2,0.920545,0.661434,2,7,0,35932.4,-0.0190782,0.0890285,1.0013,-33629.1
-35933,0.776671,0.661434,2,3,0,35933.5,-0.017217,0.087698,0.994533,-33626.3
-35932,1,0.661434,1,1,0,35932.9,-0.0183197,0.0866413,0.995898,-33626.6
-35931.7,0.946141,0.661434,3,7,0,35933,-0.013732,0.0842109,0.999359,-33626.9
-35931.1,0.91331,0.661434,2,3,0,35932.8,-0.0195515,0.0853509,1.00177,-33628.8
-35931.2,0.993944,0.661434,2,7,0,35931.3,-0.0199954,0.0879769,0.998226,-33627.8
-35931.2,0.806717,0.661434,2,3,0,35932.9,-0.0199954,0.0879769,0.998226,-33627.8
-35933.4,0.806304,0.661434,2,3,0,35933.5,-0.0148604,0.0806725,1.0039,-33629.1
-35935.1,0.848236,0.661434,2,7,0,35936.5,-0.0127324,0.0892407,0.993746,-33626.1
-35935.6,0.917448,0.661434,3,7,0,35937.3,-0.0151458,0.0834319,1.00756,-33631.8
-35932.2,0.928692,0.661434,2,3,0,35936.6,-0.0201927,0.0921283,0.999637,-33629.2
-35932.6,0.890253,0.661434,2,7,0,35934.2,-0.0204932,0.0794818,1.00046,-33628.2
-35931.9,0.843631,0.661434,3,7,0,35934.7,-0.015523,0.0902054,1.00169,-33629
-35932.2,0.952322,0.661434,1,1,0,35932.3,-0.0160394,0.0913936,1.00166,-33629.3
-35934.7,0.616807,0.661434,2,3,0,35935.8,-0.0217315,0.0924747,1.00538,-33632.8
-35935.9,0.883706,0.661434,2,3,0,35937.4,-0.0143328,0.0857414,0.992052,-33625.4
-35931.8,1,0.661434,2,3,0,35935.9,-0.0162699,0.0824103,1.00207,-33628.3
-35932.8,0.864802,0.661434,2,3,0,35933.1,-0.0226269,0.0907183,0.997033,-33628.6
-35932.2,1,0.661434,1,1,0,35932.8,-0.0222929,0.0898899,0.997642,-33628.5
-35931,0.927605,0.661434,1,3,0,35933.1,-0.0186576,0.0844576,0.998604,-33627.2
-35932,0.917581,0.661434,2,3,0,35932,-0.0141901,0.0888227,1.00198,-33628.7
-35932.6,0.945347,0.661434,2,7,0,35933.5,-0.0233123,0.0912014,0.999515,-33629.7
-35932.5,1,0.661434,3,7,0,35933.6,-0.0118381,0.0839006,1.00037,-33627.2
-35933.8,0.868339,0.661434,2,7,0,35934.8,-0.0227221,0.0940478,0.998748,-33630.1
-35932.7,0.981886,0.661434,3,7,0,35935.3,-0.0115237,0.0861441,0.998117,-33626.6
-35935.1,0.778482,0.661434,2,3,0,35936.2,-0.0287191,0.083451,1.00194,-33631.6
-35931.7,0.979007,0.661434,2,7,0,35935.1,-0.0143657,0.0891861,1.00072,-33628.2
-35932.6,0.76416,0.661434,3,7,0,35934.2,-0.0167472,0.0882542,1.00459,-33630.4
-35931.6,0.857682,0.661434,2,3,0,35934.1,-0.0151533,0.0836296,1.00158,-33628
-35932.3,0.92999,0.661434,3,7,0,35932.9,-0.0127774,0.0882038,1.00188,-33628.5
-35931.4,0.945042,0.661434,2,3,0,35933.1,-0.0162536,0.0894853,1.0007,-33628.4
-35930.9,0.883916,0.661434,2,3,0,35932.6,-0.0174793,0.0849599,0.999069,-33627.2
-35931.1,0.980665,0.661434,2,3,0,35931.2,-0.0171334,0.0833097,0.999858,-33627.4
-35931,0.98421,0.661434,2,3,0,35931.4,-0.0172683,0.0843695,1.0006,-33627.8
-35931.1,0.819146,0.661434,2,3,0,35932.8,-0.0202128,0.0836651,0.999347,-33627.7
-35935.2,0.5839,0.661434,2,3,0,35936.3,-0.0255386,0.0921259,0.995673,-33629.5
-35931.6,1,0.661434,2,3,0,35935.3,-0.0180575,0.081478,1.0001,-33627.6
-35931.2,0.881141,0.661434,2,7,0,35932.8,-0.0163713,0.0872145,0.998177,-33627
-35931,1,0.661434,2,3,0,35931.2,-0.0163027,0.0873167,0.999263,-33627.4
-35931.3,0.955345,0.661434,2,3,0,35931.5,-0.0177234,0.0885546,1.00198,-33629.1
-35933.2,0.80225,0.661434,2,3,0,35933.8,-0.0145397,0.0932305,0.998583,-33628.3
-35935.3,0.480754,0.661434,2,3,0,35937.8,-0.0160718,0.0843946,1.00763,-33632
-35933.5,1,0.661434,2,3,0,35935.5,-0.0150514,0.0890684,0.994667,-33626.3
-35933.1,1,0.661434,1,1,0,35933.9,-0.0148226,0.0880707,0.995047,-33626.2
-35933.2,0.986526,0.661434,2,3,0,35934.2,-0.0207836,0.0819108,1.00467,-33630.6
-35931.5,1,0.661434,2,3,0,35933,-0.0210074,0.0848469,1.00227,-33629.4
-35932.7,0.788509,0.661434,2,3,0,35933.7,-0.0174493,0.092793,1.00196,-33630
-35931.5,1,0.661434,2,7,0,35932.8,-0.0212803,0.0849536,0.997792,-33627.5
-35931.5,0.56189,0.661434,2,3,0,35934.6,-0.0212803,0.0849536,0.997792,-33627.5
-35931,0.970222,0.661434,2,3,0,35931.8,-0.01705,0.0848276,0.999028,-33627.2
-35930.9,0.988358,0.661434,2,3,0,35931.1,-0.016848,0.0870229,0.999463,-33627.6
-35931,0.944035,0.661434,2,3,0,35931.4,-0.0206451,0.0872033,1.00029,-33628.6
-35933.7,0.567615,0.661434,2,3,0,35935.9,-0.0134297,0.0854631,0.994652,-33625.7
-35933.2,1,0.661434,2,3,0,35934.1,-0.0147524,0.084876,0.994894,-33625.7
-35932.7,0.963016,0.661434,3,7,0,35934.3,-0.0204129,0.0849277,1.00478,-33630.7
-35932.6,1,0.661434,2,3,0,35933.2,-0.0193503,0.0845113,0.995094,-33626.4
-35932,0.993698,0.661434,2,7,0,35933.3,-0.0206299,0.0812234,0.998443,-33627.4
-35932.3,0.834621,0.661434,2,7,0,35934,-0.0156609,0.0887841,0.996242,-33626.7
-35934.3,0.857795,0.661434,2,3,0,35934.7,-0.0176456,0.0841847,1.0068,-33631.5
-35933.6,1,0.661434,2,3,0,35934.9,-0.0229659,0.0861091,0.994533,-33627.3
-35933,0.954619,0.661434,2,3,0,35934.8,-0.0154694,0.0877313,1.00506,-33630.5
-35931.5,1,0.661434,2,3,0,35933.3,-0.0148556,0.0843117,1.00136,-33627.9
-35933.6,0.760424,0.661434,2,3,0,35934.5,-0.0238338,0.0796134,1.00169,-33629.7
-35931.7,1,0.661434,2,3,0,35933.7,-0.015423,0.0865497,0.997002,-33626.5
-35931.4,0.857975,0.661434,2,3,0,35933.6,-0.0175855,0.0848482,1.00268,-33628.9
-35932.6,0.725598,0.661434,2,3,0,35934.1,-0.0133234,0.0893195,1.00281,-33629.2
-35931.3,1,0.661434,2,3,0,35932.6,-0.0167119,0.0846662,0.997805,-33626.7
-35931.1,0.882625,0.661434,2,3,0,35932.4,-0.0189656,0.0855444,1.0018,-33628.8
-35931.4,0.798098,0.661434,2,3,0,35933.1,-0.0197341,0.0896632,0.998427,-33628.1
-35932.8,0.844832,0.661434,2,3,0,35933.4,-0.0148121,0.0891614,1.00418,-33630.1
-35934.2,0.925835,0.661434,2,3,0,35934.7,-0.0238717,0.0806897,0.995701,-33627.5
-35932.7,1,0.661434,2,3,0,35934.6,-0.0153274,0.0893824,1.00407,-33630.1
-35933.1,0.826256,0.661434,2,3,0,35935.3,-0.0238661,0.0833059,0.996366,-33627.7
-35936.1,0.8339,0.661434,2,3,0,35936.3,-0.0247386,0.0800614,0.994016,-33627.5
-35932.1,1,0.661434,2,3,0,35937.5,-0.02078,0.088516,0.996328,-33627.5
-35932.3,0.913468,0.661434,2,3,0,35933.6,-0.014154,0.0814209,0.999331,-33626.8
-35931.3,0.893592,0.661434,2,3,0,35933.8,-0.0174095,0.0873502,1.00242,-33629.1
-35931.4,0.983007,0.661434,2,7,0,35931.7,-0.0168659,0.0851091,1.0025,-33628.8
-35931.9,0.936883,0.661434,2,3,0,35932,-0.0216086,0.0851181,0.996843,-33627.3
-35932.8,0.752082,0.661434,2,3,0,35934.8,-0.0198301,0.0801686,1.00288,-33629.3
-35932.4,1,0.661434,2,7,0,35932.8,-0.0173069,0.0915083,0.997118,-33627.7
-35932.5,0.825013,0.661434,2,7,0,35934.5,-0.0214534,0.0807856,0.997626,-33627.3
-35931.1,1,0.661434,2,7,0,35932.4,-0.0187765,0.0887743,1.00118,-33628.9
-35931.6,0.947487,0.661434,2,3,0,35931.8,-0.0173445,0.0821069,0.998562,-33626.9
-35932.2,0.947862,0.661434,2,3,0,35932.3,-0.0174803,0.0818033,0.996776,-33626.3
-35932.2,0.998062,0.661434,2,3,0,35933,-0.0159196,0.0836212,1.00354,-33629.1
-35933.8,0.887674,0.661434,2,3,0,35934.6,-0.0262375,0.0822758,0.997991,-33628.9
-35934.2,0.908259,0.661434,1,1,0,35934.7,-0.0269557,0.0830028,0.997397,-33629
-35933.7,1,0.661434,2,3,0,35935.3,-0.0122842,0.0914688,1.0027,-33629.6
-35932.6,1,0.661434,2,3,0,35934.5,-0.0176128,0.0800013,0.997498,-33626.5
-35931.3,0.932451,0.661434,2,3,0,35933.5,-0.0179486,0.087813,0.997532,-33627.2
-35931.6,0.563544,0.661434,2,3,0,35936.5,-0.0174306,0.0897777,1.00191,-33629.2
-35932.6,0.89916,0.661434,2,3,0,35933.1,-0.0121652,0.0846998,0.997967,-33626.4
-35931.8,1,0.661434,2,3,0,35932.9,-0.0229611,0.086985,1.0017,-33629.8
-35931.8,0.998064,0.661434,2,7,0,35932.1,-0.0143511,0.083644,0.99817,-33626.5
-35931.2,0.972421,0.661434,2,7,0,35932.3,-0.0210183,0.0850554,0.998514,-33627.7
-35932,0.774755,0.661434,2,7,0,35933.4,-0.0154031,0.0885451,0.996776,-33626.7
-35933.9,0.649915,0.661434,2,3,0,35936,-0.0185096,0.0777919,0.997037,-33626.7
-35933,1,0.661434,3,7,0,35933.8,-0.0178479,0.0940884,1.00019,-33629.6
-35931.7,0.937577,0.661434,3,7,0,35933.9,-0.015337,0.0894031,0.998385,-33627.4
-35931.8,0.976574,0.661434,2,3,0,35932.2,-0.016564,0.0882871,0.996738,-33626.8
-35931.3,1,0.661434,2,3,0,35932.1,-0.0218397,0.0849745,1.00033,-33628.6
-35931,0.917323,0.661434,2,3,0,35932.2,-0.01761,0.0885451,1.00032,-33628.3
-35930.8,0.694872,0.661434,2,3,0,35933.5,-0.018134,0.085957,0.999096,-33627.5
-35931.2,0.792557,0.661434,2,3,0,35932.6,-0.0216845,0.0860906,1.00052,-33628.8
-35931.3,0.964182,0.661434,3,7,0,35931.8,-0.0179508,0.0824162,0.999387,-33627.3
-35931.6,0.929005,0.661434,2,3,0,35932.2,-0.0172511,0.0815412,1.00047,-33627.6
-35931.9,0.925119,0.661434,2,3,0,35932.7,-0.0139419,0.085977,0.997722,-33626.5
-35933.9,0.798474,0.661434,2,7,0,35934.5,-0.0195433,0.0921398,1.00495,-33631.9
-35931.9,1,0.661434,2,3,0,35934.6,-0.0146095,0.0884277,1.00233,-33628.9
-35931.2,0.861347,0.661434,2,7,0,35933.4,-0.0183382,0.0826688,0.999816,-33627.5
-35932,0.808276,0.661434,2,3,0,35932.6,-0.0219716,0.0864415,1.00323,-33630.3
-35932.2,0.979176,0.661434,2,3,0,35932.5,-0.014461,0.0858576,0.996454,-33626.2
-35932.1,0.828266,0.661434,2,3,0,35934.4,-0.0226273,0.0851357,0.996961,-33627.6
-35931.5,0.877263,0.661434,2,7,0,35933.9,-0.0188668,0.0905972,1.00085,-33629.1
-35931.7,0.957548,0.661434,2,3,0,35932.2,-0.0167731,0.0814175,1.0002,-33627.4
-35933.9,0.748406,0.661434,2,3,0,35935.1,-0.0101415,0.0831237,1.00197,-33628
-35932.9,1,0.661434,3,7,0,35935.4,-0.0133824,0.0913957,1.00179,-33629.1
-35932.3,1,0.661434,2,3,0,35933.7,-0.0157885,0.0880358,1.00397,-33629.9
-35931,0.982464,0.661434,2,3,0,35932.6,-0.0196209,0.0840903,1.0004,-33628.1
-35932.5,0.793361,0.661434,2,3,0,35932.9,-0.017358,0.0796217,0.998863,-33627
-35931.8,0.955039,0.661434,2,3,0,35933.1,-0.0198354,0.0910263,1.00134,-33629.7
-35933.8,0.587448,0.661434,2,7,0,35937.5,-0.0258423,0.0816601,1.00208,-33630.5
-35931.7,1,0.661434,2,3,0,35934.1,-0.0171873,0.0824371,0.997795,-33626.6
-35931.6,1,0.661434,2,3,0,35932,-0.0178866,0.0896385,1.00213,-33629.4
-35934.7,0.711021,0.661434,2,7,0,35935,-0.0247615,0.0822905,0.994792,-33627.6
-35934.7,0.975729,0.661434,2,3,0,35936,-0.0131086,0.0907688,1.00552,-33631.2
-35933.9,0.770621,0.661434,2,3,0,35939.2,-0.0115262,0.085621,0.995544,-33625.8
-35931.8,1,0.661434,2,3,0,35935.4,-0.0192602,0.0829735,0.996879,-33626.7
-35934.1,0.719786,0.661434,2,3,0,35935.3,-0.0140378,0.0945087,0.998544,-33628.7
-35932.8,1,0.661434,2,3,0,35934,-0.0213974,0.0794835,1.00126,-33628.8
-35932.9,0.977683,0.661434,3,7,0,35933.4,-0.0203626,0.0786585,0.999776,-33627.9
-35932.4,0.69649,0.661434,2,3,0,35937.3,-0.0119313,0.0861805,1.00133,-33627.9
-35931.6,0.987465,0.661434,2,3,0,35932.9,-0.0224245,0.0844163,0.998536,-33628
-35931.2,0.884171,0.661434,2,3,0,35932.8,-0.015549,0.0853677,1.00107,-33627.9
-35932.5,0.736595,0.661434,2,3,0,35933.8,-0.0167338,0.087181,1.00461,-33630.2
-35933.3,0.946728,0.661434,2,3,0,35934,-0.0191725,0.0793181,0.996654,-33626.6
-35931.3,1,0.661434,2,3,0,35933.1,-0.0205173,0.0854886,1.0021,-33629.2
-35931.1,0.999173,0.661434,2,3,0,35931.4,-0.0211432,0.0856714,0.999687,-33628.3
-35933.4,0.521227,0.661434,2,3,0,35934.3,-0.0182989,0.0878964,1.00586,-33631.4
-35931.6,0.980913,0.661434,2,3,0,35934,-0.0202422,0.0905703,1.00027,-33629.1
-35931.5,0.934611,0.661434,2,3,0,35932.4,-0.0209346,0.0859705,1.00246,-33629.6
-35931,1,0.661434,2,3,0,35931.4,-0.0194682,0.0865842,0.998596,-33627.6
-35933,0.69163,0.661434,2,3,0,35933.2,-0.0177828,0.0852377,0.994509,-33626.1
-35933.2,0.992457,0.661434,2,3,0,35933.7,-0.0208094,0.0882714,1.00526,-33631.5
-35931.4,0.96154,0.661434,2,3,0,35933.8,-0.0210103,0.0828169,0.999831,-33628.1
-35931.1,0.987466,0.661434,2,3,0,35931.8,-0.0184407,0.0866244,1.00219,-33629
-35931.8,0.823959,0.661434,2,3,0,35933.1,-0.0159875,0.0825767,0.997653,-33626.4
-35933.2,0.882947,0.661434,2,3,0,35933.7,-0.0120289,0.0811382,1.0003,-33627.1
-35933.2,0.996949,0.661434,2,7,0,35933.6,-0.0236558,0.0924658,0.999623,-33630.2
-35931.8,0.948995,0.661434,2,3,0,35934.2,-0.0168813,0.0903606,0.99785,-33627.6
-35932,0.728012,0.661434,1,3,0,35934.6,-0.0210244,0.0855743,1.00363,-33630.2
-35932.1,0.989052,0.661434,2,3,0,35932.8,-0.0154478,0.0843603,0.996398,-33626.1
-35931.7,1,0.661434,1,1,0,35932.2,-0.0155574,0.0855516,0.996963,-33626.4
-35931.4,1,0.661434,2,3,0,35931.9,-0.014962,0.0871775,0.998539,-33627
-35931.4,0.912266,0.661434,2,3,0,35932.4,-0.0160866,0.0875934,0.997852,-33627
-35931.5,0.986929,0.661434,3,7,0,35931.8,-0.0201736,0.088933,1.00222,-33629.7
-35931.1,0.971085,0.661434,2,3,0,35931.9,-0.018405,0.0836424,1.00079,-33628
-35931,0.815746,0.661434,3,7,0,35932.7,-0.0166798,0.0851138,0.998966,-33627.1
-35931.1,0.915252,0.661434,1,3,0,35931.9,-0.0208618,0.0874499,0.99923,-33628.3
-35931.5,0.860547,0.661434,2,3,0,35932.5,-0.0173171,0.0819166,1.00082,-33627.8
-35931.3,0.899712,0.661434,3,7,0,35932.6,-0.0187489,0.0840376,0.99786,-33626.9
-35932.1,0.816422,0.661434,3,7,0,35933.5,-0.0223657,0.0898186,0.998036,-33628.6
-35931.9,1,0.661434,1,1,0,35932.2,-0.0225178,0.0896106,0.998756,-33628.9
-35932.8,0.872727,0.661434,3,7,0,35933.9,-0.0223604,0.0799588,0.998865,-33628
-35934.9,0.808079,0.661434,2,3,0,35936.2,-0.00778983,0.0873916,1.0005,-33627.8
-35931.5,1,0.661434,2,3,0,35935.1,-0.0172634,0.0819592,0.99928,-33627.1
-35933.8,0.704601,0.661434,2,3,0,35934.8,-0.02045,0.0882195,1.0061,-33632
-35932.2,0.917045,0.661434,2,7,0,35935.6,-0.0211804,0.0811018,1.00156,-33628.9
-35930.9,1,0.661434,2,3,0,35932.1,-0.0167247,0.0853501,0.999221,-33627.2
-35931.7,0.806387,0.661434,2,3,0,35932.2,-0.0177827,0.0888722,0.99703,-33627.2
-35931.5,0.985821,0.661434,2,7,0,35932.2,-0.0207535,0.0900256,0.999458,-33628.8
-35931,0.98466,0.661434,2,3,0,35931.8,-0.0164574,0.084554,1.00031,-33627.6
-35930.9,1,0.661434,2,3,0,35931,-0.0175704,0.0843647,0.999965,-33627.6
-35932.2,0.848742,0.661434,2,3,0,35932.3,-0.0126425,0.0883748,1.00037,-33627.8
-35930.9,1,0.661434,2,3,0,35932,-0.0194399,0.0873105,0.999063,-33627.9
-35931,0.910048,0.661434,2,3,0,35931.6,-0.0164526,0.0846148,1.00056,-33627.7
-35932.2,0.701889,0.661434,2,3,0,35933.2,-0.0200766,0.0880156,1.00405,-33630.6
-35931.5,1,0.661434,1,1,0,35932.1,-0.0197445,0.0876922,1.00286,-33629.8
-35934.3,0.746188,0.661434,2,3,0,35934.9,-0.0277952,0.0837878,0.9985,-33629.8
-35931.1,0.9962,0.661434,2,3,0,35934.5,-0.018798,0.0864437,0.997905,-33627.2
-35933.1,0.685415,0.661434,2,3,0,35934.3,-0.0135171,0.0903577,0.996574,-33626.9
-35933.2,0.958995,0.661434,2,3,0,35934.1,-0.0231207,0.0819526,1.00368,-33630.5
-35932.3,1,0.661434,3,7,0,35933.3,-0.0226385,0.0814779,1.00117,-33629
-35931.8,1,0.661434,2,3,0,35932.4,-0.0229576,0.0834288,1.00009,-33628.7
-35931.2,0.843537,0.661434,1,3,0,35933.6,-0.0153634,0.0851294,0.998834,-33626.9
-35931.9,0.869608,0.661434,2,7,0,35932.5,-0.0219902,0.0833325,0.997738,-33627.6
-35931.2,0.984456,0.661434,2,3,0,35932.4,-0.0174487,0.087584,1.00214,-33629
-35932.5,0.787978,0.661434,2,3,0,35933.5,-0.0192617,0.0929705,0.999177,-33629.1
-35932,0.768204,0.661434,3,7,0,35935.7,-0.0169968,0.082596,1.00299,-33628.9
-35931.6,0.87654,0.661434,2,3,0,35933.7,-0.0180672,0.0866281,0.996637,-33626.7
-35931.4,0.886783,0.661434,1,3,0,35932.9,-0.021096,0.0864402,1.00205,-33629.4
-35932.8,0.875515,0.661434,2,3,0,35933.1,-0.0214618,0.0818133,0.996227,-33627
-35930.9,0.944927,0.661434,2,3,0,35933.5,-0.0201293,0.0874658,0.999959,-33628.4
-35932.2,0.699943,0.661434,2,3,0,35934.1,-0.0173446,0.079964,0.999857,-33627.4
-35933.3,0.785133,0.661434,2,3,0,35935,-0.0126924,0.0819088,1.00302,-33628.5
-35936.3,0.522573,0.661434,2,3,0,35938.2,-0.0102238,0.0794451,0.995449,-33625.5
-35931.8,1,0.661434,2,3,0,35935.8,-0.0195002,0.0843559,1.00344,-33629.6
-35931.9,0.978085,0.661434,2,3,0,35932.2,-0.0177993,0.0883911,0.996263,-33626.9
-35931.2,0.970757,0.661434,2,7,0,35932.5,-0.0210674,0.0852207,0.998569,-33627.8
-35932.3,0.77693,0.661434,2,3,0,35932.6,-0.0164523,0.0867907,1.00436,-33630
-35932.3,1,0.661434,2,3,0,35933,-0.0185858,0.0877484,0.995558,-33626.7
-35931.6,0.789006,0.661434,2,3,0,35934.3,-0.0165219,0.0839161,0.997233,-33626.4
-35934.1,0.677348,0.661434,2,3,0,35935.9,-0.0152655,0.0776627,0.99779,-33626.5
-35933.2,1,0.661434,2,3,0,35934.6,-0.0190894,0.0780806,0.998976,-33627.4
-35932.2,0.936216,0.661434,2,3,0,35934.2,-0.0183005,0.0922347,1.00131,-33629.7
-35932.9,0.966532,0.661434,2,3,0,35933.2,-0.0193399,0.0936769,0.999197,-33629.3
-35932.7,0.950064,0.661434,2,3,0,35934.1,-0.0205115,0.0900529,0.9958,-33627.6
-35931.1,0.912874,0.661434,2,7,0,35934.3,-0.0179191,0.0832063,0.999823,-33627.5
-35931.1,0.731322,0.661434,2,3,0,35933.7,-0.0215987,0.0862031,0.99974,-33628.5
-35931.6,0.96794,0.661434,2,3,0,35931.7,-0.0224577,0.0885979,1.00002,-33629.2
-35931.2,0.959672,0.661434,2,3,0,35932.2,-0.0149831,0.0860823,1.00009,-33627.5
-35932.5,0.663222,0.661434,2,3,0,35934.6,-0.0243627,0.0828053,0.999506,-33628.9
-35932.4,0.811134,0.661434,3,7,0,35934.8,-0.0244345,0.0888091,0.998681,-33629.3
-35931.3,0.848135,0.661434,2,3,0,35934.7,-0.0155261,0.0878308,1.00142,-33628.4
-35931.7,0.773832,0.661434,2,3,0,35933.9,-0.018101,0.0813006,0.998716,-33627
-35932.2,0.927798,0.661434,2,3,0,35932.8,-0.0185976,0.0912876,1.00265,-33630.2
-35931.9,0.992692,0.661434,2,3,0,35933,-0.0211669,0.0898523,0.997739,-33628.2
-35931.3,0.999145,0.661434,3,7,0,35932.3,-0.0147232,0.0871994,0.999206,-33627.2
