# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-03-23 18:39:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/7q4tar8u.json
# init = 2 (Default)
# random
#   seed = 92523
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/BOW/reg-20250323133919_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.540571
# Diagonal elements of inverse mass matrix:
# 2.26774e-05, 2.17075e-05, 1.64207e-05
-35931.9,0.965557,0.540571,3,7,0,35934.4,-0.0130201,0.0869587,0.999288,-33627.1
-35931,0.84823,0.540571,1,3,0,35933.9,-0.019033,0.0871368,1.0016,-33628.9
-35931.2,0.984878,0.540571,2,7,0,35931.5,-0.0158888,0.0843202,1.00073,-33627.7
-35934,0.746817,0.540571,2,3,0,35934.4,-0.0190001,0.0886821,0.993525,-33626.6
-35932.7,0.961632,0.540571,2,3,0,35935.6,-0.021049,0.0925441,0.998071,-33629
-35932,0.983365,0.540571,3,7,0,35933.7,-0.0134774,0.0871245,1.00187,-33628.4
-35930.9,0.883676,0.540571,2,3,0,35933.3,-0.0181598,0.0853512,1.00079,-33628.1
-35931.4,0.939427,0.540571,2,3,0,35931.6,-0.0176431,0.0883582,1.0025,-33629.3
-35933.1,0.868541,0.540571,2,3,0,35933.4,-0.0161084,0.0901539,0.99529,-33626.8
-35934.5,0.788967,0.540571,1,1,0,35934.6,-0.016204,0.0903075,0.993619,-33626.5
-35932.2,1,0.540571,2,3,0,35935,-0.0188235,0.087988,1.00417,-33630.4
-35931.4,1,0.540571,2,3,0,35932.4,-0.0179736,0.0882702,0.997437,-33627.2
-35931,0.984661,0.540571,2,3,0,35931.7,-0.0176048,0.088362,1.00001,-33628.1
