# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-03-23 18:39:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/7q4tar8u.json
# init = 2 (Default)
# random
#   seed = 92523
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/BOW/reg-20250323133919_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.620763
# Diagonal elements of inverse mass matrix:
# 2.25837e-05, 2.39732e-05, 1.74692e-05
-35931.7,0.9721,0.620763,2,3,0,35934.5,-0.0180963,0.0811782,0.99912,-33627.2
-35934.3,0.799263,0.620763,2,3,0,35934.7,-0.0204548,0.0765183,1.00051,-33628.5
-35934.6,0.987754,0.620763,3,7,0,35935.2,-0.0181462,0.0758379,0.999427,-33627.6
-35930.8,0.784429,0.620763,1,3,0,35937.5,-0.0188926,0.0872517,0.999707,-33628
-35930.9,0.986798,0.620763,2,3,0,35931,-0.0193174,0.0846791,1.00018,-33628
-35931.1,0.73718,0.620763,2,3,0,35933.3,-0.0161127,0.0840683,1.00002,-33627.4
-35930.9,1,0.620763,2,3,0,35931.2,-0.0192883,0.0858419,1.00112,-33628.5
-35931.2,0.91424,0.620763,1,3,0,35931.8,-0.0154404,0.0851641,0.999477,-33627.2
-35931.1,0.877657,0.620763,1,3,0,35932.5,-0.0201563,0.0882524,1.00081,-33628.9
-35931.6,0.942812,0.620763,3,7,0,35931.9,-0.0191289,0.0817712,0.999052,-33627.3
-35932.9,0.863048,0.620763,2,3,0,35933.7,-0.0250575,0.0824283,1.00091,-33629.7
-35931.2,0.96595,0.620763,3,7,0,35933.4,-0.0163056,0.0882687,0.998948,-33627.5
-35931.5,0.955896,0.620763,2,3,0,35931.9,-0.0139984,0.0867199,1.00013,-33627.5
-35932.6,0.864284,0.620763,3,7,0,35933.4,-0.0251286,0.0887263,0.999885,-33629.9
-35937.4,0.664956,0.620763,2,3,0,35938.3,-0.0314148,0.0861865,1.00287,-33633.5
-35931.7,1,0.620763,2,3,0,35937.4,-0.0208098,0.081695,0.999664,-33627.9
-35932.4,0.727588,0.620763,3,7,0,35935.6,-0.0242237,0.0828091,1.00035,-33629.2
-35932.4,0.695313,0.620763,3,7,0,35935.8,-0.0222902,0.0807928,0.999588,-33628.3
-35931.3,1,0.620763,2,3,0,35932.5,-0.0189842,0.0899716,0.999664,-33628.5
-35931.3,0.948409,0.620763,3,7,0,35932.1,-0.0177043,0.0833008,1.00182,-33628.4
-35932.4,0.847021,0.620763,2,3,0,35933.1,-0.0148043,0.0805754,0.999012,-33626.7
-35931,0.896022,0.620763,1,3,0,35933.8,-0.0203848,0.085445,0.998996,-33627.8
-35931.2,0.965201,0.620763,2,3,0,35931.4,-0.0199338,0.0831086,1.00023,-33628
-35931.8,0.908915,0.620763,2,3,0,35932.1,-0.0216499,0.0840323,1.00265,-33629.7
-35934,0.547577,0.620763,2,3,0,35936.4,-0.0193097,0.0778053,0.996921,-33626.8
