# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2024-09-28 20:47:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/j09_49v9.json
# init = 2 (Default)
# random
#   seed = 75315
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/BOW/reg-20240928154729_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.567757
# Diagonal elements of inverse mass matrix:
# 2.42469e-05, 2.302e-05, 1.74319e-05
-35801.4,0.985551,0.567757,3,7,0,35805.2,-0.012808,0.0907694,1.00111,-101859
-35800,1,0.567757,3,7,0,35801.9,-0.0119256,0.0848943,1.00075,-101858
-35799.4,1,0.567757,1,1,0,35800,-0.0129594,0.0845289,0.999843,-101857
-35799.8,0.975557,0.567757,3,7,0,35800.2,-0.013137,0.086069,0.995366,-101858
-35798.8,0.859779,0.567757,2,3,0,35801.3,-0.0164086,0.0846893,0.998988,-101857
-35799.6,0.878754,0.567757,2,7,0,35800.5,-0.0146516,0.0800161,0.998681,-101857
-35799.6,0.885463,0.567757,2,3,0,35801.1,-0.0129282,0.0838471,0.995697,-101857
-35800.8,0.934558,0.567757,2,3,0,35801.1,-0.0236694,0.0858086,0.999658,-101859
-35799,1,0.567757,2,3,0,35800.7,-0.0172836,0.0818575,0.997236,-101857
-35799.7,0.922919,0.567757,2,3,0,35800.1,-0.0117815,0.0838802,0.996449,-101858
-35801.5,0.524939,0.567757,2,3,0,35804.7,-0.0147846,0.0817488,1.00381,-101859
-35799.4,1,0.567757,3,7,0,35802.2,-0.0142359,0.0876174,0.996842,-101857
-35800.7,0.676636,0.567757,2,3,0,35802,-0.0139832,0.0873878,1.00242,-101859
-35800.4,0.986415,0.567757,2,7,0,35801.8,-0.0111265,0.0813485,0.996109,-101858
-35801.9,0.862357,0.567757,2,7,0,35803.7,-0.0254922,0.0815404,0.999064,-101860
-35801.2,1,0.567757,1,1,0,35802,-0.0242356,0.0811453,0.998001,-101859
-35800,0.971066,0.567757,2,3,0,35802,-0.0194591,0.0801531,1.00017,-101858
-35800.5,0.786049,0.567757,2,3,0,35803.2,-0.0129987,0.0788737,0.99645,-101858
-35800.2,0.946599,0.567757,3,7,0,35801.9,-0.0200628,0.0891068,0.999888,-101858
-35801.1,0.965566,0.567757,3,7,0,35801.4,-0.0127605,0.0782506,1.00071,-101859
-35800.3,0.935554,0.567757,3,7,0,35803.2,-0.0206558,0.089639,0.997498,-101858
-35799.7,0.961762,0.567757,2,3,0,35801.2,-0.0196906,0.0853481,0.99505,-101858
-35798.8,0.968714,0.567757,1,3,0,35800.1,-0.0161054,0.084015,0.996954,-101857
-35800.2,0.794405,0.567757,2,3,0,35800.5,-0.0164313,0.0848383,0.993472,-101858
-35803.9,0.709466,0.567757,3,7,0,35806.3,-0.00741336,0.0809956,1.00293,-101862
-35801.1,1,0.567757,2,3,0,35805.3,-0.0107649,0.089681,0.99654,-101859
-35799.8,0.98514,0.567757,2,3,0,35801.6,-0.0131953,0.0879935,0.999502,-101858
-35799.3,0.84737,0.567757,1,3,0,35801.5,-0.0171774,0.0858316,0.995373,-101857
-35800.5,0.892297,0.567757,2,7,0,35801.2,-0.0207936,0.0792739,0.996417,-101858
-35801,0.895756,0.567757,2,7,0,35802.3,-0.0144138,0.0808506,1.00285,-101859
-35800.9,0.918055,0.567757,2,3,0,35803,-0.0152954,0.0771115,0.999637,-101859
-35800.6,0.990546,0.567757,3,7,0,35802.5,-0.0183482,0.0914387,0.997469,-101859
-35798.9,0.830689,0.567757,1,3,0,35803,-0.0169311,0.0838325,0.999514,-101857
-35801.9,0.720663,0.567757,2,3,0,35802.3,-0.00844036,0.0864631,1.00105,-101860
-35799.9,0.97303,0.567757,3,7,0,35803.2,-0.0192359,0.0814881,1.00094,-101858
-35799.4,1,0.567757,2,3,0,35800.3,-0.0179347,0.0859908,0.995385,-101857
-35799,0.914109,0.567757,3,7,0,35801,-0.015783,0.0826415,0.99955,-101857
-35800,0.881525,0.567757,3,7,0,35800.9,-0.0220028,0.0869647,0.997748,-101858
-35800.2,0.956977,0.567757,3,7,0,35801,-0.0109114,0.0816831,0.997694,-101858
-35799.1,1,0.567757,2,3,0,35800.3,-0.0132598,0.084069,0.998301,-101857
-35800.6,0.875368,0.567757,2,3,0,35800.9,-0.0113529,0.0888793,0.996648,-101858
-35800.7,0.972094,0.567757,3,7,0,35802,-0.0186861,0.0805201,0.993881,-101859
-35799.6,1,0.567757,2,3,0,35800.6,-0.0176708,0.080488,0.996007,-101857
-35799.3,0.980479,0.567757,3,7,0,35800.4,-0.0164242,0.0848204,1.00096,-101857
-35801.1,0.86915,0.567757,2,3,0,35801.4,-0.0175285,0.0773674,0.99526,-101859
-35803.7,0.848933,0.567757,2,3,0,35804.2,-0.0145789,0.076441,0.992191,-101862
-35800.4,1,0.567757,3,7,0,35803.2,-0.0193009,0.0907969,0.997959,-101858
-35799.4,0.786192,0.567757,2,3,0,35803.6,-0.014644,0.0883442,0.998607,-101857
-35802.4,0.656317,0.567757,3,7,0,35804.5,-0.0126218,0.0778897,0.993408,-101860
-35798.9,0.998802,0.567757,3,7,0,35802.1,-0.016148,0.0820032,0.997603,-101857
-35798.9,0.996019,0.567757,3,7,0,35799.1,-0.0171743,0.0867654,0.997638,-101857
-35803.2,0.665061,0.567757,2,3,0,35803.5,-0.00634607,0.0807957,0.999913,-101861
-35802.9,0.983607,0.567757,3,7,0,35805,-0.0240499,0.0920629,0.997149,-101861
-35801.4,1,0.567757,2,3,0,35803.8,-0.0194616,0.0921513,0.99973,-101859
-35799.9,0.840806,0.567757,2,3,0,35803.4,-0.0177747,0.0875425,0.994678,-101858
-35799.8,0.946599,0.567757,3,7,0,35801.7,-0.0158816,0.0806684,1.00092,-101858
-35804.9,0.681894,0.567757,3,7,0,35805.3,-0.0170332,0.0746188,0.991983,-101863
-35802.1,1,0.567757,2,3,0,35805,-0.0197229,0.0760682,0.995408,-101860
-35800.5,1,0.567757,2,3,0,35803,-0.0149239,0.0782215,0.999907,-101858
-35799.9,0.959797,0.567757,2,7,0,35801.9,-0.0172013,0.0826174,1.00195,-101858
