# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:16:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/xtikjsxo.json
# init = 2 (Default)
# random
#   seed = 15974
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/asym_SBERT.nonsems/multireg-20250511181647_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.533362
# Diagonal elements of inverse mass matrix:
# 2.44807e-05, 2.37094e-05, 2.31042e-05, 2.21999e-05, 1.65451e-05
-34697.1,0.657476,0.533362,2,7,0,34701.8,0.000422526,-0.00939987,0.15021,0.117344,0.985765,-0.00544138,0.13816,0.117996,-33932.7
-34695.2,0.962016,0.533362,3,7,0,34700,2.8791e-05,-0.0237813,0.157812,0.113765,0.985045,-0.0196179,0.146457,0.114397,-33937.2
-34696.8,0.89197,0.533362,3,7,0,34699.5,-0.00466632,-0.0193583,0.141045,0.111439,0.987117,-0.0156657,0.129558,0.112058,-33926.1
-34693.6,0.987543,0.533362,2,3,0,34697.3,-0.00265115,-0.0197183,0.144824,0.115377,0.988191,-0.0159296,0.132899,0.116018,-33926.8
-34693.7,0.992775,0.533362,3,7,0,34694.8,-0.00198389,-0.0215147,0.155296,0.120026,0.985239,-0.0174406,0.143015,0.120693,-33933.9
-34694.4,0.966165,0.533362,2,3,0,34694.7,-0.000607509,-0.0213032,0.155915,0.120631,0.983658,-0.0172127,0.143568,0.121301,-33934.9
-34695.4,0.941415,0.533362,3,7,0,34697.4,-0.00734684,-0.0262234,0.151902,0.117136,0.983863,-0.0222474,0.139926,0.117787,-33932.3
-34695.8,0.963298,0.533362,3,7,0,34698.2,0.00643183,-0.0151516,0.14578,0.115727,0.987632,-0.0113276,0.133833,0.116371,-33929
-34695.1,1,0.533362,1,1,0,34695.9,0.00617656,-0.0158425,0.146222,0.116295,0.987298,-0.0120087,0.134209,0.116942,-33929
-34693.9,0.977826,0.533362,3,7,0,34697.1,-0.00126095,-0.0173581,0.151743,0.121734,0.988155,-0.0133849,0.139132,0.122411,-33930.8
-34694,0.879701,0.533362,3,7,0,34696.9,0.000929186,-0.0251427,0.146249,0.114265,0.983311,-0.0213194,0.134515,0.1149,-33929
-34693.4,0.955512,0.533362,2,7,0,34695.4,-0.000802484,-0.0151587,0.150801,0.117405,0.98617,-0.0111943,0.138758,0.118058,-33931.3
-34693.3,0.961331,0.533362,3,7,0,34695,0.000152288,-0.0264903,0.14863,0.118535,0.986661,-0.0226145,0.136374,0.119195,-33928.9
-34693,0.934999,0.533362,3,7,0,34694.8,3.17202e-05,-0.0171059,0.150865,0.11435,0.985148,-0.0131334,0.139243,0.114985,-33931.9
