# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 22:56:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/yovtzf_p.json
# init = 2 (Default)
# random
#   seed = 12101
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/den_Word2Vec/reg-20250511175650_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.596932
# Diagonal elements of inverse mass matrix:
# 2.24934e-05, 2.22688e-05, 1.67702e-05
-35804,0.995146,0.596932,3,7,0,35804.4,-0.0118287,0.0545412,1.00043,-33778.8
-35803.3,0.975983,0.596932,2,3,0,35804.5,-0.0204755,0.0531321,0.997884,-33780.1
-35804.6,0.631075,0.596932,2,3,0,35807.6,-0.0136425,0.0578176,1.00129,-33779.2
-35803.5,0.9932,0.596932,2,3,0,35805,-0.0203624,0.0509678,0.99686,-33780.2
-35804,0.945732,0.596932,2,3,0,35804.6,-0.0154314,0.0571757,1.00112,-33779.2
-35803.2,0.968413,0.596932,2,3,0,35804.7,-0.0148462,0.0511102,0.996904,-33779.4
-35802.9,0.963937,0.596932,3,7,0,35803.8,-0.0169791,0.0506563,0.998229,-33779.4
-35803.1,0.976175,0.596932,2,3,0,35803.2,-0.0175764,0.0554547,0.998769,-33779.5
-35803.3,0.962274,0.596932,3,7,0,35803.6,-0.017483,0.0561556,0.997675,-33779.7
-35804.3,0.882942,0.596932,3,7,0,35804.7,-0.0157143,0.0556031,1.00285,-33779.1
-35804.7,0.980758,0.596932,2,3,0,35805.8,-0.0127939,0.050281,0.994723,-33779.9
-35803.8,1,0.596932,2,3,0,35805.3,-0.015935,0.0532713,0.995044,-33780
-35803.2,0.872856,0.596932,1,3,0,35805.1,-0.0178597,0.055355,1,-33779.4
-35804.2,0.640381,0.596932,1,3,0,35806.5,-0.0155482,0.0513082,0.994431,-33780.2
-35810.4,0.624817,0.596932,2,3,0,35811.3,-0.00293916,0.0494638,1.0012,-33779.6
-35803.7,1,0.596932,2,3,0,35810.3,-0.0151544,0.0475069,0.999409,-33779.3
-35806,0.627484,0.596932,2,3,0,35807.3,-0.020384,0.0524501,1.00505,-33780
-35806.9,0.947881,0.596932,2,3,0,35807.4,-0.0215118,0.0512745,1.00565,-33780.3
-35803.3,1,0.596932,2,3,0,35806.4,-0.0187616,0.054123,0.996487,-33780
-35803.8,0.824689,0.596932,3,7,0,35805.5,-0.0217609,0.0551288,0.998904,-33780.3
-35803,0.924726,0.596932,2,3,0,35804.9,-0.0180578,0.0512448,0.997168,-33779.7
-35803.7,0.927671,0.596932,2,3,0,35804.1,-0.0173648,0.0570343,1.00043,-33779.5
-35804.9,0.809758,0.596932,2,3,0,35805.9,-0.0194229,0.0541447,1.0039,-33779.7
-35804.4,0.988606,0.596932,2,7,0,35805.8,-0.022223,0.0543285,0.996019,-33780.9
-35804.7,0.862055,0.596932,2,3,0,35806.9,-0.014025,0.0551862,0.994441,-33780.1
-35803.6,0.94035,0.596932,3,7,0,35805.8,-0.019929,0.0497364,1.00087,-33779.7
-35805.2,0.828475,0.596932,2,3,0,35806.2,-0.020249,0.0452649,1.00064,-33780.2
-35803.5,0.942787,0.596932,3,7,0,35807,-0.0131642,0.0518843,0.996873,-33779.3
-35804.6,0.762693,0.596932,2,3,0,35806.5,-0.0225126,0.0567136,0.999495,-33780.6
-35805.8,0.828572,0.596932,1,1,0,35805.8,-0.024077,0.0577984,1.00041,-33781.1
-35804.4,0.947521,0.596932,2,3,0,35807,-0.010699,0.0524886,0.99664,-33779.3
-35806.8,0.881374,0.596932,3,7,0,35807.2,-0.0267784,0.0501339,0.996807,-33782.2
-35805.4,0.661852,0.596932,2,3,0,35812.6,-0.0158419,0.0500234,0.993037,-33780.8
-35803.7,0.957064,0.596932,3,7,0,35806.6,-0.0180122,0.0546703,1.00205,-33779.3
-35803,1,0.596932,2,3,0,35803.9,-0.0162353,0.0551675,0.998649,-33779.3
-35803.7,0.86961,0.596932,3,7,0,35804.6,-0.0215031,0.0504676,0.999647,-33780.1
-35803.4,0.919987,0.596932,3,7,0,35804.9,-0.0162774,0.0561664,0.997252,-33779.6
-35803.6,0.996632,0.596932,3,7,0,35804,-0.0147039,0.0485976,1.00011,-33779
-35804.5,0.879655,0.596932,2,3,0,35805.2,-0.0183952,0.0481255,1.00252,-33779.5
-35805.7,0.935808,0.596932,2,3,0,35806.7,-0.0168966,0.0452163,0.995005,-33780.7
-35803.4,1,0.596932,2,3,0,35806.1,-0.0153357,0.0506265,0.996295,-33779.6
-35803.8,0.91799,0.596932,1,1,0,35803.8,-0.015522,0.0510843,0.995275,-33779.9
-35804.8,0.947828,0.596932,3,7,0,35805.4,-0.0227918,0.0524658,1.00216,-33780.3
-35804.1,0.869893,0.596932,3,7,0,35807.9,-0.0161203,0.0584948,0.998942,-33779.6
-35804.2,0.992664,0.596932,3,7,0,35804.5,-0.0150043,0.0585985,0.998842,-33779.5
-35803.6,0.999903,0.596932,3,7,0,35804.3,-0.0169666,0.0572785,0.998764,-33779.6
-35803.1,0.706603,0.596932,2,3,0,35806.8,-0.0194333,0.0524601,0.997366,-33779.9
-35803.2,0.898017,0.596932,2,3,0,35804.3,-0.0187514,0.0539204,1.00077,-33779.4
