# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 00:11:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/yhy3dvf7.json
# init = 2 (Default)
# random
#   seed = 79905
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-den_BOW_j.h-nonsems/hreg-20250511191104_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.427258
# Diagonal elements of inverse mass matrix:
# 2.35887e-05, 1.67605e-05, 0.000109887, 0.000110292, 0.000108324, 0.000128849, 0.00011919, 0.000117449, 0.000189032, 0.000187505, 0.000188718, 0.00013206, 0.000120298, 0.000134494, 0.000120246, 0.000122248, 8.53346e-05, 0.000152463, 0.000147374, 0.000135561, 0.000220897, 0.000110331, 8.65594e-05, 0.000139906, 0.000158817, 0.000133537, 0.000160644, 0.000131761, 0.000132048, 0.0021883, 0.00128, 0.000505237, 0.0770822, 0.0915501, 0.0921068
-33583.6,0.981471,0.427258,3,7,0,33607.7,-0.0110181,0.96855,0.148015,-0.047367,0.27028,0.138528,0.306485,0.156805,0.0534343,0.069855,0.263941,0.16117,-0.0220844,0.091998,0.060431,0.0257175,0.180287,0.138235,0.133415,0.148445,-0.061398,-0.0448005,-0.103048,-0.122051,-0.0153444,-0.0256546,-0.0547623,-0.0686947,-0.00343411,0.0549527,0.119206,-0.0609927,0.169984,0.0613287,0.0624483,-34449
-33584,0.837249,0.427258,3,7,0,33601.3,-0.0140665,0.964842,0.136547,-0.0515037,0.256907,0.124544,0.309879,0.159889,0.0648487,0.078301,0.263352,0.177799,-0.0293654,0.0901576,0.0515513,0.0169591,0.183642,0.138756,0.162921,0.138525,-0.0539134,-0.0505106,-0.089168,-0.136738,-0.0162391,-0.01861,-0.0562156,-0.0736602,0.0112287,0.00431335,0.109492,-0.0647072,0.180268,0.0783826,0.0332515,-34463.8
-33580.1,0.953583,0.427258,3,15,0,33596.5,-0.00673333,0.970903,0.147198,-0.028765,0.243727,0.123548,0.299331,0.16664,0.068414,0.0668155,0.242059,0.171915,-0.0343491,0.122951,0.102122,0.00348047,0.153957,0.123892,0.132503,0.163497,-0.0703311,-0.0524972,-0.0956042,-0.140014,-0.000318226,-0.0124763,-0.0341817,-0.0836306,0.0125276,0.183749,0.095142,-0.0586691,0.150914,0.0693866,0.0719966,-34425.1
-33587.3,0.881351,0.427258,3,7,0,33594.5,-0.00897593,0.96479,0.136578,-0.0310483,0.249439,0.121714,0.294312,0.166308,0.0686767,0.0666022,0.247307,0.171887,-0.03781,0.12777,0.110716,0.00508286,0.159401,0.138897,0.140141,0.16435,-0.0761785,-0.0484468,-0.0939489,-0.130085,-0.0052968,-0.00998581,-0.0242598,-0.0902891,0.013196,0.254336,0.13421,-0.0537391,0.170401,0.0685106,0.065634,-34455.3
-33587.5,0.762321,0.427258,3,7,0,33609.7,-0.00970704,0.971631,0.129989,-0.0429378,0.237105,0.131631,0.328694,0.161884,0.0711085,0.0828465,0.242113,0.162531,-0.0146744,0.0813513,0.0621295,0.00657548,0.172568,0.116723,0.155416,0.157924,-0.0436806,-0.0582788,-0.0955917,-0.132895,-0.00108071,-0.0261389,-0.0574324,-0.066557,0.0278191,0.188999,0.0716549,-0.0367301,0.16443,0.0938419,0.0436809,-34417.2
-33581.2,0.940849,0.427258,3,7,0,33601.8,-0.0105012,0.967135,0.138945,-0.0304044,0.274806,0.130667,0.324092,0.154489,0.0441263,0.0636758,0.252287,0.166764,-0.0409299,0.112727,0.069635,0.000869765,0.172706,0.122604,0.145107,0.170365,-0.069342,-0.0626234,-0.0902244,-0.12405,-0.0101039,-0.0154606,-0.0616596,-0.0810193,0.00613212,0.133404,0.0817906,-0.0690453,0.113568,0.0864506,0.0417618,-34471.3
-33583,0.789004,0.427258,3,7,0,33598.8,-0.00890054,0.963123,0.145113,-0.036034,0.259555,0.135678,0.295307,0.176455,0.0918947,0.0641569,0.249771,0.180832,-0.043837,0.10432,0.0914535,0.0160907,0.161499,0.131788,0.126524,0.165276,-0.0623577,-0.0678187,-0.0993659,-0.131883,0.00172108,-0.0292317,-0.0590385,-0.0811342,0.0163732,0.163161,0.123811,-0.0771173,0.0926097,0.0791326,0.0539253,-34477.7
