# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 17:16:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/gme3tjtr.json
# init = 2 (Default)
# random
#   seed = 67209
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/asym_BOW/reg-20250511121607_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.564096
# Diagonal elements of inverse mass matrix:
# 2.50812e-05, 2.28276e-05, 1.66978e-05
-35597.1,1,0.564096,3,7,0,35597.2,-0.0183839,0.0935687,0.9948,-34017.4
-35597.9,0.916045,0.564096,2,3,0,35598.2,-0.0139395,0.0940172,1.00011,-34017.2
-35597.2,0.997785,0.564096,3,7,0,35598.3,-0.0132619,0.0950861,0.997094,-34017.5
-35597.8,0.903897,0.564096,3,7,0,35598.9,-0.0214063,0.0914716,0.996311,-34017.1
-35597.8,0.714837,0.564096,2,7,0,35601.1,-0.0214063,0.0914716,0.996311,-34017.1
-35597.2,0.897128,0.564096,2,3,0,35599.5,-0.0151606,0.0876035,0.995744,-34017.7
-35597.1,0.984562,0.564096,3,7,0,35597.9,-0.0126807,0.0894503,0.995662,-34017.9
-35597.3,0.969751,0.564096,3,7,0,35597.9,-0.0143145,0.0962639,0.995394,-34017.7
-35598.3,0.893016,0.564096,2,3,0,35599.1,-0.0201442,0.08669,0.996087,-34017.5
-35597.3,0.994775,0.564096,2,3,0,35598.7,-0.017184,0.0904723,0.998931,-34016.9
-35596.6,1,0.564096,2,3,0,35597.2,-0.0147674,0.0921155,0.996532,-34017.3
-35598.4,0.718918,0.564096,3,7,0,35600.3,-0.0128224,0.0854445,0.997454,-34018.1
-35598.1,0.935908,0.564096,2,3,0,35599.7,-0.015334,0.0867623,0.9992,-34017.4
