# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 17:16:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/gme3tjtr.json
# init = 2 (Default)
# random
#   seed = 67209
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/asym_BOW/reg-20250511121607_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.543244
# Diagonal elements of inverse mass matrix:
# 2.25056e-05, 2.30898e-05, 1.71153e-05
-35597.2,1,0.543244,2,3,0,35598.9,-0.0190323,0.0945481,0.996218,-34017.1
-35596.9,0.979511,0.543244,2,7,0,35597.8,-0.0133683,0.094196,0.996184,-34017.6
-35596.7,0.894724,0.543244,1,3,0,35598.5,-0.0177987,0.0912999,0.99566,-34017.2
-35598,0.888767,0.543244,2,3,0,35598.3,-0.01179,0.0966599,0.994962,-34018.3
-35601.7,0.797408,0.543244,2,3,0,35602.3,-0.0211517,0.0813478,0.995977,-34018.6
-35598.4,0.972745,0.543244,2,3,0,35602.4,-0.0196365,0.0865441,0.994244,-34017.9
-35600.4,0.860871,0.543244,2,7,0,35601.7,-0.0140636,0.0817707,0.995651,-34019
-35597,1,0.543244,2,3,0,35600.2,-0.0156604,0.0898274,0.998207,-34017.1
-35599.4,0.787753,0.543244,2,7,0,35599.6,-0.0133253,0.0919785,0.990165,-34019.5
-35597.5,1,0.543244,2,3,0,35599.6,-0.0174746,0.0894098,0.999036,-34016.9
-35597.2,1,0.543244,3,7,0,35597.6,-0.0141801,0.0942339,0.994028,-34018
-35597.9,0.863559,0.543244,3,7,0,35599.4,-0.016093,0.0882992,0.999732,-34017.1
-35597.2,0.994921,0.543244,2,7,0,35598.5,-0.0195745,0.0933508,0.996777,-34017
-35597.8,0.969823,0.543244,2,3,0,35597.9,-0.0213446,0.093131,0.995999,-34017.1
