# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:06:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/ygqjm_1o.json
# init = 2 (Default)
# random
#   seed = 21522
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/den_BOW.nonsems/multireg-20250511180622_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.586754
# Diagonal elements of inverse mass matrix:
# 2.34063e-05, 2.37898e-05, 2.22084e-05, 2.45442e-05, 1.62561e-05
-34154,0.998544,0.586754,3,7,0,34155.4,-0.0124574,0.0909492,0.156268,0.126116,0.97525,0.0719352,0.158747,0.127985,-33293
-34152.4,1,0.586754,2,3,0,34154,-0.0136906,0.086719,0.160591,0.132796,0.975014,0.0669581,0.162606,0.134763,-33292.5
-34153.6,0.883189,0.586754,2,3,0,34153.9,-0.0130011,0.0850745,0.158951,0.136228,0.975761,0.0651554,0.160146,0.138246,-33293.3
-34154.1,0.788239,0.586754,3,7,0,34157.4,-0.0185777,0.0832756,0.156511,0.133997,0.976384,0.0636744,0.15771,0.135982,-33293.5
-34153.2,0.98574,0.586754,3,7,0,34155,-0.0155416,0.0915211,0.159406,0.131209,0.977535,0.0719353,0.161507,0.133153,-33293.5
-34153.5,0.900622,0.586754,3,7,0,34155.1,-0.0106271,0.0884231,0.158449,0.129281,0.972635,0.0690491,0.160727,0.131197,-33292.8
-34154.9,0.92428,0.586754,2,3,0,34155.2,-0.0103783,0.0868371,0.156382,0.127341,0.971257,0.0677363,0.158673,0.129228,-33293
-34156.3,0.906236,0.586754,3,7,0,34157.8,-0.0135754,0.0825528,0.156665,0.122913,0.972355,0.0637835,0.159739,0.124734,-33291.6
-34160,0.737085,0.586754,2,3,0,34163.1,-0.0102432,0.0850612,0.149457,0.139346,0.977242,0.0654645,0.1487,0.141411,-33297.1
-34154.7,1,0.586754,3,7,0,34160.6,-0.0148221,0.0926853,0.164332,0.127238,0.976282,0.0731068,0.167839,0.129124,-33292.7
-34153.2,0.763441,0.586754,2,3,0,34158.1,-0.0162657,0.0879553,0.159267,0.130763,0.971716,0.0684223,0.161422,0.1327,-33293.8
-34154.8,0.856225,0.586754,2,3,0,34155.6,-0.0103463,0.0844193,0.161254,0.127791,0.979193,0.0650053,0.164204,0.129685,-33290.1
-34155.9,0.868802,0.586754,3,7,0,34158.3,-0.0182256,0.0878821,0.161739,0.138692,0.972423,0.0676039,0.162941,0.140747,-33296.3
-34155.2,0.965005,0.586754,3,7,0,34158.8,-0.00801787,0.0859258,0.164882,0.132978,0.974999,0.0659012,0.167512,0.134948,-33291.8
