# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:06:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/ygqjm_1o.json
# init = 2 (Default)
# random
#   seed = 21522
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/den_BOW.nonsems/multireg-20250511180622_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.544295
# Diagonal elements of inverse mass matrix:
# 2.25438e-05, 2.27878e-05, 2.12377e-05, 2.1245e-05, 1.6444e-05
-34156.4,0.924901,0.544295,3,7,0,34158.6,-0.0222996,0.0852989,0.160686,0.124809,0.972812,0.0661412,0.164048,0.126659,-33293.1
-34157.8,0.902685,0.544295,3,7,0,34161.8,-0.00791768,0.0883746,0.158441,0.139528,0.978815,0.0682256,0.159007,0.141596,-33295.1
-34155.7,0.968714,0.544295,3,7,0,34161.3,-0.0115127,0.0904109,0.165732,0.125164,0.976665,0.070914,0.169796,0.127019,-33291.2
-34156.1,0.850137,0.544295,3,7,0,34159.6,-0.0183271,0.0842976,0.154515,0.136806,0.971977,0.064598,0.154945,0.138833,-33296.3
-34156.6,0.961044,0.544295,3,7,0,34159.9,-0.0120621,0.0940834,0.162084,0.125062,0.978946,0.0747975,0.165615,0.126915,-33292.6
-34152.6,1,0.544295,2,3,0,34156.5,-0.013728,0.0896844,0.157029,0.131076,0.975701,0.0702541,0.158794,0.133018,-33293.3
-34152.6,0.989959,0.544295,2,3,0,34153,-0.0116555,0.0884981,0.158776,0.13049,0.975932,0.069013,0.160902,0.132424,-33292.3
-34153.1,0.849806,0.544295,2,3,0,34154.5,-0.0126838,0.0878251,0.161493,0.12789,0.973185,0.0683791,0.164463,0.129785,-33291.9
-34153.8,0.830817,0.544295,3,7,0,34156.5,-0.0165824,0.0871074,0.156919,0.136346,0.976502,0.0672926,0.157788,0.138366,-33294.6
-34152.9,0.981946,0.544295,3,7,0,34154.9,-0.0140957,0.0890894,0.158342,0.1296,0.972495,0.0696954,0.160552,0.13152,-33293.4
-34153.6,0.822237,0.544295,2,7,0,34155.9,-0.0200684,0.0874123,0.157588,0.133248,0.975366,0.0677917,0.159074,0.135222,-33294.4
-34153.8,0.993301,0.544295,3,7,0,34154.4,-0.0105024,0.0859335,0.161607,0.127627,0.973099,0.0665065,0.164638,0.129518,-33291.3
-34154.2,0.910943,0.544295,3,7,0,34155.9,-0.0147366,0.0900748,0.156019,0.127547,0.971628,0.0709698,0.158221,0.129437,-33294.3
-34156.2,0.773256,0.544295,2,3,0,34158.2,-0.00931247,0.0895776,0.154757,0.128362,0.970598,0.0704866,0.156634,0.130264,-33294.7
-34158.6,0.94169,0.544295,3,7,0,34160.6,-0.0131867,0.0839656,0.166329,0.138184,0.98049,0.0634679,0.168308,0.140232,-33293
-34155.6,0.958487,0.544295,2,3,0,34162.1,-0.0204547,0.0846904,0.161521,0.12707,0.971345,0.0653144,0.164632,0.128953,-33293.1
-34152.7,1,0.544295,3,7,0,34155.6,-0.0169776,0.0899843,0.159132,0.129808,0.974705,0.0705254,0.161425,0.131732,-33293.4
-34153.1,0.858771,0.544295,2,3,0,34154.5,-0.0109342,0.0883805,0.156996,0.130151,0.973953,0.0690261,0.158911,0.13208,-33292.9
-34153.1,0.541697,0.544295,2,3,0,34160.5,-0.0109342,0.0883805,0.156996,0.130151,0.973953,0.0690261,0.158911,0.13208,-33292.9
-34153.1,0.988056,0.544295,3,7,0,34154,-0.0174896,0.084402,0.161693,0.130809,0.974292,0.0647338,0.164206,0.132748,-33292.1
-34154.7,0.801355,0.544295,2,3,0,34156.3,-0.00943207,0.08766,0.163748,0.127003,0.977393,0.068149,0.167205,0.128885,-33290.6
-34153.9,0.996628,0.544295,3,7,0,34156.3,-0.0167854,0.0821324,0.16077,0.13333,0.976935,0.0623346,0.162722,0.135305,-33292
-34153.3,0.855412,0.544295,2,7,0,34156.6,-0.0148066,0.0842291,0.157542,0.130802,0.972296,0.0648061,0.15943,0.132741,-33292.9
-34153.4,0.993888,0.544295,3,7,0,34154,-0.0165238,0.0847271,0.155471,0.131094,0.973112,0.0654023,0.156999,0.133036,-33293.5
-34155.2,0.852505,0.544295,2,7,0,34156.7,-0.0128655,0.0958134,0.159047,0.131779,0.973716,0.0761924,0.160999,0.133731,-33295.8
-34156.1,0.956641,0.544295,3,7,0,34158.2,-0.0159121,0.0783215,0.161184,0.130555,0.97827,0.0587212,0.163661,0.132489,-33290.6
-34154.5,0.946138,0.544295,2,3,0,34157.9,-0.0137781,0.0880184,0.154009,0.130928,0.971366,0.0687821,0.155344,0.132868,-33294.9
-34154.1,0.928684,0.544295,2,3,0,34156.3,-0.015815,0.0923961,0.158021,0.130516,0.971933,0.0729416,0.160029,0.13245,-33295.2
-34153.9,0.935829,0.544295,2,3,0,34155.7,-0.0191538,0.0897109,0.159645,0.128409,0.97253,0.0703286,0.162249,0.130311,-33294.1
-34153.8,0.991729,0.544295,3,7,0,34155,-0.0154336,0.0899861,0.159407,0.127735,0.978988,0.0706679,0.162088,0.129628,-33292.2
-34154.1,0.978375,0.544295,3,7,0,34155.2,-0.0145152,0.0899915,0.163135,0.127915,0.978724,0.0704404,0.166347,0.12981,-33291.7
-34154.1,0.996336,0.544295,3,7,0,34155.7,-0.0164497,0.0940237,0.159279,0.128823,0.974429,0.0746184,0.161759,0.130732,-33294.6
-34155,0.924999,0.544295,2,7,0,34156.1,-0.0148883,0.0951713,0.157298,0.129793,0.977513,0.0758055,0.159318,0.131716,-33294.9
-34155,0.944827,0.544295,3,7,0,34157.7,-0.0105339,0.0857641,0.159095,0.125804,0.979358,0.0666233,0.162052,0.127668,-33290.5
-34153.7,1,0.544295,2,3,0,34155.7,-0.013569,0.0885581,0.158328,0.132367,0.971119,0.0689571,0.160073,0.134329,-33294.4
