# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 05:02:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/jrpuxl0i.json
# init = 2 (Default)
# random
#   seed = 83845
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_Word2Vec_j/hreg-20250421000254_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.613136
# Diagonal elements of inverse mass matrix:
# 2.1493e-05, 1.70323e-05, 0.000110274, 0.00011316, 0.00018065, 0.000136978, 0.000112779, 0.000147081, 0.000119717, 0.000157405, 0.000118879, 0.000504556, 0.0787684
-35466.3,0.457047,0.613136,3,7,0,35478.2,-0.0110921,0.994538,0.0202345,0.0549307,-0.0915385,-0.010946,-0.0148106,-0.0508366,-0.0452467,0.0350778,-0.106206,-0.02325,0.0910007,-33667.5
-35466.7,0.799564,0.613136,3,7,0,35471.5,-0.00912699,0.998975,0.00309142,0.0333664,-0.102382,0.00817941,-0.0329851,-0.0488515,-0.0498096,0.0376575,-0.120057,0.00521869,0.0910392,-33671.8
-35469,0.884406,0.613136,3,7,0,35472.5,-0.0130409,0.990715,0.00644459,0.046985,-0.0852081,0.00253598,-0.0169564,-0.0237771,-0.0519108,0.0525541,-0.121427,-0.0213803,0.0893423,-33669
-35467.6,0.985245,0.613136,3,7,0,35473.4,-0.0110107,0.994016,0.00155433,0.0235486,-0.102293,0.0153711,-0.0143844,-0.0363627,-0.0632247,0.0457093,-0.121434,-0.012864,0.0904915,-33672.6
-35465.4,1,0.613136,3,7,0,35469.8,-0.00949396,0.995056,0.0052606,0.0437388,-0.109092,-0.0175401,-0.0233789,-0.0483204,-0.0384665,0.0224098,-0.105826,-0.0486845,0.0434358,-33666.8
-35471.3,0.600876,0.613136,3,7,0,35476.1,-0.0115821,0.998805,0.00584378,0.0307047,-0.106403,-0.00049889,-0.0274106,-0.0545439,-0.0851618,0.0208057,-0.10479,-0.0476374,0.06226,-33676
-35469.2,0.851598,0.613136,3,7,0,35481.6,-0.0107195,0.995029,0.00793551,0.0363555,-0.0894391,-0.00407088,-0.0135757,-0.0395981,-0.0123593,0.0527231,-0.123583,-0.0163429,0.0600388,-33665.2
-35466.2,1,0.613136,3,7,0,35473.2,-0.0119713,0.994218,0.00288564,0.0325397,-0.100011,0.00560915,-0.0308277,-0.0591491,-0.0624608,0.0556081,-0.120944,-0.0029663,0.0698091,-33675.5
-35466.3,0.924867,0.613136,3,7,0,35471.4,-0.0106535,0.994529,0.00557967,0.0274977,-0.0822216,-0.00319933,-0.0349755,-0.0637619,-0.0566932,0.0547054,-0.111601,-0.00424298,0.0608062,-33669.8
-35471.3,0.520414,0.613136,3,7,0,35477.5,-0.0205898,0.992729,0.0113662,0.0354032,-0.106089,-0.0184982,-0.0117324,-0.0402123,-0.0357176,0.0100635,-0.125999,-0.0217398,0.0706027,-33670.4
-35474.4,0.970241,0.613136,3,7,0,35480.9,-0.00148565,0.996699,0.0198008,0.0407573,-0.0894981,0.0130337,-0.0153995,-0.0739411,-0.046283,0.04515,-0.124574,-0.0978853,0.0814936,-33676.6
-35470.8,0.995256,0.613136,3,7,0,35480.7,-0.00227235,0.996832,-0.0100658,0.0390462,-0.113426,-0.0115149,-0.015708,-0.0262054,-0.0434737,0.0317625,-0.0973854,-0.00464851,0.0638342,-33665.5
