# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 05:02:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/jrpuxl0i.json
# init = 2 (Default)
# random
#   seed = 83845
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_Word2Vec_j/hreg-20250421000254_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.570361
# Diagonal elements of inverse mass matrix:
# 2.23939e-05, 1.64622e-05, 0.00011424, 0.000154259, 0.000205446, 0.000136982, 0.00011248, 0.000129608, 0.000113863, 0.000133312, 0.000134904, 0.000426818, 0.0752603
-35465,0.917638,0.570361,3,7,0,35470.1,-0.0132572,0.994123,0.00763344,0.0326914,-0.0988203,-0.00551444,-0.0105411,-0.0639427,-0.0466182,0.0554656,-0.117022,-0.0530567,0.0660677,-33671.6
-35472.5,0.544576,0.570361,3,7,0,35477.4,-0.0097767,0.997174,0.00105505,0.0362705,-0.113669,-0.022781,-0.00368866,-0.0245643,-0.0186978,0.036771,-0.120808,-0.0198192,0.0722318,-33666.8
-35468.4,0.979604,0.570361,3,7,0,35479.1,-0.0119081,0.991447,0.00677285,0.0243229,-0.0849913,0.00905193,-0.0481231,-0.0497424,-0.0578853,0.0441532,-0.108672,-0.0334689,0.0463906,-33668.7
-35463.9,0.985336,0.570361,2,7,0,35471.2,-0.00874318,0.997104,0.0138725,0.0325441,-0.0990413,-0.00626919,-0.0287599,-0.0462234,-0.0409469,0.0391658,-0.105741,-0.0110342,0.0759075,-33665.1
-35464.4,0.822622,0.570361,3,7,0,35468.7,-0.0128303,0.994636,0.00774117,0.0318427,-0.0956969,-0.00455908,-0.010267,-0.0628851,-0.0504418,0.029134,-0.130842,-0.0274951,0.058647,-33674.2
-35468.7,0.754554,0.570361,3,7,0,35472.8,-0.00522655,0.992555,0.0170194,0.0433853,-0.0807475,0.00238723,-0.0147741,-0.0386051,-0.0513261,0.0450695,-0.132791,0.00198254,0.0923811,-33672.3
-35469.8,0.883702,0.570361,3,7,0,35476.7,-0.0159895,0.998915,0.0128395,0.0233903,-0.110219,-0.0113663,-0.027035,-0.076551,-0.0466596,0.045562,-0.107515,-0.0413841,0.0906093,-33672.7
-35468.4,0.947085,0.570361,3,7,0,35474.9,-0.000788602,0.989508,0.010338,0.028349,-0.103698,-0.00990904,-0.0261571,-0.0538742,-0.0371481,0.0336812,-0.123047,-0.0406482,0.0604546,-33671.5
