# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:35:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/fgrtus0q.json
# init = 2 (Default)
# random
#   seed = 89426
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_GPT2.nonsems/multireg-20250511153539_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.615093
# Diagonal elements of inverse mass matrix:
# 2.54311e-05, 2.35855e-05, 2.35911e-05, 2.22788e-05, 1.62207e-05
-34826,0.842815,0.615093,3,7,0,34831.1,-0.0133679,0.142018,0.127539,0.105789,0.98143,0.127852,0.106696,0.107127,-33408
-34825.8,1,0.615093,3,7,0,34827.8,-0.0126119,0.128631,0.129463,0.114614,0.983002,0.113407,0.107523,0.116064,-33405.6
-34823.9,0.976175,0.615093,2,7,0,34826.6,-0.0113365,0.132386,0.129504,0.108611,0.985811,0.117865,0.108211,0.109984,-33407.3
-34823.7,0.973506,0.615093,2,7,0,34825,-0.0129539,0.135183,0.134393,0.109349,0.980448,0.120507,0.11266,0.110732,-33400.6
-34823.7,0.413505,0.615093,2,3,0,34829.8,-0.0129539,0.135183,0.134393,0.109349,0.980448,0.120507,0.11266,0.110732,-33400.6
-34824.2,0.949275,0.615093,2,3,0,34824.5,-0.0135772,0.136945,0.128462,0.10851,0.986506,0.122448,0.107256,0.109883,-33408.6
-34825.9,0.764813,0.615093,2,3,0,34827.7,-0.00687748,0.1374,0.132117,0.109025,0.987656,0.122793,0.110586,0.110404,-33406.6
-34826.1,0.99757,0.615093,2,3,0,34826.9,-0.00565281,0.13831,0.130385,0.107721,0.986329,0.12388,0.109124,0.109083,-33407.6
-34823.7,0.957895,0.615093,2,3,0,34826.9,-0.00911765,0.134037,0.13191,0.106732,0.983708,0.119702,0.110643,0.108082,-33404.5
-34825.5,0.840914,0.615093,2,7,0,34826,-0.0168386,0.139209,0.126399,0.108691,0.981126,0.124719,0.105325,0.110066,-33408.2
-34824.5,1,0.615093,2,3,0,34826.4,-0.0118448,0.133535,0.13677,0.110584,0.98575,0.118682,0.114728,0.111982,-33401.4
-34824.3,0.988223,0.615093,3,7,0,34825.5,-0.0125286,0.134293,0.137317,0.111013,0.984599,0.119382,0.115188,0.112417,-33400.2
-34826.4,0.534799,0.615093,2,3,0,34828.8,-0.0101113,0.131321,0.136198,0.108164,0.978253,0.11676,0.114461,0.109532,-33399
-34826.3,0.979547,0.615093,2,7,0,34828.2,-0.0141069,0.128573,0.137701,0.108942,0.98081,0.1139,0.115768,0.11032,-33399.1
-34824.8,0.960238,0.615093,2,3,0,34827.9,-0.0092843,0.130869,0.130862,0.11319,0.982535,0.115792,0.108973,0.114622,-33404.1
-34823.9,0.944735,0.615093,2,3,0,34825.8,-0.0132377,0.131327,0.132219,0.1108,0.981188,0.116512,0.110489,0.112202,-33402.5
-34825.1,0.590316,0.615093,2,3,0,34827.9,-0.0120693,0.133224,0.129206,0.109297,0.988208,0.118625,0.10786,0.110679,-33409
-34824.2,0.955041,0.615093,3,7,0,34826.6,-0.0153356,0.135654,0.134015,0.109145,0.979751,0.121008,0.112332,0.110525,-33400.8
-34826.4,0.678142,0.615093,2,3,0,34828.9,-0.0157979,0.133511,0.140244,0.10535,0.983725,0.119223,0.118513,0.106682,-33399.2
-34826.1,0.997996,0.615093,2,3,0,34828,-0.01644,0.133229,0.13791,0.108069,0.987327,0.118655,0.116057,0.109436,-33402.3
-34827.4,0.934981,0.615093,2,3,0,34828.8,-0.0106153,0.13364,0.122678,0.108707,0.979535,0.1192,0.101877,0.110082,-33410.8
-34826.6,0.948902,0.615093,2,3,0,34830.7,-0.0124851,0.141161,0.129575,0.101509,0.983219,0.127469,0.109045,0.102793,-33408.1
