# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:35:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/fgrtus0q.json
# init = 2 (Default)
# random
#   seed = 89426
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_GPT2.nonsems/multireg-20250511153539_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.600511
# Diagonal elements of inverse mass matrix:
# 2.21412e-05, 2.2392e-05, 2.2243e-05, 2.24952e-05, 1.60696e-05
-34824.8,1,0.600511,2,3,0,34828.6,-0.0177045,0.135945,0.136606,0.106729,0.983766,0.121546,0.114994,0.108079,-33401.4
-34825.8,0.873334,0.600511,2,3,0,34827.5,-0.0112634,0.140659,0.137137,0.11052,0.985923,0.125807,0.115075,0.111918,-33401.6
-34827.7,0.867663,0.600511,3,7,0,34830,-0.0208144,0.13889,0.134685,0.115647,0.984593,0.123472,0.112248,0.11711,-33403
-34826,1,0.600511,2,3,0,34829.1,-0.01686,0.140329,0.131232,0.115248,0.981803,0.125005,0.109093,0.116705,-33403.8
-34825.1,0.961128,0.600511,2,3,0,34827.8,-0.0127117,0.141625,0.13519,0.110384,0.984899,0.126816,0.113286,0.11178,-33402.5
-34825.4,0.98991,0.600511,3,7,0,34827,-0.0127322,0.132283,0.126847,0.103825,0.985133,0.118358,0.106267,0.105138,-33410.4
-34826,0.975006,0.600511,2,3,0,34826.9,-0.0126779,0.132359,0.123762,0.105778,0.983383,0.118248,0.103198,0.107116,-33411.9
-34827.4,0.846302,0.600511,3,7,0,34830.1,-0.00901282,0.130909,0.127267,0.116089,0.986274,0.115541,0.105328,0.117557,-33409.1
-34826.5,0.993421,0.600511,3,7,0,34830.7,-0.00896299,0.139504,0.134878,0.102926,0.980594,0.125573,0.113805,0.104228,-33402.2
-34825,0.966371,0.600511,2,3,0,34828.2,-0.0137013,0.133525,0.131741,0.11605,0.984993,0.118101,0.109478,0.117518,-33404.3
-34822.9,0.779495,0.600511,2,3,0,34827.7,-0.0136439,0.134631,0.132252,0.108125,0.98331,0.120128,0.110809,0.109492,-33403.7
-34827,0.671785,0.600511,2,3,0,34827,-0.014025,0.12893,0.123486,0.109647,0.983927,0.11437,0.102524,0.111034,-33412.1
-34825.7,1,0.600511,2,3,0,34827.7,-0.0161119,0.131002,0.125142,0.106836,0.98275,0.116748,0.104362,0.108187,-33410.3
-34826.8,0.862427,0.600511,2,3,0,34829.3,-0.0137618,0.140937,0.125673,0.103768,0.981911,0.127034,0.105186,0.10508,-33410.3
-34826.3,0.896871,0.600511,3,7,0,34830.5,-0.00812627,0.134698,0.125888,0.103773,0.984677,0.120792,0.105385,0.105086,-33411.1
-34824.1,1,0.600511,2,3,0,34827,-0.0130034,0.130768,0.135378,0.108611,0.982971,0.116166,0.113652,0.109985,-33401.3
-34825.4,0.843485,0.600511,3,7,0,34827,-0.0188422,0.139035,0.128401,0.111549,0.983355,0.124183,0.106871,0.11296,-33407.2
