# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:35:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/fgrtus0q.json
# init = 2 (Default)
# random
#   seed = 89426
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_GPT2.nonsems/multireg-20250511153539_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.538609
# Diagonal elements of inverse mass matrix:
# 2.03451e-05, 2.25736e-05, 2.58463e-05, 2.41912e-05, 1.6227e-05
-34829.4,1,0.538609,2,3,0,34830.9,-0.0191945,0.129562,0.128476,0.0998982,0.985791,0.116075,0.108202,0.101162,-33411.5
-34824.4,0.9531,0.538609,2,3,0,34831.5,-0.0128354,0.137851,0.133298,0.108956,0.979305,0.123235,0.111688,0.110334,-33401.2
-34825.4,0.975522,0.538609,3,7,0,34826,-0.0152211,0.132813,0.127938,0.10538,0.987152,0.118691,0.10711,0.106712,-33410.3
-34825.1,0.993448,0.538609,3,7,0,34827.1,-0.00997857,0.135826,0.133473,0.114312,0.980079,0.120581,0.11127,0.115758,-33400.7
-34825.6,0.919681,0.538609,2,7,0,34827.9,-0.0187732,0.135745,0.133658,0.113897,0.980805,0.120546,0.111487,0.115337,-33401.4
-34826.1,0.854231,0.538609,3,7,0,34829.7,-0.00706411,0.132159,0.130471,0.104343,0.986182,0.118124,0.109569,0.105663,-33408
-34825.9,0.954452,0.538609,3,7,0,34828.2,-0.0189456,0.137572,0.132879,0.114572,0.981414,0.122304,0.110692,0.116021,-33402.4
-34825.7,0.96667,0.538609,3,7,0,34827.9,-0.00900215,0.1326,0.130437,0.103281,0.986168,0.11869,0.109652,0.104587,-33408.1
-34825.2,0.99382,0.538609,3,7,0,34827.7,-0.0201124,0.133332,0.131295,0.109622,0.981188,0.118667,0.10976,0.111009,-33404.1
-34825.5,0.993489,0.538609,3,7,0,34826.6,-0.00605402,0.137631,0.132616,0.108753,0.986045,0.123049,0.111079,0.110128,-33405.3
-34825.1,0.917736,0.538609,3,7,0,34828,-0.011543,0.133293,0.136183,0.110062,0.987466,0.118509,0.114241,0.111454,-33403
-34824.5,1,0.538609,2,7,0,34825.7,-0.010595,0.138044,0.129184,0.109976,0.980042,0.123366,0.107766,0.111367,-33404.7
-34824.9,0.908963,0.538609,3,7,0,34827.4,-0.0174285,0.139629,0.13389,0.111369,0.985004,0.124723,0.111975,0.112777,-33403.5
-34826.5,0.930506,0.538609,2,3,0,34826.8,-0.0183957,0.142034,0.133661,0.109975,0.986151,0.127293,0.111914,0.111366,-33405
-34825.2,0.93143,0.538609,3,7,0,34829.4,-0.00981884,0.139382,0.129495,0.11408,0.984751,0.124218,0.10761,0.115523,-33406.3
-34825.2,0.845509,0.538609,3,7,0,34829.7,-0.018981,0.13267,0.133849,0.105102,0.982373,0.118499,0.112616,0.106431,-33403.4
-34825.4,0.911782,0.538609,3,7,0,34827.3,-0.0143257,0.133888,0.135602,0.103591,0.980136,0.119871,0.114403,0.104901,-33401
-34824.3,0.99395,0.538609,2,7,0,34826.6,-0.0117487,0.13459,0.13372,0.112274,0.986652,0.119581,0.11172,0.113694,-33403.9
-34824.8,0.971418,0.538609,3,7,0,34825.9,-0.00937615,0.136511,0.1363,0.105686,0.981797,0.122238,0.114823,0.107023,-33400.6
-34824.3,0.951916,0.538609,3,7,0,34826.6,-0.0159215,0.13483,0.12777,0.112653,0.984007,0.119858,0.106167,0.114078,-33407.4
-34824.3,0.938582,0.538609,3,7,0,34826.5,-0.0123517,0.136173,0.135559,0.10454,0.982305,0.122045,0.114261,0.105862,-33401.6
-34824.8,0.940978,0.538609,3,7,0,34826.3,-0.01165,0.133487,0.127905,0.114273,0.984828,0.118324,0.106116,0.115718,-33407.5
-34825.2,0.97596,0.538609,3,7,0,34826.4,-0.01521,0.136354,0.13277,0.101724,0.983545,0.122593,0.111982,0.103011,-33405.3
-34826.2,0.927604,0.538609,3,7,0,34827.6,-0.0097568,0.132313,0.129966,0.115904,0.986595,0.11693,0.107849,0.11737,-33406.8
-34823.5,0.935348,0.538609,2,3,0,34828.1,-0.0125762,0.13308,0.128902,0.109375,0.984823,0.118476,0.107571,0.110758,-33407.1
-34823.5,0.907038,0.538609,3,7,0,34825.5,-0.012529,0.136125,0.134798,0.107674,0.981697,0.121639,0.113216,0.109036,-33401.1
-34823,0.997162,0.538609,2,3,0,34823.6,-0.0132448,0.134358,0.133287,0.108586,0.982428,0.119787,0.111718,0.109959,-33402.4
-34824.9,0.869462,0.538609,2,7,0,34825.1,-0.0141255,0.137718,0.12945,0.103532,0.981168,0.123791,0.108711,0.104841,-33406.3
-34826.2,0.944159,0.538609,3,7,0,34827.6,-0.0184187,0.136703,0.132461,0.115778,0.985907,0.1213,0.110174,0.117242,-33404.8
-34823.9,1,0.538609,2,3,0,34826.6,-0.0156007,0.137666,0.133927,0.108966,0.98098,0.123041,0.11227,0.110344,-33401.5
-34824.9,0.893129,0.538609,2,3,0,34825.9,-0.0161276,0.138474,0.137409,0.110202,0.983579,0.123656,0.115361,0.111596,-33400.1
-34824.4,0.832962,0.538609,3,7,0,34827.8,-0.01106,0.132342,0.126827,0.108125,0.981934,0.117914,0.105783,0.109492,-33407.8
-34824.7,0.990121,0.538609,3,7,0,34825.9,-0.0139151,0.128526,0.13097,0.108563,0.981909,0.11399,0.109574,0.109936,-33404.5
-34823.7,0.933621,0.538609,3,7,0,34826.6,-0.0128512,0.139546,0.132435,0.109146,0.984512,0.12492,0.110868,0.110527,-33404.3
-34825,0.921081,0.538609,3,7,0,34825.7,-0.00764549,0.131491,0.131689,0.111594,0.98141,0.11659,0.109912,0.113005,-33403.1
-34824,1,0.538609,3,7,0,34825.6,-0.00935582,0.131934,0.133079,0.106939,0.984085,0.117559,0.111703,0.108292,-33403.8
-34824,0.979732,0.538609,3,7,0,34824.9,-0.0164346,0.138204,0.130256,0.110965,0.981916,0.123395,0.108653,0.112369,-33404.6
-34826.9,0.713836,0.538609,2,3,0,34828.6,-0.0185513,0.134611,0.125586,0.111758,0.979393,0.119774,0.10424,0.113172,-33408
-34826.9,0.981589,0.538609,3,7,0,34828.5,-0.0155432,0.132373,0.124812,0.111205,0.978818,0.117612,0.103583,0.112612,-33408.3
-34825.4,0.933306,0.538609,2,3,0,34829,-0.0144127,0.13926,0.125624,0.109731,0.981157,0.124659,0.104495,0.111119,-33408.6
-34825.4,0.974395,0.538609,3,7,0,34828.2,-0.0135208,0.129826,0.136818,0.110434,0.985724,0.11499,0.114789,0.111831,-33401.6
-34824.3,0.991768,0.538609,2,7,0,34826.3,-0.0150111,0.130778,0.131024,0.112841,0.982338,0.11574,0.109161,0.114268,-33403.9
-34826.3,0.751833,0.538609,3,7,0,34828.7,-0.0102861,0.137283,0.132553,0.10311,0.978716,0.123363,0.111631,0.104414,-33403.1
-34824.6,0.946247,0.538609,2,3,0,34827.7,-0.0149421,0.132919,0.1325,0.114439,0.98539,0.117673,0.110355,0.115886,-33404.1
-34825.6,0.860375,0.538609,3,7,0,34827.5,-0.0108105,0.135249,0.13171,0.102643,0.986944,0.121396,0.110901,0.103941,-33407.6
-34823.9,0.923405,0.538609,3,7,0,34828.1,-0.0149444,0.136895,0.129964,0.110735,0.980552,0.122118,0.108407,0.112135,-33404.1
-34823.9,0.99609,0.538609,3,7,0,34824.5,-0.0107308,0.133744,0.135021,0.10852,0.985491,0.119157,0.113331,0.109893,-33402.7
-34824.2,0.973823,0.538609,3,7,0,34824.9,-0.0147426,0.137392,0.129465,0.110689,0.980176,0.122626,0.107949,0.112089,-33404.5
-34824.6,0.958156,0.538609,3,7,0,34826.2,-0.00898467,0.136528,0.130121,0.114072,0.983449,0.121357,0.108191,0.115515,-33404.9
-34825.8,0.86754,0.538609,3,7,0,34827.7,-0.0144643,0.133092,0.123825,0.111748,0.984182,0.11828,0.10261,0.113161,-33411.2
-34826.1,0.992916,0.538609,3,7,0,34827.3,-0.0121889,0.137925,0.140072,0.106981,0.981831,0.123449,0.118177,0.108334,-33397.9
-34826.2,0.998239,0.538609,3,7,0,34827.6,-0.0128095,0.131364,0.12343,0.110386,0.984479,0.116718,0.102391,0.111782,-33412
-34824.1,0.99204,0.538609,3,7,0,34826.8,-0.0137661,0.136849,0.136916,0.107718,0.982348,0.12233,0.115174,0.10908,-33400
-34824.1,0.949061,0.538609,3,7,0,34825.5,-0.0125186,0.134906,0.12684,0.110614,0.984874,0.120186,0.105525,0.112013,-33408.7
-34824.3,0.98643,0.538609,3,7,0,34825.4,-0.0131904,0.136062,0.136769,0.106621,0.981456,0.121673,0.115156,0.10797,-33399.9
-34823.7,0.966419,0.538609,3,7,0,34825.9,-0.0117237,0.132402,0.128668,0.110843,0.983242,0.11763,0.107195,0.112245,-33406.3
-34823.9,0.831912,0.538609,3,7,0,34826.9,-0.0116256,0.139203,0.134564,0.107576,0.983019,0.124731,0.113011,0.108936,-33402.1
-34823.9,0.964794,0.538609,3,7,0,34825.4,-0.00960366,0.133558,0.132469,0.112749,0.983719,0.118511,0.110509,0.114175,-33403.2
-34826.7,0.773568,0.538609,2,3,0,34827.5,-0.0115945,0.127847,0.129498,0.108004,0.978882,0.113397,0.10827,0.10937,-33404.9
-34825.3,0.978218,0.538609,2,3,0,34828.4,-0.00649549,0.131685,0.12909,0.110619,0.98262,0.116934,0.107609,0.112018,-33406
-34825.7,0.961401,0.538609,3,7,0,34827.6,-0.0205788,0.135431,0.13248,0.113001,0.984167,0.120353,0.110492,0.11443,-33404.3
-34825.7,0.896574,0.538609,3,7,0,34829.2,-0.0128489,0.130828,0.125214,0.107172,0.985704,0.116534,0.104392,0.108528,-33411.5
-34824.6,0.972265,0.538609,2,7,0,34827.2,-0.0098701,0.131986,0.127197,0.108219,0.982143,0.117541,0.106116,0.109588,-33407.6
-34824,0.878282,0.538609,3,7,0,34827.7,-0.0147996,0.135811,0.13671,0.110277,0.983818,0.120994,0.114706,0.111671,-33400.4
-34823.9,0.863392,0.538609,3,7,0,34827.2,-0.0105708,0.130887,0.130016,0.108548,0.983557,0.116366,0.108692,0.109921,-33405.7
