# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-04-21 01:35:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/g5ja5syf.json
# init = 2 (Default)
# random
#   seed = 77364
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/den_Word2Vec/reg-20250420203533_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.559885
# Diagonal elements of inverse mass matrix:
# 2.31273e-05, 2.38931e-05, 1.70126e-05
-35897.4,0.886162,0.559885,2,3,0,35897.7,-0.0204885,0.0604374,0.999862,-33727.3
-35898.2,0.961407,0.559885,2,3,0,35898.7,-0.020473,0.0613457,1.00269,-33728.3
-35898,0.947652,0.559885,2,7,0,35899.8,-0.017576,0.0590001,0.995556,-33726.3
-35896.4,1,0.559885,2,3,0,35898,-0.0171238,0.055575,1.00363,-33726.3
-35897.8,0.883923,0.559885,2,3,0,35898.1,-0.0137546,0.0504472,0.996209,-33724.1
-35898.7,0.845301,0.559885,3,7,0,35901.1,-0.00920228,0.0547684,0.995917,-33725.1
-35895.6,1,0.559885,2,3,0,35898.3,-0.01654,0.0555622,1.0007,-33725.5
-35896.4,0.935182,0.559885,2,3,0,35896.4,-0.0203203,0.0531424,1.00047,-33725.3
-35896.5,0.993115,0.559885,3,7,0,35896.9,-0.0111789,0.0563657,0.9999,-33725.6
-35895.9,1,0.559885,2,3,0,35896.7,-0.0190559,0.0548252,1.00012,-33725.4
-35896.6,0.952109,0.559885,2,7,0,35896.9,-0.0178967,0.0598729,1.00028,-33726.9
-35896.4,0.979215,0.559885,3,7,0,35897.5,-0.0119683,0.0529946,1.00161,-33725.1
-35897.5,0.891539,0.559885,2,3,0,35898.4,-0.0226972,0.0520855,0.999686,-33725.4
