# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-04-21 01:35:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/g5ja5syf.json
# init = 2 (Default)
# random
#   seed = 77364
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/den_Word2Vec/reg-20250420203533_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.574702
# Diagonal elements of inverse mass matrix:
# 2.25775e-05, 2.43131e-05, 1.66101e-05
-35896.1,0.996722,0.574702,2,7,0,35896.6,-0.0148007,0.051491,0.999688,-33724.4
-35896.3,0.898181,0.574702,2,7,0,35897.2,-0.0154337,0.0531536,1.00326,-33725.5
-35899,0.765573,0.574702,2,3,0,35899.9,-0.0111805,0.0475261,1.00333,-33724.9
-35900.1,0.849994,0.574702,3,7,0,35903.2,-0.0220268,0.0624961,0.996497,-33728.2
-35898.5,0.812614,0.574702,2,7,0,35905.7,-0.0136876,0.0554401,0.994296,-33725.2
-35896.8,0.989897,0.574702,2,7,0,35898.6,-0.0160414,0.0532812,1.00432,-33725.9
-35895.8,1,0.574702,2,3,0,35896.8,-0.0159359,0.0550345,1.00202,-33725.6
-35895.7,0.999175,0.574702,2,7,0,35895.9,-0.0176144,0.0543843,1.00017,-33725.2
-35896.4,0.93911,0.574702,2,3,0,35896.5,-0.0189246,0.0584728,1.00083,-33726.6
-35896.8,0.948057,0.574702,3,7,0,35897.6,-0.0125115,0.051341,0.998377,-33724.3
-35897.1,0.954706,0.574702,3,7,0,35897.9,-0.01396,0.0540618,1.00467,-33726.1
-35895.8,1,0.574702,2,3,0,35896.9,-0.0168545,0.0541398,0.999152,-33724.9
-35895.8,0.804311,0.574702,2,3,0,35897.6,-0.0172672,0.0565567,0.999565,-33725.6
-35895.7,0.988134,0.574702,3,7,0,35896.1,-0.014303,0.0555562,1.00094,-33725.5
-35895.9,0.934112,0.574702,2,3,0,35896.4,-0.0173992,0.0544844,0.998684,-33725
-35896.5,0.70787,0.574702,3,7,0,35899.7,-0.0156681,0.0551023,1.00393,-33726.2
-35895.9,0.998767,0.574702,2,7,0,35896.5,-0.0140958,0.0555201,0.998765,-33725.1
-35895.7,0.982834,0.574702,2,3,0,35896.2,-0.0153794,0.0535552,1.00024,-33724.9
-35895.7,0.477183,0.574702,2,3,0,35902.1,-0.0153794,0.0535552,1.00024,-33724.9
-35895.9,0.969202,0.574702,2,3,0,35896,-0.0168498,0.0554374,0.998375,-33725.2
-35896.5,0.953274,0.574702,2,3,0,35896.7,-0.0149253,0.0590045,1.00229,-33726.8
-35895.9,1,0.574702,2,3,0,35896.5,-0.0164563,0.0575501,1.00143,-33726.2
-35896.1,0.929278,0.574702,2,3,0,35896.9,-0.0157519,0.0536362,1.00276,-33725.5
-35899.1,0.738431,0.574702,2,7,0,35899.2,-0.012306,0.0536731,0.993992,-33724.8
-35899.4,0.909203,0.574702,3,7,0,35903.3,-0.0141499,0.0458194,0.997147,-33723.7
-35902.1,0.910937,0.574702,3,7,0,35902.3,-0.0160126,0.0422347,0.997129,-33723.8
-35898.5,1,0.574702,2,3,0,35904.3,-0.00860623,0.0595415,0.998949,-33726.7
-35896.3,1,0.574702,2,3,0,35898.6,-0.0122609,0.053191,1.00113,-33725
-35896,0.996247,0.574702,3,7,0,35896.5,-0.0140362,0.053133,0.998766,-33724.6
-35896,0.996642,0.574702,3,7,0,35896.4,-0.0183502,0.0565478,1.00175,-33726.1
-35895.8,1,0.574702,2,7,0,35896.2,-0.0145022,0.0566157,1.00009,-33725.6
-35897.2,0.882539,0.574702,2,3,0,35897.3,-0.00992894,0.0563945,1.00185,-33726.1
-35898.8,0.681815,0.574702,2,3,0,35900.5,-0.0133771,0.0571908,1.00667,-33727.8
-35896.1,0.939157,0.574702,2,3,0,35899.7,-0.0136514,0.0576032,1.00046,-33725.9
-35897.1,0.892801,0.574702,3,7,0,35897.6,-0.020489,0.0507453,0.999108,-33724.7
-35896.2,0.793272,0.574702,2,3,0,35900,-0.0184526,0.052347,1.00185,-33725.2
-35896.8,0.769568,0.574702,2,7,0,35898.3,-0.0170102,0.0529566,0.996635,-33724.6
-35899.5,0.772749,0.574702,2,7,0,35899.9,-0.0186312,0.0590399,1.00691,-33728.7
-35896,0.930208,0.574702,2,3,0,35900.2,-0.0145635,0.0571339,1.00182,-33726.1
-35895.9,0.973216,0.574702,2,7,0,35896.4,-0.015176,0.057279,0.999365,-33725.7
-35896.1,0.966914,0.574702,3,7,0,35896.6,-0.0144609,0.052003,1.00153,-33724.8
-35898.9,0.772264,0.574702,3,7,0,35899.2,-0.0110848,0.0499883,0.995699,-33724.1
-35896.8,0.905583,0.574702,2,3,0,35900.4,-0.0139626,0.0496602,1.00165,-33724.5
-35896.1,1,0.574702,3,7,0,35897,-0.0173904,0.0531468,1.00238,-33725.4
-35895.9,0.991632,0.574702,2,3,0,35896.3,-0.0177687,0.0527501,1.00061,-33724.9
-35897,0.91089,0.574702,3,7,0,35897.4,-0.0215765,0.0576652,1.00044,-33726.7
-35896.8,0.999621,0.574702,3,7,0,35897.3,-0.010954,0.0520823,1.00038,-33724.7
-35897,0.994952,0.574702,3,7,0,35897.4,-0.0213641,0.0577166,1.00165,-33726.9
-35896.8,0.999501,0.574702,3,7,0,35897.6,-0.0125447,0.0501864,1.00004,-33724.3
-35896.8,1,0.574702,2,3,0,35897.1,-0.0117389,0.0512673,0.999334,-33724.4
-35897.1,0.856401,0.574702,3,7,0,35899.4,-0.0196828,0.0587503,1.003,-33727.3
-35895.7,0.808592,0.574702,2,3,0,35899.4,-0.0144965,0.0560013,1.00007,-33725.4
-35896.9,0.737795,0.574702,2,3,0,35897.8,-0.0161762,0.0558433,1.00451,-33726.6
-35899.5,0.849993,0.574702,2,7,0,35900.7,-0.0264585,0.0551784,1.00092,-33727.2
-35897.9,0.934195,0.574702,2,7,0,35901.4,-0.0177597,0.0517854,1.00545,-33726.2
-35895.9,1,0.574702,2,3,0,35897.6,-0.0170795,0.0562666,0.998672,-33725.4
-35896.9,0.892422,0.574702,2,7,0,35897,-0.016103,0.0547557,1.00466,-33726.4
-35899.5,0.699027,0.574702,2,3,0,35901.9,-0.011951,0.0631215,0.996923,-33727.8
-35895.9,1,0.574702,2,3,0,35899.4,-0.0142403,0.0554177,0.998968,-33725.1
-35898.4,0.79846,0.574702,3,7,0,35899.3,-0.0242102,0.0517245,1.00141,-33726
