# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 17:59:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/zcrb493y.json
# init = 2 (Default)
# random
#   seed = 33307
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-asym_BOW_j.h-nonsems/hreg-20250511125927_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.390252
# Diagonal elements of inverse mass matrix:
# 2.25817e-05, 1.77833e-05, 0.000111985, 0.000102207, 0.000115063, 0.000149423, 0.000115525, 0.000124244, 0.000203328, 0.000171734, 0.000178913, 0.000112217, 0.00012646, 0.000131108, 0.000127613, 0.000110592, 9.93125e-05, 0.000166396, 0.000137645, 0.000128236, 0.000159624, 0.000112664, 0.000110507, 0.000167418, 0.000144822, 0.000129022, 0.000185597, 0.000143464, 0.000130663, 0.00172263, 0.00086054, 0.000245895, 0.0811534, 0.0803534, 0.128306
-33676.9,0.927529,0.390252,3,7,0,33693.6,-0.00406156,0.969169,0.126976,-0.0279662,0.25549,0.119721,0.290637,0.165378,0.0635122,0.0689684,0.242625,0.146489,-0.0309019,0.0859027,0.0733022,0.0391744,0.153017,0.113138,0.134868,0.162416,-0.0258512,-0.0511553,0.03901,-0.0222873,0.00657275,0.00839576,0.0135576,-0.0442362,-0.0287764,0.120365,0.0572213,-0.0166705,0.0887596,0.133639,0.0382681,-34656.4
-33675.5,0.833745,0.390252,3,7,0,33696.4,-0.0042698,0.968316,0.12277,-0.0452368,0.252183,0.119361,0.298342,0.190912,0.0560181,0.0759514,0.224156,0.150885,-0.0420407,0.0859257,0.0829815,0.0157255,0.164784,0.126729,0.141054,0.161097,-0.0334662,-0.0494057,0.0393923,-0.0193887,0.0108171,0.0178362,0.00687693,-0.0376331,-0.0199799,0.104465,0.0907504,-0.0154849,0.108324,0.130078,0.0201277,-34683.9
-33680,0.772462,0.390252,3,7,0,33696.6,-0.0126169,0.972945,0.120067,-0.0256821,0.277053,0.122226,0.295234,0.16267,0.0486134,0.076384,0.254336,0.171264,-0.037456,0.101125,0.0692088,0.0286846,0.148804,0.14074,0.144511,0.150879,-0.0276128,-0.0301279,0.0281705,-0.0139847,0.00153021,0.0229553,0.0314905,-0.0106529,-0.0388844,0.129134,0.154502,-0.0151369,0.132023,0.14805,0.0474264,-34678.8
-33675.6,0.958521,0.390252,3,15,0,33697.3,-0.00217438,0.968597,0.149113,-0.0362774,0.268081,0.111118,0.294192,0.19363,0.0544225,0.0769572,0.240217,0.137452,-0.0565577,0.0659361,0.0871566,0.0141218,0.169484,0.119317,0.138162,0.161992,-0.0186476,-0.0394461,0.0593546,-0.0320919,0.0202296,0.0404581,0.0284233,-0.0313632,-0.0075768,0.157245,0.100484,-0.000128809,0.100177,0.0626654,0.0387994,-34699.1
-33683.8,0.641426,0.390252,3,7,0,33701,-0.0109331,0.975854,0.155369,-0.0265868,0.269895,0.10654,0.308363,0.171418,0.0603392,0.0709608,0.268328,0.152607,-0.0295072,0.0930396,0.0638507,0.0135954,0.15732,0.14018,0.117379,0.153844,-0.0183612,-0.04011,0.0611591,-0.0177718,0.0259445,0.0411381,0.0163927,-0.0222666,-0.0346193,0.116618,0.0565776,0.00632104,0.221019,0.0649049,0.0568829,-34686.4
-33676.6,1,0.390252,3,7,0,33700.9,-0.00304977,0.966831,0.125604,-0.0396851,0.257028,0.133228,0.309494,0.188541,0.0588034,0.0789119,0.245724,0.141188,-0.0430043,0.0873798,0.0836527,0.0119628,0.153866,0.107537,0.146322,0.141833,-0.0387293,-0.0384434,0.0202908,-0.0186562,0.00963482,0.0184226,0.0430939,-0.0178391,-0.0117023,0.143756,0.141601,-0.00500905,0.0861944,0.0824678,0.0316624,-34682.4
-33677.4,0.99798,0.390252,3,7,0,33685.5,-0.011459,0.971963,0.139708,-0.0364473,0.259157,0.0995226,0.289421,0.172113,0.0483069,0.0632326,0.243422,0.163139,-0.0366842,0.100149,0.0623996,0.0254826,0.161179,0.138274,0.125124,0.178577,-0.0159932,-0.0348072,0.0678445,-0.0270807,0.0118511,0.0350514,0.0195684,-0.0301527,-0.0415884,0.142213,0.0623057,0.00628323,0.19241,0.0735482,0.037317,-34685.8
-33683.1,0.867901,0.390252,3,7,0,33698.2,-0.00303831,0.969588,0.118594,-0.0402358,0.259969,0.110142,0.313098,0.182432,0.0719231,0.0862438,0.232684,0.141332,-0.0435596,0.0779715,0.104907,0.0070245,0.151597,0.100048,0.1395,0.150875,-0.0369258,-0.025777,0.0288931,-0.022822,0.00738629,0.0348047,0.0407234,-0.00693803,-0.0146945,0.186978,0.0932455,-0.00666727,0.0878041,0.135242,0.0389228,-34662
-33685.2,0.85119,0.390252,4,15,0,33706.1,-0.0040969,0.971691,0.130796,-0.0494508,0.243366,0.120636,0.289243,0.179465,0.0403131,0.0696887,0.258828,0.151908,-0.0318849,0.108798,0.0857436,0.0381526,0.143143,0.12415,0.107662,0.140498,-0.0109736,-0.0418815,0.0576446,-0.0102749,-0.00760461,0.0284403,0.00371999,-0.037628,-0.0353778,0.0774989,0.102713,-0.0179606,0.133846,0.115887,0.0396555,-34661.7
-33683.4,0.995328,0.390252,4,15,0,33700.8,-0.00559333,0.971392,0.138124,-0.00697411,0.286888,0.113105,0.323854,0.173379,0.0648183,0.0619247,0.22738,0.152388,-0.0470225,0.0864654,0.0746678,0.000563868,0.153365,0.128784,0.136406,0.160838,-0.0435838,-0.0387006,0.023969,-0.0391264,0.0197334,0.0303061,0.0498057,-0.0161721,-0.0142361,0.212208,0.101938,-0.0177942,0.100417,0.149992,0.0417342,-34683.8
-33677.8,1,0.390252,4,15,0,33695.5,-0.00639343,0.96976,0.134896,-0.0278396,0.230824,0.109233,0.288706,0.182563,0.0526329,0.0694564,0.228222,0.156033,-0.0299113,0.115717,0.0626064,0.03009,0.151594,0.124924,0.112435,0.162724,-0.0260983,-0.051807,0.0409433,-0.0406533,0.00740971,0.01949,0.0451692,-0.0228781,-0.0134208,0.0845671,0.100776,-0.0104097,0.109083,0.124446,0.036698,-34650.2
-33680.9,0.873782,0.390252,4,15,0,33699.4,-0.00197185,0.968586,0.159375,-0.0357283,0.246023,0.128889,0.300828,0.184835,0.0550795,0.0697467,0.244639,0.151962,-0.0357537,0.0666739,0.0860319,0.0100262,0.163534,0.125793,0.139645,0.151258,-0.0180439,-0.0301296,0.066422,-0.00161621,0.00102805,0.0264447,0.0268442,-0.00550106,-0.0199701,0.18714,0.1047,0.0125006,0.152064,0.130504,0.0262177,-34692.1
-33675,0.866475,0.390252,3,7,0,33696.1,-0.0128294,0.97238,0.118849,-0.0375648,0.284138,0.108809,0.311941,0.179646,0.0524743,0.0672852,0.254604,0.154225,-0.0645942,0.103833,0.0621707,0.0116286,0.14916,0.137749,0.126492,0.158319,-0.0280351,-0.0351781,0.0148998,-0.0194146,0.0116019,0.0292985,0.0221207,-0.020723,-0.0368583,0.153556,0.111404,-0.0078088,0.104183,0.0649419,0.0313321,-34688
-33676.7,0.911296,0.390252,3,15,0,33690.4,-0.00300105,0.967921,0.1261,-0.0208035,0.27402,0.110641,0.295075,0.170169,0.0559134,0.0681098,0.262847,0.146686,-0.0468119,0.0724391,0.0597004,0.00993052,0.141615,0.113872,0.143291,0.158143,-0.0204294,-0.0333599,0.0383239,-0.0130011,-0.00721677,0.0242998,0.0244577,-0.0266131,-0.00776857,0.217882,0.0573339,-0.0115272,0.192727,0.0764749,0.0289955,-34658.3
