# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 17:59:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/zcrb493y.json
# init = 2 (Default)
# random
#   seed = 33307
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-asym_BOW_j.h-nonsems/hreg-20250511125927_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.45143
# Diagonal elements of inverse mass matrix:
# 2.47735e-05, 1.69025e-05, 0.000113051, 0.00012809, 0.000107365, 0.000139253, 0.000120499, 0.000110624, 0.000205833, 0.000153765, 0.000160687, 0.000131821, 0.000113519, 0.000115609, 0.000120219, 0.000104825, 9.65603e-05, 0.000144757, 0.000133239, 0.000122378, 0.000163341, 0.000113508, 0.000137291, 0.000138754, 0.000165022, 0.000119107, 0.000180508, 0.000140916, 0.000107821, 0.00191283, 0.000587666, 0.000219313, 0.0812773, 0.0779854, 0.095986
-33674.4,0.67447,0.45143,3,7,0,33697.3,-0.00872665,0.96831,0.134108,-0.0482147,0.251294,0.104191,0.296145,0.177784,0.0578265,0.0787348,0.218504,0.150109,-0.0516826,0.0992478,0.064563,0.0182149,0.158736,0.119794,0.130215,0.174883,-0.0283122,-0.0406205,0.0727039,-0.0309295,0.00932886,0.0174392,0.0145047,-0.0340785,-0.026425,0.111694,0.0536664,0.000769814,0.118727,0.0718264,0.0315609,-34673.2
-33682.3,0.573392,0.45143,3,7,0,33700.9,-0.0155145,0.972339,0.135218,-0.0268777,0.23718,0.106463,0.316421,0.170021,0.0402798,0.0846096,0.215453,0.157046,-0.0599315,0.0870241,0.0674486,0.00929421,0.158539,0.138729,0.122464,0.181691,-0.00833236,-0.0360841,0.0583884,-0.0197902,0.00877934,0.0260496,0.0263877,-0.0141837,-0.0312307,0.191988,0.084102,0.00400898,0.115265,0.0481436,0.0380667,-34665.4
-33678.2,1,0.45143,3,7,0,33699.8,-0.00298436,0.971433,0.129714,-0.039636,0.287934,0.122871,0.28039,0.182443,0.0561333,0.0609474,0.259317,0.147611,-0.0281287,0.0896158,0.0792862,0.0248472,0.153936,0.115122,0.140673,0.145425,-0.046269,-0.0362387,0.0173233,-0.0245602,0.00808932,0.0263879,0.031185,-0.0438943,-0.0196613,0.108457,0.112277,-0.000457604,0.120413,0.153813,0.0324741,-34670.5
-33682,0.72596,0.45143,3,7,0,33699.8,-0.00995975,0.964722,0.12452,-0.013532,0.256848,0.0983139,0.299866,0.200637,0.0294142,0.0528072,0.245486,0.147297,-0.0470189,0.0838348,0.06388,0.0263182,0.145163,0.119035,0.11851,0.162369,-0.0240279,-0.044192,0.0458004,-0.026378,0.0276347,0.0186132,0.0198897,-0.0371653,-0.0162843,0.111475,0.114905,-0.0131132,0.148567,0.0636167,0.0231327,-34682.1
-33677.5,0.840079,0.45143,3,7,0,33700.2,-0.00446087,0.972541,0.131215,-0.050151,0.247702,0.111601,0.288432,0.177577,0.0527711,0.0749832,0.251031,0.133266,-0.048302,0.124231,0.0771185,0.0275454,0.170602,0.13212,0.14633,0.145377,-0.0348065,-0.0509565,0.0191606,-0.0331468,0.00146358,0.00345236,0.0231885,-0.0223557,-0.0219114,0.17491,0.106568,-0.0051674,0.099407,0.064059,0.0278961,-34667.7
-33677.4,0.918269,0.45143,3,7,0,33696.4,-0.00509923,0.971071,0.128651,-0.0510466,0.242888,0.106576,0.288795,0.175613,0.0512544,0.0622,0.249733,0.143543,-0.0602099,0.128471,0.0742826,0.0191812,0.161193,0.130551,0.136806,0.151252,-0.033449,-0.0557594,0.0157879,-0.0280085,0.00250852,0.0107769,0.0167506,-0.0267487,-0.0263007,0.161295,0.11,-0.010421,0.117847,0.0624334,0.0264553,-34660.5
