# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-03-23 19:46:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/huromrqu.json
# init = 2 (Default)
# random
#   seed = 80499
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-Word2Vec_j.h-nondens/hreg-20250323144608_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.396531
# Diagonal elements of inverse mass matrix:
# 2.25458e-05, 1.66157e-05, 0.000174767, 0.000102475, 0.000108582, 0.000165665, 0.000140125, 0.000128055, 0.000234105, 0.000186218, 0.000171684, 0.000138844, 0.000139529, 0.000116664, 0.000114582, 0.000121492, 0.000115375, 0.000153687, 0.000151775, 0.000156446, 0.000186407, 0.000149023, 0.000147475, 0.000189879, 0.000145684, 0.000159201, 0.000170089, 0.000151366, 0.000120469, 0.00232962, 0.00102547, 0.000316304, 0.0885977, 0.0835747, 0.0808368
-33815.4,0.922267,0.396531,3,7,0,33833,-0.0119523,0.970264,0.196261,-0.0372267,0.243259,0.12589,0.296831,0.145457,0.0834526,0.0799312,0.257336,0.167977,-0.0228882,0.0698737,0.0831973,0.0196604,0.173068,0.119943,0.18418,0.156716,-0.0449583,-0.0233254,0.0170143,-0.00111884,-0.0257491,-0.00661048,-0.0230011,-0.122999,0.00646112,0.171932,0.101367,-0.0135006,0.0674319,0.0607247,0.042137,-34139.6
-33820.9,0.87153,0.396531,3,7,0,33831.9,-0.00271803,0.974365,0.229118,-0.0590993,0.273767,0.102639,0.271625,0.115478,0.0881853,0.0525433,0.240585,0.161673,-0.020438,0.0770548,0.0777421,0.0260227,0.155395,0.093786,0.150221,0.185884,-0.0261089,-0.0162013,0.0329473,0.017718,-0.00891413,-0.000392289,-0.00972351,-0.100045,-7.90426e-05,0.128095,0.0659609,-0.0133675,0.236117,0.148427,0.0458743,-34101.8
-33819.4,0.97802,0.396531,3,7,0,33831.7,-0.0059861,0.972483,0.218104,-0.0647339,0.270199,0.1053,0.27869,0.111648,0.108102,0.0568616,0.238986,0.167441,-0.0466863,0.0740173,0.0654719,0.0170865,0.15417,0.113443,0.157689,0.184632,-0.0280761,-0.0129116,0.0200217,0.0279278,-0.0211438,0.00744841,-0.0229113,-0.104581,0.00183297,0.113882,0.0548114,-0.0148896,0.20822,0.159475,0.0357557,-34115.4
-33815.3,0.912582,0.396531,3,7,0,33830.5,-0.0069023,0.969493,0.212625,-0.0481863,0.245883,0.122441,0.291398,0.142376,0.0643393,0.0585199,0.238339,0.16395,-0.0267042,0.0754588,0.0928289,0.0313384,0.176214,0.110717,0.181798,0.165415,-0.0344548,-0.0124288,0.01675,0.00389291,-0.00872549,-0.00314942,-0.00532073,-0.110374,-0.00349432,0.153088,0.0552712,-0.0178864,0.180706,0.0863397,0.0421887,-34133.3
-33821.3,0.760923,0.396531,3,7,0,33837.6,-0.00553795,0.97203,0.205478,-0.0389367,0.27471,0.111468,0.26865,0.159269,0.0750785,0.0553162,0.235686,0.158949,-0.0329352,0.0588574,0.0905388,0.0221061,0.188446,0.103699,0.188217,0.177454,-0.0348612,-0.00576544,0.0217391,-0.00303582,-0.012589,0.00790893,-0.0148,-0.114239,-0.00674405,0.175862,0.125244,-0.0182166,0.189377,0.0970221,0.0452791,-34117.3
-33816.6,1,0.396531,3,7,0,33834,-0.0100737,0.972584,0.221839,-0.0438901,0.250871,0.10796,0.304481,0.110004,0.0843247,0.0455722,0.257118,0.167388,-0.033697,0.0762536,0.073397,0.0104442,0.148893,0.10513,0.165002,0.161309,-0.0294343,-0.0307289,0.0333748,0.032536,-0.0119051,-0.0170957,0.00316699,-0.105089,0.0177392,0.167319,0.101676,-0.00899751,0.179501,0.0711398,0.0361315,-34120
