# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-03-23 19:46:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/huromrqu.json
# init = 2 (Default)
# random
#   seed = 80499
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-Word2Vec_j.h-nondens/hreg-20250323144608_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.382586
# Diagonal elements of inverse mass matrix:
# 2.10549e-05, 1.65055e-05, 0.000182298, 0.000109389, 0.000115972, 0.000154301, 0.000139125, 0.000102387, 0.000226125, 0.000180421, 0.000177596, 0.000106752, 0.000159719, 0.000123538, 0.000122028, 0.000121108, 0.000105838, 0.000123595, 0.00014816, 0.000111977, 0.00018594, 0.000105203, 0.000116073, 0.000172733, 0.000153966, 0.000183933, 0.000176011, 0.000139218, 0.000138919, 0.00338226, 0.00103605, 0.000277229, 0.0998021, 0.089212, 0.102319
-33823.2,1,0.382586,4,15,0,33840.5,-0.00554242,0.97438,0.184618,-0.05519,0.260018,0.101698,0.265648,0.138703,0.0828702,0.0424073,0.244075,0.183223,-0.0456425,0.0957888,0.0692246,0.0174474,0.150148,0.120763,0.187372,0.169728,-0.051867,-0.0204521,0.0367713,0.0093181,-0.0183277,0.000207161,-0.0327989,-0.102025,0.000435009,0.162111,0.104784,-0.0397016,0.103603,0.0946955,0.0403478,-34095.1
-33819.1,0.973096,0.382586,4,15,0,33843.7,-0.000406246,0.973991,0.236813,-0.0544343,0.268766,0.127788,0.288412,0.138535,0.105759,0.0667722,0.243883,0.153157,-0.0358543,0.0903348,0.0578458,0.00798321,0.162854,0.0994583,0.166498,0.165724,-0.024697,-0.0142279,0.0311575,-0.00119713,-0.0190842,0.00206492,0.00157537,-0.1174,0.0262829,0.196943,0.108197,-0.0170624,0.104827,0.083723,0.0523464,-34144.7
-33827.9,0.70181,0.382586,3,7,0,33849,-0.00631765,0.971861,0.215834,-0.049457,0.262725,0.121683,0.271614,0.113292,0.111058,0.0702507,0.225968,0.174051,-0.034367,0.0806961,0.0721016,0.0259858,0.173305,0.0911192,0.137956,0.170655,-0.0677937,-0.00272833,0.014477,0.014711,-0.0268232,0.00812558,0.00583391,-0.132169,0.00332523,0.169608,0.0193615,-0.0113618,0.128677,0.140644,0.06816,-34116.1
-33825,0.953004,0.382586,4,15,0,33848.1,-0.00763555,0.973123,0.205559,-0.0474955,0.244406,0.108288,0.292533,0.13741,0.066996,0.0611273,0.261453,0.169103,-0.0374132,0.0686113,0.0808185,0.00442402,0.161342,0.140674,0.188842,0.15734,-0.0160211,-0.0395537,0.034156,0.00675243,-0.0118675,-0.00663188,-0.0168503,-0.107833,0.00282209,0.196233,0.137938,-0.034485,0.220451,0.0487782,0.0390611,-34125.7
-33826.4,0.971387,0.382586,4,15,0,33846.7,-0.00663495,0.974408,0.218471,-0.0418494,0.262395,0.117201,0.281581,0.126141,0.10613,0.070232,0.235179,0.164527,-0.0264568,0.0766173,0.0635369,0.034867,0.165785,0.0912097,0.143783,0.167022,-0.0520289,0.00337795,0.00867068,0.0174374,-0.0137216,-0.000630891,-0.003656,-0.125403,0.00246135,0.229724,0.00200766,0.00995825,0.198658,0.202393,0.0526751,-34106.8
-33828.1,0.826451,0.382586,3,7,0,33846.8,-0.0113349,0.970098,0.192752,-0.040045,0.259568,0.106403,0.278302,0.133363,0.0841514,0.0519372,0.257717,0.163945,-0.0267864,0.0968848,0.0723411,0.0230936,0.178026,0.129224,0.177678,0.181684,-0.0211721,-0.0301737,0.0432365,0.0321726,-0.0408339,0.00449859,0.00784942,-0.0993297,-0.000693459,0.161237,-0.00466563,-0.0151046,0.120168,0.185773,0.0675694,-34135
