# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:56:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/otbqptgz.json
# init = 2 (Default)
# random
#   seed = 92838
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-Word2Vec_j.h-nondens/hreg-20240928165610_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.390805
# Diagonal elements of inverse mass matrix:
# 2.65915e-05, 1.77076e-05, 0.000164256, 0.000108935, 9.81382e-05, 0.000167078, 0.000137115, 0.000112676, 0.000235842, 0.000187076, 0.000168617, 0.000126826, 0.000142695, 0.000133762, 0.000112549, 0.000116014, 0.000109505, 0.000151744, 0.000153293, 0.000124906, 0.000294447, 0.000139285, 9.98144e-05, 0.000144867, 0.000147474, 0.000183693, 0.000158813, 0.000125033, 0.000107812, 0.00229118, 0.00119173, 0.000359358, 0.0859158, 0.11131, 0.104159
-33479.8,0.99345,0.390805,3,7,0,33493.9,-0.00674533,0.970647,0.212822,-0.0454608,0.303752,0.116267,0.292405,0.175093,0.047435,0.0939094,0.254442,0.154926,-0.0453999,0.0753114,0.0997849,0.0274347,0.159574,0.120873,0.140876,0.154213,-0.0499556,-0.025046,0.013048,0.0133434,-0.0253004,-0.00617722,-0.0169995,-0.101712,-0.00841951,0.175487,0.124646,-0.0169934,0.169543,0.0770862,0.0317452,-99471.4
-33479.9,0.920765,0.390805,3,7,0,33490.1,-0.0082422,0.964798,0.214923,-0.0396807,0.280427,0.125404,0.287815,0.180692,0.0782658,0.0815033,0.267204,0.157524,-0.0447514,0.0848188,0.0904189,0.0226906,0.157904,0.132384,0.142305,0.150901,-0.0341411,-0.0127713,0.00507715,0.00637919,-0.0165328,-0.00363866,-0.0176503,-0.106257,-0.00567609,0.154778,0.088837,-0.0301193,0.167568,0.078646,0.032052,-99472.3
-33482,0.732852,0.390805,3,7,0,33502.3,-0.00655665,0.966669,0.218979,-0.0455848,0.273491,0.132979,0.296297,0.177168,0.0708339,0.0905754,0.276073,0.155561,-0.0489893,0.0826777,0.0912716,0.016827,0.155658,0.133982,0.149264,0.152213,-0.0333961,-0.0110848,0.000921365,0.00397695,-0.018617,-0.0055078,-0.0219877,-0.114332,-0.0110004,0.163317,0.102777,-0.0307534,0.145051,0.110003,0.0266068,-99472.4
-33481,0.847588,0.390805,3,7,0,33498.8,-0.00709408,0.967476,0.215999,-0.0495626,0.265228,0.12649,0.297049,0.17789,0.0707481,0.0925992,0.277893,0.152781,-0.0363195,0.0752819,0.0921772,0.0118025,0.155537,0.136165,0.142392,0.15888,-0.0320971,-0.0152719,0.00624617,0.00667149,-0.0184695,-0.00192058,-0.0219584,-0.111994,-0.01027,0.146707,0.0825431,-0.0345121,0.125122,0.113345,0.0368064,-99472.3
-33481.8,0.761287,0.390805,3,7,0,33498.1,-0.00393211,0.966912,0.213904,-0.0430858,0.269026,0.120271,0.299701,0.179657,0.0647968,0.0919897,0.274002,0.154931,-0.0313869,0.0667679,0.0907909,0.0149663,0.169697,0.132835,0.144426,0.155255,-0.0388182,-0.00864032,0.00710418,0.00436328,-0.0145931,0.00196087,-0.0200139,-0.109986,-0.0175599,0.150076,0.0833411,-0.0319594,0.142862,0.109755,0.0374745,-99473.2
-33488.6,0.783331,0.390805,3,7,0,33503.4,-0.00534752,0.969089,0.225755,-0.0525304,0.284565,0.118081,0.288042,0.178199,0.04465,0.100561,0.270243,0.151443,-0.0395103,0.0653308,0.0878437,0.0224415,0.187925,0.112022,0.130159,0.144487,-0.0328793,-0.0144617,-0.00256307,0.002773,-0.0106125,-0.00168445,-0.0265348,-0.132639,-0.01432,0.169864,0.0826771,-0.0293509,0.0988033,0.0748363,0.0531478,-99479.5
