# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-03-23 19:46:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/huromrqu.json
# init = 2 (Default)
# random
#   seed = 80499
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-Word2Vec_j.h-nondens/hreg-20250323144608_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.449309
# Diagonal elements of inverse mass matrix:
# 2.20147e-05, 1.62308e-05, 0.000156997, 0.000113299, 0.000108638, 0.000185443, 0.000135922, 0.000135629, 0.000206175, 0.000163358, 0.000168707, 0.000134662, 0.00013247, 0.000142111, 9.16437e-05, 0.000103819, 0.000116669, 0.000119446, 0.000126447, 0.000122106, 0.00017199, 0.000134381, 0.00011871, 0.000178977, 0.000153292, 0.000159889, 0.000189159, 0.000138407, 0.00012596, 0.00212361, 0.000860017, 0.000337835, 0.0726032, 0.0805505, 0.0883117
-33822.3,0.630069,0.449309,3,7,0,33845.5,-0.0124938,0.976106,0.204354,-0.0460807,0.236133,0.107807,0.285119,0.117499,0.0721059,0.0556797,0.266341,0.157696,-0.01517,0.0926647,0.0867674,0.0208249,0.16116,0.107629,0.164513,0.173612,-0.0149423,-0.0378216,0.0446481,-0.00600035,-0.0214709,-0.0088683,-0.00791554,-0.136317,0.000663005,0.195048,0.144913,-0.0344216,0.199437,0.108643,0.0530012,-34104.7
-33817,0.978751,0.449309,3,7,0,33835.6,-0.00670898,0.969465,0.208724,-0.0517705,0.255427,0.120557,0.279973,0.124974,0.111784,0.0596197,0.269133,0.187062,-0.0219792,0.0693272,0.0765229,0.0380191,0.168373,0.114506,0.183385,0.155588,-0.0459047,-0.0244771,0.0293342,0.0220201,-0.035947,-0.0107,-0.0270036,-0.111391,-0.00239298,0.249408,0.118387,-0.0169237,0.177466,0.0714602,0.0411269,-34153.9
-33813.2,0.915903,0.449309,3,7,0,33829,-0.00902039,0.971319,0.203321,-0.0589495,0.244415,0.105262,0.270885,0.116018,0.102095,0.0764605,0.252038,0.162224,-0.0127992,0.0623531,0.0769156,0.0347904,0.149847,0.109238,0.166681,0.162651,-0.0277175,-0.0169818,0.0257749,0.0090292,-0.0315601,-0.0052607,-0.00677083,-0.103146,0.0178459,0.16178,0.111116,-0.00971357,0.144853,0.075028,0.0320188,-34086.3
-33824.6,0.743969,0.449309,3,7,0,33835.5,-0.0114771,0.971987,0.227479,-0.048661,0.269687,0.115609,0.268518,0.116851,0.0873587,0.0722528,0.284886,0.155217,-0.0377149,0.0669636,0.0773758,0.037443,0.167381,0.100272,0.16691,0.153897,-0.0148223,-0.0197388,0.0188838,0.0026446,0.00485486,0.0128443,-0.014044,-0.103834,0.0184732,0.147347,0.070405,-0.0139399,0.115266,0.0477634,0.0314163,-34139.7
-33821.1,1,0.449309,3,15,0,33837.4,-0.00486885,0.973146,0.202861,-0.0344176,0.266613,0.117239,0.294549,0.131418,0.0830313,0.0568358,0.217479,0.158916,-0.030143,0.0718782,0.0708489,0.00271023,0.160943,0.114174,0.172958,0.175255,-0.0385819,-0.00293207,0.0145611,0.0332606,-0.036606,-0.00339299,0.00795597,-0.125804,-0.00314693,0.153805,0.140061,-0.00271982,0.0935357,0.124435,0.0619873,-34093.2
-33819.3,0.99902,0.449309,3,7,0,33833.5,-0.0116948,0.972504,0.209931,-0.045101,0.268956,0.113313,0.287631,0.147208,0.106383,0.0740084,0.265253,0.167708,-0.0427854,0.0721734,0.0783573,0.0362025,0.15373,0.105176,0.158672,0.174016,-0.0324736,-0.0241861,0.0240162,-0.00240359,-0.00790366,-0.00247806,-0.024808,-0.0969004,0.0142736,0.162836,0.0702916,-0.0416465,0.122004,0.0543442,0.0400184,-34151
