# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:12:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/yhdeg_wq.json
# init = 2 (Default)
# random
#   seed = 69444
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-GPT2_j/hreg-20240928161209_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.548252
# Diagonal elements of inverse mass matrix:
# 2.50475e-05, 1.63715e-05, 0.000113066, 0.000107361, 0.000183894, 0.000129467, 0.000102054, 0.000139393, 0.000104776, 0.000161315, 0.000118704, 0.00028366, 0.0920919
-35757.1,0.973771,0.548252,3,7,0,35764.4,-0.0107781,0.994778,0.0742703,0.107817,0.05855,0.0695745,0.018692,0.0121984,0.0829015,0.032451,0.00949228,0.0622819,0.0397803,-101979
-35758.2,0.938503,0.548252,3,7,0,35760.4,-0.00707438,0.998409,0.094338,0.109461,0.0521353,0.0675054,0.000430535,0.0262896,0.0889814,0.00938828,0.00784793,0.0279156,0.0475794,-101978
-35758,0.731652,0.548252,3,7,0,35767.2,-0.010947,0.998994,0.0778226,0.107747,0.0684766,0.0740597,0.0249713,0.00207221,0.0869184,0.023681,0.014275,0.0641152,0.0394829,-101979
-35757.2,0.642704,0.548252,3,7,0,35765.6,-0.00655998,0.996893,0.0899809,0.10911,0.067245,0.0773177,0.00480351,0.0319718,0.0978976,0.0175894,0.0191478,0.0497556,0.0394672,-101978
-35759.6,0.796882,0.548252,3,7,0,35762.1,-0.0120535,0.99584,0.090515,0.114176,0.0561752,0.0763168,0.024792,-0.000716689,0.0753224,0.0145671,0.00460119,0.0728172,0.0545756,-101979
-35762.9,0.813824,0.548252,3,7,0,35767.1,-0.00614162,0.996974,0.0663187,0.103758,0.0481467,0.0776965,0.00777545,0.038485,0.0913221,0.01638,0.0255124,0.0249023,0.0347291,-101982
-35761.8,0.891869,0.548252,3,7,0,35769.6,-0.0108136,0.995091,0.100189,0.111967,0.0604915,0.0823246,0.01023,-0.00768043,0.0818031,0.00914383,-0.00207281,0.0810705,0.0583056,-101980
-35761,0.9889,0.548252,3,7,0,35764.7,-0.0105058,0.993303,0.0949778,0.112327,0.0636313,0.0731429,0.0128347,-0.00325771,0.0775533,0.0133145,-0.00225821,0.073737,0.0694958,-101980
-35765,0.723009,0.548252,3,7,0,35770.8,-0.00841485,0.992419,0.101967,0.111512,0.0661443,0.083676,0.0272677,0.0193009,0.0594328,0.0158648,0.014393,0.0460696,0.0706628,-101984
-35761.4,0.97504,0.548252,3,7,0,35770.6,-0.00829302,0.996318,0.0675135,0.103227,0.0546072,0.0572675,0.00640498,0.018588,0.110395,0.033139,0.0110862,0.0552237,0.04864,-101983
-35757.3,0.987228,0.548252,3,7,0,35764.5,-0.0109356,0.996471,0.0731248,0.1189,0.0667865,0.0708239,0.0198329,0.0280301,0.0923839,0.0217931,0.0179731,0.0614847,0.0297721,-101979
-35756.4,0.917559,0.548252,3,7,0,35760.4,-0.00748888,0.998463,0.0773465,0.102083,0.0553146,0.061738,0.0122456,0.0202354,0.0792464,0.0163903,0.0126786,0.0448527,0.0356928,-101979
-35758,0.818807,0.548252,3,7,0,35762.3,-0.0108553,0.995341,0.0863148,0.0997302,0.0711382,0.0779832,0.01817,0.0268444,0.0984119,0.0324346,0.0238126,0.0666759,0.0349797,-101980
-35756.1,0.786901,0.548252,2,3,0,35763.2,-0.0112389,0.997812,0.0912826,0.107641,0.0577648,0.0784672,0.0132449,0.0321696,0.089338,0.0244744,0.0182785,0.0561289,0.0352917,-101978
-35758.5,0.698223,0.548252,3,7,0,35763.2,-0.00684476,0.99368,0.0820565,0.107458,0.0611925,0.0685945,0.0141898,-0.00435203,0.0892718,0.0096206,0.00141977,0.0436033,0.0490154,-101979
