# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2024-09-28 20:57:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/zxu8hbiw.json
# init = 2 (Default)
# random
#   seed = 49806
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/GPT2.nondens/multireg-20240928155730_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.563148
# Diagonal elements of inverse mass matrix:
# 2.24549e-05, 2.23016e-05, 2.4705e-05, 2.13092e-05, 1.62475e-05
-34690.4,0.727302,0.563148,3,7,0,34690.8,-0.0187283,0.13949,0.127908,0.108105,0.983471,0.124033,0.108546,0.109508,-100890
-34688,0.829809,0.563148,2,3,0,34694.4,-0.0183671,0.131143,0.141936,0.112093,0.983196,0.114941,0.12135,0.113548,-100887
-34687.7,0.747084,0.563148,3,7,0,34693.8,-0.012321,0.134979,0.12918,0.112357,0.980973,0.118979,0.109263,0.113815,-100887
-34687.8,0.927544,0.563148,2,3,0,34689.6,-0.016235,0.130066,0.130156,0.112227,0.979414,0.114062,0.1102,0.113684,-100887
-34687.8,0.906751,0.563148,3,7,0,34691,-0.0143697,0.137409,0.140946,0.115418,0.983669,0.120822,0.120034,0.116917,-100887
-34688.4,0.839751,0.563148,3,7,0,34691.6,-0.0175683,0.130656,0.130096,0.111549,0.978106,0.114736,0.110221,0.112997,-100888
-34690.3,0.908695,0.563148,2,3,0,34691.5,-0.0131552,0.130064,0.12809,0.112394,0.976852,0.114077,0.108228,0.113853,-100890
-34688.2,1,0.563148,2,3,0,34691.2,-0.0126761,0.131025,0.132684,0.109553,0.977703,0.115302,0.112896,0.110975,-100888
-34686.3,1,0.563148,2,3,0,34688.5,-0.0145708,0.13335,0.138649,0.115034,0.982399,0.11685,0.117907,0.116527,-100886
-34692.1,0.556696,0.563148,2,3,0,34692.7,-0.020838,0.129853,0.144306,0.110033,0.977199,0.113859,0.123826,0.111461,-100892
-34691.2,0.965666,0.563148,3,7,0,34696.2,-0.0246828,0.136222,0.13111,0.114054,0.986122,0.119979,0.110893,0.115535,-100891
-34689.7,0.992269,0.563148,3,7,0,34694.3,-0.0104332,0.127653,0.140886,0.112673,0.979184,0.111399,0.120292,0.114135,-100889
-34692.2,0.857691,0.563148,2,3,0,34694.3,-0.00596227,0.129789,0.143229,0.115526,0.981808,0.113145,0.12218,0.117025,-100892
-34691.8,1,0.563148,3,7,0,34694.9,-0.0106593,0.125844,0.143968,0.114042,0.981495,0.109366,0.123048,0.115523,-100891
-34693,0.954048,0.563148,3,7,0,34695.5,-0.0210283,0.143134,0.127021,0.111383,0.983669,0.127295,0.107333,0.112828,-100892
-34693.6,0.987756,0.563148,3,7,0,34695.1,-0.0102576,0.123831,0.144014,0.113887,0.979793,0.10737,0.12311,0.115365,-100893
-34689.4,1,0.563148,2,3,0,34695.5,-0.0181616,0.134605,0.126682,0.112359,0.984354,0.118649,0.106901,0.113818,-100889
-34688.3,0.963993,0.563148,3,7,0,34692.2,-0.0105741,0.132429,0.132035,0.10881,0.984449,0.116808,0.112367,0.110223,-100888
-34690.9,0.914114,0.563148,3,7,0,34691.7,-0.0214812,0.140453,0.138189,0.119544,0.979682,0.123414,0.116956,0.121096,-100890
-34689.7,0.986261,0.563148,3,7,0,34694.2,-0.0105067,0.135355,0.137135,0.105345,0.985015,0.120065,0.117584,0.106712,-100889
-34688.1,0.987123,0.563148,3,7,0,34690.7,-0.0123846,0.135762,0.139561,0.109571,0.985234,0.119912,0.119394,0.110993,-100887
-34688.8,0.888667,0.563148,3,7,0,34690.7,-0.0141724,0.132789,0.137047,0.107218,0.986553,0.117271,0.117287,0.10861,-100888
-34687,0.96883,0.563148,2,3,0,34689.7,-0.0174195,0.137239,0.135732,0.115003,0.978927,0.120798,0.115153,0.116496,-100886
-34689.9,0.751432,0.563148,2,7,0,34690.7,-0.0179133,0.132975,0.130889,0.11617,0.987772,0.116477,0.110442,0.117678,-100889
-34686.5,0.980717,0.563148,2,3,0,34690.6,-0.0155194,0.131586,0.132202,0.114369,0.982789,0.115284,0.111889,0.115853,-100886
-34686.3,0.952269,0.563148,2,7,0,34687.6,-0.0123004,0.132256,0.136952,0.112147,0.980727,0.116139,0.116633,0.113603,-100886
-34687.4,0.89535,0.563148,3,7,0,34688,-0.0190759,0.13577,0.134154,0.115248,0.97847,0.119326,0.113634,0.116744,-100887
-34687.2,0.989801,0.563148,2,3,0,34688.4,-0.0186289,0.138829,0.137182,0.114382,0.98244,0.122438,0.116595,0.115867,-100887
-34692.8,0.482493,0.563148,3,7,0,34696,-0.0196851,0.138139,0.138687,0.107474,0.989472,0.122562,0.118807,0.108869,-100892
-34688.2,0.966365,0.563148,2,3,0,34694.6,-0.0193143,0.140493,0.136381,0.109774,0.982686,0.124678,0.116365,0.111199,-100888
-34693.6,0.533705,0.563148,2,3,0,34695.5,-0.0161257,0.141233,0.131581,0.10664,0.974437,0.125887,0.112185,0.108025,-100893
-34689.6,1,0.563148,3,7,0,34694.1,-0.0184349,0.131953,0.137395,0.114471,0.988204,0.115544,0.116786,0.115957,-100889
-34688.7,0.963244,0.563148,2,7,0,34692,-0.0153867,0.132938,0.144398,0.112191,0.981782,0.11668,0.123666,0.113647,-100888
-34687.4,0.998356,0.563148,3,7,0,34689.7,-0.0182336,0.134934,0.129734,0.111725,0.980458,0.119001,0.109859,0.113175,-100887
-34687.3,0.95984,0.563148,3,7,0,34689.3,-0.0171205,0.138298,0.139298,0.114704,0.983132,0.121829,0.118559,0.116193,-100887
-34687.9,0.911077,0.563148,3,7,0,34689.6,-0.0137407,0.130246,0.131784,0.109747,0.978558,0.114515,0.112022,0.111172,-100887
-34687.1,0.84462,0.563148,2,3,0,34690.9,-0.0199797,0.134713,0.135268,0.116634,0.982282,0.11808,0.114529,0.118148,-100886
-34690.4,0.770828,0.563148,2,3,0,34691.2,-0.00627774,0.137219,0.135897,0.108067,0.979877,0.12162,0.116102,0.10947,-100890
-34686.8,0.988956,0.563148,3,7,0,34691.1,-0.0157658,0.13413,0.131582,0.113356,0.979051,0.117964,0.111419,0.114828,-100886
-34687.9,0.964554,0.563148,3,7,0,34688.1,-0.0145419,0.13339,0.130443,0.117109,0.979095,0.116787,0.109914,0.118629,-100887
-34687.8,0.912832,0.563148,3,7,0,34690.3,-0.0164726,0.138245,0.136972,0.106902,0.982394,0.122769,0.117251,0.10829,-100887
-34686.7,0.995904,0.563148,3,7,0,34688.8,-0.0121609,0.132063,0.132224,0.111766,0.981271,0.116078,0.112208,0.113217,-100886
-34686.4,0.760815,0.563148,2,3,0,34690.3,-0.0184153,0.135831,0.136148,0.112727,0.979813,0.119659,0.115806,0.114191,-100886
-34686.1,0.850337,0.563148,3,7,0,34689,-0.0152784,0.135422,0.136591,0.110413,0.98078,0.119524,0.11649,0.111846,-100885
-34688.4,0.783373,0.563148,2,3,0,34689.1,-0.0138031,0.12729,0.134304,0.116697,0.983622,0.110665,0.11361,0.118212,-100888
-34688.2,1,0.563148,3,7,0,34688.8,-0.0167978,0.140309,0.136787,0.109067,0.979419,0.124573,0.116829,0.110483,-100888
-34688.3,0.982072,0.563148,3,7,0,34690.6,-0.0153785,0.127783,0.134214,0.117087,0.984004,0.111112,0.11348,0.118607,-100888
-34688.4,0.837993,0.563148,3,7,0,34692.6,-0.017021,0.140778,0.136771,0.109725,0.978968,0.124962,0.116739,0.11115,-100888
-34691.4,0.749868,0.563148,2,3,0,34694.3,-0.00777316,0.129154,0.1393,0.12022,0.981514,0.112009,0.11793,0.121781,-100891
-34689.2,0.998332,0.563148,3,7,0,34693.9,-0.00917446,0.138686,0.136864,0.118167,0.981568,0.121839,0.115862,0.119701,-100889
-34689.1,0.844106,0.563148,3,7,0,34693.3,-0.0147814,0.129619,0.138698,0.113539,0.98717,0.1133,0.118124,0.115013,-100888
-34686.7,1,0.563148,2,3,0,34689,-0.0161388,0.130633,0.136072,0.11327,0.984415,0.114394,0.115673,0.11474,-100886
-34687.6,0.887732,0.563148,2,3,0,34688.4,-0.0127463,0.136144,0.135134,0.113074,0.977277,0.119948,0.114809,0.114542,-100887
-34686.3,0.995703,0.563148,3,7,0,34688.2,-0.0174925,0.131608,0.136,0.110259,0.981711,0.115738,0.115949,0.11169,-100886
-34686.3,0.659097,0.563148,2,3,0,34690.4,-0.0174925,0.131608,0.136,0.110259,0.981711,0.115738,0.115949,0.11169,-100886
-34686.7,0.74649,0.563148,3,7,0,34690.3,-0.0143338,0.137544,0.134999,0.115994,0.982838,0.120995,0.114347,0.1175,-100886
-34688.7,0.842111,0.563148,3,7,0,34689.7,-0.0215029,0.133058,0.134534,0.107116,0.979467,0.117598,0.114923,0.108507,-100888
-34687.3,0.973262,0.563148,2,3,0,34689.9,-0.0155459,0.139516,0.136246,0.115033,0.98359,0.123063,0.115636,0.116526,-100887
-34686.9,0.774688,0.563148,2,3,0,34690.3,-0.0138771,0.135407,0.133562,0.114898,0.978475,0.119018,0.113115,0.11639,-100886
-34688.4,0.831238,0.563148,2,7,0,34690.1,-0.0175104,0.136217,0.135359,0.108762,0.976816,0.120543,0.115514,0.110174,-100888
-34688.7,0.91867,0.563148,3,7,0,34691.1,-0.0166992,0.131226,0.137992,0.11534,0.987147,0.1147,0.117251,0.116837,-100888
-34688.4,0.939115,0.563148,2,3,0,34690.6,-0.0101284,0.136059,0.134037,0.110849,0.977631,0.120155,0.114026,0.112288,-100888
-34689.2,0.902141,0.563148,2,7,0,34691.9,-0.0245157,0.135233,0.133598,0.115517,0.981246,0.118767,0.113078,0.117016,-100889
-34690.3,0.926836,0.563148,3,7,0,34692.7,-0.0241972,0.133423,0.133193,0.119063,0.981463,0.116531,0.112289,0.120609,-100890
-34687.8,1,0.563148,3,7,0,34691.7,-0.0163626,0.128916,0.133631,0.11793,0.981476,0.112153,0.112833,0.119461,-100887
-34687.8,0.962639,0.563148,3,7,0,34689.8,-0.012928,0.13687,0.135265,0.109119,0.977922,0.121154,0.115385,0.110536,-100887
-34688.3,0.965487,0.563148,3,7,0,34689.8,-0.0179227,0.130539,0.135844,0.116038,0.986145,0.113967,0.115141,0.117544,-100888
-34691,0.80693,0.563148,2,3,0,34692.5,-0.0154084,0.136413,0.12961,0.105889,0.976525,0.121194,0.110409,0.107264,-100890
-34689.9,0.895301,0.563148,3,7,0,34694.8,-0.0151122,0.132269,0.141422,0.120581,0.984259,0.115042,0.119894,0.122146,-100889
-34689,0.993892,0.563148,2,7,0,34691,-0.0180329,0.134342,0.141372,0.119702,0.98193,0.117224,0.119948,0.121256,-100888
-34686.4,0.870691,0.563148,2,3,0,34691.5,-0.0178225,0.132701,0.134742,0.114915,0.979853,0.116287,0.114228,0.116406,-100886
-34687.9,0.889797,0.563148,2,3,0,34688.3,-0.0122647,0.137099,0.139768,0.108918,0.983596,0.121326,0.119664,0.110332,-100887
-34687.5,1,0.563148,3,7,0,34689.2,-0.0114672,0.130291,0.135063,0.116154,0.98348,0.113719,0.11439,0.117662,-100887
-34687.4,1,0.563148,3,7,0,34688.2,-0.0188811,0.137991,0.136048,0.10938,0.979716,0.122229,0.116095,0.1108,-100887
-34688.9,0.674126,0.563148,2,3,0,34692.8,-0.00743441,0.134261,0.134914,0.108362,0.981839,0.118643,0.11514,0.109768,-100888
-34690.5,0.783557,0.563148,3,7,0,34694.7,-0.0177654,0.137333,0.134723,0.10211,0.981973,0.122481,0.115673,0.103436,-100890
-34688.8,0.915439,0.563148,3,7,0,34694.6,-0.0114155,0.130973,0.130563,0.107118,0.982175,0.115585,0.111169,0.108508,-100888
-34688.9,0.850796,0.563148,3,7,0,34692.8,-0.0183623,0.137273,0.140538,0.118893,0.982994,0.12027,0.119251,0.120436,-100888
-34688.3,0.994604,0.563148,3,7,0,34689.7,-0.0186092,0.137503,0.140333,0.117224,0.983108,0.120707,0.119249,0.118746,-100888
-34686.3,1,0.563148,3,7,0,34688.5,-0.0181847,0.131982,0.135044,0.112028,0.983217,0.115914,0.114844,0.113482,-100886
-34686.7,0.978589,0.563148,3,7,0,34687.1,-0.0133006,0.131561,0.13266,0.11132,0.980184,0.115623,0.11267,0.112765,-100886
-34687.7,0.857074,0.563148,2,3,0,34688.7,-0.0125384,0.135286,0.131935,0.111643,0.977953,0.119322,0.111949,0.113092,-100887
-34687.5,0.957966,0.563148,3,7,0,34689.9,-0.0173453,0.133149,0.13922,0.114569,0.985409,0.116695,0.1185,0.116057,-100887
-34687.2,0.709397,0.563148,2,3,0,34692.2,-0.0140476,0.139576,0.137399,0.114659,0.980976,0.123147,0.116768,0.116147,-100887
-34690.7,0.518779,0.563148,2,3,0,34694.8,-0.0188253,0.137807,0.144612,0.112747,0.98531,0.121479,0.123805,0.11421,-100890
-34687.1,0.988719,0.563148,3,7,0,34692.1,-0.0148013,0.132498,0.130762,0.115648,0.980418,0.116067,0.110381,0.11715,-100886
-34686,1,0.563148,2,3,0,34687.2,-0.0149417,0.132001,0.133528,0.112214,0.981544,0.115938,0.113389,0.113671,-100885
-34686.8,0.803934,0.563148,2,3,0,34688.3,-0.0171694,0.131732,0.136391,0.115593,0.984273,0.115205,0.115709,0.117093,-100886
-34686.9,0.990742,0.563148,3,7,0,34688,-0.0126195,0.134264,0.133413,0.108347,0.981658,0.118675,0.113722,0.109754,-100886
-34686.4,0.983389,0.563148,2,7,0,34687.7,-0.0160423,0.131783,0.136496,0.115896,0.982931,0.115217,0.115773,0.117401,-100886
-34686.7,0.962894,0.563148,3,7,0,34687.5,-0.0156026,0.136387,0.134545,0.10867,0.980439,0.120739,0.114756,0.110081,-100886
-34686.4,0.757892,0.563148,3,7,0,34690.2,-0.0148958,0.132954,0.136518,0.116855,0.981129,0.116271,0.115685,0.118372,-100886
-34687,0.913357,0.563148,3,7,0,34688.1,-0.0193513,0.133655,0.135318,0.109474,0.983832,0.117894,0.115394,0.110895,-100886
-34690.2,0.771639,0.563148,2,3,0,34690.9,-0.0091678,0.132338,0.132368,0.11943,0.978326,0.115416,0.111468,0.12098,-100890
-34689.4,0.963188,0.563148,3,7,0,34693.7,-0.0220399,0.135275,0.138734,0.107535,0.984583,0.119689,0.118845,0.108931,-100889
-34686.8,0.982658,0.563148,3,7,0,34690.3,-0.011037,0.133582,0.136243,0.115534,0.982663,0.117066,0.115576,0.117034,-100886
-34686.7,0.906225,0.563148,3,7,0,34689.1,-0.0190486,0.135333,0.136456,0.113669,0.979353,0.11904,0.115991,0.115145,-100886
-34686.3,0.950652,0.563148,2,3,0,34687.8,-0.0167735,0.135336,0.132899,0.112415,0.983336,0.119261,0.112772,0.113874,-100886
-34686.5,0.733602,0.563148,3,7,0,34691.2,-0.014379,0.131685,0.138164,0.110768,0.980114,0.115714,0.117937,0.112206,-100886
-34687.6,0.78363,0.563148,2,3,0,34689.6,-0.0174116,0.138445,0.139509,0.11404,0.983893,0.122053,0.118833,0.115521,-100887
-34690.7,0.771177,0.563148,2,3,0,34692,-0.0116065,0.140548,0.130304,0.118527,0.978965,0.123777,0.109619,0.120065,-100890
-34689.5,0.957219,0.563148,3,7,0,34693.7,-0.0151799,0.13087,0.129445,0.12014,0.98166,0.113914,0.108624,0.121699,-100889
-34686.5,1,0.563148,2,3,0,34689.9,-0.0169112,0.134209,0.138035,0.112156,0.98425,0.118071,0.117656,0.113612,-100886
-34687,0.967655,0.563148,3,7,0,34687.6,-0.0162427,0.135993,0.13215,0.108648,0.980347,0.120391,0.112494,0.110058,-100886
-34686.8,1,0.563148,3,7,0,34687.4,-0.0156542,0.133569,0.1379,0.117531,0.982233,0.116778,0.116914,0.119057,-100886
-34689.9,0.760761,0.563148,2,3,0,34690.9,-0.0136672,0.13255,0.134505,0.102966,0.979449,0.117596,0.11537,0.104303,-100889
-34687.5,0.965825,0.563148,2,7,0,34691.5,-0.0150117,0.133722,0.140291,0.112335,0.978134,0.117522,0.119768,0.113793,-100887
-34689.6,0.866881,0.563148,2,7,0,34691,-0.0140265,0.132334,0.140915,0.104769,0.983451,0.117044,0.121222,0.106129,-100889
-34688.6,0.948489,0.563148,2,3,0,34691.9,-0.0115302,0.134878,0.143112,0.11192,0.980433,0.118678,0.122482,0.113373,-100888
