# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-03-23 18:49:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/ub5iyhvo.json
# init = 2 (Default)
# random
#   seed = 7202
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/GPT2.nondens/multireg-20250323134940_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.623029
# Diagonal elements of inverse mass matrix:
# 2.33393e-05, 2.42144e-05, 2.50971e-05, 2.5219e-05, 1.60267e-05
-34918.2,0.685784,0.623029,2,3,0,34921.4,-0.0179412,0.132064,0.13591,0.114961,0.981886,0.116289,0.114687,0.11626,-33254.6
-34918,0.886343,0.623029,2,3,0,34920.2,-0.0169608,0.12865,0.134023,0.108648,0.983368,0.113643,0.113638,0.109875,-33256.8
-34919.3,0.864631,0.623029,2,3,0,34920.2,-0.0109254,0.136712,0.137263,0.106611,0.986762,0.121881,0.116921,0.107815,-33255.5
-34918.2,0.694064,0.623029,2,3,0,34923.7,-0.0166716,0.132436,0.135649,0.113739,0.980608,0.116808,0.114582,0.115023,-33253.6
-34919.6,0.831682,0.623029,2,3,0,34920.8,-0.0107609,0.13453,0.131515,0.106194,0.987645,0.119848,0.111559,0.107393,-33258.7
-34919.5,0.942527,0.623029,2,7,0,34921.8,-0.0181577,0.130004,0.139303,0.11613,0.985917,0.114035,0.117746,0.117442,-33256.8
-34918,0.967542,0.623029,2,3,0,34920.8,-0.0178917,0.130666,0.132455,0.114419,0.983993,0.115015,0.111497,0.115711,-33257.5
-34920.4,0.585179,0.623029,2,3,0,34922.5,-0.0199366,0.135895,0.138036,0.115868,0.980649,0.119976,0.116584,0.117177,-33253.3
-34918.3,1,0.623029,2,7,0,34920.8,-0.0167102,0.131241,0.130658,0.107741,0.985791,0.116396,0.110575,0.108957,-33259.1
-34919.8,0.760872,0.623029,2,3,0,34921.9,-0.0108425,0.127968,0.132809,0.109798,0.988514,0.112849,0.112363,0.111039,-33260.2
-34920.9,0.85159,0.623029,2,3,0,34923.1,-0.0152279,0.138724,0.138097,0.115808,0.979409,0.122809,0.116648,0.117116,-33251.2
-34919.8,0.738546,0.623029,2,7,0,34925,-0.0129513,0.137265,0.141029,0.111597,0.987381,0.121789,0.119892,0.112857,-33254.8
-34920.8,0.810105,0.623029,3,7,0,34924.7,-0.0220211,0.131344,0.129629,0.108864,0.981125,0.116387,0.109477,0.110093,-33258.3
-34918.4,0.9097,0.623029,2,3,0,34923.7,-0.0121725,0.133233,0.131218,0.10944,0.980763,0.11818,0.110906,0.110676,-33254.6
-34918.2,0.985175,0.623029,2,3,0,34919.1,-0.0110664,0.131925,0.137822,0.113284,0.986484,0.116312,0.11668,0.114563,-33255.6
-34917.8,1,0.623029,2,3,0,34918.6,-0.0156659,0.134938,0.131772,0.109846,0.981675,0.119827,0.111381,0.111087,-33255
-34919.4,0.869741,0.623029,3,7,0,34919.9,-0.0102188,0.128835,0.136572,0.109785,0.980241,0.113652,0.115906,0.111025,-33253.1
-34918.7,1,0.623029,2,3,0,34919.9,-0.016763,0.136662,0.131869,0.111443,0.987735,0.121364,0.111289,0.112702,-33258.9
-34919.1,0.93921,0.623029,2,3,0,34921,-0.0173527,0.12705,0.130679,0.110202,0.985063,0.111921,0.110312,0.111447,-33259.9
-34922.7,0.545153,0.623029,2,3,0,34924.5,-0.0173878,0.128281,0.130648,0.114284,0.991369,0.112678,0.109813,0.115575,-33264.7
-34917.8,1,0.623029,2,3,0,34923,-0.0175173,0.137257,0.134877,0.110651,0.984241,0.121998,0.114211,0.111901,-33255.3
-34919.3,0.821636,0.623029,2,3,0,34920.5,-0.0212611,0.132303,0.135968,0.107594,0.982025,0.117382,0.115589,0.108809,-33255.7
-34920.6,0.93643,0.623029,2,3,0,34921.4,-0.0068785,0.135901,0.13357,0.116619,0.985925,0.119972,0.112294,0.117936,-33256.1
-34920.3,0.921847,0.623029,2,3,0,34922.8,-0.0173688,0.130242,0.136022,0.10422,0.98026,0.115713,0.116028,0.105397,-33254.6
-34918.5,0.965133,0.623029,2,3,0,34922.4,-0.0175087,0.131343,0.138814,0.11253,0.981199,0.115801,0.1177,0.113801,-33253.3
-34917.3,0.988095,0.623029,2,3,0,34919.3,-0.0138241,0.134246,0.135528,0.110763,0.981637,0.118964,0.114811,0.112014,-33253.2
-34917.2,0.976624,0.623029,2,7,0,34917.8,-0.0128902,0.133429,0.134919,0.11373,0.9833,0.117813,0.113896,0.115015,-33254.4
-34918.5,0.75456,0.623029,2,3,0,34919.9,-0.020105,0.130912,0.13622,0.108346,0.984815,0.115901,0.11574,0.10957,-33257.1
-34919.9,0.789904,0.623029,2,3,0,34921.8,-0.0175795,0.135159,0.129801,0.10684,0.987796,0.120431,0.109872,0.108047,-33260.6
-34922.9,0.760141,0.623029,2,7,0,34924.3,-0.012494,0.131791,0.138258,0.121904,0.980224,0.115169,0.116098,0.123281,-33253.2
-34918.9,0.951933,0.623029,2,3,0,34924.7,-0.0145501,0.127869,0.130191,0.1139,0.982945,0.112319,0.109427,0.115186,-33258
-34921.4,0.516806,0.623029,2,3,0,34926.3,-0.0107397,0.137046,0.127824,0.107281,0.980354,0.1223,0.10796,0.108493,-33255.6
-34918,0.980513,0.623029,2,7,0,34922.1,-0.0130558,0.137739,0.134318,0.111231,0.982189,0.122422,0.113618,0.112487,-33253.3
-34920.4,0.740835,0.623029,2,3,0,34921.3,-0.00925095,0.132647,0.141637,0.113975,0.986828,0.116887,0.12019,0.115263,-33254.7
-34917.6,0.952123,0.623029,2,3,0,34921.4,-0.0139751,0.132647,0.137061,0.114683,0.982838,0.116885,0.115802,0.115979,-33253.8
-34917.4,0.958684,0.623029,2,3,0,34918.3,-0.0135628,0.129896,0.13469,0.113963,0.983644,0.11426,0.113654,0.11525,-33255.6
-34919.8,0.773571,0.623029,2,3,0,34920.5,-0.0220577,0.133691,0.133358,0.115643,0.983644,0.117881,0.112207,0.11695,-33257.6
-34917.8,0.959072,0.623029,2,3,0,34920.9,-0.0161535,0.130605,0.13322,0.114413,0.986006,0.114941,0.112218,0.115705,-33258.1
-34921,0.708951,0.623029,2,3,0,34922,-0.0140511,0.130365,0.136236,0.116589,0.978037,0.114396,0.114807,0.117906,-33252.6
-34917.8,1,0.623029,2,3,0,34921.7,-0.0145758,0.130358,0.139218,0.111141,0.984347,0.114971,0.11824,0.112397,-33254.6
