# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2024-09-28 20:57:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/zxu8hbiw.json
# init = 2 (Default)
# random
#   seed = 49806
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/GPT2.nondens/multireg-20240928155730_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.527354
# Diagonal elements of inverse mass matrix:
# 2.331e-05, 2.25303e-05, 2.12611e-05, 2.24255e-05, 1.69707e-05
-34688.6,0.771921,0.527354,3,7,0,34693.9,-0.00731616,0.13534,0.135301,0.110109,0.982267,0.119502,0.115306,0.111539,-100888
-34689.8,0.846576,0.527354,3,7,0,34694,-0.0251488,0.132309,0.138959,0.112467,0.980965,0.116116,0.118494,0.113927,-100889
-34688.8,0.99513,0.527354,3,7,0,34691.5,-0.0103711,0.132393,0.129038,0.109496,0.981548,0.116743,0.109455,0.110918,-100888
-34689.5,0.8925,0.527354,3,7,0,34692.4,-0.0214602,0.136342,0.142783,0.114453,0.983332,0.119839,0.121881,0.115938,-100889
-34691.3,0.824337,0.527354,2,3,0,34693.5,-0.0208297,0.140635,0.143987,0.11526,0.981987,0.124014,0.122927,0.116756,-100891
-34686.6,1,0.527354,2,3,0,34691.6,-0.0154172,0.131473,0.137225,0.116455,0.981188,0.114826,0.116399,0.117966,-100886
-34686.9,0.952364,0.527354,3,7,0,34688,-0.0155933,0.136857,0.135895,0.107846,0.981774,0.121285,0.116126,0.109246,-100886
-34689.8,0.673092,0.527354,3,7,0,34691.8,-0.0115012,0.134218,0.135912,0.112794,0.97489,0.118041,0.115576,0.114259,-100889
-34688.8,0.975781,0.527354,2,7,0,34692.2,-0.0108236,0.138446,0.12925,0.113924,0.981711,0.122255,0.10915,0.115403,-100888
-34686.9,0.978992,0.527354,2,3,0,34690.2,-0.0186758,0.134913,0.135513,0.108519,0.98278,0.119265,0.115688,0.109927,-100886
-34687.1,0.899519,0.527354,3,7,0,34688.9,-0.0122695,0.134362,0.13722,0.116658,0.979571,0.117691,0.11637,0.118172,-100886
-34686.7,0.972502,0.527354,3,7,0,34688.3,-0.0134394,0.13767,0.135282,0.110745,0.979954,0.121756,0.115215,0.112183,-100886
-34688.1,0.798663,0.527354,2,7,0,34691.1,-0.0206159,0.139861,0.13529,0.111581,0.980224,0.123846,0.115127,0.113029,-100888
-34689.3,0.913123,0.527354,3,7,0,34691.5,-0.0219936,0.132191,0.133779,0.119102,0.979998,0.115284,0.112839,0.120648,-100889
-34689.2,0.982119,0.527354,3,7,0,34692.3,-0.0204381,0.132076,0.143405,0.114183,0.98207,0.115593,0.1225,0.115665,-100889
-34688.6,0.98626,0.527354,3,7,0,34690.8,-0.00784857,0.133228,0.1315,0.114018,0.980996,0.116982,0.111265,0.115498,-100888
-34687.7,0.965405,0.527354,2,3,0,34690,-0.0127892,0.130588,0.131539,0.111325,0.978768,0.114669,0.111611,0.11277,-100887
-34689.7,0.842861,0.527354,3,7,0,34692.7,-0.0176946,0.129497,0.143329,0.108455,0.982751,0.113713,0.123083,0.109863,-100889
-34690.4,0.911206,0.527354,3,7,0,34693.8,-0.0130141,0.140131,0.141336,0.113241,0.976816,0.123803,0.120652,0.114711,-100890
-34690.4,0.995283,0.527354,3,7,0,34693.7,-0.0243282,0.133264,0.129977,0.109448,0.98011,0.117603,0.110349,0.110869,-100890
-34686.7,1,0.527354,2,3,0,34690.3,-0.0107631,0.1341,0.135209,0.112866,0.983017,0.117928,0.114903,0.114331,-100886
-34687.5,0.825833,0.527354,3,7,0,34690.4,-0.0108518,0.130745,0.137424,0.116313,0.981797,0.114111,0.116603,0.117823,-100887
-34687.4,0.952735,0.527354,3,7,0,34689.6,-0.0170468,0.138951,0.1348,0.116679,0.980616,0.122322,0.114081,0.118194,-100887
-34688.4,0.813449,0.527354,3,7,0,34692.3,-0.0122168,0.126851,0.138156,0.111299,0.982659,0.110813,0.117869,0.112744,-100888
-34688.4,0.626029,0.527354,2,3,0,34694.1,-0.0122168,0.126851,0.138156,0.111299,0.982659,0.110813,0.117869,0.112744,-100888
-34689,0.742494,0.527354,3,7,0,34693.7,-0.0187791,0.140912,0.132362,0.117097,0.982419,0.124278,0.111729,0.118618,-100888
-34688.1,0.888629,0.527354,3,7,0,34693,-0.0230065,0.131545,0.134985,0.111243,0.98145,0.115574,0.114877,0.112687,-100888
-34687.3,0.94811,0.527354,3,7,0,34690.3,-0.00931344,0.135516,0.134025,0.113009,0.981083,0.119348,0.113768,0.114476,-100887
-34687.7,0.990036,0.527354,3,7,0,34689.1,-0.0160154,0.137475,0.129782,0.115314,0.982561,0.121104,0.109494,0.116811,-100887
-34688.5,0.935494,0.527354,3,7,0,34690.2,-0.0168281,0.128707,0.140866,0.110953,0.979135,0.112663,0.120469,0.112394,-100888
-34686.6,1,0.527354,2,3,0,34688.9,-0.0164703,0.136654,0.135375,0.11119,0.984287,0.120684,0.115252,0.112634,-100886
-34686.4,0.949321,0.527354,3,7,0,34688.1,-0.015699,0.136063,0.136783,0.109149,0.981394,0.120316,0.116816,0.110566,-100886
-34687.1,0.929151,0.527354,3,7,0,34687.9,-0.0167098,0.13466,0.137796,0.117997,0.980508,0.117815,0.116762,0.119529,-100886
