# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 17:26:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/r308kw8c.json
# init = 2 (Default)
# random
#   seed = 75538
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/asym_GPT2.nonsems/multireg-20250511122606_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.555651
# Diagonal elements of inverse mass matrix:
# 2.2257e-05, 2.43612e-05, 2.19693e-05, 2.30882e-05, 1.63846e-05
-35087,0.761746,0.555651,2,3,0,35089.8,-0.00715561,-0.0248267,0.146967,0.12409,0.991766,-0.0248335,0.134574,0.12488,-33808.3
-35087.8,0.89759,0.555651,2,7,0,35091.1,-0.00454507,-0.0147757,0.148835,0.130585,0.981501,-0.0147548,0.135587,0.131417,-33811
-35084,1,0.555651,2,3,0,35088,-0.00820852,-0.0158411,0.150094,0.125879,0.99073,-0.0158541,0.137558,0.126681,-33809
-35084.2,0.985621,0.555651,3,7,0,35085.1,-0.0134482,-0.019231,0.148655,0.121833,0.982515,-0.0192603,0.136643,0.122609,-33809.8
-35084.5,0.96678,0.555651,3,7,0,35086.2,-0.00902059,-0.0199547,0.1469,0.12213,0.991075,-0.0199733,0.134783,0.122908,-33807.4
-35083.3,0.992679,0.555651,2,7,0,35085.3,-0.00776626,-0.0173703,0.152698,0.126306,0.987468,-0.0173938,0.140195,0.12711,-33811.4
-35084.6,0.670121,0.555651,2,3,0,35088.1,-0.00994237,-0.00987008,0.150711,0.125906,0.986577,-0.00988676,0.138193,0.126708,-33810
-35084.9,0.983904,0.555651,3,7,0,35086.1,-0.0124712,-0.0249811,0.146921,0.122599,0.986571,-0.0249965,0.134739,0.123379,-33808.1
-35083.8,0.995659,0.555651,3,7,0,35085.9,-0.0112179,-0.0138595,0.15447,0.122841,0.986001,-0.0139128,0.142522,0.123623,-33813
-35083.7,0.709884,0.555651,3,7,0,35089.4,-0.00905117,-0.0215664,0.145558,0.124391,0.987171,-0.0215647,0.133073,0.125183,-33806.7
-35085.3,0.839655,0.555651,3,7,0,35087.1,-0.00892418,-0.0155983,0.157596,0.121711,0.988058,-0.0156737,0.145919,0.122486,-33816
-35087.1,0.880489,0.555651,3,7,0,35089.4,-0.00262174,-0.0176956,0.155958,0.127772,0.988369,-0.0177268,0.143362,0.128586,-33815.3
-35086.1,0.944261,0.555651,2,3,0,35089.7,-0.005644,-0.0227616,0.150998,0.129667,0.984492,-0.0227561,0.137957,0.130493,-33811.7
-35082.5,0.935493,0.555651,3,7,0,35087.5,-0.0120137,-0.0168997,0.148814,0.124743,0.987893,-0.0169129,0.136395,0.125537,-33807.8
-35082.5,0.987066,0.555651,3,7,0,35082.8,-0.0095873,-0.0174584,0.150485,0.125001,0.98579,-0.0174784,0.138088,0.125796,-33809.8
-35084.3,0.776117,0.555651,2,3,0,35085.1,-0.0105955,-0.0205119,0.151505,0.127989,0.983315,-0.020519,0.138721,0.128804,-33811.2
-35082.8,0.962213,0.555651,2,3,0,35084.9,-0.0105248,-0.0175128,0.147519,0.123577,0.988643,-0.0175262,0.135219,0.124364,-33807.2
-35086.3,0.725453,0.555651,2,3,0,35086.7,-0.0067112,-0.0150293,0.148537,0.115117,0.987791,-0.015098,0.137474,0.11585,-33811.2
-35088.4,0.807807,0.555651,3,7,0,35092,-0.00793851,-0.0222607,0.143782,0.13012,0.992322,-0.0222162,0.13042,0.130949,-33805.2
-35085.7,0.968558,0.555651,3,7,0,35090.9,-0.00668251,-0.0171992,0.153461,0.116632,0.987051,-0.0172835,0.142358,0.117375,-33814.6
-35087.6,0.750439,0.555651,3,7,0,35091.7,-0.00343081,-0.0238589,0.153209,0.118744,0.986428,-0.0239288,0.141797,0.1195,-33815.6
-35085,0.922903,0.555651,2,3,0,35091.3,-0.0125832,-0.0160292,0.154982,0.130043,0.988012,-0.0160423,0.142029,0.130871,-33812.1
-35085,0.604686,0.555651,2,3,0,35090.5,-0.0125832,-0.0160292,0.154982,0.130043,0.988012,-0.0160423,0.142029,0.130871,-33812.1
-35084.2,0.952387,0.555651,3,7,0,35087.1,-0.013484,-0.0214202,0.145807,0.122929,0.984108,-0.0214284,0.133538,0.123712,-33807.3
-35086.4,0.859581,0.555651,2,7,0,35087.7,-0.0131204,-0.0197426,0.143822,0.116188,0.988443,-0.0197806,0.132439,0.116928,-33806.7
-35086.5,0.99624,0.555651,3,7,0,35087.6,-0.00992695,-0.0147241,0.154793,0.132153,0.984453,-0.0147239,0.141534,0.132994,-33813.2
-35083.4,1,0.555651,2,3,0,35086.8,-0.00783403,-0.0185658,0.152892,0.126735,0.986716,-0.0185876,0.140335,0.127541,-33811.7
-35083.6,0.844923,0.555651,3,7,0,35086.5,-0.0135219,-0.0158391,0.144616,0.122288,0.986507,-0.0158457,0.132395,0.123067,-33805.6
-35084.1,0.65809,0.555651,2,3,0,35088.9,-0.0108242,-0.0139185,0.143794,0.122757,0.985995,-0.0139184,0.131478,0.123538,-33805.5
