# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 17:26:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/r308kw8c.json
# init = 2 (Default)
# random
#   seed = 75538
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/asym_GPT2.nonsems/multireg-20250511122606_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.533751
# Diagonal elements of inverse mass matrix:
# 2.30863e-05, 2.17606e-05, 2.33218e-05, 2.42104e-05, 1.6708e-05
-35085.7,1,0.533751,3,7,0,35091.3,-0.010724,-0.0207607,0.141425,0.120728,0.985556,-0.0207598,0.129312,0.121497,-33805
-35084.6,0.888949,0.533751,3,7,0,35089.1,-0.0166843,-0.021967,0.15109,0.126204,0.986589,-0.0219825,0.138544,0.127007,-33809.7
-35086.1,0.911092,0.533751,3,7,0,35087.8,-0.012476,-0.0228312,0.155206,0.118029,0.987506,-0.0229154,0.143966,0.118781,-33815
-35085.8,0.997397,0.533751,3,7,0,35087.7,-0.0104413,-0.0124101,0.146032,0.130096,0.990075,-0.0123782,0.132754,0.130924,-33805.6
-35084.2,0.968383,0.533751,2,3,0,35087.1,-0.0108413,-0.015094,0.145713,0.129527,0.985665,-0.0150636,0.132503,0.130352,-33805.9
-35084.2,0.887692,0.533751,3,7,0,35087.3,-0.0101901,-0.019016,0.151395,0.117596,0.987306,-0.0190841,0.140081,0.118345,-33811.9
-35083.7,0.947648,0.533751,3,7,0,35086,-0.00589678,-0.0151959,0.151037,0.122697,0.987435,-0.0152325,0.138986,0.123479,-33811.1
-35084.5,0.967309,0.533751,3,7,0,35084.8,-0.0173788,-0.0193495,0.14692,0.126205,0.985492,-0.0193442,0.134226,0.127009,-33806.7
-35084.8,0.901585,0.533751,3,7,0,35087.7,-0.00412551,-0.0178934,0.150923,0.121298,0.988793,-0.0179373,0.139067,0.12207,-33811.7
-35086,0.915158,0.533751,3,7,0,35087.7,-0.00166219,-0.0168589,0.146714,0.124427,0.988003,-0.0168634,0.134264,0.125219,-33809
-35086.7,0.959642,0.533751,3,7,0,35088.9,-0.00177356,-0.0158415,0.14792,0.121632,0.98349,-0.0158686,0.13591,0.122407,-33811.5
-35085.2,0.992001,0.533751,3,7,0,35088.6,-0.01637,-0.0239703,0.148595,0.123681,0.988252,-0.0239878,0.136318,0.124468,-33808.3
