# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 17:26:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/r308kw8c.json
# init = 2 (Default)
# random
#   seed = 75538
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/asym_GPT2.nonsems/multireg-20250511122606_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.587904
# Diagonal elements of inverse mass matrix:
# 2.21365e-05, 2.2731e-05, 2.19112e-05, 2.49663e-05, 1.71003e-05
-35084.3,0.965414,0.587904,3,7,0,35085.7,-0.0137991,-0.0183896,0.151309,0.128038,0.983127,-0.0183957,0.138511,0.128854,-33810.5
-35083.9,0.832794,0.587904,2,3,0,35087.7,-0.0119978,-0.014064,0.153783,0.121171,0.985334,-0.0141235,0.142047,0.121943,-33812.9
-35083.2,0.869952,0.587904,2,3,0,35086,-0.0116282,-0.0195059,0.151938,0.126016,0.988901,-0.019527,0.139449,0.126818,-33810
-35084.8,0.837785,0.587904,2,3,0,35085.9,-0.0158711,-0.0168952,0.144318,0.121307,0.984632,-0.0169059,0.132226,0.12208,-33806
-35084.8,0.987563,0.587904,3,7,0,35085.5,-0.00593989,-0.0178449,0.1549,0.126874,0.988239,-0.0178761,0.142394,0.127682,-33813.5
-35084.9,0.946976,0.587904,3,7,0,35087.2,-0.00876464,-0.0143457,0.156352,0.12365,0.984803,-0.0144036,0.144356,0.124437,-33815.3
-35085.6,0.931558,0.587904,3,7,0,35087.6,-0.0148223,-0.0153879,0.155491,0.128895,0.989146,-0.0154104,0.142719,0.129716,-33812.2
-35085.5,0.800506,0.587904,2,3,0,35090.2,-0.0128968,-0.023228,0.153775,0.128471,0.984574,-0.0232435,0.141002,0.129289,-33812.6
-35086.8,0.563258,0.587904,3,7,0,35093,-0.00780209,-0.0092369,0.148157,0.128012,0.990457,-0.00922837,0.13525,0.128827,-33808
-35084,0.990382,0.587904,2,3,0,35087.7,-0.00689899,-0.0141497,0.146231,0.126636,0.985767,-0.014139,0.133451,0.127443,-33807.2
-35084.9,0.940922,0.587904,3,7,0,35086.2,-0.00984055,-0.00964598,0.147089,0.125452,0.985694,-0.0096471,0.134507,0.12625,-33807.7
-35083.6,0.999505,0.587904,3,7,0,35085.2,-0.0135826,-0.0223859,0.149968,0.122361,0.986972,-0.0224183,0.137928,0.12314,-33809.6
-35084.8,0.862782,0.587904,2,3,0,35085.6,-0.0119597,-0.0244294,0.148945,0.124143,0.983852,-0.0244459,0.136615,0.124933,-33810
-35084.6,1,0.587904,3,7,0,35085.9,-0.00709145,-0.0127278,0.148192,0.122764,0.99,-0.0127499,0.136031,0.123546,-33808.5
-35083.4,1,0.587904,2,3,0,35085,-0.00997583,-0.0139533,0.149167,0.125271,0.984106,-0.0139655,0.136685,0.126069,-33809.2
-35083.3,0.946145,0.587904,2,7,0,35084.6,-0.0136173,-0.0190532,0.151095,0.123828,0.984041,-0.019083,0.138886,0.124616,-33810.6
-35083.6,0.944799,0.587904,2,7,0,35084.6,-0.0121018,-0.0213087,0.153749,0.123384,0.986492,-0.0213542,0.141697,0.12417,-33812.4
-35083.8,0.75871,0.587904,3,7,0,35087.3,-0.00987972,-0.0135329,0.145877,0.124414,0.984562,-0.0135336,0.1334,0.125206,-33807
-35084.9,0.6422,0.587904,2,3,0,35088.2,-0.0103431,-0.0135131,0.149788,0.130215,0.989737,-0.0134994,0.136626,0.131044,-33808.1
-35085.4,0.986471,0.587904,3,7,0,35087.1,-0.0110126,-0.0206961,0.144892,0.117107,0.987896,-0.0207341,0.133417,0.117853,-33807.5
-35085.2,0.975847,0.587904,3,7,0,35088.1,-0.0109982,-0.0140575,0.154267,0.130628,0.987714,-0.0140638,0.141205,0.131459,-33811.7
-35083,0.860586,0.587904,2,7,0,35087.8,-0.0131818,-0.0189039,0.152538,0.123302,0.986303,-0.0189441,0.140455,0.124087,-33811.1
-35082.5,0.967303,0.587904,3,7,0,35083.6,-0.0102874,-0.0169846,0.148641,0.122589,0.987653,-0.0170096,0.136521,0.12337,-33808.4
-35082.5,0.608443,0.587904,1,3,0,35086.3,-0.0102874,-0.0169846,0.148641,0.122589,0.987653,-0.0170096,0.136521,0.12337,-33808.4
-35085,0.747321,0.587904,2,3,0,35085.3,-0.00902116,-0.0191547,0.145325,0.130249,0.989045,-0.0191176,0.132,0.131078,-33805.5
-35084.9,0.949032,0.587904,3,7,0,35087.9,-0.018328,-0.0182729,0.151317,0.120576,0.987077,-0.0183231,0.139578,0.121343,-33810.4
-35083.3,0.976736,0.587904,2,3,0,35085.6,-0.0132807,-0.020529,0.14978,0.120602,0.987294,-0.020571,0.137982,0.12137,-33809.6
-35085.1,0.827249,0.587904,2,3,0,35086,-0.00886506,-0.0121035,0.151139,0.123679,0.982354,-0.0121352,0.138954,0.124466,-33812
-35082.7,0.884747,0.587904,2,3,0,35086.8,-0.0126374,-0.0163045,0.149113,0.126354,0.986627,-0.0163097,0.136476,0.127158,-33808
-35083.1,0.624252,0.587904,3,7,0,35087.6,-0.00931286,-0.0182466,0.149728,0.120856,0.984872,-0.0182871,0.137892,0.121625,-33810.4
-35083.8,0.963516,0.587904,2,3,0,35084,-0.0144756,-0.0182789,0.147599,0.128031,0.988571,-0.0182664,0.13467,0.128846,-33806.3
-35083.2,0.963084,0.587904,3,7,0,35085,-0.0102037,-0.0151184,0.15226,0.125199,0.984658,-0.0151464,0.139898,0.125996,-33811.3
-35083.8,0.835897,0.587904,2,7,0,35085.8,-0.0116172,-0.0230362,0.151771,0.123497,0.988005,-0.0230709,0.139634,0.124284,-33810.9
-35085.3,0.919344,0.587904,3,7,0,35085.7,-0.00869583,-0.0112416,0.14597,0.121759,0.989942,-0.0112586,0.133873,0.122535,-33807
-35083.1,1,0.587904,2,3,0,35085.5,-0.00903795,-0.0158071,0.150395,0.127096,0.985062,-0.0158145,0.137698,0.127906,-33809.8
-35086.6,0.335015,0.587904,2,3,0,35094.1,-0.00332781,-0.0202162,0.153435,0.123456,0.990833,-0.0202598,0.141362,0.124242,-33813.5
-35085.7,0.925303,0.587904,2,7,0,35090.2,-0.015462,-0.0166518,0.142237,0.122875,0.989755,-0.0166428,0.129849,0.123657,-33803.5
-35086,0.89956,0.587904,2,7,0,35088.5,-0.0114088,-0.0224813,0.148532,0.120079,0.981422,-0.0225199,0.136764,0.120844,-33811.3
-35087.7,0.881341,0.587904,2,3,0,35090,-0.0167279,-0.0149894,0.154802,0.127609,0.992555,-0.0150161,0.142188,0.128421,-33811.6
-35084.7,0.745815,0.587904,2,3,0,35093.5,-0.0144029,-0.0130964,0.150814,0.122315,0.982923,-0.0131344,0.138811,0.123094,-33810.9
-35086.9,0.695268,0.587904,3,7,0,35090.6,-0.00746097,-0.0216715,0.148002,0.12456,0.993426,-0.021681,0.135579,0.125354,-33808.4
-35082.9,1,0.587904,2,3,0,35087.3,-0.00974796,-0.01699,0.147397,0.125088,0.988761,-0.016994,0.134878,0.125885,-33807
-35084.1,0.90083,0.587904,2,3,0,35084.5,-0.00580874,-0.0191008,0.149949,0.127293,0.984661,-0.0191044,0.137207,0.128103,-33810.5
-35086.2,0.823458,0.587904,3,7,0,35088,-0.00639536,-0.00950301,0.146108,0.121343,0.985545,-0.00952341,0.134074,0.122116,-33808.7
-35083.8,0.911798,0.587904,2,3,0,35087.8,-0.00929835,-0.0133158,0.147922,0.124926,0.989703,-0.0133238,0.135444,0.125722,-33807.4
-35086.2,0.832971,0.587904,2,3,0,35087.2,-0.0120489,-0.00898967,0.152699,0.120385,0.984566,-0.00904899,0.141036,0.121152,-33812.9
-35085.3,0.872537,0.587904,2,7,0,35089.3,-0.0114363,-0.0200453,0.153145,0.127694,0.981866,-0.0200625,0.14046,0.128507,-33812.9
-35088,0.877674,0.587904,3,7,0,35089.2,-0.0112184,-0.0272484,0.147107,0.124019,0.98183,-0.0272561,0.134729,0.124809,-33810.4
-35083,1,0.587904,2,3,0,35087.8,-0.0103114,-0.0191854,0.151171,0.127456,0.987408,-0.0191942,0.13845,0.128268,-33809.7
-35084.7,0.845174,0.587904,2,3,0,35085.3,-0.00700453,-0.0225985,0.152939,0.126426,0.98805,-0.0226219,0.140427,0.127231,-33812.2
-35082.7,1,0.587904,2,3,0,35084.7,-0.00971949,-0.0174778,0.149253,0.126755,0.985928,-0.0174813,0.136563,0.127562,-33808.6
-35083.2,0.878586,0.587904,2,3,0,35083.9,-0.0086174,-0.0160878,0.151235,0.126605,0.988751,-0.0161023,0.138637,0.127411,-33809.8
-35084,0.838779,0.587904,2,3,0,35085.6,-0.00426651,-0.017321,0.149258,0.123834,0.986202,-0.0173417,0.136984,0.124622,-33810.3
-35085.1,0.70362,0.587904,3,7,0,35088.6,-0.0179213,-0.0174026,0.149577,0.123451,0.99039,-0.0174271,0.137368,0.124238,-33808
-35088.1,0.605303,0.587904,1,1,0,35088.1,-0.0207508,-0.0171826,0.149049,0.123718,0.992273,-0.0172029,0.136783,0.124506,-33807.8
-35084.9,0.931702,0.587904,3,7,0,35090.4,-0.00572492,-0.0153508,0.145559,0.124519,0.983433,-0.015349,0.133056,0.125312,-33808.1
-35085.2,0.963025,0.587904,3,7,0,35087.3,-0.0174126,-0.0193355,0.151887,0.127838,0.989178,-0.0193456,0.139137,0.128652,-33809.4
-35089,0.724141,0.587904,2,3,0,35090.9,-0.0133676,-0.011909,0.154464,0.115834,0.981652,-0.0120037,0.14351,0.116572,-33816.5
-35084.5,0.932434,0.587904,2,3,0,35091.1,-0.0126822,-0.013167,0.155633,0.124034,0.986732,-0.0132191,0.143556,0.124823,-33813.5
-35083.2,0.998985,0.587904,3,7,0,35085.1,-0.0151486,-0.0185156,0.14796,0.126015,0.986676,-0.0185168,0.13533,0.126817,-33807.1
-35083.9,0.743052,0.587904,3,7,0,35086.7,-0.00657059,-0.0161435,0.151408,0.121414,0.984314,-0.0161895,0.139553,0.122187,-33812.3
