# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 20:30:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/x3rob_k2.json
# init = 2 (Default)
# random
#   seed = 55738
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_Word2Vec/reg-20250511153036_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.607162
# Diagonal elements of inverse mass matrix:
# 2.725e-05, 2.55085e-05, 1.63273e-05
-35979.3,0.828418,0.607162,2,3,0,35980.7,-0.0219658,0.0477677,1.00232,-33667.9
-35978.4,1,0.607162,2,3,0,35979.4,-0.0108895,0.0485413,1.0012,-33667
-35979.2,0.714331,0.607162,2,3,0,35981.8,-0.0177107,0.0431012,1.00314,-33669.8
-35978.6,0.649845,0.607162,2,3,0,35983.9,-0.0120189,0.0474955,0.999233,-33666.6
-35978.3,1,0.607162,3,7,0,35978.8,-0.0177427,0.0511724,1.00014,-33665.5
-35978.7,0.728802,0.607162,1,3,0,35980.9,-0.0118807,0.0488151,1.00454,-33668.4
-35978.4,0.942063,0.607162,2,7,0,35979.6,-0.0124899,0.0452445,1.0013,-33668.2
-35979,0.861717,0.607162,3,7,0,35980.1,-0.0204713,0.0518284,1.0011,-33665.9
-35979.9,0.866301,0.607162,2,3,0,35980.5,-0.00928291,0.0440557,1.00274,-33669.7
-35978.9,0.9347,0.607162,2,3,0,35981.5,-0.0104813,0.0503878,0.999664,-33665.9
-35978.5,0.997001,0.607162,2,3,0,35979.5,-0.012414,0.0521637,1.00265,-33666.4
-35978.5,0.586203,0.607162,2,7,0,35982.9,-0.012414,0.0521637,1.00265,-33666.4
-35978.5,0.474669,0.607162,2,3,0,35984,-0.012414,0.0521637,1.00265,-33666.4
-35979.2,0.710103,0.607162,2,3,0,35981.6,-0.0190427,0.0435099,1.00242,-33669.4
-35978.8,0.999281,0.607162,2,7,0,35979.7,-0.0104626,0.0515399,1.00111,-33666.1
-35978.4,1,0.607162,1,1,0,35978.8,-0.0118607,0.0515221,1.00121,-33666
-35977.8,0.868191,0.607162,2,3,0,35979.8,-0.0155728,0.0477123,1.00289,-33667.7
-35978.4,0.946552,0.607162,2,3,0,35978.5,-0.0123915,0.0457255,1.001,-33667.8
-35978.9,0.939026,0.607162,2,3,0,35979.3,-0.0204229,0.0514261,1.00202,-33666.4
-35978.1,0.994513,0.607162,2,3,0,35979.2,-0.0177958,0.0467011,1.00208,-33667.8
-35978.4,0.945103,0.607162,2,7,0,35978.8,-0.0154218,0.051147,1.00444,-33667.4
-35979.1,0.943093,0.607162,2,3,0,35979.7,-0.0103489,0.0520089,1.00055,-33665.7
-35979.7,0.962462,0.607162,2,3,0,35980,-0.0223627,0.0462326,1.0027,-33668.7
-35978.6,0.757987,0.607162,2,7,0,35982.4,-0.0148002,0.0491139,0.99825,-33665.5
-35978.9,0.849774,0.607162,2,3,0,35980.7,-0.0127843,0.0515461,1.00485,-33667.6
-35978.4,1,0.607162,2,3,0,35979,-0.0123074,0.0495946,1.00409,-33667.8
-35978.6,0.983216,0.607162,2,7,0,35979.1,-0.0149989,0.0511524,1.00493,-33667.7
-35985.5,0.451469,0.607162,2,3,0,35985.9,-0.0285242,0.0445283,0.998092,-33669.2
-35978.7,1,0.607162,2,3,0,35985,-0.0123632,0.0444214,1.00235,-33669
-35978.7,0.923421,0.607162,2,3,0,35979.9,-0.0124297,0.0448573,1.00337,-33669.3
-35978.6,0.896572,0.607162,2,7,0,35980.1,-0.0122711,0.0476655,0.998909,-33666.4
-35979.2,0.830442,0.607162,2,3,0,35980.9,-0.0212005,0.048137,1.00359,-33668.3
-35981,0.852978,0.607162,2,3,0,35981.9,-0.0119072,0.0423955,0.997232,-33668.3
-35981.1,0.928514,0.607162,2,3,0,35982.9,-0.0199806,0.0486959,1.00786,-33670.5
-35978.6,0.996409,0.607162,2,7,0,35980.9,-0.0117941,0.046795,0.999678,-33667
-35980.7,0.827914,0.607162,2,3,0,35980.9,-0.0110613,0.0474808,0.996104,-33666
-35980.7,0.437237,0.607162,1,1,0,35983.8,-0.0110613,0.0474808,0.996104,-33666
-35978.7,0.971012,0.607162,2,3,0,35981.7,-0.0180002,0.0445165,1.00032,-33668
-35978,1,0.607162,2,3,0,35978.8,-0.0181363,0.0473707,1.00149,-33667.3
-35979.5,0.827757,0.607162,2,3,0,35979.9,-0.0184926,0.0550926,1.00079,-33664.8
-35981.1,0.896583,0.607162,2,3,0,35981.4,-0.0130334,0.0393306,1.00284,-33671.7
-35981.1,0.998629,0.607162,3,7,0,35982.5,-0.0178832,0.0576132,1.00407,-33665.9
-35980.2,0.843697,0.607162,2,3,0,35984,-0.0150303,0.0536201,1.00655,-33668
-35978,1,0.607162,2,3,0,35980.4,-0.0141903,0.0462784,1.00269,-33668.2
-35980.8,0.737082,0.607162,2,3,0,35981.4,-0.00624008,0.0467887,1.00233,-33668.9
-35981.2,0.957008,0.607162,3,7,0,35982.4,-0.00738723,0.0433126,0.999897,-33669.2
-35982.8,0.879223,0.607162,3,7,0,35985.1,-0.0064379,0.0438856,0.997233,-33668.5
-35980.4,1,0.607162,1,1,0,35982.5,-0.0083342,0.0456449,0.998814,-33667.7
-35979.5,1,0.607162,3,7,0,35981.4,-0.016578,0.0556162,1.00044,-33664.5
-35983,0.358147,0.607162,2,3,0,35987,-0.0114799,0.0534022,1.00925,-33670.2
-35980.1,1,0.607162,2,3,0,35983.3,-0.00901626,0.0524316,1.00436,-33667.6
-35981,0.861392,0.607162,2,3,0,35982.6,-0.0250386,0.0480336,1.00199,-33668.2
-35979.8,0.96877,0.607162,3,7,0,35982.4,-0.00790252,0.0472997,1.00257,-33668.5
-35979.6,0.879686,0.607162,2,3,0,35981.9,-0.00887657,0.0456732,1.00092,-33668.3
-35978.7,0.935114,0.607162,2,3,0,35980.6,-0.0101871,0.0495106,1.00204,-33667.1
