# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 17:40:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/j_j4ei1f.json
# init = 2 (Default)
# random
#   seed = 93431
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-asym_GPT2_j/hreg-20250511124000_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.354422
# Diagonal elements of inverse mass matrix:
# 2.42453e-05, 1.83134e-05, 9.1776e-05, 0.000137941, 0.000114019, 9.62177e-05, 8.04102e-05, 0.000125048, 9.53085e-05, 0.000121741, 0.000132663, 7.75458e-05, 0.140199
-35942.5,0.56871,0.354422,3,7,0,35947,-0.00136069,0.994832,-0.0341167,-0.0607231,-0.00574242,-0.0248102,-0.0332142,0.0154053,-0.0401174,-0.0191717,-0.0138669,-0.0100302,0.0479345,-34031.3
-35937.5,1,0.354422,3,7,0,35945.6,-0.00625364,0.999327,-0.0247027,-0.0539472,-0.00588838,-0.0220789,-0.021689,0.00633529,-0.0348833,-0.0056379,-0.0138442,-0.000642631,0.0339057,-34023.6
-35936.5,0.970669,0.354422,3,15,0,35942.4,-0.00472713,0.997608,-0.010615,-0.0354288,-0.0196033,-0.0156872,-0.0269688,0.0121159,-0.0316246,-0.0179414,0.024827,-0.0208751,0.0157977,-34020.6
-35939,0.994105,0.354422,3,15,0,35942.5,-0.00692736,0.994772,-0.0387741,-0.0680365,-0.0374693,-0.00463305,-0.0255613,-0.0109891,-0.0291427,-0.0129409,-0.0149784,-0.0175439,0.0247602,-34028.1
-35935.2,0.992323,0.354422,3,7,0,35943.7,-0.00189565,1.0025,-0.018619,-0.0545361,-0.0392472,-0.0219455,-0.0174058,-0.00269989,-0.0220787,-0.0156865,-0.00584806,-0.019719,0.0255696,-34023.1
-35935.5,0.904008,0.354422,3,7,0,35945.4,-0.00584815,0.9957,-0.0208398,-0.0566362,-0.0245036,-0.00337112,-0.0159666,0.0176655,-0.0204322,-0.0105401,0.00532874,-0.0269083,0.0239687,-34022
-35946.3,0.803269,0.354422,3,7,0,35951.3,-0.00704137,1.00269,-0.0318327,-0.0503323,-0.0223221,-0.0545581,-0.0483813,-0.0173498,-0.0311163,-0.00571729,0.00292332,-0.0349018,0.0284162,-34031.6
