# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 20:59:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/6p4kis4a.json
# init = 2 (Default)
# random
#   seed = 35904
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-den_SciBERT_j/hreg-20250511155957_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.533512
# Diagonal elements of inverse mass matrix:
# 2.45844e-05, 1.63347e-05, 0.000114568, 0.000118625, 0.000193219, 0.00015346, 0.000101914, 0.000130782, 0.00012908, 0.000180862, 0.000131945, 0.00068816, 0.0886455
-35090.6,0.73625,0.533512,3,7,0,35095.9,-0.00321741,0.997171,0.0526397,0.0526455,0.0660337,0.0497782,0.0478022,0.000537666,0.185645,-0.000139143,0.0803102,0.0398761,0.0919899,-33145.1
-35089.3,1,0.533512,3,7,0,35095.9,-0.0209427,0.994773,0.0388566,0.036422,0.0387655,0.0265843,0.0619989,0.0120353,0.211624,-0.0158846,0.122612,0.0730931,0.0510364,-33171.7
-35091.4,0.691963,0.533512,3,7,0,35099.2,-0.00473813,0.997129,0.041402,0.0419659,0.0623911,0.0611342,0.0386706,-0.00232417,0.184697,-0.006119,0.0847938,0.0335622,0.0981858,-33142.9
-35087.7,0.990297,0.533512,3,7,0,35097.3,-0.0114623,0.997739,0.0645676,0.0477071,0.047101,0.0532427,0.0735931,0.0260901,0.211212,-0.0193077,0.108611,0.0504809,0.0789233,-33174.1
-35090.4,0.930725,0.533512,3,7,0,35095.8,-0.0141647,0.997939,0.0654528,0.0229731,0.0596373,0.0517002,0.0852215,0.000830951,0.213068,-0.0105803,0.104076,0.0678367,0.0787648,-33173.7
-35089.9,0.675897,0.533512,3,7,0,35102.6,-0.0159226,1.00159,0.0720826,0.033447,0.0483814,0.0431079,0.0771773,0.0163574,0.198966,-0.00674518,0.103576,0.0537606,0.0915514,-33164.9
-35088.9,0.903925,0.533512,3,7,0,35098,-0.00850158,0.998563,0.0281621,0.0603752,0.0576628,0.0401573,0.038441,-0.00481442,0.196559,-0.0232349,0.107927,0.0713651,0.0479483,-33158.8
-35087.6,0.878803,0.533512,3,7,0,35098.6,-0.0172224,0.994289,0.0468724,0.0488588,0.0329292,0.0448212,0.0568369,-0.00322214,0.198698,-0.00679449,0.107711,0.0562177,0.157379,-33158.5
