# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 20:59:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/6p4kis4a.json
# init = 2 (Default)
# random
#   seed = 35904
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-den_SciBERT_j/hreg-20250511155957_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.52476
# Diagonal elements of inverse mass matrix:
# 2.51338e-05, 1.66248e-05, 0.000114495, 0.000125179, 0.000195469, 0.000132821, 0.000108543, 0.000140967, 0.000110288, 0.000209096, 0.000151143, 0.000674879, 0.073954
-35089.3,0.967079,0.52476,3,7,0,35092.6,-0.014802,1.00111,0.0541191,0.0602046,0.0625057,0.0334402,0.0424476,-0.0143964,0.200209,-0.0282873,0.113282,0.0185129,0.102622,-33166.1
-35087.8,0.953089,0.52476,3,7,0,35096.5,-0.0166418,0.996227,0.044848,0.0365428,0.0451468,0.0489282,0.074512,0.0288244,0.194651,0.00565495,0.0993149,0.0454032,0.0512529,-33156.6
-35086.2,0.984212,0.52476,3,7,0,35092.2,-0.0111824,0.996284,0.0402778,0.0490674,0.0519122,0.0311498,0.0530217,-0.0135579,0.208491,-0.0278926,0.123699,0.0751737,0.0659998,-33170.5
-35091.7,0.679636,0.52476,3,7,0,35096.4,-0.0224092,0.999672,0.0627992,0.033927,0.0522354,0.0476589,0.0621804,0.0221179,0.188177,0.00623695,0.0787017,0.0432226,0.0628621,-33148.9
-35086.5,0.992464,0.52476,3,7,0,35097.3,-0.00804122,0.994931,0.0675271,0.0546425,0.0555172,0.0499831,0.0693116,0.00836814,0.212173,-0.0201325,0.105344,0.0695939,0.051152,-33173.2
-35087.7,0.710271,0.52476,3,7,0,35094.4,-0.00735041,0.999338,0.0512334,0.0544065,0.0598576,0.0450714,0.0509093,0.00256075,0.222996,-0.018358,0.101925,0.0186948,0.0803998,-33176
-35088.9,0.955105,0.52476,3,7,0,35093.6,-0.00671459,1.00042,0.0556234,0.0499968,0.0679219,0.0394337,0.0399311,-0.00497029,0.218491,-0.0112666,0.10307,0.0238048,0.0792275,-33171.5
-35088.1,0.997524,0.52476,3,7,0,35093.6,-0.0193921,0.995006,0.0466607,0.0343755,0.0352511,0.0343405,0.0695925,0.0119235,0.184436,-0.0110106,0.106577,0.0575571,0.109614,-33150.6
-35088.1,0.977372,0.52476,3,7,0,35091.6,-0.00558547,0.997449,0.0444875,0.0551362,0.0710898,0.0506259,0.0559386,0.00155339,0.206696,-0.0247199,0.105892,0.062243,0.0406737,-33167.9
-35089.8,0.89599,0.52476,3,7,0,35096.4,-0.0199131,0.995894,0.063887,0.0329464,0.0316509,0.031193,0.0597099,0.0139537,0.193163,0.00344845,0.0983772,0.0504037,0.122725,-33152.1
-35088.5,0.99851,0.52476,3,7,0,35094.7,-0.0151869,0.999946,0.0666222,0.0383427,0.0445183,0.0226464,0.0503942,0.00531775,0.186232,-0.0251278,0.094209,0.0786681,0.114993,-33148.9
-35089.8,0.866234,0.52476,3,7,0,35095.8,-0.0129099,0.990129,0.0375805,0.0545188,0.0597149,0.0529118,0.0616395,-4.40679e-05,0.20618,0.00120626,0.109849,0.0449521,0.0404219,-33165.8
-35089.8,1,0.52476,3,7,0,35096.6,-0.0115129,1.00246,0.0492835,0.0303354,0.0344459,0.0357204,0.0471107,0.0052993,0.188435,-0.0361167,0.109481,0.0775492,0.111311,-33153.5
-35087.3,0.990227,0.52476,3,7,0,35095.1,-0.0148218,0.997816,0.0597608,0.0408556,0.0388282,0.0404872,0.0574956,-0.0109513,0.206081,-0.0193053,0.118075,0.11874,0.118489,-33167.5
-35087.1,0.96801,0.52476,3,7,0,35091.2,-0.0111201,0.997824,0.0416248,0.0526708,0.0706955,0.0371432,0.0560998,0.0231401,0.187781,-0.00688342,0.0930371,0.0332359,0.0441603,-33150.6
-35089.9,0.633527,0.52476,3,7,0,35097.1,-0.0128198,0.994776,0.0424258,0.0476393,0.0332415,0.0587003,0.0524386,-0.0108482,0.213546,0.00117221,0.11695,0.11784,0.113704,-33169.9
-35087.8,0.921856,0.52476,3,7,0,35097.2,-0.0114293,0.997961,0.0641706,0.0633321,0.0623244,0.0318466,0.0645988,0.0232299,0.197939,-0.0101964,0.0963239,0.0433176,0.0442499,-33162.1
-35087,1,0.52476,3,7,0,35093,-0.0141236,0.995449,0.0432824,0.0313424,0.037513,0.0601122,0.0588879,-0.00957172,0.190764,-0.00804732,0.0938294,0.0843221,0.0842688,-33148.8
-35089.6,0.880814,0.52476,3,7,0,35095,-0.0173162,0.995834,0.0523639,0.0318742,0.0300845,0.0603546,0.0629959,-0.017815,0.191739,-0.01578,0.0918089,0.0539915,0.0930876,-33151.3
-35089.5,0.996587,0.52476,3,7,0,35095.1,-0.00774119,0.996388,0.0615762,0.0430385,0.0785784,0.0153296,0.0487383,0.0129255,0.210381,-0.0168767,0.113485,0.0406243,0.105211,-33169.3
-35088.9,0.883763,0.52476,3,7,0,35096.4,-0.0142582,1.00075,0.0335122,0.0434515,0.0281501,0.0619606,0.0651973,-0.00260436,0.19678,-0.0146876,0.0968716,0.0828171,0.0731318,-33158.3
-35087.1,0.975188,0.52476,3,7,0,35096.2,-0.0106981,0.992087,0.0457726,0.0523764,0.0812134,0.0414312,0.0623229,0.0194708,0.193917,0.00732688,0.108329,0.0640231,0.0594889,-33158.8
-35086.1,1,0.52476,3,7,0,35090.3,-0.014287,1.00009,0.0521773,0.0442048,0.0243772,0.0414354,0.0539622,-0.00197018,0.197104,-0.0342139,0.100881,0.0396828,0.0756472,-33158.2
-35087.4,0.915118,0.52476,3,7,0,35092.9,-0.00688302,0.994967,0.054553,0.0367448,0.0626558,0.0478238,0.0657869,0.0335052,0.188178,-0.0111979,0.102073,0.0710106,0.0493032,-33152.9
-35086.7,0.99079,0.52476,3,7,0,35090.2,-0.0198115,0.997912,0.0512987,0.0553911,0.0520816,0.039861,0.0401768,-0.0157839,0.202974,-0.0131543,0.0975691,0.0519008,0.0800113,-33160
-35090,0.899319,0.52476,3,7,0,35094,-0.00688018,0.994274,0.059169,0.0330108,0.0513516,0.0382176,0.0810542,0.0139965,0.180487,-0.00315156,0.120746,0.0764297,0.053824,-33154.7
-35084.1,0.941911,0.52476,3,7,0,35095.8,-0.0139926,0.99562,0.0411565,0.0336301,0.0510463,0.0390734,0.0505423,-0.0143664,0.20639,-0.025333,0.100839,0.0588424,0.0749523,-33159.7
-35085.1,0.879271,0.52476,3,7,0,35090.1,-0.0102849,0.997415,0.0449726,0.0597105,0.0549599,0.0330049,0.0511337,0.0264307,0.194142,-0.000779822,0.0988271,0.04935,0.059479,-33154.8
-35091.8,0.634855,0.52476,3,7,0,35101.4,-0.0171154,0.995477,0.05649,0.0490052,0.0665849,0.0301359,0.0568116,-0.0220263,0.211276,0.0154151,0.129597,0.0901361,0.0658527,-33175
-35088.2,0.935006,0.52476,3,7,0,35096.9,-0.00971666,0.995318,0.0602779,0.0360548,0.0395653,0.0447087,0.0651633,0.0258329,0.184638,-0.0272652,0.101078,0.0805445,0.101308,-33150.4
-35094.4,0.466121,0.52476,3,7,0,35103.5,-0.0223827,0.991953,0.0259593,0.0536949,0.047862,0.0304657,0.0359606,-0.015394,0.215913,-0.00685042,0.108804,0.0505002,0.0832692,-33168.8
-35090.4,0.982388,0.52476,3,7,0,35103.4,-0.0159996,1.00014,0.0635859,0.0281423,0.0796481,0.0519217,0.0598874,0.021686,0.198257,-0.0295462,0.0902411,0.0475308,0.0897721,-33160.2
