density_bin,freq,count,log_cpy entropy,log_cpy variance,log_cpy median,cpy_var,cpy_med,cpy_mean,ref_med,ref_var,year_med,field,log_cpy_var,vectorizer
39.613,0.0025207057976233,21,147.0367788129868,0.1734767409390496,0.5006023505691853,9.805026542462846,3.1666666666666665,3.881051022216435,53.0,808.562358276644,2013.0,Geology,0.1734767409390496,SciBERT
39.662,0.002280638578802,19,195.4595636349412,0.2288085915760554,0.3010299956639812,17.26232915370724,2.0,3.4232218804587227,37.0,992.2105263157896,2012.0,Geology,0.2288085915760554,SciBERT
39.711,0.0028808066258552,24,,0.1653827942097661,0.3853508813640171,16.544718170546634,2.3392857142857144,3.6672763031315663,54.5,5170.081597222223,2012.5,Geology,0.1653827942097661,SciBERT
39.761,0.0020405713599807,17,281.7635323418339,0.2248070247646484,0.3010299956639812,15.304813655632032,2.0,4.032027939380881,59.0,1720.235294117647,2011.0,Geology,0.2248070247646484,SciBERT
39.81,0.0016804705317488,14,,0.2456079607606218,0.2653144433974466,57.03505430041391,1.5710526315789473,4.385859462175252,37.5,677.0867346938776,2009.5,Geology,0.2456079607606218,SciBERT
39.859,0.0028808066258552,24,244.94255361004588,0.1871734219565601,0.5087621724917664,22.529284664063763,3.235294117647059,4.368477245542842,48.0,1608.388888888889,2014.0,Geology,0.1871734219565601,SciBERT
39.909,0.0033609410634977,28,237.5493116537805,0.2555618564926905,0.5806840011174874,35.967179582785846,3.8125,5.709680080166037,44.0,1133.1326530612243,2012.0,Geology,0.2555618564926905,SciBERT
39.958,0.0025207057976233,21,,0.1708718837041307,0.6020599913279624,18.68474553563548,4.0,4.429314463690846,44.0,3520.6167800453513,2012.0,Geology,0.1708718837041307,SciBERT
40.007,0.0025207057976233,21,,0.3414720082484291,0.1355333861432689,50.443219124222566,1.2,4.092597380832673,51.0,973.1972789115644,2013.0,Geology,0.3414720082484291,SciBERT
40.057,0.0026407394070339,22,,0.1520430326075817,0.5314789170422551,31.382143386727908,3.4,4.493103583683727,53.5,1771.1074380165287,2013.5,Geology,0.1520430326075817,SciBERT
40.106,0.003601008282319,30,,0.2668942525134777,0.4393326938302626,10.389897251617176,2.541666666666667,3.2000070202701782,48.0,1794.315555555556,2010.0,Geology,0.2668942525134777,SciBERT
40.155,0.0034809746729084,29,,0.19761028507396,0.4771212547196624,25.358531320558267,2.8421052631578947,3.9762873746539817,47.0,1019.053507728894,2015.0,Geology,0.19761028507396,SciBERT
40.204,0.0019205377505701,16,,0.1165533933245576,0.5081554884596312,29.488622605611667,2.9957264957264957,5.37364712922956,50.5,1952.93359375,2009.5,Geology,0.1165533933245576,SciBERT
40.254,0.0030008402352658,25,,0.2076035337527737,0.3455005373323717,10.94384688507655,2.1818181818181817,3.362263520105625,39.0,4777.862400000001,2012.0,Geology,0.2076035337527737,SciBERT
40.303,0.0014404033129276,12,330.8498960980901,0.1731923044925322,0.7110368441943785,33.98441237332201,5.142857142857142,6.509971210706504,73.0,605.2222222222223,2013.5,Geology,0.1731923044925322,SciBERT
40.352,0.0024006721882126,20,164.1344413339449,0.4660765162087703,0.3861477528672957,24.187397906428817,2.4330357142857144,3.976785211047982,44.0,1037.9474999999998,2012.5,Geology,0.4660765162087703,SciBERT
40.402,0.0018005041411595,15,,0.2198916751972389,0.6505149978319906,92.96045732467388,4.0,6.662230362230362,68.0,1481.5822222222223,2017.0,Geology,0.2198916751972389,SciBERT
40.451,0.0019205377505701,16,,0.2616482484050913,0.3010299956639812,8.55041540995811,1.5,2.7999958954873816,32.0,542.27734375,2014.0,Geology,0.2616482484050913,SciBERT
40.5,0.0027607730164446,23,213.8461695449661,0.2038012004445022,0.6020599913279624,33.581714746257596,4.0,5.541858497464903,52.0,2926.8657844990553,2013.0,Geology,0.2038012004445022,SciBERT
40.55,0.0016804705317488,14,396.7350873436979,0.1341349603443144,0.4911356165197842,16.04382132102529,3.2,4.848966509680794,55.5,1586.0255102040812,2012.5,Geology,0.1341349603443144,SciBERT
40.599,0.0024006721882126,20,123.95818487488886,0.1112864333062761,0.4271530209005403,6.573071687931692,2.675,3.298580586080586,50.5,1326.94,2015.0,Geology,0.1112864333062761,SciBERT
40.648,0.0018005041411595,15,,0.2333539068017958,0.568201724066995,52.594507781516455,1.6666666666666667,5.756848119201061,73.0,1331.262222222222,2009.0,Geology,0.2333539068017958,SciBERT
40.698,0.0021606049693914,18,83.0903958515736,0.183185964470455,0.3533284165011549,5.178778527472515,2.258928571428571,2.6985983477211546,39.0,581.6666666666666,2013.0,Geology,0.183185964470455,SciBERT
40.747,0.0020405713599807,17,354.77544998242263,0.1987148306905252,0.2218487496163564,13.820260908446992,1.6666666666666667,3.1949898141074615,45.0,33188.06228373703,2013.0,Geology,0.1987148306905252,SciBERT
40.796,0.0021606049693914,18,281.2329829929764,0.4996389599368837,0.5313954149297277,4054.725675355566,3.4027777777777777,20.79908209074876,72.0,4215.25,2011.5,Geology,0.4996389599368837,SciBERT
40.845,0.0027607730164446,23,239.79847614932712,0.1860650504865274,0.6989700043360189,18.32298314181808,5.0,5.371909974083888,45.0,1337.969754253308,2014.0,Geology,0.1860650504865274,SciBERT
40.895,0.0028808066258552,24,,0.3482890490907334,0.4101744650890492,67.58761224905344,2.5357142857142856,6.270601851851853,61.0,1492.7760416666667,2013.5,Geology,0.3482890490907334,SciBERT
40.944,0.0020405713599807,17,,0.2522461867150421,0.627636252551653,50.515356738973814,4.0,5.435737618024541,47.0,2804.837370242214,2008.0,Geology,0.2522461867150421,SciBERT
41.043,0.0016804705317488,14,54.875224173905885,0.1057377427436532,0.5501852725587815,5.071720848595848,3.55,3.83525641025641,47.5,322.57142857142856,2015.5,Geology,0.1057377427436532,SciBERT
41.092,0.0013203697035169,11,239.59566539002452,0.1313498878081281,0.3979400086720376,4.186047069255007,2.5,3.05724136974137,41.0,291.8677685950413,2012.0,Geology,0.1313498878081281,SciBERT
41.141,0.0021606049693914,18,,0.1768807446781668,0.6656123905103661,45.51893532731205,4.233333333333333,6.095260871357363,58.5,3699.8765432098767,2012.5,Geology,0.1768807446781668,SciBERT
41.191,0.0013203697035169,11,,0.3947818115741108,0.6686415205848976,90.2134041148104,4.529411764705882,7.714073508191155,61.0,1468.7438016528924,2015.0,Geology,0.3947818115741108,SciBERT
41.24,0.0018005041411595,15,212.3712886001002,0.10544194237326,0.3979400086720376,5.561104774883384,2.5,3.4240496540496537,73.0,734.2666666666667,2011.0,Geology,0.10544194237326,SciBERT
41.289,0.0026407394070339,22,200.51365435843,0.1928882414387044,0.372363747448347,19.293880734555707,2.361111111111111,4.058532330242857,45.5,1346.6115702479342,2013.0,Geology,0.1928882414387044,SciBERT
41.339,0.0014404033129276,12,55.592720991999144,0.1770966829307314,0.705809852981615,8.737923740721358,5.15,4.852319902319903,50.0,689.9097222222222,2011.5,Geology,0.1770966829307314,SciBERT
41.388,0.0013203697035169,11,232.64055124450493,0.3153892236147945,0.2430380486862944,36.65454644739835,1.75,4.31811815635345,26.0,1746.5619834710742,2012.0,Geology,0.3153892236147945,SciBERT
41.437,0.0013203697035169,11,390.1848696087129,0.2767613430918436,0.7781512503836436,230.990226696998,6.0,10.51093677564266,63.0,2754.595041322314,2010.0,Geology,0.2767613430918436,SciBERT
41.487,0.0024006721882126,20,,0.1578755975769963,0.3951928534003276,14.876226611009326,2.3470588235294114,3.309596171802054,46.0,731.84,2013.0,Geology,0.1578755975769963,SciBERT
41.536,0.0015604369223382,13,114.75689867723858,0.1225423540008988,0.4393326938302626,5.011655507699463,2.75,3.2256715506715503,64.0,1156.5443786982248,2015.0,Geology,0.1225423540008988,SciBERT
41.634,0.0018005041411595,15,242.6996352560519,0.2488196124151163,0.6020599913279624,85.35481869099448,4.0,6.72353551677081,44.0,510.4888888888888,2011.0,Geology,0.2488196124151163,SciBERT
41.782,0.0016804705317488,14,420.4277296396885,0.1478490888759749,0.6044594327688468,16.991228455683974,4.033333333333333,5.280920713580487,61.0,1776.673469387755,2011.5,Geology,0.1478490888759749,SciBERT
41.832,0.0015604369223382,13,,0.2607955233549713,0.405659806818149,9.77834280951039,2.4285714285714284,2.904273504273504,45.0,758.9822485207101,2015.0,Geology,0.2607955233549713,SciBERT
41.881,0.0016804705317488,14,,0.1186079122096909,0.6667853209646176,41.03681362591333,4.607142857142858,7.100198412698412,66.0,1049.7397959183677,2013.0,Geology,0.1186079122096909,SciBERT
41.93,0.0015604369223382,13,,0.1829301668009291,0.6020599913279624,20.30871213479605,4.0,4.7607808857808855,40.0,1248.4378698224853,2011.0,Geology,0.1829301668009291,SciBERT
