density_bin,freq,count,log_cpy entropy,log_cpy variance,log_cpy median,cpy_var,cpy_med,cpy_mean,ref_med,ref_var,year_med,field,log_cpy_var
39.257,0.0010798164312066949,12,273.76816738681606,0.4644612813939597,0.9254491932129293,44.78466360179647,8.441176470588236,9.513279727095517,48.0,4354.833333333333,2002.5,Physics,0.4644612813939597
39.31,0.0013497705390083687,15,,0.2522633355288501,0.7556073505681941,66.17945839459966,5.5,7.666302521008403,25.0,5806.373333333334,2010.0,Physics,0.2522633355288501
39.364,0.0016197246468100423,18,,0.2907985843360736,0.5440680443502757,182.981850529404,2.848717948717949,8.028831816331817,46.5,2888.8395061728393,2012.0,Physics,0.2907985843360736
39.418,0.0015297399442094845,17,265.0819761558559,0.62571259283565,0.47712125471966244,3592.90024285442,3.0,23.516528453486657,51.0,820.5951557093425,2012.0,Physics,0.62571259283565
39.472,0.0013497705390083687,15,253.1117117366117,0.17849227675389906,0.6627578316815741,17.744606509647735,4.6,5.225229108123844,58.0,1094.5155555555555,2012.0,Physics,0.17849227675389906
39.58,0.0014397552416089265,16,246.24993954580862,0.26984401239583855,0.7378914519737001,580.8893893714949,5.469230769230769,11.762001106532356,29.5,3227.734375,2007.5,Physics,0.26984401239583855
39.634,0.0011698011338072529,13,253.43472505772084,0.5819122506559926,0.8146680842094061,189.4159883773144,6.526315789473684,11.286544415336985,30.0,770.5562130177514,2008.0,Physics,0.5819122506559926
39.688,0.0015297399442094845,17,,0.2591892159998305,0.4873404199013485,159.46703917758026,3.0,6.814123362220248,40.0,3522.9550173010384,2009.0,Physics,0.2591892159998305
39.742,0.0016197246468100423,18,322.4349555153767,0.3161953719243222,0.7809174946836241,166.4036852390226,6.038461538461538,9.655744726358762,43.5,983.6080246913581,2008.0,Physics,0.3161953719243222
39.796,0.001799694052011158,20,,0.40224336823067175,0.9030899869919435,119.26230479579203,7.933333333333334,10.681522221328724,53.0,795.2274999999998,2012.5,Physics,0.40224336823067175
39.85,0.0012597858364078107,14,,0.28058642101472575,0.8264559299581987,36.36677745938055,6.4640522875816995,6.665022547480531,49.5,1156.2448979591838,2009.0,Physics,0.28058642101472575
39.904,0.0016197246468100423,18,,0.1400757542577309,0.5986402790628097,33.46564644815175,3.25,5.6455823497490165,53.5,346.0,2008.0,Physics,0.1400757542577309
39.958,0.0016197246468100423,18,,0.40467004575777965,0.7373149964122385,82.54031727678972,3.980769230769231,6.746354511931138,54.5,2117.2222222222226,2006.5,Physics,0.40467004575777965
40.012,0.0017097093494106003,19,,0.38515536156214636,0.4176691013625503,572.1891401584718,2.4444444444444446,9.454369293417278,56.0,679.6897506925206,2010.0,Physics,0.38515536156214636
40.066,0.0015297399442094845,17,317.16805420696005,0.204836993625073,0.3357921019231931,12.873149698054604,2.1666666666666665,3.651285431216227,50.0,976.4152249134949,2012.0,Physics,0.204836993625073
40.228,0.0011698011338072529,13,,0.34872502194983857,0.9242792860618817,204.522551667354,6.0,11.259771531886916,49.0,7492.94674556213,2014.0,Physics,0.34872502194983857
40.282,0.0015297399442094845,17,217.19321256667018,0.5545880703833698,0.5563025007672873,83.87377290593531,3.6,5.678073230417977,38.0,3490.0622837370233,2010.0,Physics,0.5545880703833698
40.335,0.0016197246468100423,18,,0.49988766190511974,0.632873938742182,267.1599103664604,4.147058823529411,10.755021202138076,58.0,1676.4969135802469,2012.0,Physics,0.49988766190511974
40.389,0.001799694052011158,20,316.7723883228957,0.19836535949212802,0.3953701888458321,43.591611488405626,2.485294117647059,5.615509078125177,54.0,1017.5475,2011.0,Physics,0.19836535949212802
40.443,0.0012597858364078107,14,,0.17896583522591847,0.5882717068423291,16.26535267556818,3.870833333333333,4.038310051661445,43.0,978.1020408163266,2009.5,Physics,0.17896583522591847
40.497,0.0016197246468100423,18,,0.3162134165869115,0.5667320289862194,187.06393901926774,3.677083333333333,9.831834839948876,33.0,767.6666666666666,2006.5,Physics,0.3162134165869115
40.551,0.0014397552416089265,16,,0.17448754643233066,0.6989700043360189,36.58361507010724,4.7,6.598335773703421,46.5,1239.43359375,2010.0,Physics,0.17448754643233066
40.605,0.0015297399442094845,17,,0.5024019410920366,0.8958240626632827,7571.983352230237,3.25,32.12833999910124,50.0,4618.574394463668,2012.0,Physics,0.5024019410920366
40.659,0.0010798164312066949,12,,0.2681602487172825,0.6935071086345167,237.7211742392291,4.851102941176471,12.11226017310576,44.5,1747.6875,2007.5,Physics,0.2681602487172825
40.713,0.0015297399442094845,17,,0.24123773058657594,0.8061799739838872,114.49330605520447,6.363636363636363,8.547348484848484,55.0,3554.885813148789,2015.0,Physics,0.24123773058657594
40.767,0.0010798164312066949,12,,0.20225790482262446,0.573924008036256,30.559013596642057,2.833333333333333,4.738044363044363,54.0,8800.520833333334,2009.5,Physics,0.20225790482262446
40.821,0.0016197246468100423,18,,0.33001733627708624,0.6020599913279624,315.33550292943727,3.666666666666667,10.326510907393262,60.0,3740.3487654320998,2011.5,Physics,0.33001733627708624
40.875,0.0012597858364078107,14,260.30512763232025,0.665308575370829,0.5067512352018235,3189.2779213063454,3.43859649122807,20.833095267305797,37.5,3682.5510204081634,2008.0,Physics,0.665308575370829
40.929,0.0016197246468100423,18,,0.25606312035798445,0.6020599913279624,85.77080538986833,3.166666666666667,7.0550766728398315,40.5,786.0617283950618,2012.0,Physics,0.25606312035798445
40.983,0.0014397552416089265,16,,0.18991525544403093,0.7622521517835374,299.16163426382735,5.45,9.931627859477125,50.0,7878.859375,2009.5,Physics,0.18991525544403093
41.037,0.0015297399442094845,17,289.99418550467703,0.3673498230237286,0.6713864827039303,629.1453764198357,4.6923076923076925,14.79644694426155,60.0,2028.8304498269897,2008.0,Physics,0.3673498230237286
41.091,0.0012597858364078107,14,,0.14398408793557782,0.9002514205460983,157.34380766561918,5.754545454545454,9.805954873668272,41.0,1623.2653061224494,2011.0,Physics,0.14398408793557782
41.145,0.0020696481598128317,23,,0.33936031911204506,0.6219548200449017,231.228347349785,4.166666666666667,10.693925081327489,35.0,844.1247637051039,2010.0,Physics,0.33936031911204506
41.199,0.0013497705390083687,15,478.6467768462603,0.22501646487172267,0.8269998179214606,88.00324610243236,6.714285714285714,10.854048797206692,37.0,803.5733333333334,2007.0,Physics,0.22501646487172267
41.253,0.0015297399442094845,17,,0.4342464021671731,0.46435435690564286,41.264046986764015,2.888888888888889,4.5058767127265575,36.0,454.4982698961938,2009.0,Physics,0.4342464021671731
41.306,0.001799694052011158,20,306.9549109263399,0.29449447321529154,0.8740940135031001,73.38230378145929,7.5,10.173536055447821,50.0,1046.0475000000001,2009.5,Physics,0.29449447321529154
41.36,0.0016197246468100423,18,304.96679317253154,0.29342039559735184,0.43753063169585005,37.4164927409316,2.75,5.560039383942893,54.5,2674.3580246913575,2006.0,Physics,0.29342039559735184
41.414,0.001799694052011158,20,282.471925889196,0.26658756792905275,0.9390287788178096,360.125558693415,8.735576923076923,13.873176691729324,66.0,2081.8275000000003,2012.0,Physics,0.26658756792905275
41.468,0.0022496175650139477,25,316.82882170986466,0.38191372826913667,0.6916707655945193,84.3061419760974,4.916666666666667,8.162526816149105,47.0,1088.6496,2009.0,Physics,0.38191372826913667
41.522,0.0026095563754161793,29,,0.1875898467843162,0.8412897940739248,193.81986761466933,5.818181818181818,9.380303786044687,40.0,1647.895362663496,2010.0,Physics,0.1875898467843162
41.576,0.0015297399442094845,17,478.57795013136035,0.14099212575722428,0.8872957198087117,48.35675319705656,7.714285714285714,9.560121251803096,52.0,1441.266435986159,2010.0,Physics,0.14099212575722428
41.63,0.0023396022676145057,26,,0.13397991403282553,0.872828381959408,75.68487362775144,6.888888888888889,8.126922119153901,40.0,1451.751479289941,2008.5,Physics,0.13397991403282553
41.684,0.0015297399442094845,17,146.553165374387,0.22352082020565867,0.6080503550171498,18.809619892757866,4.055555555555555,4.646568264593215,46.0,599.6332179930796,2007.0,Physics,0.22352082020565867
41.738,0.0026095563754161793,29,,0.4373664271217515,0.47712125471966244,414.9046980718668,2.8666666666666667,10.073573133537638,43.0,2816.799048751486,2012.0,Physics,0.4373664271217515
41.792,0.0011698011338072529,13,356.166466896973,0.4001371380589873,0.7403626894942439,775.4473562690837,5.5,14.494152183914629,45.0,591.8224852071006,2010.0,Physics,0.4001371380589873
41.846,0.0022496175650139477,25,,0.2863333851218852,0.9030899869919435,78.00212290381448,8.0,9.39311544011544,55.0,28179.0656,2013.0,Physics,0.2863333851218852
41.9,0.001799694052011158,20,326.9093616647215,0.30132672207036637,0.6199971196422522,55.30168392305709,4.188888888888888,7.551123245519531,57.0,979.5475,2011.0,Physics,0.30132672207036637
41.954,0.0026995410780167373,30,,0.386951091812621,0.4888618026444239,461.8023326923546,2.857142857142857,9.08591571826866,53.0,1809.182222222222,2010.5,Physics,0.386951091812621
42.008,0.0011698011338072529,13,276.5526908290208,0.3007238628482064,0.6368220975871743,45.248981352613285,4.333333333333333,6.95008578023284,49.0,2392.5207100591715,2011.0,Physics,0.3007238628482064
42.062,0.0026095563754161793,29,307.945668461379,0.18966181617943473,0.7149581097201492,98.42011778133532,5.1875,7.684341468555998,52.0,1603.1533888228298,2009.0,Physics,0.18966181617943473
42.116,0.0026995410780167373,30,,0.27996278895648,0.7196663469151314,187.03230546318056,4.9375,9.583039321789322,49.5,1066.9822222222222,2012.0,Physics,0.27996278895648
42.17,0.0023396022676145057,26,255.8622955133477,0.3978468605521948,0.5359410036530627,983.8496292562379,3.438888888888889,13.552751817061772,55.0,1175.474852071006,2012.0,Physics,0.3978468605521948
42.224,0.0021596328624133897,24,,0.5254869279305591,0.9225490200071285,191777.15998607661,6.1875,102.63645500741087,50.5,2313.3333333333335,2010.0,Physics,0.5254869279305591
42.278,0.0020696481598128317,23,,0.36775619361834105,0.9030899869919435,12538.862195128635,8.0,31.242596896044528,45.0,2426.7221172022682,2010.0,Physics,0.36775619361834105
42.331,0.001979663457212274,22,277.2737422081929,0.27550940901616916,0.548990511685291,45.78740517469336,3.5555555555555554,6.32607327547519,47.0,1657.2665289256197,2013.5,Physics,0.27550940901616916
42.385,0.0015297399442094845,17,,0.24030474161775944,0.7525749891599529,22.52342774502327,4.571428571428571,5.767594506608347,54.0,3255.66089965398,2008.0,Physics,0.24030474161775944
42.439,0.0015297399442094845,17,,0.22064641459872467,0.5642714304385625,59.89193497958412,3.4166666666666665,6.633572146807441,53.0,898.6989619377161,2011.0,Physics,0.22064641459872467
42.493,0.0024295869702150633,27,,0.24713656443435406,0.5563025007672873,81.56903159066789,3.5,6.672384993906322,51.0,3945.9451303155015,2010.0,Physics,0.24713656443435406
42.547,0.0021596328624133897,24,396.8518940206885,0.1607954444302102,0.8872584828642749,62.05098155105279,7.716666666666667,9.106714581714582,44.0,653.859375,2010.0,Physics,0.1607954444302102
42.601,0.0023396022676145057,26,194.9880208277581,0.3169219947585177,0.5815631409456568,1097.18333985134,3.8161764705882355,13.221432645375845,44.0,1329.948224852071,2009.0,Physics,0.3169219947585177
42.655,0.0024295869702150633,27,,0.2021360871089073,0.7346855566025533,103.58403480440975,5.25,9.132777652630594,60.0,16718.36488340192,2013.0,Physics,0.2021360871089073
42.709,0.0023396022676145057,26,271.69162000664573,0.35294650037909037,0.510594649534969,59.053203238006134,3.25,6.458049463568636,32.0,1818.5340236686388,2009.0,Physics,0.35294650037909037
42.763,0.001799694052011158,20,,0.21331639857601778,0.3979400086720376,9.718348481929869,2.25,3.5437179609606075,40.0,1418.9875,2010.5,Physics,0.21331639857601778
42.817,0.0021596328624133897,24,,0.20021295015422869,0.6080503550171498,38.205505850116424,3.950854700854701,5.7693213147934514,38.5,477.40972222222223,2008.5,Physics,0.20021295015422869
42.871,0.001889678754611716,21,,0.2606460624718626,0.7525749891599529,21.46249951922212,5.333333333333333,5.957306527894763,50.0,655.1020408163264,2009.0,Physics,0.2606460624718626
42.925,0.0020696481598128317,23,,0.28880132444851003,0.6020599913279624,78.50688549230604,3.941176470588235,7.821701557330511,36.0,2544.400756143667,2010.0,Physics,0.28880132444851003
42.979,0.0021596328624133897,24,,0.23109477623479305,0.7683914130944873,116.81697872132538,5.315686274509804,10.115243736383443,61.5,1128.484375,2010.5,Physics,0.23109477623479305
43.033,0.0024295869702150633,27,310.4619111018043,0.2581228410511362,0.871426978736606,392.15133243732674,7.4375,12.649573039205823,50.0,668.5871056241425,2010.0,Physics,0.2581228410511362
43.087,0.001979663457212274,22,162.48875468226868,0.25430438213909706,0.5662365772527788,13.753797661532362,3.6833333333333336,4.597412317332104,41.5,1036.3305785123964,2007.0,Physics,0.25430438213909706
43.141,0.0022496175650139477,25,,0.26537149417528955,0.7336292946648291,36.132698670034536,5.125,6.7085185566067915,48.0,1758.7615999999998,2010.0,Physics,0.26537149417528955
43.195,0.0023396022676145057,26,268.5135992149728,0.3011191411561696,0.9042691627244054,221.82818082449828,8.032828282828284,12.969363193995546,46.0,713.9955621301776,2009.0,Physics,0.3011191411561696
43.249,0.002879510483217853,32,,0.2930995288997755,0.9101180192241742,68.33791429929917,7.9,8.31614716995788,53.5,2086.4375,2012.0,Physics,0.2930995288997755
43.302,0.001889678754611716,21,333.9756438493939,0.26624505244681174,0.8195439355418687,188.292448745304,6.6,12.243367230342022,48.0,1656.848072562358,2012.0,Physics,0.26624505244681174
43.356,0.0026095563754161793,29,,0.1910407971299411,0.7025592966495805,114.6291422906747,5.0,8.10734855070555,57.0,637.9738406658738,2008.0,Physics,0.1910407971299411
43.41,0.0024295869702150633,27,,0.18069454384340283,0.7153103725946031,33.88157569241826,4.8,6.3945372710078585,65.0,1724.233196159122,2011.0,Physics,0.18069454384340283
43.464,0.0022496175650139477,25,275.823529129404,0.36164808670659915,1.0569048513364727,74.89408539141029,11.4,11.630887390387391,50.0,1390.2463999999998,2011.0,Physics,0.36164808670659915
43.518,0.0032394492936200846,36,258.4788219881744,0.2628997842360324,0.7363782246586061,162.05604084152074,5.45,9.102797845596479,59.0,2524.5208333333335,2011.0,Physics,0.2628997842360324
43.572,0.0020696481598128317,23,250.54315578759633,0.39571688388150483,0.6172999578846993,423.3062725951927,4.142857142857143,11.301847173929552,58.0,3921.6786389413983,2011.0,Physics,0.39571688388150483
43.626,0.0023396022676145057,26,337.3930380233262,0.3255137155031615,0.6983901715723995,113.85278780730758,5.058333333333334,9.936862254763838,50.5,805.7928994082839,2007.5,Physics,0.3255137155031615
43.68,0.0024295869702150633,27,,0.2979980400852121,0.5563025007672873,116.53065690726633,3.0,7.186356512233704,53.0,1961.4320987654323,2012.0,Physics,0.2979980400852121
43.734,0.0023396022676145057,26,358.3639890692232,0.24015581560153892,0.6158957046268916,40.08719381974216,4.131578947368421,6.471979107130334,43.0,1028.4674556213017,2008.5,Physics,0.24015581560153892
43.788,0.0023396022676145057,26,300.28327673776886,0.2342256822623274,0.6097267685384054,158.9865808691785,4.075,9.155195754537859,52.5,798.1671597633134,2010.0,Physics,0.2342256822623274
43.842,0.0020696481598128317,23,318.7137018602138,0.3569094237448374,0.7781512503836436,461.51759113125166,6.0,13.4721942796364,44.0,2354.5746691871454,2010.0,Physics,0.3569094237448374
43.896,0.0025195716728156213,28,,0.24295874034921214,0.527571502590093,250.58369600201294,3.0054945054945055,9.607304256508149,44.0,780.6326530612242,2012.0,Physics,0.24295874034921214
43.95,0.002969495185818411,33,,0.20062047218948068,0.8718322932615016,25.64291429735128,7.0,7.18515628001274,45.0,1328.5528007346188,2011.0,Physics,0.20062047218948068
44.004,0.0031494645910195265,35,,0.19271326070675435,0.7509074831591852,42.132327061048166,5.583333333333333,6.9254949199652875,42.0,1027.833469387755,2008.0,Physics,0.19271326070675435
44.058,0.0022496175650139477,25,,0.25565441437417613,0.47712125471966244,42.40559930351326,2.3333333333333335,5.104639148433266,44.0,651.3216,2013.0,Physics,0.25565441437417613
44.112,0.003599388104022316,40,,0.19449166446890856,0.625819110224106,23.59032108940457,4.066666666666666,5.164786576619974,48.5,6151.990000000001,2010.0,Physics,0.19449166446890856
44.166,0.0020696481598128317,23,256.00894079316816,0.2380956981192016,0.6989700043360189,90.99484762391204,5.0,8.199487710357275,62.0,1097.1304347826087,2013.0,Physics,0.2380956981192016
44.22,0.003959326914424548,44,,0.15162791378029972,0.7747740868089281,89.07646876611251,5.36875,8.43833194991283,55.5,1127.198347107438,2010.0,Physics,0.15162791378029972
44.274,0.0026095563754161793,29,311.9271226551467,0.17062904230448128,0.8633228601204559,166.4603575404217,7.3,10.446091373633545,60.0,1103.0963139120097,2011.0,Physics,0.17062904230448128
44.327,0.001979663457212274,22,426.42962289714103,0.20067836421103769,0.8798339223448153,273.6680490273176,7.583333333333334,15.016518708564162,70.5,5672.316115702481,2015.0,Physics,0.20067836421103769
44.381,0.001979663457212274,22,,0.18870720622815312,0.7958800173440752,70.21600239724678,5.375,8.149362947658402,50.0,741.2892561983471,2013.5,Physics,0.18870720622815312
44.435,0.003599388104022316,40,260.9115108713434,0.21794007566810344,0.6893087493525243,81.05481310044391,4.8901098901098905,7.460801696153863,40.0,755.9243749999999,2008.5,Physics,0.21794007566810344
44.489,0.002879510483217853,32,,0.28789585476998125,0.7549214096651689,23.965718883199894,5.310416666666667,6.756635093653767,56.0,1271.21484375,2008.0,Physics,0.28789585476998125
44.543,0.0026995410780167373,30,177.1197288120459,0.32528267359913116,0.5182146328133375,140.8168485534713,3.307565789473684,7.546228963531596,57.0,2475.978888888889,2008.5,Physics,0.32528267359913116
44.597,0.0026995410780167373,30,,0.16383886366182338,0.877282723385658,107.70174215270292,7.352564102564102,11.553066563066562,66.5,1615.6622222222222,2013.5,Physics,0.16383886366182338
44.651,0.0031494645910195265,35,421.212686395574,0.19561373756953823,0.6494846412561005,55.03267827521316,4.461538461538462,7.79896163642736,64.0,858.9877551020408,2009.0,Physics,0.19561373756953823
44.705,0.002789525780617295,31,398.09159477992773,0.254382490391107,0.630088714928206,507.8323679411903,4.266666666666667,13.4192141086828,67.0,695.9250780437044,2011.0,Physics,0.254382490391107
44.759,0.003689372806622874,41,,0.34705372691704633,0.7311546877074201,249.30985565953358,3.5,10.360445946843479,47.0,4041.7061273051745,2010.0,Physics,0.34705372691704633
44.813,0.002879510483217853,32,,0.30122774164187216,0.7781512503836436,325.22437762791594,5.875,10.5463474638107,53.5,1732.3271484375,2012.0,Physics,0.30122774164187216
44.867,0.001979663457212274,22,,0.22117851089206345,0.6434627962050621,215.47571911265933,3.3666666666666667,9.615033403558947,38.5,490.27272727272725,2011.5,Physics,0.22117851089206345
44.921,0.0026995410780167373,30,,0.43120569032101436,0.47712125471966244,47.93060758668987,3.0,6.0319934232434225,50.0,1187.2,2010.5,Physics,0.43120569032101436
44.975,0.0024295869702150633,27,341.2661162838668,0.2536746068505067,0.936657334638212,501.9437129827217,8.642857142857142,15.29266200011814,73.0,4192.691358024691,2013.0,Physics,0.2536746068505067
45.029,0.003689372806622874,41,212.1414399068196,0.26789301829858475,0.6020599913279624,77.84489806703957,4.0,7.147031557236005,54.0,782.9696609161214,2009.0,Physics,0.26789301829858475
45.083,0.002969495185818411,33,242.39074250915013,0.2961830583326736,0.6853971971467449,117.34311847087893,4.846153846153846,8.337838626879577,58.0,1000.75665748393,2012.0,Physics,0.2961830583326736
45.137,0.003509403401421758,39,326.31447667857856,0.21875161747666738,0.5642714304385625,50.21245368053618,3.6666666666666665,7.354956688610534,54.0,1371.8395792241945,2009.0,Physics,0.21875161747666738
45.191,0.002879510483217853,32,,0.35157019851685906,0.8239087409443188,69.32125565865097,5.833333333333334,8.53129749641698,55.5,3149.4052734375,2009.5,Physics,0.35157019851685906
45.245,0.0026995410780167373,30,,0.256908743927024,0.8679767852945943,38.62981324118637,6.5,7.5038121464592065,56.0,1620.498888888889,2014.5,Physics,0.256908743927024
45.299,0.0044992351300278954,50,232.06013009020475,0.2550785679541125,0.5133347141687593,83.07732379778956,3.261111111111111,6.952587660705308,50.0,1959.3696,2011.0,Physics,0.2550785679541125
45.352,0.0026995410780167373,30,,0.22086089212821952,0.704365036222725,67.5825022130069,5.03125,8.412954474719182,48.0,3183.712222222222,2010.5,Physics,0.22086089212821952
45.406,0.003059479888418969,34,,0.14826824061946492,0.730378468587643,37.19165301240282,5.229166666666666,6.967489880260778,62.0,1101.429930795848,2011.5,Physics,0.14826824061946492
45.46,0.003059479888418969,34,281.5795387462665,0.351431246283756,0.7663771894962489,155.70050071439425,5.85,10.410152196419498,64.5,1238.9282006920416,2011.0,Physics,0.351431246283756
45.514,0.002969495185818411,33,,0.1330517734017286,0.6740132791701023,31.946215477277335,4.529411764705882,5.935413525816003,61.0,2682.8705234159784,2009.0,Physics,0.1330517734017286
45.568,0.002969495185818411,33,,0.19342322152305844,0.7124724747396659,113.60326780537777,5.071428571428571,8.835900087757674,52.0,1178.1707988980718,2009.0,Physics,0.19342322152305844
45.622,0.002879510483217853,32,,0.3583620378098267,0.6989700043360189,814.4653979096763,4.928571428571429,14.95921222417933,43.5,721.7958984375,2010.5,Physics,0.3583620378098267
45.676,0.001799694052011158,20,297.85819308038776,0.23256154568607607,0.5720275135276863,64.0654387034201,3.7333333333333334,6.613114140761198,55.5,889.3875,2010.5,Physics,0.23256154568607607
45.73,0.002879510483217853,32,204.3050873550679,0.2298256025706549,0.6461280356782381,52.12191585106847,4.45,7.027002651657983,58.5,979.2177734375,2010.0,Physics,0.2298256025706549
45.784,0.002969495185818411,33,,0.2604443944779648,0.706090223893324,102.232432676621,5.0,8.123324021987123,52.0,7850.258953168044,2009.0,Physics,0.2604443944779648
45.838,0.0023396022676145057,26,,0.15033393373540774,0.635533386143269,39.62892243910502,4.0,6.106570193619193,70.0,3448.4215976331357,2011.0,Physics,0.15033393373540774
45.892,0.002879510483217853,32,,0.27466829293674133,0.7876965682898741,61.68672234860495,5.9757575757575765,8.552117183346624,57.0,1351.65234375,2011.0,Physics,0.27466829293674133
45.946,0.0032394492936200846,36,,0.16341430517359118,0.7323937598229685,44.039491865853975,5.121052631578948,6.878036323531034,51.5,826.6319444444445,2012.0,Physics,0.16341430517359118
46.0,0.0021596328624133897,24,213.25680633289704,0.5820670736457983,0.7971865813308356,36609.71737809176,6.3508771929824555,50.781263266818605,52.0,6040.243055555556,2012.5,Physics,0.5820670736457983
46.054,0.002969495185818411,33,,0.22337182297932975,0.684218056593562,725.2930803781455,4.777777777777778,11.003175503442883,60.0,1236.077134986226,2012.0,Physics,0.22337182297932975
46.108,0.0020696481598128317,23,,0.39020373390759483,0.640978057358332,139.79965659833394,3.388888888888889,8.040429932461162,43.0,1096.748582230624,2011.0,Physics,0.39020373390759483
46.162,0.0033294339962206426,37,,0.2703680860637093,0.6080096029778163,151.63530045130327,4.0,8.750474012316117,62.0,1350.953981008035,2010.0,Physics,0.2703680860637093
46.216,0.002969495185818411,33,,0.1587415011608105,0.8273668434479382,38.155419379646176,6.5,7.791878547201515,52.0,1297.3186409550049,2010.0,Physics,0.1587415011608105
46.27,0.003779357509223432,42,,0.2337686363590955,0.7403626894942439,101.61388668908627,5.204545454545455,8.624166045594617,65.5,1561.1048752834467,2010.0,Physics,0.2337686363590955
